token,tokenIndex,charIndex,entType,sentIndex,corefEntityValue
orchestral,459.0,154.0,,17.0,
pieces,460.0,165.0,,17.0,
"""",461.0,171.0,,17.0,
.,462.0,172.0,,17.0,
For,0.0,0.0,,0.0,
a,1.0,4.0,,0.0,
considerable,2.0,6.0,,0.0,
period,3.0,19.0,,0.0,
",",4.0,25.0,,0.0,
Sibelius,5.0,27.0,PERSON,0.0,Sibelius
worked,6.0,36.0,,0.0,
on,7.0,43.0,,0.0,
an,8.0,46.0,,0.0,
opera,9.0,49.0,,0.0,opera
",",10.0,54.0,,0.0,
Veneen,11.0,56.0,WORK_OF_ART,0.0,
luominen,12.0,63.0,WORK_OF_ART,0.0,
(,13.0,72.0,,0.0,
The,14.0,73.0,WORK_OF_ART,0.0,
Building,15.0,77.0,WORK_OF_ART,0.0,
of,16.0,86.0,WORK_OF_ART,0.0,
the,17.0,89.0,WORK_OF_ART,0.0,
Boat,18.0,93.0,WORK_OF_ART,0.0,
),19.0,97.0,,0.0,
",",20.0,98.0,,0.0,
again,21.0,100.0,,0.0,
based,22.0,106.0,,0.0,
on,23.0,112.0,,0.0,
the,24.0,115.0,,0.0,
Kalevala,25.0,119.0,PERSON,0.0,
.,26.0,127.0,,0.0,
To,27.0,0.0,,1.0,
some,28.0,3.0,,1.0,
extent,29.0,8.0,,1.0,
",",30.0,14.0,,1.0,
he,31.0,16.0,,1.0,Sibelius
had,32.0,19.0,,1.0,
come,33.0,23.0,,1.0,
under,34.0,28.0,,1.0,
the,35.0,34.0,,1.0,
influence,36.0,38.0,,1.0,
of,37.0,48.0,,1.0,
Wagner,38.0,51.0,PERSON,1.0,
",",39.0,57.0,,1.0,
but,40.0,59.0,,1.0,
subsequently,41.0,63.0,,1.0,
turned,42.0,76.0,,1.0,
to,43.0,83.0,,1.0,
Liszt,44.0,86.0,PERSON,1.0,
's,45.0,91.0,,1.0,
tone,46.0,94.0,,1.0,
poems,47.0,99.0,,1.0,
as,48.0,105.0,,1.0,
a,49.0,108.0,,1.0,
source,50.0,110.0,,1.0,
of,51.0,117.0,,1.0,
compositional,52.0,120.0,,1.0,
inspiration,53.0,134.0,,1.0,
.,54.0,145.0,,1.0,
Adapted,55.0,0.0,,2.0,
from,56.0,8.0,,2.0,
material,57.0,13.0,,2.0,
for,58.0,22.0,,2.0,
the,59.0,26.0,,2.0,
opera,60.0,30.0,,2.0,opera
",",61.0,35.0,,2.0,
which,62.0,37.0,,2.0,
he,63.0,43.0,,2.0,Sibelius
never,64.0,46.0,,2.0,
completed,65.0,52.0,,2.0,
",",66.0,61.0,,2.0,
his,67.0,63.0,,2.0,Sibelius
Lemminkäinen,68.0,67.0,WORK_OF_ART,2.0,
Suite,69.0,80.0,WORK_OF_ART,2.0,
consisted,70.0,86.0,,2.0,
of,71.0,96.0,,2.0,
four,72.0,99.0,CARDINAL,2.0,
legends,73.0,104.0,,2.0,legends
in,74.0,112.0,,2.0,
the,75.0,115.0,,2.0,
form,76.0,119.0,,2.0,
of,77.0,124.0,,2.0,
tone,78.0,127.0,,2.0,
poems,79.0,132.0,,2.0,
.,80.0,137.0,,2.0,
They,81.0,0.0,,3.0,legends
were,82.0,5.0,,3.0,
premiered,83.0,10.0,,3.0,
in,84.0,20.0,,3.0,
Helsinki,85.0,23.0,GPE,3.0,
on,86.0,32.0,,3.0,
13,87.0,35.0,DATE,3.0,
April,88.0,38.0,DATE,3.0,
1896,89.0,44.0,DATE,3.0,
to,90.0,49.0,,3.0,
a,91.0,52.0,,3.0,
full,92.0,54.0,,3.0,
house,93.0,59.0,,3.0,
.,94.0,64.0,,3.0,
In,95.0,0.0,,4.0,
contrast,96.0,3.0,,4.0,
to,97.0,12.0,,4.0,
Merikanto,98.0,15.0,PERSON,4.0,
's,99.0,24.0,,4.0,
enthusiasm,100.0,27.0,,4.0,
for,101.0,38.0,,4.0,
the,102.0,42.0,,4.0,
Finnish,103.0,46.0,NORP,4.0,
quality,104.0,54.0,,4.0,
of,105.0,62.0,,4.0,
the,106.0,65.0,,4.0,
work,107.0,69.0,,4.0,
",",108.0,73.0,,4.0,
the,109.0,75.0,,4.0,
critic,110.0,79.0,,4.0,critic
Karl,111.0,86.0,PERSON,4.0,
Flodin,112.0,91.0,PERSON,4.0,
found,113.0,98.0,,4.0,
the,114.0,104.0,,4.0,
cor,115.0,108.0,,4.0,
anglais,116.0,112.0,,4.0,
solo,117.0,120.0,,4.0,
in,118.0,125.0,,4.0,
The,119.0,128.0,WORK_OF_ART,4.0,
Swan,120.0,132.0,WORK_OF_ART,4.0,
of,121.0,137.0,WORK_OF_ART,4.0,
Tuonela,122.0,140.0,WORK_OF_ART,4.0,
"""",123.0,148.0,,4.0,
stupendously,124.0,149.0,,4.0,
long,125.0,162.0,,4.0,
and,126.0,167.0,,4.0,
boring,127.0,171.0,,4.0,
"""",128.0,177.0,,4.0,
",",129.0,178.0,,4.0,
although,130.0,180.0,,4.0,
he,131.0,189.0,,4.0,critic
considered,132.0,192.0,,4.0,
the,133.0,203.0,,4.0,
first,134.0,207.0,ORDINAL,4.0,
legend,135.0,213.0,,4.0,
",",136.0,219.0,,4.0,
Lemminkäinen,137.0,221.0,PERSON,4.0,
and,138.0,234.0,,4.0,
the,139.0,238.0,,4.0,
Maidens,140.0,242.0,,4.0,
of,141.0,250.0,,4.0,
the,142.0,253.0,,4.0,
Island,143.0,257.0,,4.0,
",",144.0,263.0,,4.0,
as,145.0,265.0,,4.0,
representing,146.0,268.0,,4.0,
the,147.0,281.0,,4.0,
peak,148.0,285.0,,4.0,
of,149.0,290.0,,4.0,
Sibelius,150.0,293.0,PERSON,4.0,Sibelius
's,151.0,301.0,,4.0,
achievement,152.0,304.0,,4.0,
to,153.0,316.0,,4.0,
date,154.0,319.0,,4.0,
.,155.0,323.0,,4.0,
To,156.0,0.0,,5.0,
pay,157.0,3.0,,5.0,
his,158.0,7.0,,5.0,Sibelius
way,159.0,11.0,,5.0,
",",160.0,14.0,,5.0,
from,161.0,16.0,,5.0,
1892,162.0,21.0,DATE,5.0,
Sibelius,163.0,26.0,PERSON,5.0,Sibelius
had,164.0,35.0,,5.0,
taken,165.0,39.0,,5.0,
on,166.0,45.0,,5.0,
teaching,167.0,48.0,,5.0,
assignments,168.0,57.0,,5.0,
at,169.0,69.0,,5.0,
the,170.0,72.0,ORG,5.0,
Music,171.0,76.0,ORG,5.0,
Institute,172.0,82.0,ORG,5.0,
and,173.0,92.0,,5.0,
at,174.0,96.0,,5.0,
Kajanus,175.0,99.0,PERSON,5.0,
's,176.0,106.0,,5.0,
conducting,177.0,109.0,,5.0,
school,178.0,120.0,,5.0,
but,179.0,127.0,,5.0,
this,180.0,131.0,,5.0,
left,181.0,136.0,,5.0,
him,182.0,141.0,,5.0,Sibelius
insufficient,183.0,145.0,,5.0,
time,184.0,158.0,,5.0,
for,185.0,163.0,,5.0,
composing,186.0,167.0,,5.0,
.,187.0,176.0,,5.0,
The,188.0,0.0,,6.0,
situation,189.0,4.0,,6.0,
improved,190.0,14.0,,6.0,
considerably,191.0,23.0,,6.0,
when,192.0,36.0,,6.0,
in,193.0,41.0,,6.0,
1898,194.0,44.0,DATE,6.0,
he,195.0,49.0,,6.0,Sibelius
was,196.0,52.0,,6.0,
awarded,197.0,56.0,,6.0,
a,198.0,64.0,,6.0,
substantial,199.0,66.0,,6.0,
annual,200.0,78.0,DATE,6.0,
grant,201.0,85.0,,6.0,
",",202.0,90.0,,6.0,
initially,203.0,92.0,,6.0,
for,204.0,102.0,,6.0,
ten,205.0,106.0,DATE,6.0,
years,206.0,110.0,DATE,6.0,
and,207.0,116.0,,6.0,
later,208.0,120.0,,6.0,
extended,209.0,126.0,,6.0,
for,210.0,135.0,,6.0,
life,211.0,139.0,,6.0,
.,212.0,143.0,,6.0,
He,213.0,0.0,,7.0,Sibelius
was,214.0,3.0,,7.0,
able,215.0,7.0,,7.0,
to,216.0,12.0,,7.0,
complete,217.0,15.0,,7.0,
the,218.0,24.0,,7.0,
music,219.0,28.0,,7.0,
for,220.0,34.0,,7.0,
Adolf,221.0,38.0,PERSON,7.0,
Paul,222.0,44.0,PERSON,7.0,
's,223.0,48.0,PERSON,7.0,
play,224.0,51.0,,7.0,
King,225.0,56.0,WORK_OF_ART,7.0,
Christian,226.0,61.0,WORK_OF_ART,7.0,
II,227.0,71.0,WORK_OF_ART,7.0,
.,228.0,73.0,,7.0,
Performed,229.0,0.0,,8.0,
on,230.0,10.0,,8.0,
24,231.0,13.0,DATE,8.0,
February,232.0,16.0,DATE,8.0,February
1898,233.0,25.0,DATE,8.0,
",",234.0,29.0,,8.0,
its,235.0,31.0,,8.0,February
catchy,236.0,35.0,,8.0,
tunes,237.0,42.0,,8.0,
appealed,238.0,48.0,,8.0,
to,239.0,57.0,,8.0,
the,240.0,60.0,,8.0,
public,241.0,64.0,,8.0,
.,242.0,70.0,,8.0,
The,243.0,0.0,,9.0,
scores,244.0,4.0,,9.0,
of,245.0,11.0,,9.0,
four,246.0,14.0,CARDINAL,9.0,
popular,247.0,19.0,,9.0,
pieces,248.0,27.0,,9.0,
from,249.0,34.0,,9.0,
the,250.0,39.0,,9.0,
play,251.0,43.0,,9.0,
were,252.0,48.0,,9.0,
published,253.0,53.0,,9.0,
in,254.0,63.0,,9.0,
Germany,255.0,66.0,GPE,9.0,
and,256.0,74.0,,9.0,
sold,257.0,78.0,,9.0,
well,258.0,83.0,,9.0,
in,259.0,88.0,,9.0,
Finland,260.0,91.0,GPE,9.0,
.,261.0,98.0,,9.0,
When,262.0,0.0,,10.0,
the,263.0,5.0,,10.0,
orchestral,264.0,9.0,,10.0,
suite,265.0,20.0,,10.0,
was,266.0,26.0,,10.0,
successfully,267.0,30.0,,10.0,
performed,268.0,43.0,,10.0,
in,269.0,53.0,,10.0,
Helsinki,270.0,56.0,GPE,10.0,
in,271.0,65.0,,10.0,
November,272.0,68.0,DATE,10.0,
1898,273.0,77.0,DATE,10.0,
",",274.0,81.0,,10.0,
Sibelius,275.0,83.0,PERSON,10.0,
commented,276.0,92.0,,10.0,
:,277.0,101.0,,10.0,
"""",278.0,103.0,,10.0,
The,279.0,104.0,,10.0,
music,280.0,108.0,,10.0,
sounded,281.0,114.0,,10.0,
excellent,282.0,122.0,,10.0,
and,283.0,132.0,,10.0,
the,284.0,136.0,,10.0,
tempi,285.0,140.0,,10.0,
seem,286.0,146.0,,10.0,
to,287.0,151.0,,10.0,
be,288.0,154.0,,10.0,
right,289.0,157.0,,10.0,
.,290.0,162.0,,10.0,
I,291.0,0.0,,11.0,
think,292.0,2.0,,11.0,
this,293.0,8.0,,11.0,
is,294.0,13.0,,11.0,
the,295.0,16.0,,11.0,
first,296.0,20.0,ORDINAL,11.0,
time,297.0,26.0,,11.0,
that,298.0,31.0,,11.0,
I,299.0,36.0,,11.0,
have,300.0,38.0,,11.0,
managed,301.0,43.0,,11.0,
to,302.0,51.0,,11.0,
make,303.0,54.0,,11.0,
something,304.0,59.0,,11.0,
complete,305.0,69.0,,11.0,
.,306.0,77.0,,11.0,
"""",307.0,78.0,,11.0,
The,308.0,0.0,,12.0,
work,309.0,4.0,,12.0,
was,310.0,9.0,,12.0,
also,311.0,13.0,,12.0,
performed,312.0,18.0,,12.0,
in,313.0,28.0,,12.0,
Stockholm,314.0,31.0,GPE,12.0,
and,315.0,41.0,,12.0,
Leipzig,316.0,45.0,GPE,12.0,
.,317.0,52.0,,12.0,
In,318.0,0.0,,13.0,
January,319.0,3.0,DATE,13.0,
1899,320.0,11.0,DATE,13.0,
",",321.0,15.0,,13.0,
Sibelius,322.0,17.0,PERSON,13.0,Sibelius
embarked,323.0,26.0,,13.0,
on,324.0,35.0,,13.0,
his,325.0,38.0,,13.0,Sibelius
First,326.0,42.0,WORK_OF_ART,13.0,
Symphony,327.0,48.0,WORK_OF_ART,13.0,
at,328.0,57.0,,13.0,
a,329.0,60.0,,13.0,
time,330.0,62.0,,13.0,
when,331.0,67.0,,13.0,
his,332.0,72.0,,13.0,Sibelius
patriotic,333.0,76.0,,13.0,
feelings,334.0,86.0,,13.0,
were,335.0,95.0,,13.0,
being,336.0,100.0,,13.0,
enhanced,337.0,106.0,,13.0,
by,338.0,115.0,,13.0,
the,339.0,118.0,,13.0,
Russian,340.0,122.0,NORP,13.0,
emperor,341.0,130.0,,13.0,
Nicholas,342.0,138.0,PERSON,13.0,
II,343.0,147.0,PERSON,13.0,
's,344.0,149.0,,13.0,
attempt,345.0,152.0,,13.0,
to,346.0,160.0,,13.0,
restrict,347.0,163.0,,13.0,
the,348.0,172.0,,13.0,
powers,349.0,176.0,,13.0,
of,350.0,183.0,,13.0,
the,351.0,186.0,,13.0,
Grand,352.0,190.0,,13.0,
Duchy,353.0,196.0,,13.0,
of,354.0,202.0,,13.0,
Finland,355.0,205.0,GPE,13.0,
.,356.0,212.0,,13.0,
The,357.0,0.0,,14.0,
symphony,358.0,4.0,,14.0,symphony
was,359.0,13.0,,14.0,
well,360.0,17.0,,14.0,
received,361.0,22.0,,14.0,
when,362.0,31.0,,14.0,
it,363.0,36.0,,14.0,symphony
was,364.0,39.0,,14.0,
premiered,365.0,43.0,,14.0,
in,366.0,53.0,,14.0,
Helsinki,367.0,56.0,GPE,14.0,
on,368.0,65.0,,14.0,
26,369.0,68.0,DATE,14.0,
April,370.0,71.0,DATE,14.0,
1899,371.0,77.0,DATE,14.0,
.,372.0,81.0,,14.0,
But,373.0,0.0,,15.0,
the,374.0,4.0,,15.0,
program,375.0,8.0,,15.0,
also,376.0,16.0,,15.0,
premiered,377.0,21.0,,15.0,
the,378.0,31.0,,15.0,
even,379.0,35.0,,15.0,
more,380.0,40.0,,15.0,
compelling,381.0,45.0,,15.0,
",",382.0,55.0,,15.0,
blatantly,383.0,57.0,,15.0,
patriotic,384.0,67.0,,15.0,
Song,385.0,77.0,WORK_OF_ART,15.0,
of,386.0,82.0,WORK_OF_ART,15.0,
the,387.0,85.0,WORK_OF_ART,15.0,
Athenians,388.0,89.0,WORK_OF_ART,15.0,
for,389.0,99.0,,15.0,
boys,390.0,103.0,,15.0,
',391.0,107.0,,15.0,
and,392.0,109.0,,15.0,
men,393.0,113.0,,15.0,
's,394.0,116.0,,15.0,
choirs,395.0,119.0,,15.0,
.,396.0,125.0,,15.0,
The,397.0,0.0,,16.0,
song,398.0,4.0,,16.0,
immediately,399.0,9.0,,16.0,
brought,400.0,21.0,,16.0,
Sibelius,401.0,29.0,PERSON,16.0,
the,402.0,38.0,,16.0,
status,403.0,42.0,,16.0,
of,404.0,49.0,,16.0,
a,405.0,52.0,,16.0,
national,406.0,54.0,,16.0,
hero,407.0,63.0,,16.0,
.,408.0,67.0,,16.0,
Another,409.0,0.0,,17.0,
patriotic,410.0,8.0,,17.0,
work,411.0,18.0,,17.0,work
followed,412.0,23.0,,17.0,
on,413.0,32.0,,17.0,
4,414.0,35.0,DATE,17.0,
November,415.0,37.0,DATE,17.0,
in,416.0,46.0,,17.0,
the,417.0,49.0,,17.0,
form,418.0,53.0,,17.0,
of,419.0,58.0,,17.0,
eight,420.0,61.0,CARDINAL,17.0,
tableaux,421.0,67.0,,17.0,
depicting,422.0,76.0,,17.0,
episodes,423.0,86.0,,17.0,
from,424.0,95.0,,17.0,
Finnish,425.0,100.0,NORP,17.0,
history,426.0,108.0,,17.0,
known,427.0,116.0,,17.0,
as,428.0,122.0,,17.0,
the,429.0,125.0,ORG,17.0,
Press,430.0,129.0,ORG,17.0,
Celebration,431.0,135.0,ORG,17.0,
Music,432.0,147.0,ORG,17.0,
.,433.0,152.0,,17.0,
It,434.0,0.0,,18.0,work
had,435.0,3.0,,18.0,
been,436.0,7.0,,18.0,
written,437.0,12.0,,18.0,
in,438.0,20.0,,18.0,
support,439.0,23.0,,18.0,
of,440.0,31.0,,18.0,
the,441.0,34.0,,18.0,
staff,442.0,38.0,,18.0,
of,443.0,44.0,,18.0,
the,444.0,47.0,,18.0,
Päivälehti,445.0,51.0,ORG,18.0,
newspaper,446.0,62.0,,18.0,
",",447.0,71.0,,18.0,
which,448.0,73.0,,18.0,
had,449.0,79.0,,18.0,
been,450.0,83.0,,18.0,
suspended,451.0,88.0,,18.0,
for,452.0,98.0,,18.0,
a,453.0,102.0,,18.0,
period,454.0,104.0,,18.0,
after,455.0,111.0,,18.0,
editorially,456.0,117.0,,18.0,
criticizing,457.0,129.0,,18.0,
Russian,458.0,141.0,NORP,18.0,
rule,459.0,149.0,,18.0,
.,460.0,153.0,,18.0,
The,461.0,0.0,,19.0,
last,462.0,4.0,,19.0,
tableau,463.0,9.0,,19.0,tableau
",",464.0,16.0,,19.0,
Finland,465.0,18.0,WORK_OF_ART,19.0,
Awakens,466.0,26.0,WORK_OF_ART,19.0,
",",467.0,33.0,,19.0,
was,468.0,35.0,,19.0,
particularly,469.0,39.0,,19.0,
popular,470.0,52.0,,19.0,
;,471.0,59.0,,19.0,
after,472.0,61.0,,19.0,
minor,473.0,67.0,,19.0,
revisions,474.0,73.0,,19.0,
",",475.0,82.0,,19.0,
it,476.0,84.0,,19.0,tableau
became,477.0,87.0,,19.0,
the,478.0,94.0,,19.0,
well,479.0,98.0,,19.0,
-,480.0,102.0,,19.0,
known,481.0,103.0,,19.0,
Finlandia,482.0,109.0,GPE,19.0,
.,483.0,118.0,,19.0,
For,0.0,0.0,,0.0,
a,1.0,4.0,,0.0,
considerable,2.0,6.0,,0.0,
period,3.0,19.0,,0.0,
",",4.0,25.0,,0.0,
Sibelius,5.0,27.0,PERSON,0.0,Sibelius
worked,6.0,36.0,,0.0,
on,7.0,43.0,,0.0,
an,8.0,46.0,,0.0,
opera,9.0,49.0,,0.0,opera
",",10.0,54.0,,0.0,
Veneen,11.0,56.0,WORK_OF_ART,0.0,
luominen,12.0,63.0,WORK_OF_ART,0.0,
(,13.0,72.0,,0.0,
The,14.0,73.0,WORK_OF_ART,0.0,
Building,15.0,77.0,WORK_OF_ART,0.0,
of,16.0,86.0,WORK_OF_ART,0.0,
the,17.0,89.0,WORK_OF_ART,0.0,
Boat,18.0,93.0,WORK_OF_ART,0.0,
),19.0,97.0,,0.0,
",",20.0,98.0,,0.0,
again,21.0,100.0,,0.0,
based,22.0,106.0,,0.0,
on,23.0,112.0,,0.0,
the,24.0,115.0,,0.0,
Kalevala,25.0,119.0,PERSON,0.0,
.,26.0,127.0,,0.0,
To,27.0,0.0,,1.0,
some,28.0,3.0,,1.0,
extent,29.0,8.0,,1.0,
",",30.0,14.0,,1.0,
he,31.0,16.0,,1.0,Sibelius
had,32.0,19.0,,1.0,
come,33.0,23.0,,1.0,
under,34.0,28.0,,1.0,
the,35.0,34.0,,1.0,
influence,36.0,38.0,,1.0,
of,37.0,48.0,,1.0,
Wagner,38.0,51.0,PERSON,1.0,
",",39.0,57.0,,1.0,
but,40.0,59.0,,1.0,
subsequently,41.0,63.0,,1.0,
turned,42.0,76.0,,1.0,
to,43.0,83.0,,1.0,
Liszt,44.0,86.0,PERSON,1.0,
's,45.0,91.0,,1.0,
tone,46.0,94.0,,1.0,
poems,47.0,99.0,,1.0,
as,48.0,105.0,,1.0,
a,49.0,108.0,,1.0,
source,50.0,110.0,,1.0,
of,51.0,117.0,,1.0,
compositional,52.0,120.0,,1.0,
inspiration,53.0,134.0,,1.0,
.,54.0,145.0,,1.0,
Adapted,55.0,0.0,,2.0,
from,56.0,8.0,,2.0,
material,57.0,13.0,,2.0,
for,58.0,22.0,,2.0,
the,59.0,26.0,,2.0,
opera,60.0,30.0,,2.0,opera
",",61.0,35.0,,2.0,
which,62.0,37.0,,2.0,
he,63.0,43.0,,2.0,Sibelius
never,64.0,46.0,,2.0,
completed,65.0,52.0,,2.0,
",",66.0,61.0,,2.0,
his,67.0,63.0,,2.0,Sibelius
Lemminkäinen,68.0,67.0,WORK_OF_ART,2.0,
Suite,69.0,80.0,WORK_OF_ART,2.0,
consisted,70.0,86.0,,2.0,
of,71.0,96.0,,2.0,
four,72.0,99.0,CARDINAL,2.0,
legends,73.0,104.0,,2.0,legends
in,74.0,112.0,,2.0,
the,75.0,115.0,,2.0,
form,76.0,119.0,,2.0,
of,77.0,124.0,,2.0,
tone,78.0,127.0,,2.0,
poems,79.0,132.0,,2.0,
.,80.0,137.0,,2.0,
They,81.0,0.0,,3.0,legends
were,82.0,5.0,,3.0,
premiered,83.0,10.0,,3.0,
in,84.0,20.0,,3.0,
Helsinki,85.0,23.0,GPE,3.0,
on,86.0,32.0,,3.0,
13,87.0,35.0,DATE,3.0,
April,88.0,38.0,DATE,3.0,
1896,89.0,44.0,DATE,3.0,
to,90.0,49.0,,3.0,
a,91.0,52.0,,3.0,
full,92.0,54.0,,3.0,
house,93.0,59.0,,3.0,
.,94.0,64.0,,3.0,
In,95.0,0.0,,4.0,
contrast,96.0,3.0,,4.0,
to,97.0,12.0,,4.0,
Merikanto,98.0,15.0,PERSON,4.0,
's,99.0,24.0,,4.0,
enthusiasm,100.0,27.0,,4.0,
for,101.0,38.0,,4.0,
the,102.0,42.0,,4.0,
Finnish,103.0,46.0,NORP,4.0,
quality,104.0,54.0,,4.0,
of,105.0,62.0,,4.0,
the,106.0,65.0,,4.0,
work,107.0,69.0,,4.0,
",",108.0,73.0,,4.0,
the,109.0,75.0,,4.0,
critic,110.0,79.0,,4.0,critic
Karl,111.0,86.0,PERSON,4.0,
Flodin,112.0,91.0,PERSON,4.0,
found,113.0,98.0,,4.0,
the,114.0,104.0,,4.0,
cor,115.0,108.0,,4.0,
anglais,116.0,112.0,,4.0,
solo,117.0,120.0,,4.0,
in,118.0,125.0,,4.0,
The,119.0,128.0,WORK_OF_ART,4.0,
Swan,120.0,132.0,WORK_OF_ART,4.0,
of,121.0,137.0,WORK_OF_ART,4.0,
Tuonela,122.0,140.0,WORK_OF_ART,4.0,
"""",123.0,148.0,,4.0,
stupendously,124.0,149.0,,4.0,
long,125.0,162.0,,4.0,
and,126.0,167.0,,4.0,
boring,127.0,171.0,,4.0,
"""",128.0,177.0,,4.0,
",",129.0,178.0,,4.0,
although,130.0,180.0,,4.0,
he,131.0,189.0,,4.0,critic
considered,132.0,192.0,,4.0,
the,133.0,203.0,,4.0,
first,134.0,207.0,ORDINAL,4.0,
legend,135.0,213.0,,4.0,
",",136.0,219.0,,4.0,
Lemminkäinen,137.0,221.0,PERSON,4.0,
and,138.0,234.0,,4.0,
the,139.0,238.0,,4.0,
Maidens,140.0,242.0,,4.0,
of,141.0,250.0,,4.0,
the,142.0,253.0,,4.0,
Island,143.0,257.0,,4.0,
",",144.0,263.0,,4.0,
as,145.0,265.0,,4.0,
representing,146.0,268.0,,4.0,
the,147.0,281.0,,4.0,
peak,148.0,285.0,,4.0,
of,149.0,290.0,,4.0,
Sibelius,150.0,293.0,PERSON,4.0,Sibelius
's,151.0,301.0,,4.0,
achievement,152.0,304.0,,4.0,
to,153.0,316.0,,4.0,
date,154.0,319.0,,4.0,
.,155.0,323.0,,4.0,
To,156.0,0.0,,5.0,
pay,157.0,3.0,,5.0,
his,158.0,7.0,,5.0,Sibelius
way,159.0,11.0,,5.0,
",",160.0,14.0,,5.0,
from,161.0,16.0,,5.0,
1892,162.0,21.0,DATE,5.0,
Sibelius,163.0,26.0,PERSON,5.0,Sibelius
had,164.0,35.0,,5.0,
taken,165.0,39.0,,5.0,
on,166.0,45.0,,5.0,
teaching,167.0,48.0,,5.0,
assignments,168.0,57.0,,5.0,
at,169.0,69.0,,5.0,
the,170.0,72.0,ORG,5.0,
Music,171.0,76.0,ORG,5.0,
Institute,172.0,82.0,ORG,5.0,
and,173.0,92.0,,5.0,
at,174.0,96.0,,5.0,
Kajanus,175.0,99.0,PERSON,5.0,
's,176.0,106.0,,5.0,
conducting,177.0,109.0,,5.0,
school,178.0,120.0,,5.0,
but,179.0,127.0,,5.0,
this,180.0,131.0,,5.0,
left,181.0,136.0,,5.0,
him,182.0,141.0,,5.0,Sibelius
insufficient,183.0,145.0,,5.0,
time,184.0,158.0,,5.0,
for,185.0,163.0,,5.0,
composing,186.0,167.0,,5.0,
.,187.0,176.0,,5.0,
The,188.0,0.0,,6.0,
situation,189.0,4.0,,6.0,
improved,190.0,14.0,,6.0,
considerably,191.0,23.0,,6.0,
when,192.0,36.0,,6.0,
in,193.0,41.0,,6.0,
1898,194.0,44.0,DATE,6.0,
he,195.0,49.0,,6.0,Sibelius
was,196.0,52.0,,6.0,
awarded,197.0,56.0,,6.0,
a,198.0,64.0,,6.0,
substantial,199.0,66.0,,6.0,
annual,200.0,78.0,DATE,6.0,
grant,201.0,85.0,,6.0,
",",202.0,90.0,,6.0,
initially,203.0,92.0,,6.0,
for,204.0,102.0,,6.0,
ten,205.0,106.0,DATE,6.0,
years,206.0,110.0,DATE,6.0,
and,207.0,116.0,,6.0,
later,208.0,120.0,,6.0,
extended,209.0,126.0,,6.0,
for,210.0,135.0,,6.0,
life,211.0,139.0,,6.0,
.,212.0,143.0,,6.0,
He,213.0,0.0,,7.0,Sibelius
was,214.0,3.0,,7.0,
able,215.0,7.0,,7.0,
to,216.0,12.0,,7.0,
complete,217.0,15.0,,7.0,
the,218.0,24.0,,7.0,
music,219.0,28.0,,7.0,
for,220.0,34.0,,7.0,
Adolf,221.0,38.0,PERSON,7.0,
Paul,222.0,44.0,PERSON,7.0,
's,223.0,48.0,PERSON,7.0,
play,224.0,51.0,,7.0,
King,225.0,56.0,WORK_OF_ART,7.0,
Christian,226.0,61.0,WORK_OF_ART,7.0,
II,227.0,71.0,WORK_OF_ART,7.0,
.,228.0,73.0,,7.0,
Performed,229.0,0.0,,8.0,
on,230.0,10.0,,8.0,
24,231.0,13.0,DATE,8.0,
February,232.0,16.0,DATE,8.0,February
1898,233.0,25.0,DATE,8.0,
",",234.0,29.0,,8.0,
its,235.0,31.0,,8.0,February
catchy,236.0,35.0,,8.0,
tunes,237.0,42.0,,8.0,
appealed,238.0,48.0,,8.0,
to,239.0,57.0,,8.0,
the,240.0,60.0,,8.0,
public,241.0,64.0,,8.0,
.,242.0,70.0,,8.0,
The,243.0,0.0,,9.0,
scores,244.0,4.0,,9.0,
of,245.0,11.0,,9.0,
four,246.0,14.0,CARDINAL,9.0,
popular,247.0,19.0,,9.0,
pieces,248.0,27.0,,9.0,
from,249.0,34.0,,9.0,
the,250.0,39.0,,9.0,
play,251.0,43.0,,9.0,
were,252.0,48.0,,9.0,
published,253.0,53.0,,9.0,
in,254.0,63.0,,9.0,
Germany,255.0,66.0,GPE,9.0,
and,256.0,74.0,,9.0,
sold,257.0,78.0,,9.0,
well,258.0,83.0,,9.0,
in,259.0,88.0,,9.0,
Finland,260.0,91.0,GPE,9.0,
.,261.0,98.0,,9.0,
When,262.0,0.0,,10.0,
the,263.0,5.0,,10.0,
orchestral,264.0,9.0,,10.0,
suite,265.0,20.0,,10.0,
was,266.0,26.0,,10.0,
successfully,267.0,30.0,,10.0,
performed,268.0,43.0,,10.0,
in,269.0,53.0,,10.0,
Helsinki,270.0,56.0,GPE,10.0,
in,271.0,65.0,,10.0,
November,272.0,68.0,DATE,10.0,
1898,273.0,77.0,DATE,10.0,
",",274.0,81.0,,10.0,
Sibelius,275.0,83.0,PERSON,10.0,
commented,276.0,92.0,,10.0,
:,277.0,101.0,,10.0,
"""",278.0,103.0,,10.0,
The,279.0,104.0,,10.0,
music,280.0,108.0,,10.0,
sounded,281.0,114.0,,10.0,
excellent,282.0,122.0,,10.0,
and,283.0,132.0,,10.0,
the,284.0,136.0,,10.0,
tempi,285.0,140.0,,10.0,
seem,286.0,146.0,,10.0,
to,287.0,151.0,,10.0,
be,288.0,154.0,,10.0,
right,289.0,157.0,,10.0,
.,290.0,162.0,,10.0,
I,291.0,0.0,,11.0,
think,292.0,2.0,,11.0,
this,293.0,8.0,,11.0,
