token,tokenIndex,charIndex,entType,sentIndex,corefEntityValue
1962,78,77,DATE,3,
.,79,81,,3,
He,80,0,,4,Kreisler
was,81,3,,4,
interred,82,7,,4,
in,83,16,,4,
a,84,19,,4,
private,85,21,,4,
mausoleum,86,29,,4,
in,87,39,,4,
Woodlawn,88,42,FAC,4,
Cemetery,89,51,FAC,4,
",",90,59,,4,
The,91,61,GPE,4,
Bronx,92,65,GPE,4,
",",93,70,,4,
New,94,72,GPE,4,
York,95,76,GPE,4,
City,96,81,GPE,4,City
.,97,85,,4,
=,0,0,,0,
=,1,1,,0,
Legacy,2,0,,1,
=,3,7,,1,
=,4,8,,1,
=,0,0,,0,
=,1,1,,0,
Legacy,2,0,,1,
=,3,7,,1,
=,4,8,,1,
Kreisler,0,0,PERSON,0,Kreisler
wrote,1,9,,0,
a,2,15,,0,
number,3,17,,0,
of,4,24,,0,
pieces,5,27,,0,
for,6,34,,0,
the,7,38,,0,
violin,8,42,,0,
",",9,48,,0,
including,10,50,,0,
solos,11,60,,0,
for,12,66,,0,
encores,13,70,,0,
",",14,77,,0,
such,15,79,,0,
as,16,84,,0,
"""",17,87,,0,
Liebesleid,18,88,WORK_OF_ART,0,
"""",19,98,,0,
and,20,100,,0,
"""",21,104,,0,
Liebesfreud,22,105,WORK_OF_ART,0,
"""",23,116,,0,
.,24,117,,0,
Some,25,0,,1,
of,26,5,,1,
Kreisler,27,8,PERSON,1,Kreisler
's,28,16,,1,
compositions,29,19,,1,
were,30,32,,1,
pastiches,31,37,,1,pastiches
ostensibly,32,47,,1,
in,33,58,,1,
the,34,61,,1,
style,35,65,,1,
of,36,71,,1,
other,37,74,,1,
composers,38,80,,1,
.,39,89,,1,
They,40,0,,2,pastiches
were,41,5,,2,
originally,42,10,,2,
ascribed,43,21,,2,
to,44,30,,2,
earlier,45,33,,2,
composers,46,41,,2,
",",47,50,,2,
such,48,52,,2,
as,49,57,,2,
Gaetano,50,60,PERSON,2,
Pugnani,51,68,PERSON,2,
",",52,75,,2,
Giuseppe,53,77,PERSON,2,
Tartini,54,86,PERSON,2,
and,55,94,,2,
Antonio,56,98,PERSON,2,
Vivaldi,57,106,PERSON,2,
",",58,113,,2,
and,59,115,,2,
then,60,119,,2,
",",61,123,,2,
 ,62,125,,2,
in,63,126,,2,
1935,64,129,DATE,2,
",",65,133,,2,
Kreisler,66,135,PERSON,2,Kreisler
revealed,67,144,,2,
that,68,153,,2,
it,69,158,,2,
was,70,161,,2,
he,71,165,,2,Kreisler
who,72,168,,2,
wrote,73,172,,2,
the,74,178,,2,
pieces,75,182,,2,
.,76,188,,2,
When,77,0,,3,
critics,78,5,,3,critics
complained,79,13,,3,
",",80,23,,3,
Kreisler,81,25,PERSON,3,Kreisler
replied,82,34,,3,
that,83,42,,3,
they,84,47,,3,critics
had,85,52,,3,
already,86,56,,3,
deemed,87,64,,3,
the,88,71,,3,
compositions,89,75,,3,
worthy,90,88,,3,
:,91,94,,3,
"""",92,96,,3,
The,93,97,,3,
name,94,101,,3,
changes,95,106,,3,
",",96,113,,3,
the,97,115,,3,
value,98,119,,3,
remains,99,125,,3,
"""",100,132,,3,
",",101,133,,3,
he,102,135,,3,Kreisler
said,103,138,,3,
.,104,142,,3,
He,105,0,,4,Kreisler
also,106,3,,4,
wrote,107,8,,4,
operettas,108,14,,4,
",",109,23,,4,
including,110,25,,4,
Apple,111,35,WORK_OF_ART,4,
Blossoms,112,41,WORK_OF_ART,4,
in,113,50,,4,
1919,114,53,DATE,4,
and,115,58,,4,
Sissy,116,62,WORK_OF_ART,4,
in,117,68,,4,
1932,118,71,DATE,4,
",",119,75,,4,
a,120,77,,4,
string,121,79,,4,
quartet,122,86,,4,
",",123,93,,4,
and,124,95,,4,
cadenzas,125,99,,4,
",",126,107,,4,
including,127,109,,4,
ones,128,119,,4,
for,129,124,,4,
Brahms,130,128,PERSON,4,
's,131,134,,4,
Violin,132,137,WORK_OF_ART,4,
Concerto,133,144,WORK_OF_ART,4,
",",134,152,,4,
Paganini,135,154,PERSON,4,
's,136,162,,4,
D,137,165,,4,
major,138,167,,4,
Violin,139,173,WORK_OF_ART,4,
Concerto,140,180,WORK_OF_ART,4,
",",141,188,,4,
and,142,190,,4,
Beethoven,143,194,PERSON,4,
's,144,203,,4,
Violin,145,206,WORK_OF_ART,4,
Concerto,146,213,WORK_OF_ART,4,
.,147,221,,4,
His,148,0,,5,Kreisler
cadenzas,149,4,,5,
for,150,13,,5,
the,151,17,,5,
Beethoven,152,21,PERSON,5,
concerto,153,31,,5,
are,154,40,,5,
the,155,44,,5,
ones,156,48,,5,
most,157,53,,5,
often,158,58,,5,
played,159,64,,5,
by,160,71,,5,
violinists,161,74,,5,
today,162,85,DATE,5,
.,163,90,,5,
Kreisler,0,0,PERSON,0,Kreisler
wrote,1,9,,0,
a,2,15,,0,
number,3,17,,0,
of,4,24,,0,
pieces,5,27,,0,
for,6,34,,0,
the,7,38,,0,
violin,8,42,,0,
",",9,48,,0,
including,10,50,,0,
solos,11,60,,0,
for,12,66,,0,
encores,13,70,,0,
",",14,77,,0,
such,15,79,,0,
as,16,84,,0,
"""",17,87,,0,
Liebesleid,18,88,WORK_OF_ART,0,
"""",19,98,,0,
and,20,100,,0,
"""",21,104,,0,
Liebesfreud,22,105,WORK_OF_ART,0,
"""",23,116,,0,
.,24,117,,0,
Some,25,0,,1,
of,26,5,,1,
Kreisler,27,8,PERSON,1,Kreisler
's,28,16,,1,
compositions,29,19,,1,
were,30,32,,1,
pastiches,31,37,,1,pastiches
ostensibly,32,47,,1,
in,33,58,,1,
the,34,61,,1,
style,35,65,,1,
of,36,71,,1,
other,37,74,,1,
composers,38,80,,1,
.,39,89,,1,
They,40,0,,2,pastiches
were,41,5,,2,
originally,42,10,,2,
ascribed,43,21,,2,
to,44,30,,2,
earlier,45,33,,2,
composers,46,41,,2,
",",47,50,,2,
such,48,52,,2,
as,49,57,,2,
Gaetano,50,60,PERSON,2,
Pugnani,51,68,PERSON,2,
",",52,75,,2,
Giuseppe,53,77,PERSON,2,
Tartini,54,86,PERSON,2,
and,55,94,,2,
Antonio,56,98,PERSON,2,
Vivaldi,57,106,PERSON,2,
",",58,113,,2,
and,59,115,,2,
then,60,119,,2,
",",61,123,,2,
 ,62,125,,2,
in,63,126,,2,
1935,64,129,DATE,2,
",",65,133,,2,
Kreisler,66,135,PERSON,2,Kreisler
revealed,67,144,,2,
that,68,153,,2,
it,69,158,,2,
was,70,161,,2,
he,71,165,,2,Kreisler
who,72,168,,2,
wrote,73,172,,2,
the,74,178,,2,
pieces,75,182,,2,
.,76,188,,2,
When,77,0,,3,
critics,78,5,,3,critics
complained,79,13,,3,
",",80,23,,3,
Kreisler,81,25,PERSON,3,Kreisler
replied,82,34,,3,
that,83,42,,3,
they,84,47,,3,critics
had,85,52,,3,
already,86,56,,3,
deemed,87,64,,3,
the,88,71,,3,
compositions,89,75,,3,
worthy,90,88,,3,
:,91,94,,3,
"""",92,96,,3,
The,93,97,,3,
name,94,101,,3,
changes,95,106,,3,
",",96,113,,3,
the,97,115,,3,
value,98,119,,3,
remains,99,125,,3,
"""",100,132,,3,
",",101,133,,3,
he,102,135,,3,Kreisler
said,103,138,,3,
.,104,142,,3,
He,105,0,,4,Kreisler
also,106,3,,4,
wrote,107,8,,4,
operettas,108,14,,4,
",",109,23,,4,
including,110,25,,4,
Apple,111,35,WORK_OF_ART,4,
Blossoms,112,41,WORK_OF_ART,4,
in,113,50,,4,
1919,114,53,DATE,4,
and,115,58,,4,
Sissy,116,62,WORK_OF_ART,4,
in,117,68,,4,
1932,118,71,DATE,4,
",",119,75,,4,
a,120,77,,4,
string,121,79,,4,
quartet,122,86,,4,
",",123,93,,4,
and,124,95,,4,
cadenzas,125,99,,4,
",",126,107,,4,
including,127,109,,4,
ones,128,119,,4,
for,129,124,,4,
Brahms,130,128,PERSON,4,
's,131,134,,4,
Violin,132,137,WORK_OF_ART,4,
Concerto,133,144,WORK_OF_ART,4,
",",134,152,,4,
Paganini,135,154,PERSON,4,
's,136,162,,4,
D,137,165,,4,
major,138,167,,4,
Violin,139,173,WORK_OF_ART,4,
Concerto,140,180,WORK_OF_ART,4,
",",141,188,,4,
and,142,190,,4,
Beethoven,143,194,PERSON,4,
's,144,203,,4,
Violin,145,206,WORK_OF_ART,4,
Concerto,146,213,WORK_OF_ART,4,
.,147,221,,4,
His,148,0,,5,Kreisler
cadenzas,149,4,,5,
for,150,13,,5,
the,151,17,,5,
Beethoven,152,21,PERSON,5,
concerto,153,31,,5,
are,154,40,,5,
the,155,44,,5,
ones,156,48,,5,
most,157,53,,5,
often,158,58,,5,
played,159,64,,5,
by,160,71,,5,
violinists,161,74,,5,
today,162,85,DATE,5,
.,163,90,,5,
He,0,0,,0,
wrote,1,3,,0,
the,2,9,,0,
music,3,13,,0,
for,4,19,,0,
the,5,23,,0,
1936,6,27,DATE,0,
movie,7,32,,0,
The,8,38,WORK_OF_ART,0,
King,9,42,WORK_OF_ART,0,
Steps,10,47,WORK_OF_ART,0,
Out,11,53,WORK_OF_ART,0,
directed,12,57,,0,
by,13,66,,0,
Josef,14,69,PERSON,0,
von,15,75,PERSON,0,
Sternberg,16,79,PERSON,0,
",",17,88,,0,
based,18,90,,0,
on,19,96,,0,
the,20,99,DATE,0,
early,21,103,DATE,0,
years,22,109,DATE,0,
of,23,115,,0,
Empress,24,118,,0,
Elisabeth,25,126,PERSON,0,
of,26,136,,0,
Austria,27,139,GPE,0,
.,28,146,,0,
He,0,0,,0,
wrote,1,3,,0,
the,2,9,,0,
music,3,13,,0,
for,4,19,,0,
the,5,23,,0,
1936,6,27,DATE,0,
movie,7,32,,0,
The,8,38,WORK_OF_ART,0,
King,9,42,WORK_OF_ART,0,
Steps,10,47,WORK_OF_ART,0,
Out,11,53,WORK_OF_ART,0,
directed,12,57,,0,
by,13,66,,0,
Josef,14,69,PERSON,0,
von,15,75,PERSON,0,
Sternberg,16,79,PERSON,0,
",",17,88,,0,
based,18,90,,0,
on,19,96,,0,
the,20,99,DATE,0,
early,21,103,DATE,0,
years,22,109,DATE,0,
of,23,115,,0,
Empress,24,118,,0,
Elisabeth,25,126,PERSON,0,
of,26,136,,0,
Austria,27,139,GPE,0,
.,28,146,,0,
Kreisler,0,0,PERSON,0,Kreisler
performed,1,9,,0,
and,2,19,,0,
recorded,3,23,,0,
his,4,32,,0,Kreisler
own,5,36,,0,
version,6,40,,0,
of,7,48,,0,
the,8,51,,0,
first,9,55,ORDINAL,0,
movement,10,61,,0,movement
of,11,70,,0,
Paganini,12,73,PERSON,0,
's,13,81,,0,
D,14,84,,0,
major,15,86,,0,
Violin,16,92,WORK_OF_ART,0,
Concerto,17,99,WORK_OF_ART,0,
.,18,107,,0,
The,19,0,,1,
movement,20,4,,1,movement
is,21,13,,1,
rescored,22,16,,1,
and,23,25,,1,
in,24,29,,1,
some,25,32,,1,
places,26,37,,1,
reharmonised,27,44,,1,
",",28,56,,1,
and,29,58,,1,
the,30,62,,1,
orchestral,31,66,,1,
introduction,32,77,,1,
is,33,90,,1,
completely,34,93,,1,
rewritten,35,104,,1,
in,36,114,,1,
some,37,117,,1,
places,38,122,,1,
.,39,128,,1,
The,40,0,,2,
overall,41,4,,2,
effect,42,12,,2,
is,43,19,,2,
of,44,22,,2,
a,45,25,,2,
late,46,27,DATE,2,
-,47,31,DATE,2,
nineteenth,48,32,DATE,2,
-,49,42,DATE,2,
century,50,43,DATE,2,
work,51,51,,2,
.,52,55,,2,
Kreisler,0,0,PERSON,0,Kreisler
performed,1,9,,0,
and,2,19,,0,
recorded,3,23,,0,
his,4,32,,0,Kreisler
own,5,36,,0,
version,6,40,,0,
of,7,48,,0,
the,8,51,,0,
first,9,55,ORDINAL,0,
movement,10,61,,0,movement
of,11,70,,0,
Paganini,12,73,PERSON,0,
's,13,81,,0,
D,14,84,,0,
major,15,86,,0,
Violin,16,92,WORK_OF_ART,0,
Concerto,17,99,WORK_OF_ART,0,
.,18,107,,0,
The,19,0,,1,
movement,20,4,,1,movement
is,21,13,,1,
rescored,22,16,,1,
and,23,25,,1,
in,24,29,,1,
some,25,32,,1,
places,26,37,,1,
reharmonised,27,44,,1,
",",28,56,,1,
and,29,58,,1,
the,30,62,,1,
orchestral,31,66,,1,
introduction,32,77,,1,
is,33,90,,1,
completely,34,93,,1,
rewritten,35,104,,1,
in,36,114,,1,
some,37,117,,1,
places,38,122,,1,
.,39,128,,1,
The,40,0,,2,
overall,41,4,,2,
effect,42,12,,2,
is,43,19,,2,
of,44,22,,2,
a,45,25,,2,
late,46,27,DATE,2,
-,47,31,DATE,2,
nineteenth,48,32,DATE,2,
-,49,42,DATE,2,
century,50,43,DATE,2,
work,51,51,,2,
.,52,55,,2,
Kreisler,0,0,PERSON,0,
owned,1,9,,0,
several,2,15,,0,
antique,3,23,,0,
violins,4,31,,0,
made,5,39,,0,
by,6,44,,0,
luthiers,7,47,,0,
Antonio,8,56,PERSON,0,
Stradivari,9,64,PERSON,0,
",",10,74,,0,
Pietro,11,76,PERSON,0,
Guarneri,12,83,PERSON,0,
",",13,91,,0,
Giuseppe,14,93,PERSON,0,
Guarneri,15,102,PERSON,0,Guarneri
",",16,110,,0,
and,17,112,,0,
Carlo,18,116,PERSON,0,
Bergonzi,19,122,PERSON,0,Bergonzi
",",20,130,,0,
most,21,132,,0,
of,22,137,,0,
which,23,140,,0,
eventually,24,146,,0,
came,25,157,,0,
to,26,162,,0,
bear,27,165,,0,
his,28,170,,0,Bergonzi
name,29,174,,0,
.,30,178,,0,
He,31,0,,1,Bergonzi
also,32,3,,1,
owned,33,8,,1,
a,34,14,,1,
Jean,35,16,PERSON,1,
-,36,20,PERSON,1,
Baptiste,37,21,PERSON,1,
Vuillaume,38,30,PERSON,1,
violin,39,40,,1,
of,40,47,,1,
1860,41,50,DATE,1,
",",42,54,,1,
which,43,56,,1,
he,44,62,,1,Bergonzi
often,45,65,,1,
used,46,71,,1,
as,47,76,,1,
his,48,79,,1,Bergonzi
second,49,83,ORDINAL,1,
violin,50,90,,1,
",",51,96,,1,
and,52,98,,1,
which,53,102,,1,
he,54,108,,1,Bergonzi
often,55,111,,1,
loaned,56,117,,1,
to,57,124,,1,
the,58,127,,1,
young,59,131,,1,
prodigy,60,137,,1,
Josef,61,145,PERSON,1,
Hassid,62,151,PERSON,1,
.,63,157,,1,
In,64,0,,2,
1952,65,3,DATE,2,
he,66,8,,2,Bergonzi
donated,67,11,,2,
his,68,19,,2,Bergonzi
Giuseppe,69,23,PERSON,2,
Guarneri,70,32,PERSON,2,Guarneri
to,71,41,,2,
the,72,44,ORG,2,
Library,73,48,ORG,2,
of,74,56,ORG,2,
Congress,75,59,ORG,2,
in,76,68,,2,
Washington,77,71,GPE,2,
",",78,81,,2,
D.C.,79,83,GPE,2,D.C.
where,80,88,,2,
it,81,94,,2,D.C.
remains,82,97,,2,
in,83,105,,2,
use,84,108,,2,
for,85,112,,2,
performances,86,116,,2,
given,87,129,,2,
in,88,135,,2,
the,89,138,,2,
library,90,142,,2,
.,91,149,,2,
On,92,0,,3,
recordings,93,3,,3,
",",94,13,,3,
Kreisler,95,15,PERSON,3,Kreisler
's,96,23,,3,
style,97,26,,3,
resembles,98,32,,3,
that,99,42,,3,
of,100,47,,3,
his,101,50,,3,Kreisler
younger,102,54,,3,
contemporary,103,62,,3,
Mischa,104,75,PERSON,3,
Elman,105,82,PERSON,3,
",",106,87,,3,
with,107,89,,3,
a,108,94,,3,
tendency,109,96,,3,
toward,110,105,,3,
expansive,111,112,,3,
tempi,112,122,,3,
",",113,127,,3,
a,114,129,,3,
continuous,115,131,,3,
and,116,142,,3,
varied,117,146,,3,
vibrato,118,153,,3,
",",119,160,,3,
expressive,120,162,,3,
phrasing,121,173,,3,
",",122,181,,3,
and,123,183,,3,
a,124,187,,3,
melodic,125,189,,3,
approach,126,197,,3,
to,127,206,,3,
passage,128,209,,3,
-,129,216,,3,
work,130,217,,3,
.,131,221,,3,
Kreisler,132,0,PERSON,4,Kreisler
makes,133,9,,4,
considerable,134,15,,4,
use,135,28,,4,
of,136,32,,4,
portamento,137,35,,4,
and,138,46,,4,
rubato,139,50,,4,
.,140,56,,4,
The,141,0,,5,
two,142,4,CARDINAL,5,
violinists,143,8,,5,
',144,18,,5,
approaches,145,20,,5,
are,146,31,,5,
less,147,35,,5,
similar,148,40,,5,
in,149,48,,5,
big,150,51,,5,
works,151,55,,5,
of,152,61,,5,
the,153,64,,5,
standard,154,68,,5,
repertoire,155,77,,5,
",",156,87,,5,
such,157,89,,5,
as,158,94,,5,
Felix,159,97,PERSON,5,
Mendelssohn,160,103,PERSON,5,
's,161,114,PERSON,5,
Violin,162,117,WORK_OF_ART,5,
Concerto,163,124,WORK_OF_ART,5,
",",164,132,,5,
than,165,134,,5,
in,166,139,,5,
smaller,167,142,,5,
pieces,168,150,,5,
.,169,156,,5,
Kreisler,0,0,PERSON,0,
owned,1,9,,0,
several,2,15,,0,
antique,3,23,,0,
violins,4,31,,0,
made,5,39,,0,
by,6,44,,0,
luthiers,7,47,,0,
Antonio,8,56,PERSON,0,
Stradivari,9,64,PERSON,0,
",",10,74,,0,
Pietro,11,76,PERSON,0,
Guarneri,12,83,PERSON,0,
",",13,91,,0,
Giuseppe,14,93,PERSON,0,
Guarneri,15,102,PERSON,0,Guarneri
",",16,110,,0,
and,17,112,,0,
Carlo,18,116,PERSON,0,
Bergonzi,19,122,PERSON,0,Bergonzi
",",20,130,,0,
most,21,132,,0,
of,22,137,,0,
which,23,140,,0,
eventually,24,146,,0,
came,25,157,,0,
to,26,162,,0,
bear,27,165,,0,
his,28,170,,0,Bergonzi
name,29,174,,0,
.,30,178,,0,
He,31,0,,1,Bergonzi
also,32,3,,1,
owned,33,8,,1,
a,34,14,,1,
Jean,35,16,PERSON,1,
-,36,20,PERSON,1,
Baptiste,37,21,PERSON,1,
Vuillaume,38,30,PERSON,1,
violin,39,40,,1,
of,40,47,,1,
1860,41,50,DATE,1,
",",42,54,,1,
which,43,56,,1,
he,44,62,,1,Bergonzi
often,45,65,,1,
used,46,71,,1,
as,47,76,,1,
his,48,79,,1,Bergonzi
second,49,83,ORDINAL,1,
violin,50,90,,1,
",",51,96,,1,
and,52,98,,1,
which,53,102,,1,
he,54,108,,1,Bergonzi
often,55,111,,1,
loaned,56,117,,1,
to,57,124,,1,
the,58,127,,1,
young,59,131,,1,
prodigy,60,137,,1,
Josef,61,145,PERSON,1,
Hassid,62,151,PERSON,1,
.,63,157,,1,
In,64,0,,2,
1952,65,3,DATE,2,
he,66,8,,2,Bergonzi
donated,67,11,,2,
his,68,19,,2,Bergonzi
Giuseppe,69,23,PERSON,2,
Guarneri,70,32,PERSON,2,Guarneri
to,71,41,,2,
the,72,44,ORG,2,
Library,73,48,ORG,2,
of,74,56,ORG,2,
Congress,75,59,ORG,2,
in,76,68,,2,
Washington,77,71,GPE,2,
",",78,81,,2,
D.C.,79,83,GPE,2,D.C.
where,80,88,,2,
it,81,94,,2,D.C.
remains,82,97,,2,
in,83,105,,2,
use,84,108,,2,
for,85,112,,2,
performances,86,116,,2,
given,87,129,,2,
in,88,135,,2,
the,89,138,,2,
library,90,142,,2,
.,91,149,,2,
On,92,0,,3,
recordings,93,3,,3,
",",94,13,,3,
Kreisler,95,15,PERSON,3,Kreisler
's,96,23,,3,
style,97,26,,3,
resembles,98,32,,3,
that,99,42,,3,
of,100,47,,3,
his,101,50,,3,Kreisler
younger,102,54,,3,
contemporary,103,62,,3,
Mischa,104,75,PERSON,3,
Elman,105,82,PERSON,3,
",",106,87,,3,
with,107,89,,3,
a,108,94,,3,
tendency,109,96,,3,
toward,110,105,,3,
expansive,111,112,,3,
tempi,112,122,,3,
",",113,127,,3,
a,114,129,,3,
continuous,115,131,,3,
and,116,142,,3,
varied,117,146,,3,
vibrato,118,153,,3,
",",119,160,,3,
expressive,120,162,,3,
phrasing,121,173,,3,
",",122,181,,3,
and,123,183,,3,
a,124,187,,3,
melodic,125,189,,3,
approach,126,197,,3,
to,127,206,,3,
passage,128,209,,3,
-,129,216,,3,
work,130,217,,3,
.,131,221,,3,
Kreisler,132,0,PERSON,4,Kreisler
makes,133,9,,4,
considerable,134,15,,4,
use,135,28,,4,
of,136,32,,4,
portamento,137,35,,4,
and,138,46,,4,
rubato,139,50,,4,
.,140,56,,4,
The,141,0,,5,
two,142,4,CARDINAL,5,
violinists,143,8,,5,
',144,18,,5,
approaches,145,20,,5,
are,146,31,,5,
less,147,35,,5,
similar,148,40,,5,
in,149,48,,5,
big,150,51,,5,
works,151,55,,5,
of,152,61,,5,
the,153,64,,5,
standard,154,68,,5,
repertoire,155,77,,5,
",",156,87,,5,
such,157,89,,5,
as,158,94,,5,
Felix,159,97,PERSON,5,
Mendelssohn,160,103,PERSON,5,
's,161,114,PERSON,5,
Violin,162,117,WORK_OF_ART,5,
Concerto,163,124,WORK_OF_ART,5,
",",164,132,,5,
than,165,134,,5,
in,166,139,,5,
smaller,167,142,,5,
pieces,168,150,,5,
.,169,156,,5,
A,0,0,,0,
trip,1,2,,0,
to,2,7,,0,
a,3,10,,0,
Kreisler,4,12,PERSON,0,
concert,5,21,,0,
is,6,29,,0,
recounted,7,32,,0,
in,8,42,,0,
Siegfried,9,45,PERSON,0,
Sassoon,10,55,PERSON,0,
's,11,62,PERSON,0,
1928,12,65,DATE,0,
autobiographical,13,70,,0,
novel,14,87,,0,
Memoirs,15,93,WORK_OF_ART,0,
of,16,101,WORK_OF_ART,0,
a,17,104,WORK_OF_ART,0,
Fox,18,106,WORK_OF_ART,0,
-,19,109,WORK_OF_ART,0,
Hunting,20,110,WORK_OF_ART,0,
Man,21,118,WORK_OF_ART,0,
.,22,121,,0,
A,0,0,,0,
trip,1,2,,0,
to,2,7,,0,
a,3,10,,0,
Kreisler,4,12,PERSON,0,
concert,5,21,,0,
is,6,29,,0,
recounted,7,32,,0,
in,8,42,,0,
Siegfried,9,45,PERSON,0,
Sassoon,10,55,PERSON,0,
's,11,62,PERSON,0,
1928,12,65,DATE,0,
autobiographical,13,70,,0,
novel,14,87,,0,
Memoirs,15,93,WORK_OF_ART,0,
of,16,101,WORK_OF_ART,0,
a,17,104,WORK_OF_ART,0,
Fox,18,106,WORK_OF_ART,0,
-,19,109,WORK_OF_ART,0,
Hunting,20,110,WORK_OF_ART,0,
Man,21,118,WORK_OF_ART,0,
.,22,121,,0,
The,0,0,,0,
Australian,1,4,NORP,0,
manufacturer,2,15,,0,
of,3,28,,0,
electronics,4,31,,0,
and,5,43,,0,
consumer,6,47,,0,
goods,7,56,,0,
Kriesler,8,62,ORG,0,Kriesler
(,9,71,,0,
later,10,72,,0,
a,11,78,,0,
subsidiary,12,80,,0,
of,13,91,,0,
Philips,14,94,ORG,0,
),15,101,,0,
supposedly,16,103,,0,
took,17,114,,0,
its,18,119,,0,Kriesler
name,19,123,,0,
after,20,128,,0,
Fritz,21,134,PERSON,0,
Kreisler,22,140,PERSON,0,
but,23,149,,0,
had,24,153,,0,
intentionally,25,157,,0,
misspelled,26,171,,0,
the,27,182,,0,
name,28,186,,0,
as,29,191,,0,
to,30,194,,0,
avoid,31,197,,0,
possible,32,203,,0,
juristical,33,212,,0,
actions,34,223,,0,
from,35,231,,0,
other,36,236,,0,
parties,37,242,,0,
.,38,249,,0,
The,0,0,,0,
Australian,1,4,NORP,0,
manufacturer,2,15,,0,
of,3,28,,0,
electronics,4,31,,0,
and,5,43,,0,
consumer,6,47,,0,
goods,7,56,,0,
Kriesler,8,62,ORG,0,Kriesler
(,9,71,,0,
later,10,72,,0,
a,11,78,,0,
subsidiary,12,80,,0,
of,13,91,,0,
Philips,14,94,ORG,0,
),15,101,,0,
supposedly,16,103,,0,
took,17,114,,0,
its,18,119,,0,Kriesler
name,19,123,,0,
after,20,128,,0,
Fritz,21,134,PERSON,0,
Kreisler,22,140,PERSON,0,
but,23,149,,0,
had,24,153,,0,
intentionally,25,157,,0,
misspelled,26,171,,0,
the,27,182,,0,
name,28,186,,0,
as,29,191,,0,
to,30,194,,0,
avoid,31,197,,0,
possible,32,203,,0,
juristical,33,212,,0,
actions,34,223,,0,
from,35,231,,0,
other,36,236,,0,
parties,37,242,,0,
.,38,249,,0,
=,0,0,,0,
=,1,1,,0,
Work,2,0,,1,
=,3,5,,1,
=,4,6,,1,
=,0,0,,0,
=,1,1,,0,
Work,2,0,,1,
=,3,5,,1,
=,4,6,,1,
=,0,0,,0,
=,1,1,,0,
=,2,2,,0,
Compositions,3,0,,1,
=,4,13,,1,
=,5,14,,1,
=,6,15,,1,
=,0,0,,0,
=,1,1,,0,
=,2,2,,0,
Compositions,3,0,,1,
=,4,13,,1,
=,5,14,,1,
=,6,15,,1,
=,0,0,,0,
=,1,1,,0,
=,2,2,,0,
Recordings,3,0,,1,
=,4,11,,1,
=,5,0,,2,
=,6,1,,2,
=,0,0,,0,
=,1,1,,0,
=,2,2,,0,
Recordings,3,0,,1,
=,4,11,,1,
=,5,0,,2,
=,6,1,,2,
Kreisler,0,0,PERSON,0,
's,1,8,,0,
work,2,11,,0,
has,3,16,,0,
been,4,20,,0,
reasonably,5,25,,0,
well,6,36,,0,
represented,7,41,,0,
on,8,53,,0,
both,9,56,,0,
LP,10,61,,0,
and,11,64,,0,
CD,12,68,,0,
reissues,13,71,,0,
.,14,79,,0,
Original,15,0,,1,
masters,16,9,,1,
were,17,17,,1,
made,18,22,,1,
on,19,27,,1,
RCA,20,30,ORG,1,
Victor,21,34,ORG,1,Victor
and,22,41,,1,
HMV,23,45,ORG,1,
.,24,48,,1,
His,25,0,,2,Victor
final,26,4,,2,
recordings,27,10,,2,
were,28,21,,2,
made,29,26,,2,
in,30,31,,2,
1950,31,34,DATE,2,
.,32,38,,2,
Kreisler,0,0,PERSON,0,
's,1,8,,0,
work,2,11,,0,
has,3,16,,0,
been,4,20,,0,
reasonably,5,25,,0,
well,6,36,,0,
represented,7,41,,0,
on,8,53,,0,
both,9,56,,0,
LP,10,61,,0,
and,11,64,,0,
CD,12,68,,0,
reissues,13,71,,0,
.,14,79,,0,
Original,15,0,,1,
masters,16,9,,1,
were,17,17,,1,
made,18,22,,1,
on,19,27,,1,
RCA,20,30,ORG,1,
Victor,21,34,ORG,1,Victor
and,22,41,,1,
HMV,23,45,ORG,1,
.,24,48,,1,
His,25,0,,2,Victor
final,26,4,,2,
recordings,27,10,,2,
were,28,21,,2,
made,29,26,,2,
in,30,31,,2,
1950,31,34,DATE,2,
.,32,38,,2,
Bach,0,0,WORK_OF_ART,0,
Concerto,1,5,WORK_OF_ART,0,
for,2,14,WORK_OF_ART,0,
Two,3,18,WORK_OF_ART,0,
Violins,4,22,WORK_OF_ART,0,
in,5,30,WORK_OF_ART,0,
D,6,33,WORK_OF_ART,0,
minor,7,35,WORK_OF_ART,0,
",",8,40,,0,
BWV,9,42,,0,
1043,10,46,,0,
",",11,50,,0,
with,12,52,,0,
Efrem,13,57,PERSON,0,
Zimbalist,14,63,PERSON,0,
(,15,73,,0,
second,16,74,ORDINAL,0,
violin,17,81,,0,
),18,87,,0,
",",19,88,,0,
and,20,90,,0,
a,21,94,,0,
string,22,96,,0,
quartet,23,103,,0,
.,24,110,,0,
rec,25,0,,1,
.,26,3,,1,
January,27,0,DATE,2,
4,28,8,DATE,2,
",",29,9,DATE,2,
1915,30,11,DATE,2,
;,31,15,,2,
Bach,0,0,WORK_OF_ART,0,
Concerto,1,5,WORK_OF_ART,0,
for,2,14,WORK_OF_ART,0,
Two,3,18,WORK_OF_ART,0,
Violins,4,22,WORK_OF_ART,0,
in,5,30,WORK_OF_ART,0,
D,6,33,WORK_OF_ART,0,
minor,7,35,WORK_OF_ART,0,
",",8,40,,0,
