token,tokenIndex,charIndex,entType,sentIndex,corefEntityValue
English,227.0,139.0,ORG,6.0,
Touring,228.0,147.0,ORG,6.0,
Opera,229.0,155.0,ORG,6.0,Opera
.,230.0,160.0,,6.0,
The,231.0,0.0,,7.0,
company,232.0,4.0,,7.0,Opera
was,233.0,12.0,,7.0,
not,234.0,16.0,,7.0,
of,235.0,20.0,,7.0,
a,236.0,23.0,,7.0,
high,237.0,25.0,,7.0,
standard,238.0,30.0,,7.0,
",",239.0,38.0,,7.0,
with,240.0,40.0,,7.0,
an,241.0,45.0,,7.0,
orchestra,242.0,48.0,,7.0,
of,243.0,58.0,,7.0,
only,244.0,61.0,CARDINAL,7.0,
six,245.0,66.0,CARDINAL,7.0,
players,246.0,70.0,,7.0,
augmented,247.0,78.0,,7.0,
by,248.0,88.0,,7.0,
local,249.0,91.0,,7.0,
recruits,250.0,97.0,,7.0,
at,251.0,106.0,,7.0,
each,252.0,109.0,,7.0,
tour,253.0,114.0,,7.0,
venue,254.0,119.0,,7.0,
.,255.0,124.0,,7.0,
Wood,256.0,0.0,PERSON,8.0,Wood
eventually,257.0,5.0,,8.0,
negotiated,258.0,16.0,,8.0,
a,259.0,27.0,,8.0,
release,260.0,29.0,,8.0,
from,261.0,37.0,,8.0,
his,262.0,42.0,,8.0,Wood
contract,263.0,46.0,,8.0,
",",264.0,54.0,,8.0,
and,265.0,56.0,,8.0,
after,266.0,60.0,,8.0,
a,267.0,66.0,,8.0,
brief,268.0,68.0,,8.0,
return,269.0,74.0,,8.0,
to,270.0,81.0,,8.0,
teaching,271.0,84.0,,8.0,
he,272.0,93.0,,8.0,Wood
secured,273.0,96.0,,8.0,
a,274.0,104.0,,8.0,
better,275.0,106.0,,8.0,
appointment,276.0,113.0,,8.0,appointment
as,277.0,125.0,,8.0,
conductor,278.0,128.0,,8.0,
for,279.0,138.0,,8.0,
the,280.0,142.0,ORG,8.0,
Carl,281.0,146.0,ORG,8.0,
Rosa,282.0,151.0,ORG,8.0,
Opera,283.0,156.0,ORG,8.0,
Company,284.0,162.0,ORG,8.0,Opera
in,285.0,170.0,,8.0,
1891,286.0,173.0,DATE,8.0,
.,287.0,177.0,,8.0,
For,288.0,0.0,,9.0,
that,289.0,4.0,,9.0,
company,290.0,9.0,,9.0,Opera
he,291.0,17.0,,9.0,Wood
conducted,292.0,20.0,,9.0,
Carmen,293.0,30.0,WORK_OF_ART,9.0,
",",294.0,36.0,,9.0,
The,295.0,38.0,WORK_OF_ART,9.0,
Bohemian,296.0,42.0,WORK_OF_ART,9.0,
Girl,297.0,51.0,WORK_OF_ART,9.0,
",",298.0,55.0,,9.0,
The,299.0,57.0,WORK_OF_ART,9.0,
Daughter,300.0,61.0,WORK_OF_ART,9.0,
of,301.0,70.0,WORK_OF_ART,9.0,
the,302.0,73.0,WORK_OF_ART,9.0,
Regiment,303.0,77.0,WORK_OF_ART,9.0,
",",304.0,85.0,,9.0,
Maritana,305.0,87.0,WORK_OF_ART,9.0,
",",306.0,95.0,,9.0,
and,307.0,97.0,,9.0,
Il,308.0,101.0,WORK_OF_ART,9.0,
trovatore,309.0,104.0,WORK_OF_ART,9.0,
.,310.0,113.0,,9.0,
This,311.0,0.0,,10.0,
appointment,312.0,5.0,,10.0,appointment
was,313.0,17.0,,10.0,
followed,314.0,21.0,,10.0,
by,315.0,30.0,,10.0,
a,316.0,33.0,,10.0,
similar,317.0,35.0,,10.0,
engagement,318.0,43.0,,10.0,
with,319.0,54.0,,10.0,
a,320.0,59.0,,10.0,
company,321.0,61.0,,10.0,
set,322.0,69.0,,10.0,
up,323.0,73.0,,10.0,
by,324.0,76.0,,10.0,
former,325.0,79.0,,10.0,
Carl,326.0,86.0,PERSON,10.0,
Rosa,327.0,91.0,PERSON,10.0,
singers,328.0,96.0,,10.0,
.,329.0,103.0,,10.0,
When,330.0,0.0,,11.0,
Signor,331.0,5.0,PERSON,11.0,
Lago,332.0,12.0,PERSON,11.0,
",",333.0,16.0,,11.0,
formerly,334.0,18.0,,11.0,
impresario,335.0,27.0,,11.0,
of,336.0,38.0,,11.0,
the,337.0,41.0,ORG,11.0,
Imperial,338.0,45.0,ORG,11.0,
Opera,339.0,54.0,ORG,11.0,
Company,340.0,60.0,ORG,11.0,Opera
of,341.0,68.0,,11.0,
St.,342.0,71.0,GPE,11.0,
Petersburg,343.0,75.0,GPE,11.0,
",",344.0,85.0,,11.0,
was,345.0,87.0,,11.0,
looking,346.0,91.0,,11.0,
for,347.0,99.0,,11.0,
a,348.0,103.0,,11.0,
second,349.0,105.0,ORDINAL,11.0,
conductor,350.0,112.0,,11.0,
to,351.0,122.0,,11.0,
work,352.0,125.0,,11.0,
with,353.0,130.0,,11.0,
Luigi,354.0,135.0,PERSON,11.0,
Arditi,355.0,141.0,PERSON,11.0,
for,356.0,148.0,,11.0,
a,357.0,152.0,,11.0,
proposed,358.0,154.0,,11.0,
London,359.0,163.0,GPE,11.0,
season,360.0,170.0,,11.0,season
",",361.0,176.0,,11.0,
Garcia,362.0,178.0,PERSON,11.0,
recommended,363.0,185.0,,11.0,
Wood,364.0,197.0,PERSON,11.0,Wood
.,365.0,201.0,,11.0,
The,366.0,0.0,,12.0,
season,367.0,4.0,,12.0,season
opened,368.0,11.0,,12.0,
at,369.0,18.0,,12.0,
the,370.0,21.0,,12.0,
newly,371.0,25.0,,12.0,
rebuilt,372.0,31.0,,12.0,
Olympic,373.0,39.0,FAC,12.0,
Theatre,374.0,47.0,FAC,12.0,
in,375.0,55.0,,12.0,
London,376.0,58.0,GPE,12.0,
",",377.0,64.0,,12.0,
in,378.0,66.0,,12.0,
October,379.0,69.0,DATE,12.0,
1892,380.0,77.0,DATE,12.0,
",",381.0,81.0,,12.0,
with,382.0,83.0,,12.0,
Wood,383.0,88.0,PERSON,12.0,Wood
conducting,384.0,93.0,,12.0,
the,385.0,104.0,,12.0,
British,386.0,108.0,NORP,12.0,
premiere,387.0,116.0,,12.0,
of,388.0,125.0,,12.0,
Tchaikovsky,389.0,128.0,PERSON,12.0,
's,390.0,139.0,,12.0,
Eugene,391.0,142.0,PERSON,12.0,
Onegin,392.0,149.0,PERSON,12.0,
.,393.0,155.0,,12.0,
At,394.0,0.0,,13.0,
that,395.0,3.0,,13.0,
time,396.0,8.0,,13.0,
the,397.0,13.0,,13.0,
operatic,398.0,17.0,,13.0,
conductor,399.0,26.0,,13.0,
was,400.0,36.0,,13.0,
not,401.0,40.0,,13.0,
seen,402.0,44.0,,13.0,
as,403.0,49.0,,13.0,
an,404.0,52.0,,13.0,
important,405.0,55.0,,13.0,
figure,406.0,65.0,,13.0,
",",407.0,71.0,,13.0,
but,408.0,73.0,,13.0,
the,409.0,77.0,,13.0,
critics,410.0,81.0,,13.0,
who,411.0,89.0,,13.0,
chose,412.0,93.0,,13.0,
to,413.0,99.0,,13.0,
mention,414.0,102.0,,13.0,
the,415.0,110.0,,13.0,
conducting,416.0,114.0,,13.0,
gave,417.0,125.0,,13.0,
Wood,418.0,130.0,PERSON,13.0,Wood
good,419.0,135.0,,13.0,
reviews,420.0,140.0,,13.0,
.,421.0,147.0,,13.0,
The,422.0,0.0,,14.0,
work,423.0,4.0,,14.0,
was,424.0,9.0,,14.0,
not,425.0,13.0,,14.0,
popular,426.0,17.0,,14.0,
with,427.0,25.0,,14.0,
the,428.0,30.0,,14.0,
public,429.0,34.0,,14.0,
",",430.0,40.0,,14.0,
and,431.0,42.0,,14.0,
the,432.0,46.0,,14.0,
season,433.0,50.0,,14.0,season
was,434.0,57.0,,14.0,
cut,435.0,61.0,,14.0,
short,436.0,65.0,,14.0,
when,437.0,71.0,,14.0,
Lago,438.0,76.0,PERSON,14.0,
absconded,439.0,81.0,,14.0,
",",440.0,90.0,,14.0,
leaving,441.0,92.0,,14.0,
the,442.0,100.0,,14.0,
company,443.0,104.0,,14.0,
unpaid,444.0,112.0,,14.0,
.,445.0,118.0,,14.0,
Before,446.0,0.0,,15.0,
that,447.0,7.0,,15.0,
debacle,448.0,12.0,,15.0,
",",449.0,19.0,,15.0,
Wood,450.0,21.0,PERSON,15.0,Wood
had,451.0,26.0,,15.0,
also,452.0,30.0,,15.0,
conducted,453.0,35.0,,15.0,
performances,454.0,45.0,,15.0,
of,455.0,58.0,,15.0,
Maritana,456.0,61.0,WORK_OF_ART,15.0,
and,457.0,70.0,,15.0,
rehearsed,458.0,74.0,,15.0,
Oberon,459.0,84.0,PERSON,15.0,
and,460.0,91.0,,15.0,
Der,461.0,95.0,WORK_OF_ART,15.0,
Freischütz,462.0,99.0,WORK_OF_ART,15.0,
.,463.0,109.0,,15.0,
After,464.0,0.0,,16.0,
the,465.0,6.0,,16.0,
collapse,466.0,10.0,,16.0,
of,467.0,19.0,,16.0,
the,468.0,22.0,,16.0,
Olympic,469.0,26.0,,16.0,
opera,470.0,34.0,,16.0,
season,471.0,40.0,,16.0,
",",472.0,46.0,,16.0,
Wood,473.0,48.0,PERSON,16.0,Wood
returned,474.0,53.0,,16.0,
once,475.0,62.0,,16.0,
more,476.0,67.0,,16.0,
to,477.0,72.0,,16.0,
his,478.0,75.0,,16.0,Wood
singing,479.0,79.0,,16.0,
tuition,480.0,87.0,,16.0,
.,481.0,94.0,,16.0,
In,482.0,0.0,,17.0,
1894,483.0,3.0,DATE,17.0,
he,484.0,8.0,,17.0,Wood
contributed,485.0,11.0,,17.0,
to,486.0,23.0,,17.0,
a,487.0,26.0,,17.0,
song,488.0,28.0,,17.0,
in,489.0,33.0,,17.0,
the,490.0,36.0,,17.0,
operetta,491.0,40.0,,17.0,
The,492.0,49.0,WORK_OF_ART,17.0,
Lady,493.0,53.0,WORK_OF_ART,17.0,
Slavey,494.0,58.0,WORK_OF_ART,17.0,Slavey
and,495.0,65.0,,17.0,
also,496.0,69.0,,17.0,
conducted,497.0,74.0,,17.0,
performances,498.0,84.0,,17.0,
during,499.0,97.0,,17.0,
its,500.0,104.0,,17.0,Slavey
three,501.0,108.0,DATE,17.0,
month,502.0,114.0,DATE,17.0,
London,503.0,120.0,GPE,17.0,
run,504.0,127.0,,17.0,
.,505.0,130.0,,17.0,
With,506.0,0.0,,18.0,
the,507.0,5.0,,18.0,
exception,508.0,9.0,,18.0,
of,509.0,19.0,,18.0,
a,510.0,22.0,,18.0,
season,511.0,24.0,,18.0,
at,512.0,31.0,,18.0,
the,513.0,34.0,ORG,18.0,
Opera,514.0,38.0,ORG,18.0,
Comique,515.0,44.0,ORG,18.0,
in,516.0,52.0,,18.0,
1896,517.0,55.0,DATE,18.0,
",",518.0,59.0,,18.0,
Wood,519.0,61.0,PERSON,18.0,Wood
's,520.0,65.0,,18.0,
subsequent,521.0,68.0,,18.0,
conducting,522.0,79.0,,18.0,
career,523.0,90.0,,18.0,
was,524.0,97.0,,18.0,
in,525.0,101.0,,18.0,
the,526.0,104.0,,18.0,
concert,527.0,108.0,,18.0,
hall,528.0,116.0,,18.0,
.,529.0,120.0,,18.0,
It,0.0,0.0,,0.0,
is,1.0,3.0,,0.0,
certain,2.0,6.0,,0.0,
",",3.0,13.0,,0.0,
however,4.0,15.0,,0.0,
",",5.0,22.0,,0.0,
that,6.0,24.0,,0.0,
Wood,7.0,29.0,PERSON,0.0,Wood
was,8.0,34.0,,0.0,
répétiteur,9.0,38.0,,0.0,
at,10.0,49.0,,0.0,
Carte,11.0,52.0,PERSON,0.0,
's,12.0,57.0,,0.0,
Royal,13.0,60.0,ORG,0.0,
English,14.0,66.0,ORG,0.0,
Opera,15.0,74.0,ORG,0.0,
House,16.0,80.0,ORG,0.0,
for,17.0,86.0,,0.0,
Sullivan,18.0,90.0,PERSON,0.0,Sullivan
's,19.0,98.0,,0.0,
grand,20.0,101.0,,0.0,
opera,21.0,107.0,,0.0,
Ivanhoe,22.0,113.0,,0.0,
in,23.0,121.0,,0.0,
late,24.0,124.0,DATE,0.0,
1890,25.0,129.0,DATE,0.0,
and,26.0,134.0,,0.0,
early,27.0,138.0,DATE,0.0,
1891,28.0,144.0,DATE,0.0,
",",29.0,148.0,,0.0,
and,30.0,150.0,,0.0,
for,31.0,154.0,,0.0,
André,32.0,158.0,PERSON,0.0,
Messager,33.0,164.0,PERSON,0.0,Messager
's,34.0,172.0,PERSON,0.0,
La,35.0,175.0,WORK_OF_ART,0.0,
Basoche,36.0,178.0,WORK_OF_ART,0.0,
in,37.0,186.0,,0.0,
1891–92,38.0,189.0,,0.0,
.,39.0,196.0,,0.0,
He,40.0,0.0,,1.0,Messager
also,41.0,3.0,,1.0,
worked,42.0,8.0,,1.0,
for,43.0,15.0,,1.0,
Carte,44.0,19.0,PERSON,1.0,
at,45.0,25.0,,1.0,
the,46.0,28.0,,1.0,
Savoy,47.0,32.0,FAC,1.0,
as,48.0,38.0,,1.0,
assistant,49.0,41.0,,1.0,
to,50.0,51.0,,1.0,
François,51.0,54.0,PERSON,1.0,
Cellier,52.0,63.0,PERSON,1.0,
on,53.0,71.0,,1.0,
The,54.0,74.0,WORK_OF_ART,1.0,
Nautch,55.0,78.0,WORK_OF_ART,1.0,
Girl,56.0,85.0,WORK_OF_ART,1.0,
in,57.0,90.0,,1.0,
1891,58.0,93.0,DATE,1.0,
.,59.0,97.0,,1.0,
Wood,60.0,0.0,PERSON,2.0,Wood
remained,61.0,5.0,,2.0,
devoted,62.0,14.0,,2.0,
to,63.0,22.0,,2.0,
Sullivan,64.0,25.0,PERSON,2.0,Sullivan
's,65.0,33.0,,2.0,
music,66.0,36.0,,2.0,
and,67.0,42.0,,2.0,
later,68.0,46.0,,2.0,
insisted,69.0,52.0,,2.0,
on,70.0,61.0,,2.0,
programming,71.0,64.0,,2.0,
his,72.0,76.0,,2.0,Sullivan
concert,73.0,80.0,,2.0,
works,74.0,88.0,,2.0,works
when,75.0,94.0,,2.0,
they,76.0,99.0,,2.0,works
were,77.0,104.0,,2.0,
out,78.0,109.0,,2.0,
of,79.0,113.0,,2.0,
fashion,80.0,116.0,,2.0,
in,81.0,124.0,,2.0,
musical,82.0,127.0,,2.0,
circles,83.0,135.0,,2.0,
.,84.0,142.0,,2.0,
During,85.0,0.0,,3.0,
this,86.0,7.0,,3.0,
period,87.0,12.0,,3.0,
",",88.0,18.0,,3.0,
he,89.0,20.0,,3.0,Sullivan
had,90.0,23.0,,3.0,
several,91.0,27.0,,3.0,
compositions,92.0,35.0,,3.0,
of,93.0,48.0,,3.0,
his,94.0,51.0,,3.0,Sullivan
own,95.0,55.0,,3.0,
performed,96.0,59.0,,3.0,
",",97.0,68.0,,3.0,
including,98.0,70.0,,3.0,
an,99.0,80.0,,3.0,
oratorio,100.0,83.0,,3.0,
",",101.0,91.0,,3.0,
St.,102.0,93.0,WORK_OF_ART,3.0,
Dorothea,103.0,97.0,WORK_OF_ART,3.0,
(,104.0,106.0,,3.0,
1889,105.0,107.0,DATE,3.0,
),106.0,111.0,,3.0,
",",107.0,112.0,,3.0,
a,108.0,114.0,,3.0,
light,109.0,116.0,,3.0,
opera,110.0,122.0,,3.0,
",",111.0,127.0,,3.0,
Daisy,112.0,129.0,WORK_OF_ART,3.0,
(,113.0,135.0,,3.0,
1890,114.0,136.0,DATE,3.0,
),115.0,140.0,,3.0,
",",116.0,141.0,,3.0,
and,117.0,143.0,,3.0,
a,118.0,147.0,,3.0,
one,119.0,149.0,CARDINAL,3.0,
-,120.0,152.0,,3.0,
act,121.0,153.0,,3.0,
comic,122.0,157.0,,3.0,
opera,123.0,163.0,,3.0,
",",124.0,168.0,,3.0,
Returning,125.0,170.0,WORK_OF_ART,3.0,
the,126.0,180.0,WORK_OF_ART,3.0,
Compliment,127.0,184.0,WORK_OF_ART,3.0,
(,128.0,195.0,,3.0,
1890,129.0,196.0,DATE,3.0,
),130.0,200.0,,3.0,
.,131.0,201.0,,3.0,
Wood,132.0,0.0,PERSON,4.0,Wood
recalled,133.0,5.0,,4.0,
that,134.0,14.0,,4.0,
his,135.0,19.0,,4.0,Wood
first,136.0,23.0,ORDINAL,4.0,
professional,137.0,29.0,,4.0,
appearance,138.0,42.0,,4.0,
as,139.0,53.0,,4.0,
a,140.0,56.0,,4.0,
conductor,141.0,58.0,,4.0,
was,142.0,68.0,,4.0,
at,143.0,72.0,,4.0,
a,144.0,75.0,,4.0,
choral,145.0,77.0,,4.0,
concert,146.0,84.0,,4.0,
in,147.0,92.0,,4.0,
December,148.0,95.0,DATE,4.0,
1887,149.0,104.0,DATE,4.0,
.,150.0,108.0,,4.0,
Ad,151.0,0.0,,5.0,
hoc,152.0,3.0,,5.0,
engagements,153.0,7.0,,5.0,engagements
of,154.0,19.0,,5.0,
this,155.0,22.0,,5.0,
kind,156.0,27.0,,5.0,
were,157.0,32.0,,5.0,
commonplace,158.0,37.0,,5.0,
for,159.0,49.0,,5.0,
organists,160.0,53.0,,5.0,
",",161.0,62.0,,5.0,
but,162.0,64.0,,5.0,
they,163.0,68.0,,5.0,engagements
brought,164.0,73.0,,5.0,
little,165.0,81.0,,5.0,
prestige,166.0,88.0,,5.0,
such,167.0,97.0,,5.0,
as,168.0,102.0,,5.0,
was,169.0,105.0,,5.0,
given,170.0,109.0,,5.0,
to,171.0,115.0,,5.0,
British,172.0,118.0,NORP,5.0,
conductor,173.0,126.0,,5.0,
-,174.0,135.0,,5.0,
composers,175.0,136.0,,5.0,
such,176.0,146.0,,5.0,
as,177.0,151.0,,5.0,
Sullivan,178.0,154.0,PERSON,5.0,Sullivan
",",179.0,162.0,,5.0,
Charles,180.0,164.0,PERSON,5.0,
Villiers,181.0,172.0,PERSON,5.0,
Stanford,182.0,181.0,PERSON,5.0,
and,183.0,190.0,,5.0,
Alexander,184.0,194.0,PERSON,5.0,
Mackenzie,185.0,204.0,PERSON,5.0,Mackenzie
",",186.0,213.0,,5.0,
or,187.0,215.0,,5.0,
the,188.0,218.0,,5.0,
rising,189.0,222.0,,5.0,
generation,190.0,229.0,,5.0,
of,191.0,240.0,,5.0,
German,192.0,243.0,NORP,5.0,
star,193.0,250.0,,5.0,
conductors,194.0,255.0,,5.0,
led,195.0,266.0,,5.0,
by,196.0,270.0,,5.0,
Hans,197.0,273.0,PERSON,5.0,
Richter,198.0,278.0,PERSON,5.0,
and,199.0,286.0,,5.0,
Arthur,200.0,290.0,PERSON,5.0,
Nikisch,201.0,297.0,PERSON,5.0,
.,202.0,304.0,,5.0,
His,203.0,0.0,,6.0,Mackenzie
first,204.0,4.0,ORDINAL,6.0,
sustained,205.0,10.0,,6.0,
work,206.0,20.0,,6.0,
as,207.0,25.0,,6.0,
a,208.0,28.0,,6.0,
conductor,209.0,30.0,,6.0,
was,210.0,40.0,,6.0,
his,211.0,44.0,,6.0,Mackenzie
1889,212.0,48.0,DATE,6.0,
appointment,213.0,53.0,,6.0,
as,214.0,65.0,,6.0,
musical,215.0,68.0,,6.0,
director,216.0,76.0,,6.0,
of,217.0,85.0,,6.0,
a,218.0,88.0,,6.0,
small,219.0,90.0,,6.0,
touring,220.0,96.0,,6.0,
opera,221.0,104.0,,6.0,
ensemble,222.0,110.0,,6.0,
",",223.0,118.0,,6.0,
the,224.0,120.0,ORG,6.0,
Arthur,225.0,124.0,ORG,6.0,
Rouseby,226.0,131.0,ORG,6.0,
English,227.0,139.0,ORG,6.0,
Touring,228.0,147.0,ORG,6.0,
Opera,229.0,155.0,ORG,6.0,Opera
.,230.0,160.0,,6.0,
The,231.0,0.0,,7.0,
company,232.0,4.0,,7.0,Opera
was,233.0,12.0,,7.0,
not,234.0,16.0,,7.0,
of,235.0,20.0,,7.0,
a,236.0,23.0,,7.0,
high,237.0,25.0,,7.0,
standard,238.0,30.0,,7.0,
",",239.0,38.0,,7.0,
with,240.0,40.0,,7.0,
an,241.0,45.0,,7.0,
orchestra,242.0,48.0,,7.0,
of,243.0,58.0,,7.0,
only,244.0,61.0,CARDINAL,7.0,
six,245.0,66.0,CARDINAL,7.0,
players,246.0,70.0,,7.0,
augmented,247.0,78.0,,7.0,
by,248.0,88.0,,7.0,
local,249.0,91.0,,7.0,
recruits,250.0,97.0,,7.0,
at,251.0,106.0,,7.0,
each,252.0,109.0,,7.0,
tour,253.0,114.0,,7.0,
venue,254.0,119.0,,7.0,
.,255.0,124.0,,7.0,
Wood,256.0,0.0,PERSON,8.0,Wood
eventually,257.0,5.0,,8.0,
negotiated,258.0,16.0,,8.0,
a,259.0,27.0,,8.0,
release,260.0,29.0,,8.0,
from,261.0,37.0,,8.0,
his,262.0,42.0,,8.0,Wood
contract,263.0,46.0,,8.0,
",",264.0,54.0,,8.0,
and,265.0,56.0,,8.0,
after,266.0,60.0,,8.0,
a,267.0,66.0,,8.0,
brief,268.0,68.0,,8.0,
return,269.0,74.0,,8.0,
to,270.0,81.0,,8.0,
teaching,271.0,84.0,,8.0,
he,272.0,93.0,,8.0,Wood
secured,273.0,96.0,,8.0,
a,274.0,104.0,,8.0,
better,275.0,106.0,,8.0,
appointment,276.0,113.0,,8.0,appointment
as,277.0,125.0,,8.0,
conductor,278.0,128.0,,8.0,
for,279.0,138.0,,8.0,
the,280.0,142.0,ORG,8.0,
Carl,281.0,146.0,ORG,8.0,
Rosa,282.0,151.0,ORG,8.0,
Opera,283.0,156.0,ORG,8.0,
Company,284.0,162.0,ORG,8.0,Opera
in,285.0,170.0,,8.0,
1891,286.0,173.0,DATE,8.0,
.,287.0,177.0,,8.0,
For,288.0,0.0,,9.0,
that,289.0,4.0,,9.0,
company,290.0,9.0,,9.0,Opera
he,291.0,17.0,,9.0,Wood
conducted,292.0,20.0,,9.0,
Carmen,293.0,30.0,WORK_OF_ART,9.0,
",",294.0,36.0,,9.0,
The,295.0,38.0,WORK_OF_ART,9.0,
Bohemian,296.0,42.0,WORK_OF_ART,9.0,
Girl,297.0,51.0,WORK_OF_ART,9.0,
",",298.0,55.0,,9.0,
The,299.0,57.0,WORK_OF_ART,9.0,
Daughter,300.0,61.0,WORK_OF_ART,9.0,
of,301.0,70.0,WORK_OF_ART,9.0,
the,302.0,73.0,WORK_OF_ART,9.0,
Regiment,303.0,77.0,WORK_OF_ART,9.0,
",",304.0,85.0,,9.0,
Maritana,305.0,87.0,WORK_OF_ART,9.0,
",",306.0,95.0,,9.0,
and,307.0,97.0,,9.0,
Il,308.0,101.0,WORK_OF_ART,9.0,
trovatore,309.0,104.0,WORK_OF_ART,9.0,
.,310.0,113.0,,9.0,
This,311.0,0.0,,10.0,
appointment,312.0,5.0,,10.0,appointment
was,313.0,17.0,,10.0,
followed,314.0,21.0,,10.0,
by,315.0,30.0,,10.0,
a,316.0,33.0,,10.0,
similar,317.0,35.0,,10.0,
engagement,318.0,43.0,,10.0,
with,319.0,54.0,,10.0,
a,320.0,59.0,,10.0,
company,321.0,61.0,,10.0,
set,322.0,69.0,,10.0,
up,323.0,73.0,,10.0,
by,324.0,76.0,,10.0,
former,325.0,79.0,,10.0,
Carl,326.0,86.0,PERSON,10.0,
Rosa,327.0,91.0,PERSON,10.0,
singers,328.0,96.0,,10.0,
.,329.0,103.0,,10.0,
When,330.0,0.0,,11.0,
Signor,331.0,5.0,PERSON,11.0,
Lago,332.0,12.0,PERSON,11.0,
",",333.0,16.0,,11.0,
formerly,334.0,18.0,,11.0,
impresario,335.0,27.0,,11.0,
of,336.0,38.0,,11.0,
the,337.0,41.0,ORG,11.0,
Imperial,338.0,45.0,ORG,11.0,
Opera,339.0,54.0,ORG,11.0,
Company,340.0,60.0,ORG,11.0,Opera
of,341.0,68.0,,11.0,
St.,342.0,71.0,GPE,11.0,
Petersburg,343.0,75.0,GPE,11.0,
",",344.0,85.0,,11.0,
was,345.0,87.0,,11.0,
looking,346.0,91.0,,11.0,
for,347.0,99.0,,11.0,
a,348.0,103.0,,11.0,
second,349.0,105.0,ORDINAL,11.0,
conductor,350.0,112.0,,11.0,
to,351.0,122.0,,11.0,
work,352.0,125.0,,11.0,
with,353.0,130.0,,11.0,
Luigi,354.0,135.0,PERSON,11.0,
Arditi,355.0,141.0,PERSON,11.0,
for,356.0,148.0,,11.0,
a,357.0,152.0,,11.0,
proposed,358.0,154.0,,11.0,
London,359.0,163.0,GPE,11.0,
season,360.0,170.0,,11.0,season
",",361.0,176.0,,11.0,
Garcia,362.0,178.0,PERSON,11.0,
recommended,363.0,185.0,,11.0,
Wood,364.0,197.0,PERSON,11.0,Wood
.,365.0,201.0,,11.0,
The,366.0,0.0,,12.0,
season,367.0,4.0,,12.0,season
opened,368.0,11.0,,12.0,
at,369.0,18.0,,12.0,
the,370.0,21.0,,12.0,
newly,371.0,25.0,,12.0,
rebuilt,372.0,31.0,,12.0,
Olympic,373.0,39.0,FAC,12.0,
Theatre,374.0,47.0,FAC,12.0,
in,375.0,55.0,,12.0,
London,376.0,58.0,GPE,12.0,
",",377.0,64.0,,12.0,
in,378.0,66.0,,12.0,
October,379.0,69.0,DATE,12.0,
1892,380.0,77.0,DATE,12.0,
",",381.0,81.0,,12.0,
with,382.0,83.0,,12.0,
Wood,383.0,88.0,PERSON,12.0,Wood
conducting,384.0,93.0,,12.0,
the,385.0,104.0,,12.0,
British,386.0,108.0,NORP,12.0,
premiere,387.0,116.0,,12.0,
of,388.0,125.0,,12.0,
Tchaikovsky,389.0,128.0,PERSON,12.0,
's,390.0,139.0,,12.0,
Eugene,391.0,142.0,PERSON,12.0,
Onegin,392.0,149.0,PERSON,12.0,
.,393.0,155.0,,12.0,
At,394.0,0.0,,13.0,
that,395.0,3.0,,13.0,
time,396.0,8.0,,13.0,
the,397.0,13.0,,13.0,
operatic,398.0,17.0,,13.0,
conductor,399.0,26.0,,13.0,
was,400.0,36.0,,13.0,
not,401.0,40.0,,13.0,
seen,402.0,44.0,,13.0,
as,403.0,49.0,,13.0,
an,404.0,52.0,,13.0,
important,405.0,55.0,,13.0,
figure,406.0,65.0,,13.0,
",",407.0,71.0,,13.0,
but,408.0,73.0,,13.0,
the,409.0,77.0,,13.0,
critics,410.0,81.0,,13.0,
who,411.0,89.0,,13.0,
chose,412.0,93.0,,13.0,
to,413.0,99.0,,13.0,
mention,414.0,102.0,,13.0,
the,415.0,110.0,,13.0,
conducting,416.0,114.0,,13.0,
gave,417.0,125.0,,13.0,
Wood,418.0,130.0,PERSON,13.0,Wood
good,419.0,135.0,,13.0,
reviews,420.0,140.0,,13.0,
.,421.0,147.0,,13.0,
The,422.0,0.0,,14.0,
work,423.0,4.0,,14.0,
was,424.0,9.0,,14.0,
not,425.0,13.0,,14.0,
popular,426.0,17.0,,14.0,
with,427.0,25.0,,14.0,
the,428.0,30.0,,14.0,
public,429.0,34.0,,14.0,
",",430.0,40.0,,14.0,
and,431.0,42.0,,14.0,
the,432.0,46.0,,14.0,
season,433.0,50.0,,14.0,season
was,434.0,57.0,,14.0,
cut,435.0,61.0,,14.0,
short,436.0,65.0,,14.0,
when,437.0,71.0,,14.0,
Lago,438.0,76.0,PERSON,14.0,
absconded,439.0,81.0,,14.0,
",",440.0,90.0,,14.0,
leaving,441.0,92.0,,14.0,
the,442.0,100.0,,14.0,
company,443.0,104.0,,14.0,
unpaid,444.0,112.0,,14.0,
.,445.0,118.0,,14.0,
Before,446.0,0.0,,15.0,
that,447.0,7.0,,15.0,
debacle,448.0,12.0,,15.0,
",",449.0,19.0,,15.0,
Wood,450.0,21.0,PERSON,15.0,Wood
had,451.0,26.0,,15.0,
also,452.0,30.0,,15.0,
conducted,453.0,35.0,,15.0,
performances,454.0,45.0,,15.0,
of,455.0,58.0,,15.0,
Maritana,456.0,61.0,WORK_OF_ART,15.0,
and,457.0,70.0,,15.0,
rehearsed,458.0,74.0,,15.0,
Oberon,459.0,84.0,PERSON,15.0,
and,460.0,91.0,,15.0,
Der,461.0,95.0,WORK_OF_ART,15.0,
Freischütz,462.0,99.0,WORK_OF_ART,15.0,
.,463.0,109.0,,15.0,
