token,tokenIndex,charIndex,entType,sentIndex,corefEntityValue
years,4.0,6.0,,1.0,
",",5.0,11.0,,1.0,
death,6.0,13.0,,1.0,
",",7.0,18.0,,1.0,
and,8.0,20.0,,1.0,
burial,9.0,24.0,,1.0,
=,10.0,0.0,,2.0,
=,11.0,1.0,,2.0,
=,12.0,2.0,,2.0,
In,0.0,0.0,,0.0,
1836,1.0,3.0,DATE,0.0,
",",2.0,7.0,,0.0,
Paganini,3.0,9.0,PERSON,0.0,Paganini
returned,4.0,18.0,,0.0,
to,5.0,27.0,,0.0,
Paris,6.0,30.0,GPE,0.0,Paris
to,7.0,36.0,,0.0,
set,8.0,39.0,,0.0,
up,9.0,43.0,,0.0,
a,10.0,46.0,,0.0,
casino,11.0,48.0,,0.0,casino
.,12.0,54.0,,0.0,
Its,13.0,0.0,,1.0,casino
immediate,14.0,4.0,,1.0,
failure,15.0,14.0,,1.0,
left,16.0,22.0,,1.0,
him,17.0,27.0,,1.0,Paganini
in,18.0,31.0,,1.0,
financial,19.0,34.0,,1.0,
ruin,20.0,44.0,,1.0,
",",21.0,48.0,,1.0,
and,22.0,50.0,,1.0,
he,23.0,54.0,,1.0,Paganini
auctioned,24.0,57.0,,1.0,
off,25.0,67.0,,1.0,
his,26.0,71.0,,1.0,Paganini
personal,27.0,75.0,,1.0,
effects,28.0,84.0,,1.0,
",",29.0,91.0,,1.0,
including,30.0,93.0,,1.0,
his,31.0,103.0,,1.0,Paganini
musical,32.0,107.0,,1.0,
instruments,33.0,115.0,,1.0,
",",34.0,126.0,,1.0,
to,35.0,128.0,,1.0,
recoup,36.0,131.0,,1.0,
his,37.0,138.0,,1.0,Paganini
losses,38.0,142.0,,1.0,
.,39.0,148.0,,1.0,
At,40.0,0.0,,2.0,
Christmas,41.0,3.0,DATE,2.0,
of,42.0,13.0,DATE,2.0,
1838,43.0,16.0,DATE,2.0,
",",44.0,20.0,,2.0,
he,45.0,22.0,,2.0,Paganini
left,46.0,25.0,,2.0,
Paris,47.0,30.0,GPE,2.0,Paris
for,48.0,36.0,,2.0,
Marseille,49.0,40.0,GPE,2.0,
and,50.0,50.0,,2.0,
",",51.0,53.0,,2.0,
after,52.0,55.0,,2.0,
a,53.0,61.0,,2.0,
brief,54.0,63.0,,2.0,
stay,55.0,69.0,,2.0,
",",56.0,73.0,,2.0,
travelled,57.0,75.0,,2.0,
to,58.0,85.0,,2.0,
Nice,59.0,88.0,GPE,2.0,Nice
where,60.0,93.0,,2.0,
his,61.0,99.0,,2.0,Paganini
condition,62.0,103.0,,2.0,
worsened,63.0,113.0,,2.0,
.,64.0,121.0,,2.0,
In,65.0,0.0,,3.0,
May,66.0,3.0,DATE,3.0,May
1840,67.0,7.0,DATE,3.0,
",",68.0,11.0,,3.0,
the,69.0,13.0,,3.0,
Bishop,70.0,17.0,,3.0,
of,71.0,24.0,,3.0,
Nice,72.0,27.0,GPE,3.0,Nice
sent,73.0,32.0,,3.0,
Paganini,74.0,37.0,PERSON,3.0,Paganini
a,75.0,46.0,,3.0,
local,76.0,48.0,,3.0,
parish,77.0,54.0,,3.0,
priest,78.0,61.0,,3.0,
to,79.0,68.0,,3.0,
perform,80.0,71.0,,3.0,
the,81.0,79.0,,3.0,
last,82.0,83.0,,3.0,
rites,83.0,88.0,,3.0,
.,84.0,93.0,,3.0,
Paganini,85.0,0.0,PERSON,4.0,Paganini
assumed,86.0,9.0,,4.0,
the,87.0,17.0,,4.0,
sacrament,88.0,21.0,,4.0,
was,89.0,31.0,,4.0,
premature,90.0,35.0,,4.0,
",",91.0,44.0,,4.0,
and,92.0,46.0,,4.0,
refused,93.0,50.0,,4.0,
.,94.0,57.0,,4.0,
A,95.0,0.0,DATE,5.0,
week,96.0,2.0,DATE,5.0,
later,97.0,7.0,DATE,5.0,
",",98.0,12.0,,5.0,
on,99.0,14.0,,5.0,
27,100.0,17.0,DATE,5.0,
May,101.0,20.0,DATE,5.0,May
1840,102.0,24.0,DATE,5.0,
",",103.0,28.0,,5.0,
the,104.0,30.0,,5.0,
57,105.0,34.0,DATE,5.0,
-,106.0,36.0,DATE,5.0,
year,107.0,37.0,DATE,5.0,
-,108.0,41.0,DATE,5.0,
old,109.0,42.0,DATE,5.0,
Paganini,110.0,46.0,PERSON,5.0,Paganini
died,111.0,55.0,,5.0,
from,112.0,60.0,,5.0,
internal,113.0,65.0,,5.0,
hemorrhaging,114.0,74.0,,5.0,
before,115.0,87.0,,5.0,
a,116.0,94.0,,5.0,
priest,117.0,96.0,,5.0,priest
could,118.0,103.0,,5.0,
be,119.0,109.0,,5.0,
summoned,120.0,112.0,,5.0,
.,121.0,120.0,,5.0,
Because,122.0,0.0,,6.0,
of,123.0,8.0,,6.0,
this,124.0,11.0,,6.0,
",",125.0,15.0,,6.0,
and,126.0,17.0,,6.0,
his,127.0,21.0,,6.0,priest
widely,128.0,25.0,,6.0,
rumored,129.0,32.0,,6.0,
association,130.0,40.0,,6.0,
with,131.0,52.0,,6.0,
the,132.0,57.0,,6.0,
devil,133.0,61.0,,6.0,
",",134.0,66.0,,6.0,
the,135.0,68.0,,6.0,
Church,136.0,72.0,ORG,6.0,Church
denied,137.0,79.0,,6.0,
his,138.0,86.0,,6.0,priest
body,139.0,90.0,,6.0,body
a,140.0,95.0,,6.0,
Catholic,141.0,97.0,NORP,6.0,
burial,142.0,106.0,,6.0,
in,143.0,113.0,,6.0,
Genoa,144.0,116.0,GPE,6.0,Genoa
.,145.0,121.0,,6.0,
It,146.0,0.0,,7.0,body
took,147.0,3.0,,7.0,
four,148.0,8.0,DATE,7.0,
years,149.0,13.0,DATE,7.0,
and,150.0,19.0,,7.0,
an,151.0,23.0,,7.0,
appeal,152.0,26.0,,7.0,
to,153.0,33.0,,7.0,
the,154.0,36.0,,7.0,
Pope,155.0,40.0,,7.0,
before,156.0,45.0,,7.0,
the,157.0,52.0,,7.0,
Church,158.0,56.0,ORG,7.0,Church
let,159.0,63.0,,7.0,
his,160.0,67.0,,7.0,priest
body,161.0,71.0,,7.0,body
be,162.0,76.0,,7.0,
transported,163.0,79.0,,7.0,
to,164.0,91.0,,7.0,
Genoa,165.0,94.0,GPE,7.0,Genoa
",",166.0,99.0,,7.0,
but,167.0,101.0,,7.0,
it,168.0,105.0,,7.0,body
was,169.0,108.0,,7.0,
still,170.0,112.0,,7.0,
not,171.0,118.0,,7.0,
buried,172.0,122.0,,7.0,
.,173.0,128.0,,7.0,
His,174.0,0.0,,8.0,priest
body,175.0,4.0,,8.0,
was,176.0,9.0,,8.0,
finally,177.0,13.0,,8.0,
buried,178.0,21.0,,8.0,
in,179.0,28.0,,8.0,
1876,180.0,31.0,DATE,8.0,
",",181.0,35.0,,8.0,
in,182.0,37.0,,8.0,
a,183.0,40.0,,8.0,
cemetery,184.0,42.0,,8.0,
in,185.0,51.0,,8.0,
Parma,186.0,54.0,GPE,8.0,Parma
.,187.0,59.0,,8.0,
In,188.0,0.0,,9.0,
1893,189.0,3.0,DATE,9.0,
",",190.0,7.0,,9.0,
the,191.0,9.0,,9.0,
Czech,192.0,13.0,NORP,9.0,
violinist,193.0,19.0,,9.0,
František,194.0,29.0,PERSON,9.0,
Ondříček,195.0,39.0,PERSON,9.0,
persuaded,196.0,48.0,,9.0,
Paganini,197.0,58.0,PERSON,9.0,Paganini
's,198.0,66.0,,9.0,
grandson,199.0,69.0,,9.0,
",",200.0,77.0,,9.0,
Attila,201.0,79.0,PERSON,9.0,
",",202.0,85.0,,9.0,
to,203.0,87.0,,9.0,
allow,204.0,90.0,,9.0,
a,205.0,96.0,,9.0,
viewing,206.0,98.0,,9.0,
of,207.0,106.0,,9.0,
the,208.0,109.0,,9.0,
violinist,209.0,113.0,,9.0,
's,210.0,122.0,,9.0,
body,211.0,125.0,,9.0,
.,212.0,129.0,,9.0,
After,213.0,0.0,,10.0,
this,214.0,6.0,,10.0,
episode,215.0,11.0,,10.0,
",",216.0,18.0,,10.0,
Paganini,217.0,20.0,PERSON,10.0,Paganini
's,218.0,28.0,,10.0,
body,219.0,31.0,,10.0,
was,220.0,36.0,,10.0,
finally,221.0,40.0,,10.0,
reinterred,222.0,48.0,,10.0,
in,223.0,59.0,,10.0,
a,224.0,62.0,,10.0,
new,225.0,64.0,,10.0,
cemetery,226.0,68.0,,10.0,
in,227.0,77.0,,10.0,
Parma,228.0,80.0,GPE,10.0,Parma
in,229.0,86.0,,10.0,
1896,230.0,89.0,DATE,10.0,
.,231.0,93.0,,10.0,
In,0.0,0.0,,0.0,
1836,1.0,3.0,DATE,0.0,
",",2.0,7.0,,0.0,
Paganini,3.0,9.0,PERSON,0.0,Paganini
returned,4.0,18.0,,0.0,
to,5.0,27.0,,0.0,
Paris,6.0,30.0,GPE,0.0,Paris
to,7.0,36.0,,0.0,
set,8.0,39.0,,0.0,
up,9.0,43.0,,0.0,
a,10.0,46.0,,0.0,
casino,11.0,48.0,,0.0,casino
.,12.0,54.0,,0.0,
Its,13.0,0.0,,1.0,casino
immediate,14.0,4.0,,1.0,
failure,15.0,14.0,,1.0,
left,16.0,22.0,,1.0,
him,17.0,27.0,,1.0,Paganini
in,18.0,31.0,,1.0,
financial,19.0,34.0,,1.0,
ruin,20.0,44.0,,1.0,
",",21.0,48.0,,1.0,
and,22.0,50.0,,1.0,
he,23.0,54.0,,1.0,Paganini
auctioned,24.0,57.0,,1.0,
off,25.0,67.0,,1.0,
his,26.0,71.0,,1.0,Paganini
personal,27.0,75.0,,1.0,
effects,28.0,84.0,,1.0,
",",29.0,91.0,,1.0,
including,30.0,93.0,,1.0,
his,31.0,103.0,,1.0,Paganini
musical,32.0,107.0,,1.0,
instruments,33.0,115.0,,1.0,
",",34.0,126.0,,1.0,
to,35.0,128.0,,1.0,
recoup,36.0,131.0,,1.0,
his,37.0,138.0,,1.0,Paganini
losses,38.0,142.0,,1.0,
.,39.0,148.0,,1.0,
At,40.0,0.0,,2.0,
Christmas,41.0,3.0,DATE,2.0,
of,42.0,13.0,DATE,2.0,
1838,43.0,16.0,DATE,2.0,
",",44.0,20.0,,2.0,
he,45.0,22.0,,2.0,Paganini
left,46.0,25.0,,2.0,
Paris,47.0,30.0,GPE,2.0,Paris
for,48.0,36.0,,2.0,
Marseille,49.0,40.0,GPE,2.0,
and,50.0,50.0,,2.0,
",",51.0,53.0,,2.0,
after,52.0,55.0,,2.0,
a,53.0,61.0,,2.0,
brief,54.0,63.0,,2.0,
stay,55.0,69.0,,2.0,
",",56.0,73.0,,2.0,
travelled,57.0,75.0,,2.0,
to,58.0,85.0,,2.0,
Nice,59.0,88.0,GPE,2.0,Nice
where,60.0,93.0,,2.0,
his,61.0,99.0,,2.0,Paganini
condition,62.0,103.0,,2.0,
worsened,63.0,113.0,,2.0,
.,64.0,121.0,,2.0,
In,65.0,0.0,,3.0,
May,66.0,3.0,DATE,3.0,May
1840,67.0,7.0,DATE,3.0,
",",68.0,11.0,,3.0,
the,69.0,13.0,,3.0,
Bishop,70.0,17.0,,3.0,
of,71.0,24.0,,3.0,
Nice,72.0,27.0,GPE,3.0,Nice
sent,73.0,32.0,,3.0,
Paganini,74.0,37.0,PERSON,3.0,Paganini
a,75.0,46.0,,3.0,
local,76.0,48.0,,3.0,
parish,77.0,54.0,,3.0,
priest,78.0,61.0,,3.0,
to,79.0,68.0,,3.0,
perform,80.0,71.0,,3.0,
the,81.0,79.0,,3.0,
last,82.0,83.0,,3.0,
rites,83.0,88.0,,3.0,
.,84.0,93.0,,3.0,
Paganini,85.0,0.0,PERSON,4.0,Paganini
assumed,86.0,9.0,,4.0,
the,87.0,17.0,,4.0,
sacrament,88.0,21.0,,4.0,
was,89.0,31.0,,4.0,
premature,90.0,35.0,,4.0,
",",91.0,44.0,,4.0,
and,92.0,46.0,,4.0,
refused,93.0,50.0,,4.0,
.,94.0,57.0,,4.0,
A,95.0,0.0,DATE,5.0,
week,96.0,2.0,DATE,5.0,
later,97.0,7.0,DATE,5.0,
",",98.0,12.0,,5.0,
on,99.0,14.0,,5.0,
27,100.0,17.0,DATE,5.0,
May,101.0,20.0,DATE,5.0,May
1840,102.0,24.0,DATE,5.0,
",",103.0,28.0,,5.0,
the,104.0,30.0,,5.0,
57,105.0,34.0,DATE,5.0,
-,106.0,36.0,DATE,5.0,
year,107.0,37.0,DATE,5.0,
-,108.0,41.0,DATE,5.0,
old,109.0,42.0,DATE,5.0,
Paganini,110.0,46.0,PERSON,5.0,Paganini
died,111.0,55.0,,5.0,
from,112.0,60.0,,5.0,
internal,113.0,65.0,,5.0,
hemorrhaging,114.0,74.0,,5.0,
before,115.0,87.0,,5.0,
a,116.0,94.0,,5.0,
priest,117.0,96.0,,5.0,priest
could,118.0,103.0,,5.0,
be,119.0,109.0,,5.0,
summoned,120.0,112.0,,5.0,
.,121.0,120.0,,5.0,
Because,122.0,0.0,,6.0,
of,123.0,8.0,,6.0,
this,124.0,11.0,,6.0,
",",125.0,15.0,,6.0,
and,126.0,17.0,,6.0,
his,127.0,21.0,,6.0,priest
widely,128.0,25.0,,6.0,
rumored,129.0,32.0,,6.0,
association,130.0,40.0,,6.0,
with,131.0,52.0,,6.0,
the,132.0,57.0,,6.0,
devil,133.0,61.0,,6.0,
",",134.0,66.0,,6.0,
the,135.0,68.0,,6.0,
Church,136.0,72.0,ORG,6.0,Church
denied,137.0,79.0,,6.0,
his,138.0,86.0,,6.0,priest
body,139.0,90.0,,6.0,body
a,140.0,95.0,,6.0,
Catholic,141.0,97.0,NORP,6.0,
burial,142.0,106.0,,6.0,
in,143.0,113.0,,6.0,
Genoa,144.0,116.0,GPE,6.0,Genoa
.,145.0,121.0,,6.0,
It,146.0,0.0,,7.0,body
took,147.0,3.0,,7.0,
four,148.0,8.0,DATE,7.0,
years,149.0,13.0,DATE,7.0,
and,150.0,19.0,,7.0,
an,151.0,23.0,,7.0,
appeal,152.0,26.0,,7.0,
to,153.0,33.0,,7.0,
the,154.0,36.0,,7.0,
Pope,155.0,40.0,,7.0,
before,156.0,45.0,,7.0,
the,157.0,52.0,,7.0,
Church,158.0,56.0,ORG,7.0,Church
let,159.0,63.0,,7.0,
his,160.0,67.0,,7.0,priest
body,161.0,71.0,,7.0,body
be,162.0,76.0,,7.0,
transported,163.0,79.0,,7.0,
to,164.0,91.0,,7.0,
Genoa,165.0,94.0,GPE,7.0,Genoa
",",166.0,99.0,,7.0,
but,167.0,101.0,,7.0,
it,168.0,105.0,,7.0,body
was,169.0,108.0,,7.0,
still,170.0,112.0,,7.0,
not,171.0,118.0,,7.0,
buried,172.0,122.0,,7.0,
.,173.0,128.0,,7.0,
His,174.0,0.0,,8.0,priest
body,175.0,4.0,,8.0,
was,176.0,9.0,,8.0,
finally,177.0,13.0,,8.0,
buried,178.0,21.0,,8.0,
in,179.0,28.0,,8.0,
1876,180.0,31.0,DATE,8.0,
",",181.0,35.0,,8.0,
in,182.0,37.0,,8.0,
a,183.0,40.0,,8.0,
cemetery,184.0,42.0,,8.0,
in,185.0,51.0,,8.0,
Parma,186.0,54.0,GPE,8.0,Parma
.,187.0,59.0,,8.0,
In,188.0,0.0,,9.0,
1893,189.0,3.0,DATE,9.0,
",",190.0,7.0,,9.0,
the,191.0,9.0,,9.0,
Czech,192.0,13.0,NORP,9.0,
violinist,193.0,19.0,,9.0,
František,194.0,29.0,PERSON,9.0,
Ondříček,195.0,39.0,PERSON,9.0,
persuaded,196.0,48.0,,9.0,
Paganini,197.0,58.0,PERSON,9.0,Paganini
's,198.0,66.0,,9.0,
grandson,199.0,69.0,,9.0,
",",200.0,77.0,,9.0,
Attila,201.0,79.0,PERSON,9.0,
",",202.0,85.0,,9.0,
to,203.0,87.0,,9.0,
allow,204.0,90.0,,9.0,
a,205.0,96.0,,9.0,
viewing,206.0,98.0,,9.0,
of,207.0,106.0,,9.0,
the,208.0,109.0,,9.0,
violinist,209.0,113.0,,9.0,
's,210.0,122.0,,9.0,
body,211.0,125.0,,9.0,
.,212.0,129.0,,9.0,
After,213.0,0.0,,10.0,
this,214.0,6.0,,10.0,
episode,215.0,11.0,,10.0,
",",216.0,18.0,,10.0,
Paganini,217.0,20.0,PERSON,10.0,Paganini
's,218.0,28.0,,10.0,
body,219.0,31.0,,10.0,
was,220.0,36.0,,10.0,
finally,221.0,40.0,,10.0,
reinterred,222.0,48.0,,10.0,
in,223.0,59.0,,10.0,
a,224.0,62.0,,10.0,
new,225.0,64.0,,10.0,
cemetery,226.0,68.0,,10.0,
in,227.0,77.0,,10.0,
Parma,228.0,80.0,GPE,10.0,Parma
in,229.0,86.0,,10.0,
1896,230.0,89.0,DATE,10.0,
.,231.0,93.0,,10.0,
=,0.0,0.0,,0.0,
=,1.0,1.0,,0.0,
Personal,2.0,0.0,,1.0,
life,3.0,9.0,,1.0,
=,4.0,14.0,,1.0,
=,5.0,15.0,,1.0,
=,0.0,0.0,,0.0,
=,1.0,1.0,,0.0,
Personal,2.0,0.0,,1.0,
life,3.0,9.0,,1.0,
=,4.0,14.0,,1.0,
=,5.0,15.0,,1.0,
Though,0.0,0.0,,0.0,
having,1.0,7.0,,0.0,
no,2.0,14.0,,0.0,
shortage,3.0,17.0,,0.0,
of,4.0,26.0,,0.0,
romantic,5.0,29.0,,0.0,
conquests,6.0,38.0,,0.0,
",",7.0,47.0,,0.0,
Paganini,8.0,49.0,PERSON,0.0,
was,9.0,58.0,,0.0,
seriously,10.0,62.0,,0.0,
involved,11.0,72.0,,0.0,
with,12.0,81.0,,0.0,
a,13.0,86.0,,0.0,
singer,14.0,88.0,,0.0,
named,15.0,95.0,,0.0,
Antonia,16.0,101.0,PERSON,0.0,
Bianchi,17.0,109.0,PERSON,0.0,Bianchi
from,18.0,117.0,,0.0,
Como,19.0,122.0,GPE,0.0,
",",20.0,126.0,,0.0,
whom,21.0,128.0,,0.0,
he,22.0,133.0,,0.0,Bianchi
met,23.0,136.0,,0.0,
in,24.0,140.0,,0.0,
Milan,25.0,143.0,GPE,0.0,
in,26.0,149.0,,0.0,
1813,27.0,152.0,DATE,0.0,
.,28.0,156.0,,0.0,
The,29.0,0.0,,1.0,
two,30.0,4.0,CARDINAL,1.0,
gave,31.0,8.0,,1.0,
concerts,32.0,13.0,,1.0,concerts
together,33.0,22.0,,1.0,
throughout,34.0,31.0,,1.0,
Italy,35.0,42.0,GPE,1.0,
.,36.0,47.0,,1.0,
They,37.0,0.0,,2.0,concerts
had,38.0,5.0,,2.0,
a,39.0,9.0,,2.0,
son,40.0,11.0,,2.0,
",",41.0,14.0,,2.0,
Achille,42.0,16.0,PERSON,2.0,
Ciro,43.0,24.0,PERSON,2.0,
Alessandro,44.0,29.0,PERSON,2.0,
",",45.0,39.0,,2.0,
born,46.0,41.0,,2.0,
on,47.0,46.0,,2.0,
23,48.0,49.0,DATE,2.0,
July,49.0,52.0,DATE,2.0,
1825,50.0,57.0,DATE,2.0,
in,51.0,62.0,,2.0,
Palermo,52.0,65.0,GPE,2.0,
and,53.0,73.0,,2.0,
baptized,54.0,77.0,,2.0,
at,55.0,86.0,,2.0,
San,56.0,89.0,FAC,2.0,
Bartolomeo,57.0,93.0,FAC,2.0,
's,58.0,103.0,FAC,2.0,
.,59.0,105.0,,2.0,
They,60.0,0.0,,3.0,concerts
never,61.0,5.0,,3.0,
legalized,62.0,11.0,,3.0,
their,63.0,21.0,,3.0,concerts
union,64.0,27.0,,3.0,union
and,65.0,33.0,,3.0,
it,66.0,37.0,,3.0,union
ended,67.0,40.0,,3.0,
around,68.0,46.0,DATE,3.0,
April,69.0,53.0,DATE,3.0,
1828,70.0,59.0,DATE,3.0,
in,71.0,64.0,,3.0,
Vienna,72.0,67.0,GPE,3.0,
.,73.0,73.0,,3.0,
Paganini,74.0,0.0,PERSON,4.0,Paganini
brought,75.0,9.0,,4.0,
Achille,76.0,17.0,PERSON,4.0,Achille
on,77.0,25.0,,4.0,
his,78.0,28.0,,4.0,Paganini
European,79.0,32.0,NORP,4.0,
tours,80.0,41.0,,4.0,
",",81.0,46.0,,4.0,
and,82.0,48.0,,4.0,
Achille,83.0,52.0,PERSON,4.0,Achille
later,84.0,60.0,,4.0,
accompanied,85.0,66.0,,4.0,
his,86.0,78.0,,4.0,Paganini
father,87.0,82.0,,4.0,
until,88.0,89.0,,4.0,
the,89.0,95.0,,4.0,
latter,90.0,99.0,,4.0,
's,91.0,105.0,,4.0,
death,92.0,108.0,,4.0,
.,93.0,113.0,,4.0,
He,94.0,0.0,,5.0,Paganini
was,95.0,3.0,,5.0,
instrumental,96.0,7.0,,5.0,
in,97.0,20.0,,5.0,
dealing,98.0,23.0,,5.0,
with,99.0,31.0,,5.0,
his,100.0,36.0,,5.0,Paganini
father,101.0,40.0,,5.0,
's,102.0,46.0,,5.0,
burial,103.0,49.0,,5.0,
",",104.0,55.0,,5.0,
years,105.0,57.0,DATE,5.0,
after,106.0,63.0,,5.0,
his,107.0,69.0,,5.0,Paganini
death,108.0,73.0,,5.0,
.,109.0,78.0,,5.0,
Though,0.0,0.0,,0.0,
having,1.0,7.0,,0.0,
no,2.0,14.0,,0.0,
shortage,3.0,17.0,,0.0,
of,4.0,26.0,,0.0,
romantic,5.0,29.0,,0.0,
conquests,6.0,38.0,,0.0,
",",7.0,47.0,,0.0,
Paganini,8.0,49.0,PERSON,0.0,
was,9.0,58.0,,0.0,
seriously,10.0,62.0,,0.0,
involved,11.0,72.0,,0.0,
with,12.0,81.0,,0.0,
a,13.0,86.0,,0.0,
singer,14.0,88.0,,0.0,
named,15.0,95.0,,0.0,
Antonia,16.0,101.0,PERSON,0.0,
Bianchi,17.0,109.0,PERSON,0.0,Bianchi
from,18.0,117.0,,0.0,
Como,19.0,122.0,GPE,0.0,
",",20.0,126.0,,0.0,
whom,21.0,128.0,,0.0,
he,22.0,133.0,,0.0,Bianchi
met,23.0,136.0,,0.0,
in,24.0,140.0,,0.0,
Milan,25.0,143.0,GPE,0.0,
in,26.0,149.0,,0.0,
1813,27.0,152.0,DATE,0.0,
.,28.0,156.0,,0.0,
The,29.0,0.0,,1.0,
two,30.0,4.0,CARDINAL,1.0,
gave,31.0,8.0,,1.0,
concerts,32.0,13.0,,1.0,concerts
together,33.0,22.0,,1.0,
throughout,34.0,31.0,,1.0,
Italy,35.0,42.0,GPE,1.0,
.,36.0,47.0,,1.0,
They,37.0,0.0,,2.0,concerts
had,38.0,5.0,,2.0,
a,39.0,9.0,,2.0,
son,40.0,11.0,,2.0,
",",41.0,14.0,,2.0,
Achille,42.0,16.0,PERSON,2.0,
Ciro,43.0,24.0,PERSON,2.0,
Alessandro,44.0,29.0,PERSON,2.0,
",",45.0,39.0,,2.0,
born,46.0,41.0,,2.0,
on,47.0,46.0,,2.0,
23,48.0,49.0,DATE,2.0,
July,49.0,52.0,DATE,2.0,
1825,50.0,57.0,DATE,2.0,
in,51.0,62.0,,2.0,
Palermo,52.0,65.0,GPE,2.0,
and,53.0,73.0,,2.0,
baptized,54.0,77.0,,2.0,
at,55.0,86.0,,2.0,
San,56.0,89.0,FAC,2.0,
Bartolomeo,57.0,93.0,FAC,2.0,
's,58.0,103.0,FAC,2.0,
.,59.0,105.0,,2.0,
They,60.0,0.0,,3.0,concerts
never,61.0,5.0,,3.0,
legalized,62.0,11.0,,3.0,
their,63.0,21.0,,3.0,concerts
union,64.0,27.0,,3.0,union
and,65.0,33.0,,3.0,
it,66.0,37.0,,3.0,union
ended,67.0,40.0,,3.0,
around,68.0,46.0,DATE,3.0,
April,69.0,53.0,DATE,3.0,
1828,70.0,59.0,DATE,3.0,
in,71.0,64.0,,3.0,
Vienna,72.0,67.0,GPE,3.0,
.,73.0,73.0,,3.0,
Paganini,74.0,0.0,PERSON,4.0,Paganini
brought,75.0,9.0,,4.0,
Achille,76.0,17.0,PERSON,4.0,Achille
on,77.0,25.0,,4.0,
his,78.0,28.0,,4.0,Paganini
European,79.0,32.0,NORP,4.0,
tours,80.0,41.0,,4.0,
",",81.0,46.0,,4.0,
and,82.0,48.0,,4.0,
Achille,83.0,52.0,PERSON,4.0,Achille
later,84.0,60.0,,4.0,
accompanied,85.0,66.0,,4.0,
his,86.0,78.0,,4.0,Paganini
father,87.0,82.0,,4.0,
until,88.0,89.0,,4.0,
the,89.0,95.0,,4.0,
latter,90.0,99.0,,4.0,
's,91.0,105.0,,4.0,
death,92.0,108.0,,4.0,
.,93.0,113.0,,4.0,
He,94.0,0.0,,5.0,Paganini
was,95.0,3.0,,5.0,
instrumental,96.0,7.0,,5.0,
in,97.0,20.0,,5.0,
dealing,98.0,23.0,,5.0,
with,99.0,31.0,,5.0,
his,100.0,36.0,,5.0,Paganini
father,101.0,40.0,,5.0,
's,102.0,46.0,,5.0,
burial,103.0,49.0,,5.0,
",",104.0,55.0,,5.0,
years,105.0,57.0,DATE,5.0,
after,106.0,63.0,,5.0,
his,107.0,69.0,,5.0,Paganini
death,108.0,73.0,,5.0,
.,109.0,78.0,,5.0,
Throughout,0.0,0.0,,0.0,
his,1.0,11.0,,0.0,his
career,2.0,15.0,,0.0,
",",3.0,21.0,,0.0,
Paganini,4.0,23.0,PERSON,0.0,Paganini
also,5.0,32.0,,0.0,
became,6.0,37.0,,0.0,
close,7.0,44.0,,0.0,
friends,8.0,50.0,,0.0,
with,9.0,58.0,,0.0,
composers,10.0,63.0,,0.0,
Gioachino,11.0,73.0,PERSON,0.0,
Rossini,12.0,83.0,PERSON,0.0,Rossini
and,13.0,91.0,,0.0,
Hector,14.0,95.0,PERSON,0.0,
Berlioz,15.0,102.0,PERSON,0.0,
.,16.0,109.0,,0.0,
Rossini,17.0,0.0,PERSON,1.0,Rossini
and,18.0,8.0,,1.0,
Paganini,19.0,12.0,PERSON,1.0,Paganini
met,20.0,21.0,,1.0,
in,21.0,25.0,,1.0,
Bologna,22.0,28.0,GPE,1.0,
in,23.0,36.0,,1.0,
the,24.0,39.0,DATE,1.0,
summer,25.0,43.0,DATE,1.0,
of,26.0,50.0,DATE,1.0,
1818,27.0,53.0,DATE,1.0,
.,28.0,57.0,,1.0,
In,29.0,0.0,,2.0,
January,30.0,3.0,DATE,2.0,
1821,31.0,11.0,DATE,2.0,
",",32.0,15.0,,2.0,
on,33.0,17.0,,2.0,
his,34.0,20.0,,2.0,his
return,35.0,24.0,,2.0,
from,36.0,31.0,,2.0,
Naples,37.0,36.0,GPE,2.0,
",",38.0,42.0,,2.0,
Paganini,39.0,44.0,PERSON,2.0,Paganini
met,40.0,53.0,,2.0,
Rossini,41.0,57.0,PERSON,2.0,Rossini
again,42.0,65.0,,2.0,
in,43.0,71.0,,2.0,
Rome,44.0,74.0,GPE,2.0,
",",45.0,78.0,,2.0,
just,46.0,80.0,,2.0,
in,47.0,85.0,,2.0,
time,48.0,88.0,,2.0,
to,49.0,93.0,,2.0,
become,50.0,96.0,,2.0,
the,51.0,103.0,,2.0,
substitute,52.0,107.0,,2.0,
conductor,53.0,118.0,,2.0,
for,54.0,128.0,,2.0,
Rossini,55.0,132.0,PERSON,2.0,Rossini
's,56.0,139.0,,2.0,
opera,57.0,142.0,,2.0,
Matilde,58.0,148.0,WORK_OF_ART,2.0,
di,59.0,156.0,WORK_OF_ART,2.0,
Shabran,60.0,159.0,WORK_OF_ART,2.0,
",",61.0,166.0,,2.0,
upon,62.0,168.0,,2.0,
the,63.0,173.0,,2.0,
sudden,64.0,177.0,,2.0,
death,65.0,184.0,,2.0,
of,66.0,190.0,,2.0,
the,67.0,193.0,,2.0,
original,68.0,197.0,,2.0,
conductor,69.0,206.0,,2.0,
.,70.0,215.0,,2.0,
Paganini,71.0,0.0,PERSON,3.0,Paganini
's,72.0,8.0,,3.0,
efforts,73.0,11.0,,3.0,
earned,74.0,19.0,,3.0,
great,75.0,26.0,,3.0,
gratitude,76.0,32.0,,3.0,
