token,tokenIndex,charIndex,entType,sentIndex,corefEntityValue
wrote,76,61,,3,
in,77,67,,3,
the,78,70,,3,
diary,79,74,,3,
that,80,80,,3,
Brahms,81,85,PERSON,3,Brahms
"""",82,92,,3,
seemed,83,93,,3,
as,84,100,,3,
if,85,103,,3,
sent,86,106,,3,
straight,87,111,,3,
from,88,120,,3,
God,89,125,,3,
"""",90,128,,3,
.,91,129,,3,
During,92,0,,4,
Robert,93,7,PERSON,4,
Schumann,94,14,PERSON,4,
's,95,22,PERSON,4,
last,96,25,DATE,4,
years,97,30,DATE,4,
",",98,35,,4,
confined,99,37,,4,
to,100,46,,4,
an,101,49,,4,
asylum,102,52,,4,
",",103,58,,4,
Brahms,104,60,PERSON,4,Brahms
was,105,67,,4,
a,106,71,,4,
strong,107,73,,4,
presence,108,80,,4,
for,109,89,,4,
the,110,93,,4,
Schumann,111,97,PERSON,4,
family,112,106,,4,
.,113,112,,4,
His,114,0,,5,Brahms
letters,115,4,,5,letters
indicate,116,12,,5,
his,117,21,,5,Brahms
strong,118,25,,5,
feelings,119,32,,5,
for,120,41,,5,
Clara,121,45,PERSON,5,Clara
.,122,50,,5,
Their,123,0,,6,letters
relationship,124,6,,6,
has,125,19,,6,
been,126,23,,6,
interpreted,127,28,,6,
as,128,40,,6,
somewhere,129,43,,6,
between,130,53,,6,
friendship,131,61,,6,
and,132,72,,6,
love,133,76,,6,
",",134,80,,6,
and,135,82,,6,
Brahms,136,86,PERSON,6,Brahms
always,137,93,,6,
maintained,138,100,,6,
the,139,111,,6,
utmost,140,115,,6,
respect,141,122,,6,
for,142,130,,6,
her,143,134,,6,Clara
",",144,137,,6,
as,145,139,,6,
a,146,142,,6,
woman,147,144,,6,
and,148,150,,6,
a,149,154,,6,
talented,150,156,,6,
musician,151,165,,6,
.,152,173,,6,
Brahms,153,0,PERSON,7,Brahms
played,154,7,,7,
his,155,14,,7,Brahms
First,156,18,WORK_OF_ART,7,
Symphony,157,24,WORK_OF_ART,7,Symphony
for,158,33,,7,
her,159,37,,7,Clara
before,160,41,,7,
its,161,48,,7,Symphony
premiere,162,52,,7,
.,163,60,,7,
She,164,0,,8,Clara
gave,165,4,,8,
some,166,9,,8,
advice,167,14,,8,
about,168,21,,8,
the,169,27,,8,
Adagio,170,31,WORK_OF_ART,8,
",",171,37,,8,
which,172,39,,8,
he,173,45,,8,Brahms
took,174,48,,8,
to,175,53,,8,
heart,176,56,,8,
.,177,61,,8,
She,178,0,,9,Clara
expressed,179,4,,9,
her,180,14,,9,Clara
appreciation,181,18,,9,
of,182,31,,9,
the,183,34,,9,
Symphony,184,38,,9,Symphony
as,185,47,,9,
a,186,50,,9,
whole,187,52,,9,
",",188,57,,9,
but,189,59,,9,
mentioned,190,63,,9,
her,191,73,,9,Clara
dissatisfaction,192,77,,9,
with,193,93,,9,
the,194,98,,9,
endings,195,102,,9,
of,196,110,,9,
the,197,113,,9,
third,198,117,ORDINAL,9,
and,199,123,,9,
fourth,200,127,ORDINAL,9,
movements,201,134,,9,
.,202,143,,9,
She,203,0,,10,Clara
was,204,4,,10,
the,205,8,,10,
first,206,12,ORDINAL,10,
to,207,18,,10,
perform,208,21,,10,
many,209,29,,10,
of,210,34,,10,
his,211,37,,10,Brahms
works,212,41,,10,
in,213,47,,10,
public,214,50,,10,
",",215,56,,10,
including,216,58,,10,
the,217,68,,10,
Variations,218,72,,10,
and,219,83,,10,
Fugue,220,87,WORK_OF_ART,10,
on,221,93,WORK_OF_ART,10,
a,222,96,WORK_OF_ART,10,
Theme,223,98,WORK_OF_ART,10,
by,224,104,,10,
Handel,225,107,PERSON,10,
",",226,113,,10,
a,227,115,,10,
solo,228,117,,10,
piano,229,122,,10,
work,230,128,,10,
written,231,133,,10,
by,232,141,,10,
Brahms,233,144,PERSON,10,Brahms
in,234,151,,10,
1861,235,154,DATE,10,
.,236,158,,10,
In,0,0,,0,
early,1,3,DATE,0,
1853,2,9,DATE,0,
",",3,13,,0,
the,4,15,,0,
then,5,19,,0,
-,6,23,,0,
unknown,7,24,,0,
20,8,32,DATE,0,
-,9,34,DATE,0,
year,10,35,DATE,0,
-,11,39,DATE,0,
old,12,40,DATE,0,
Johannes,13,44,PERSON,0,
Brahms,14,53,PERSON,0,Brahms
met,15,60,,0,
Joachim,16,64,PERSON,0,Joachim
and,17,72,,0,
made,18,76,,0,
a,19,81,,0,
very,20,83,,0,
favorable,21,88,,0,
impression,22,98,,0,
.,23,108,,0,
Brahms,24,0,PERSON,1,Brahms
received,25,7,,1,
from,26,16,,1,
him,27,21,,1,Joachim
a,28,25,,1,
letter,29,27,,1,
of,30,34,,1,
introduction,31,37,,1,
to,32,50,,1,
Robert,33,53,PERSON,1,
Schumann,34,60,PERSON,1,
",",35,68,,1,
and,36,70,,1,
thus,37,74,,1,
presented,38,79,,1,
himself,39,89,,1,Brahms
at,40,97,,1,
the,41,100,,1,
Schumanns,42,104,PERSON,1,Schumanns
',43,113,,1,
home,44,115,,1,
in,45,120,,1,
Düsseldorf,46,123,GPE,1,
.,47,133,,1,
Brahms,48,0,PERSON,2,Brahms
played,49,7,,2,
some,50,14,,2,
of,51,19,,2,
his,52,22,,2,Brahms
piano,53,26,,2,
solo,54,32,,2,
compositions,55,37,,2,
for,56,50,,2,
the,57,54,,2,
Schumanns,58,58,PERSON,2,Schumanns
",",59,67,,2,
and,60,69,,2,
they,61,73,,2,Schumanns
were,62,78,,2,
deeply,63,83,,2,
impressed,64,90,,2,
.,65,99,,2,
Robert,66,0,PERSON,3,
published,67,7,,3,
an,68,17,,3,
article,69,20,,3,
highly,70,28,,3,
lauding,71,35,,3,
Brahms,72,43,PERSON,3,Brahms
",",73,49,,3,
and,74,51,,3,
Clara,75,55,PERSON,3,Clara
wrote,76,61,,3,
in,77,67,,3,
the,78,70,,3,
diary,79,74,,3,
that,80,80,,3,
Brahms,81,85,PERSON,3,Brahms
"""",82,92,,3,
seemed,83,93,,3,
as,84,100,,3,
if,85,103,,3,
sent,86,106,,3,
straight,87,111,,3,
from,88,120,,3,
God,89,125,,3,
"""",90,128,,3,
.,91,129,,3,
During,92,0,,4,
Robert,93,7,PERSON,4,
Schumann,94,14,PERSON,4,
's,95,22,PERSON,4,
last,96,25,DATE,4,
years,97,30,DATE,4,
",",98,35,,4,
confined,99,37,,4,
to,100,46,,4,
an,101,49,,4,
asylum,102,52,,4,
",",103,58,,4,
Brahms,104,60,PERSON,4,Brahms
was,105,67,,4,
a,106,71,,4,
strong,107,73,,4,
presence,108,80,,4,
for,109,89,,4,
the,110,93,,4,
Schumann,111,97,PERSON,4,
family,112,106,,4,
.,113,112,,4,
His,114,0,,5,Brahms
letters,115,4,,5,letters
indicate,116,12,,5,
his,117,21,,5,Brahms
strong,118,25,,5,
feelings,119,32,,5,
for,120,41,,5,
Clara,121,45,PERSON,5,Clara
.,122,50,,5,
Their,123,0,,6,letters
relationship,124,6,,6,
has,125,19,,6,
been,126,23,,6,
interpreted,127,28,,6,
as,128,40,,6,
somewhere,129,43,,6,
between,130,53,,6,
friendship,131,61,,6,
and,132,72,,6,
love,133,76,,6,
",",134,80,,6,
and,135,82,,6,
Brahms,136,86,PERSON,6,Brahms
always,137,93,,6,
maintained,138,100,,6,
the,139,111,,6,
utmost,140,115,,6,
respect,141,122,,6,
for,142,130,,6,
her,143,134,,6,Clara
",",144,137,,6,
as,145,139,,6,
a,146,142,,6,
woman,147,144,,6,
and,148,150,,6,
a,149,154,,6,
talented,150,156,,6,
musician,151,165,,6,
.,152,173,,6,
Brahms,153,0,PERSON,7,Brahms
played,154,7,,7,
his,155,14,,7,Brahms
First,156,18,WORK_OF_ART,7,
Symphony,157,24,WORK_OF_ART,7,Symphony
for,158,33,,7,
her,159,37,,7,Clara
before,160,41,,7,
its,161,48,,7,Symphony
premiere,162,52,,7,
.,163,60,,7,
She,164,0,,8,Clara
gave,165,4,,8,
some,166,9,,8,
advice,167,14,,8,
about,168,21,,8,
the,169,27,,8,
Adagio,170,31,WORK_OF_ART,8,
",",171,37,,8,
which,172,39,,8,
he,173,45,,8,Brahms
took,174,48,,8,
to,175,53,,8,
heart,176,56,,8,
.,177,61,,8,
She,178,0,,9,Clara
expressed,179,4,,9,
her,180,14,,9,Clara
appreciation,181,18,,9,
of,182,31,,9,
the,183,34,,9,
Symphony,184,38,,9,Symphony
as,185,47,,9,
a,186,50,,9,
whole,187,52,,9,
",",188,57,,9,
but,189,59,,9,
mentioned,190,63,,9,
her,191,73,,9,Clara
dissatisfaction,192,77,,9,
with,193,93,,9,
the,194,98,,9,
endings,195,102,,9,
of,196,110,,9,
the,197,113,,9,
third,198,117,ORDINAL,9,
and,199,123,,9,
fourth,200,127,ORDINAL,9,
movements,201,134,,9,
.,202,143,,9,
She,203,0,,10,Clara
was,204,4,,10,
the,205,8,,10,
first,206,12,ORDINAL,10,
to,207,18,,10,
perform,208,21,,10,
many,209,29,,10,
of,210,34,,10,
his,211,37,,10,Brahms
works,212,41,,10,
in,213,47,,10,
public,214,50,,10,
",",215,56,,10,
including,216,58,,10,
the,217,68,,10,
Variations,218,72,,10,
and,219,83,,10,
Fugue,220,87,WORK_OF_ART,10,
on,221,93,WORK_OF_ART,10,
a,222,96,WORK_OF_ART,10,
Theme,223,98,WORK_OF_ART,10,
by,224,104,,10,
Handel,225,107,PERSON,10,
",",226,113,,10,
a,227,115,,10,
solo,228,117,,10,
piano,229,122,,10,
work,230,128,,10,
written,231,133,,10,
by,232,141,,10,
Brahms,233,144,PERSON,10,Brahms
in,234,151,,10,
1861,235,154,DATE,10,
.,236,158,,10,
=,0,0,,0,
=,1,1,,0,
=,2,2,,0,
Concert,3,0,,1,
tours,4,8,,1,
=,5,14,,1,
=,6,15,,1,
=,7,16,,1,
=,0,0,,0,
=,1,1,,0,
=,2,2,,0,
Concert,3,0,,1,
tours,4,8,,1,
=,5,14,,1,
=,6,15,,1,
=,7,16,,1,
Clara,0,0,PERSON,0,
Schumann,1,6,PERSON,0,Schumann
first,2,15,,0,
toured,3,21,,0,
England,4,28,GPE,0,
in,5,36,,0,
April,6,39,DATE,0,
1856,7,45,DATE,0,
",",8,49,,0,
while,9,51,,0,
her,10,57,,0,Schumann
husband,11,61,,0,
was,12,69,,0,
still,13,73,,0,
living,14,79,,0,
but,15,86,,0,
unable,16,90,,0,
to,17,97,,0,
travel,18,100,,0,
.,19,106,,0,
She,20,0,,1,Schumann
was,21,4,,1,
invited,22,8,,1,
to,23,16,,1,
play,24,19,,1,
in,25,24,,1,
a,26,27,,1,
London,27,29,ORG,1,
Philharmonic,28,36,ORG,1,
Society,29,49,ORG,1,
concert,30,57,,1,
by,31,65,,1,
conductor,32,68,,1,
William,33,78,PERSON,1,
Sterndale,34,86,PERSON,1,
Bennett,35,96,PERSON,1,
",",36,103,,1,
a,37,105,,1,
good,38,107,,1,
friend,39,112,,1,
of,40,119,,1,
Robert,41,122,PERSON,1,
's,42,128,,1,
.,43,130,,1,
She,44,0,,2,Schumann
was,45,4,,2,
displeased,46,8,,2,
with,47,19,,2,
the,48,24,,2,
little,49,28,,2,
time,50,35,,2,time
spent,51,40,,2,
on,52,46,,2,
rehearsals,53,49,,2,rehearsals
:,54,59,,2,
"""",55,61,,2,
They,56,62,,2,rehearsals
call,57,67,,2,
it,58,72,,2,time
a,59,75,,2,
rehearsal,60,77,,2,
here,61,87,,2,
if,62,92,,2,
a,63,95,,2,
piece,64,97,,2,
is,65,103,,2,
played,66,106,,2,
through,67,113,,2,
once,68,121,,2,
.,69,125,,2,
"""",70,126,,2,
She,71,0,,3,Schumann
wrote,72,4,,3,
that,73,10,,3,
musical,74,15,,3,
"""",75,23,,3,
artists,76,24,,3,artists
"""",77,31,,3,
in,78,33,,3,
England,79,36,GPE,3,
"""",80,44,,3,
allow,81,45,,3,
themselves,82,51,,3,artists
to,83,62,,3,
be,84,65,,3,
treated,85,68,,3,
as,86,76,,3,
inferiors,87,79,,3,
.,88,88,,3,
"""",89,89,,3,
She,90,0,,4,Schumann
was,91,4,,4,
happy,92,8,,4,
",",93,13,,4,
though,94,15,,4,
",",95,21,,4,
to,96,23,,4,
hear,97,26,,4,
the,98,31,,4,
cellist,99,35,,4,
Alfredo,100,43,PERSON,4,
Piatti,101,51,PERSON,4,
play,102,58,,4,
with,103,63,,4,
"""",104,68,,4,
a,105,69,,4,
tone,106,71,,4,
",",107,75,,4,
a,108,77,,4,
bravura,109,79,,4,
",",110,86,,4,
a,111,88,,4,
certainty,112,90,,4,
",",113,99,,4,
such,114,101,,4,
as,115,106,,4,
I,116,109,,4,
never,117,111,,4,
heard,118,117,,4,
before,119,123,,4,
"""",120,129,,4,
.,121,130,,4,
In,122,0,,5,
May,123,3,DATE,5,
1856,124,7,DATE,5,
",",125,11,,5,
she,126,13,,5,Schumann
played,127,17,,5,
Schumann,128,24,PERSON,5,
's,129,32,,5,
Piano,130,35,WORK_OF_ART,5,
Concerto,131,41,WORK_OF_ART,5,
in,132,50,,5,
A,133,53,,5,
minor,134,55,,5,
with,135,61,,5,
the,136,66,ORG,5,
New,137,70,ORG,5,
Philharmonic,138,74,ORG,5,
Society,139,87,ORG,5,
conducted,140,95,,5,
by,141,105,,5,
Dr,142,108,,5,
Wylde,143,111,PERSON,5,
",",144,116,,5,
who,145,118,,5,
as,146,122,,5,
she,147,125,,5,Schumann
said,148,129,,5,
had,149,134,,5,
"""",150,138,,5,
led,151,139,,5,
a,152,143,,5,
dreadful,153,145,,5,
rehearsal,154,154,,5,
"""",155,163,,5,
and,156,165,,5,
"""",157,169,,5,
could,158,170,,5,
not,159,176,,5,
grasp,160,180,,5,
the,161,186,,5,
rhythm,162,190,,5,
of,163,197,,5,
the,164,200,,5,
last,165,204,,5,
movement,166,209,,5,
"""",167,217,,5,
.,168,218,,5,
Still,169,0,,6,
",",170,5,,6,
she,171,7,,6,Schumann
returned,172,11,,6,
to,173,20,,6,
London,174,23,GPE,6,
the,175,30,DATE,6,
following,176,34,DATE,6,
year,177,44,DATE,6,
and,178,49,,6,
continued,179,53,,6,
to,180,63,,6,
perform,181,66,,6,
in,182,74,,6,
Britain,183,77,GPE,6,
for,184,85,,6,
the,185,89,DATE,6,
next,186,93,DATE,6,
15,187,98,DATE,6,
years,188,101,DATE,6,
.,189,106,,6,
Clara,0,0,PERSON,0,
Schumann,1,6,PERSON,0,Schumann
first,2,15,,0,
toured,3,21,,0,
England,4,28,GPE,0,
in,5,36,,0,
April,6,39,DATE,0,
1856,7,45,DATE,0,
",",8,49,,0,
while,9,51,,0,
her,10,57,,0,Schumann
husband,11,61,,0,
was,12,69,,0,
still,13,73,,0,
living,14,79,,0,
but,15,86,,0,
unable,16,90,,0,
to,17,97,,0,
travel,18,100,,0,
.,19,106,,0,
She,20,0,,1,Schumann
was,21,4,,1,
invited,22,8,,1,
to,23,16,,1,
play,24,19,,1,
in,25,24,,1,
a,26,27,,1,
London,27,29,ORG,1,
Philharmonic,28,36,ORG,1,
Society,29,49,ORG,1,
concert,30,57,,1,
by,31,65,,1,
conductor,32,68,,1,
William,33,78,PERSON,1,
Sterndale,34,86,PERSON,1,
Bennett,35,96,PERSON,1,
",",36,103,,1,
a,37,105,,1,
good,38,107,,1,
friend,39,112,,1,
of,40,119,,1,
Robert,41,122,PERSON,1,
's,42,128,,1,
.,43,130,,1,
She,44,0,,2,Schumann
was,45,4,,2,
displeased,46,8,,2,
with,47,19,,2,
the,48,24,,2,
little,49,28,,2,
time,50,35,,2,time
spent,51,40,,2,
on,52,46,,2,
rehearsals,53,49,,2,rehearsals
:,54,59,,2,
"""",55,61,,2,
They,56,62,,2,rehearsals
call,57,67,,2,
it,58,72,,2,time
a,59,75,,2,
rehearsal,60,77,,2,
here,61,87,,2,
if,62,92,,2,
a,63,95,,2,
piece,64,97,,2,
is,65,103,,2,
played,66,106,,2,
through,67,113,,2,
once,68,121,,2,
.,69,125,,2,
"""",70,126,,2,
She,71,0,,3,Schumann
wrote,72,4,,3,
that,73,10,,3,
musical,74,15,,3,
"""",75,23,,3,
artists,76,24,,3,artists
"""",77,31,,3,
in,78,33,,3,
England,79,36,GPE,3,
"""",80,44,,3,
allow,81,45,,3,
themselves,82,51,,3,artists
to,83,62,,3,
be,84,65,,3,
treated,85,68,,3,
as,86,76,,3,
inferiors,87,79,,3,
.,88,88,,3,
"""",89,89,,3,
She,90,0,,4,Schumann
was,91,4,,4,
happy,92,8,,4,
",",93,13,,4,
though,94,15,,4,
",",95,21,,4,
to,96,23,,4,
hear,97,26,,4,
the,98,31,,4,
cellist,99,35,,4,
Alfredo,100,43,PERSON,4,
Piatti,101,51,PERSON,4,
play,102,58,,4,
with,103,63,,4,
"""",104,68,,4,
a,105,69,,4,
tone,106,71,,4,
",",107,75,,4,
a,108,77,,4,
bravura,109,79,,4,
",",110,86,,4,
a,111,88,,4,
certainty,112,90,,4,
",",113,99,,4,
such,114,101,,4,
as,115,106,,4,
I,116,109,,4,
never,117,111,,4,
heard,118,117,,4,
before,119,123,,4,
"""",120,129,,4,
.,121,130,,4,
In,122,0,,5,
May,123,3,DATE,5,
1856,124,7,DATE,5,
",",125,11,,5,
she,126,13,,5,Schumann
played,127,17,,5,
Schumann,128,24,PERSON,5,
's,129,32,,5,
Piano,130,35,WORK_OF_ART,5,
Concerto,131,41,WORK_OF_ART,5,
in,132,50,,5,
A,133,53,,5,
minor,134,55,,5,
with,135,61,,5,
the,136,66,ORG,5,
New,137,70,ORG,5,
Philharmonic,138,74,ORG,5,
Society,139,87,ORG,5,
conducted,140,95,,5,
by,141,105,,5,
Dr,142,108,,5,
Wylde,143,111,PERSON,5,
",",144,116,,5,
who,145,118,,5,
as,146,122,,5,
she,147,125,,5,Schumann
said,148,129,,5,
had,149,134,,5,
"""",150,138,,5,
led,151,139,,5,
a,152,143,,5,
dreadful,153,145,,5,
rehearsal,154,154,,5,
"""",155,163,,5,
and,156,165,,5,
"""",157,169,,5,
could,158,170,,5,
not,159,176,,5,
grasp,160,180,,5,
the,161,186,,5,
rhythm,162,190,,5,
of,163,197,,5,
the,164,200,,5,
last,165,204,,5,
movement,166,209,,5,
"""",167,217,,5,
.,168,218,,5,
Still,169,0,,6,
",",170,5,,6,
she,171,7,,6,Schumann
returned,172,11,,6,
to,173,20,,6,
London,174,23,GPE,6,
the,175,30,DATE,6,
following,176,34,DATE,6,
year,177,44,DATE,6,
and,178,49,,6,
continued,179,53,,6,
to,180,63,,6,
perform,181,66,,6,
in,182,74,,6,
Britain,183,77,GPE,6,
for,184,85,,6,
the,185,89,DATE,6,
next,186,93,DATE,6,
15,187,98,DATE,6,
years,188,101,DATE,6,
.,189,106,,6,
In,0,0,,0,
October,1,3,DATE,0,
–,2,10,DATE,0,
November,3,11,DATE,0,
1857,4,20,DATE,0,
",",5,24,,0,
Schumann,6,26,PERSON,0,
and,7,35,,0,
Joachim,8,39,PERSON,0,Joachim
went,9,47,,0,
on,10,52,,0,
a,11,55,,0,
recital,12,57,,0,
tour,13,65,,0,
to,14,70,,0,
Dresden,15,73,GPE,0,
and,16,81,,0,
Leipzig,17,85,GPE,0,
.,18,92,,0,
St.,19,0,FAC,1,
James,20,4,FAC,1,
's,21,9,FAC,1,
Hall,22,12,FAC,1,
in,23,17,,1,
London,24,20,GPE,1,London
",",25,26,,1,
which,26,28,,1,
opened,27,34,,1,
in,28,41,,1,
1858,29,44,DATE,1,
",",30,48,,1,
hosted,31,50,,1,
a,32,57,,1,
series,33,59,,1,
of,34,66,,1,
"""",35,69,,1,
Popular,36,70,WORK_OF_ART,1,
Concerts,37,78,WORK_OF_ART,1,Concerts
"""",38,86,,1,
of,39,88,,1,
chamber,40,91,,1,
music,41,99,,1,
.,42,104,,1,
Joachim,43,0,PERSON,2,Joachim
visited,44,8,,2,
London,45,16,GPE,2,London
annually,46,23,,2,
beginning,47,32,,2,
in,48,42,,2,
1866,49,45,DATE,2,
.,50,49,,2,
Schumann,51,0,PERSON,3,
also,52,9,,3,
spent,53,14,,3,
many,54,20,DATE,3,
years,55,25,DATE,3,
in,56,31,,3,
London,57,34,GPE,3,London
participating,58,41,,3,
in,59,55,,3,
the,60,58,EVENT,3,
Popular,61,62,EVENT,3,
Concerts,62,70,EVENT,3,Concerts
with,63,79,,3,
Joachim,64,84,PERSON,3,Joachim
and,65,92,,3,
the,66,96,,3,
celebrated,67,100,,3,
Italian,68,111,NORP,3,
cellist,69,119,,3,
Carlo,70,127,PERSON,3,
Alfredo,71,133,PERSON,3,
Piatti,72,141,PERSON,3,
.,73,147,,3,
Second,74,0,ORDINAL,4,
violinist,75,7,,4,
Joseph,76,17,PERSON,4,
Ries,77,24,PERSON,4,
(,78,29,,4,
brother,79,30,,4,
of,80,38,,4,
composer,81,41,,4,
Ferdinand,82,50,PERSON,4,
Ries,83,60,PERSON,4,Ries
),84,64,,4,
and,85,66,,4,
violist,86,70,,4,
J.,87,78,PERSON,4,
B.,88,81,PERSON,4,
Zerbini,89,84,PERSON,4,Zerbini
usually,90,92,,4,
played,91,100,,4,
on,92,107,,4,
the,93,110,,4,
same,94,114,,4,
concert,95,119,,4,
programs,96,127,,4,
.,97,135,,4,
George,98,0,PERSON,5,
Bernard,99,7,PERSON,5,
Shaw,100,15,PERSON,5,
",",101,19,,5,
the,102,21,,5,
leading,103,25,,5,
playwright,104,33,,5,
and,105,44,,5,
also,106,48,,5,
a,107,53,,5,
music,108,55,,5,
critic,109,61,,5,
",",110,67,,5,
wrote,111,69,,5,
that,112,75,,5,
the,113,80,EVENT,5,
Popular,114,84,EVENT,5,
Concerts,115,92,EVENT,5,Concerts
helped,116,101,,5,
greatly,117,108,,5,
to,118,116,,5,
spread,119,119,,5,
and,120,126,,5,
enlighten,121,130,,5,
musical,122,140,,5,
taste,123,148,,5,
in,124,154,,5,
England,125,157,GPE,5,England
.,126,164,,5,
In,127,0,,6,
January,128,3,DATE,6,
1867,129,11,DATE,6,
",",130,15,,6,
Schumann,131,17,PERSON,6,
toured,132,26,,6,
Edinburgh,133,33,GPE,6,Edinburgh
and,134,43,,6,
Glasgow,135,47,GPE,6,
",",136,54,,6,
Scotland,137,56,GPE,6,
",",138,64,,6,
along,139,66,,6,
with,140,72,,6,
Joachim,141,77,PERSON,6,Joachim
",",142,84,,6,
Piatti,143,86,PERSON,6,
",",144,92,,6,
Ries,145,94,PERSON,6,Ries
",",146,98,,6,
and,147,100,,6,
Zerbini,148,104,PERSON,6,Zerbini
.,149,111,,6,
Two,150,0,CARDINAL,7,
sisters,151,4,,7,
",",152,11,,7,
Louisa,153,13,PERSON,7,
and,154,20,,7,
Susanna,155,24,PERSON,7,
Pyne,156,32,PERSON,7,
",",157,36,,7,
singers,158,38,,7,
and,159,46,,7,
managers,160,50,,7,
of,161,59,,7,
an,162,62,,7,
opera,163,65,,7,
company,164,71,,7,
in,165,79,,7,
England,166,82,GPE,7,England
",",167,89,,7,
and,168,91,,7,
a,169,95,,7,
man,170,97,,7,
named,171,101,,7,
Saunders,172,107,PERSON,7,Saunders
",",173,115,,7,
made,174,117,,7,
all,175,122,,7,
the,176,126,,7,
arrangements,177,130,,7,
.,178,142,,7,
She,179,0,,8,Saunders
was,180,4,,8,
accompanied,181,8,,8,
by,182,20,,8,
her,183,23,,8,Saunders
oldest,184,27,,8,
daughter,185,34,,8,
Marie,186,43,PERSON,8,Marie
",",187,48,,8,
who,188,50,,8,
wrote,189,54,,8,
from,190,60,,8,
Manchester,191,65,GPE,8,
to,192,76,,8,
her,193,79,,8,Saunders
friend,194,83,,8,
Rosalie,195,90,PERSON,8,
Leser,196,98,PERSON,8,
that,197,104,,8,
in,198,109,,8,
Edinburgh,199,112,GPE,8,Edinburgh
the,200,122,,8,
pianist,201,126,,8,
"""",202,134,,8,
was,203,135,,8,
received,204,139,,8,
with,205,148,,8,
tempestuous,206,153,,8,
applause,207,165,,8,
and,208,174,,8,
had,209,178,,8,
to,210,182,,8,
give,211,185,,8,
an,212,190,,8,
encore,213,193,,8,
",",214,199,,8,
so,215,201,,8,
had,216,204,,8,
Joachim,217,208,PERSON,8,Joachim
.,218,215,,8,
Piatti,219,0,PERSON,9,
",",220,6,,9,
too,221,8,,9,
",",222,11,,9,
is,223,13,,9,
always,224,16,,9,
tremendously,225,23,,9,
liked,226,36,,9,
.,227,41,,9,
"""",228,42,,9,
Marie,229,0,PERSON,10,Marie
also,230,6,,10,
wrote,231,11,,10,
:,232,16,,10,
"""",233,18,,10,
For,234,19,,10,
the,235,23,,10,
longer,236,27,,10,
journeys,237,34,,10,
we,238,43,,10,
had,239,46,,10,
a,240,50,,10,
saloon,241,52,,10,
[,242,59,,10,
car,243,60,,10,
],244,63,,10,
",",245,64,,10,
comfortably,246,66,,10,
furnished,247,78,,10,
with,248,88,,10,
arm,249,93,,10,
-,250,96,,10,
chairs,251,97,,10,
and,252,104,,10,
sofas,253,108,,10,
...,254,113,,10,
the,255,0,,11,
journey,256,4,,11,
...,257,12,,11,
was,258,16,,11,
very,259,20,,11,
comfortable,260,25,,11,
.,261,36,,11,
"""",262,37,,11,
On,263,0,,12,
this,264,3,,12,
occasion,265,8,,12,
",",266,16,,12,
the,267,18,,12,
musicians,268,22,,12,
were,269,32,,12,
not,270,37,,12,
"""",271,41,,12,
treated,272,42,,12,
as,273,50,,12,
inferiors,274,53,,12,
"""",275,62,,12,
.,276,63,,12,
In,0,0,,0,
October,1,3,DATE,0,
–,2,10,DATE,0,
November,3,11,DATE,0,
1857,4,20,DATE,0,
",",5,24,,0,
Schumann,6,26,PERSON,0,
and,7,35,,0,
Joachim,8,39,PERSON,0,Joachim
went,9,47,,0,
on,10,52,,0,
a,11,55,,0,
recital,12,57,,0,
tour,13,65,,0,
to,14,70,,0,
Dresden,15,73,GPE,0,
and,16,81,,0,
Leipzig,17,85,GPE,0,
.,18,92,,0,
St.,19,0,FAC,1,
James,20,4,FAC,1,
's,21,9,FAC,1,
Hall,22,12,FAC,1,
in,23,17,,1,
London,24,20,GPE,1,London
",",25,26,,1,
which,26,28,,1,
opened,27,34,,1,
in,28,41,,1,
1858,29,44,DATE,1,
",",30,48,,1,
hosted,31,50,,1,
a,32,57,,1,
series,33,59,,1,
of,34,66,,1,
"""",35,69,,1,
Popular,36,70,WORK_OF_ART,1,
Concerts,37,78,WORK_OF_ART,1,Concerts
"""",38,86,,1,
of,39,88,,1,
chamber,40,91,,1,
music,41,99,,1,
.,42,104,,1,
Joachim,43,0,PERSON,2,Joachim
visited,44,8,,2,
London,45,16,GPE,2,London
annually,46,23,,2,
beginning,47,32,,2,
in,48,42,,2,
1866,49,45,DATE,2,
.,50,49,,2,
Schumann,51,0,PERSON,3,
also,52,9,,3,
spent,53,14,,3,
many,54,20,DATE,3,
years,55,25,DATE,3,
in,56,31,,3,
London,57,34,GPE,3,London
participating,58,41,,3,
in,59,55,,3,
the,60,58,EVENT,3,
Popular,61,62,EVENT,3,
Concerts,62,70,EVENT,3,Concerts
with,63,79,,3,
Joachim,64,84,PERSON,3,Joachim
and,65,92,,3,
the,66,96,,3,
celebrated,67,100,,3,
Italian,68,111,NORP,3,
cellist,69,119,,3,
Carlo,70,127,PERSON,3,
Alfredo,71,133,PERSON,3,
Piatti,72,141,PERSON,3,
.,73,147,,3,
Second,74,0,ORDINAL,4,
violinist,75,7,,4,
Joseph,76,17,PERSON,4,
Ries,77,24,PERSON,4,
(,78,29,,4,
brother,79,30,,4,
of,80,38,,4,
composer,81,41,,4,
Ferdinand,82,50,PERSON,4,
Ries,83,60,PERSON,4,Ries
),84,64,,4,
and,85,66,,4,
violist,86,70,,4,
J.,87,78,PERSON,4,
B.,88,81,PERSON,4,
Zerbini,89,84,PERSON,4,Zerbini
usually,90,92,,4,
played,91,100,,4,
on,92,107,,4,
