token,tokenIndex,charIndex,entType,sentIndex,corefEntityValue
HMV,44,66,ORG,1,
in,45,70,,1,
London,46,73,GPE,1,London
",",47,79,,1,
with,48,81,,1,
the,49,86,,1,
composer,50,90,,1,composer
himself,51,99,,1,composer
conducting,52,107,,1,
;,53,117,,1,
in,54,119,,1,
1934,55,122,DATE,1,
",",56,126,,1,
uncut,57,128,,1,
",",58,133,,1,
Paganini,59,135,PERSON,1,
's,60,143,,1,
D,61,146,,1,
major,62,148,,1,
Concerto,63,154,WORK_OF_ART,1,Concerto
with,64,163,,1,
Emile,65,168,PERSON,1,
Sauret,66,174,PERSON,1,
's,67,180,PERSON,1,
cadenza,68,183,,1,
in,69,191,,1,
Paris,70,194,GPE,1,
under,71,200,,1,
Pierre,72,206,PERSON,1,
Monteux,73,213,PERSON,1,
.,74,220,,1,
Between,75,0,DATE,2,
1934,76,8,DATE,2,
and,77,13,DATE,2,
1936,78,17,DATE,2,
",",79,21,,2,
he,80,23,,2,Ronald
made,81,26,,2,
the,82,31,,2,
first,83,35,ORDINAL,2,
integral,84,41,,2,
recording,85,50,,2,
of,86,60,,2,
Johann,87,63,PERSON,2,
Sebastian,88,70,PERSON,2,
Bach,89,80,PERSON,2,
's,90,84,PERSON,2,
sonatas,91,87,,2,
and,92,95,,2,
partitas,93,99,,2,
for,94,108,,2,
solo,95,112,,2,
violin,96,117,,2,
",",97,123,,2,
although,98,125,,2,
his,99,134,,2,Ronald
Sonata,100,138,WORK_OF_ART,2,
No,101,145,WORK_OF_ART,2,
.,102,147,,2,
2,103,149,,2,
",",104,150,,2,
in,105,152,,2,
A,106,155,,2,
minor,107,157,,2,
",",108,162,,2,
was,109,164,,2,
not,110,168,,2,
released,111,172,,2,
until,112,181,,2,
all,113,187,,2,
six,114,191,CARDINAL,2,
were,115,195,,2,
transferred,116,200,,2,
to,117,212,,2,
CD,118,215,,2,
.,119,217,,2,
His,0,0,,0,His
first,1,4,ORDINAL,0,
concerto,2,10,,0,
recording,3,19,,0,
was,4,29,,0,
made,5,33,,0,
in,6,38,,0,
1931,7,41,DATE,0,
",",8,45,,0,
Bruch,9,47,PERSON,0,
's,10,52,,0,
G,11,55,,0,
minor,12,57,,0,
",",13,62,,0,
under,14,64,,0,
Sir,15,70,,0,
Landon,16,74,PERSON,0,
Ronald,17,81,PERSON,0,Ronald
in,18,88,,0,
London,19,91,GPE,0,London
",",20,97,,0,
the,21,99,,0,
labels,22,103,,0,
calling,23,110,,0,
him,24,118,,0,His
"""",25,122,,0,
Master,26,123,,0,
Yehudi,27,130,,0,
Menuhin,28,137,,0,
"""",29,144,,0,
.,30,145,,0,
In,31,0,,1,
1932,32,3,DATE,1,
he,33,8,,1,Ronald
recorded,34,11,,1,
Edward,35,20,PERSON,1,
Elgar,36,27,PERSON,1,
's,37,32,PERSON,1,
Violin,38,35,WORK_OF_ART,1,
Concerto,39,42,WORK_OF_ART,1,Concerto
in,40,51,,1,
B,41,54,,1,
minor,42,56,,1,
for,43,62,,1,
HMV,44,66,ORG,1,
in,45,70,,1,
London,46,73,GPE,1,London
",",47,79,,1,
with,48,81,,1,
the,49,86,,1,
composer,50,90,,1,composer
himself,51,99,,1,composer
conducting,52,107,,1,
;,53,117,,1,
in,54,119,,1,
1934,55,122,DATE,1,
",",56,126,,1,
uncut,57,128,,1,
",",58,133,,1,
Paganini,59,135,PERSON,1,
's,60,143,,1,
D,61,146,,1,
major,62,148,,1,
Concerto,63,154,WORK_OF_ART,1,Concerto
with,64,163,,1,
Emile,65,168,PERSON,1,
Sauret,66,174,PERSON,1,
's,67,180,PERSON,1,
cadenza,68,183,,1,
in,69,191,,1,
Paris,70,194,GPE,1,
under,71,200,,1,
Pierre,72,206,PERSON,1,
Monteux,73,213,PERSON,1,
.,74,220,,1,
Between,75,0,DATE,2,
1934,76,8,DATE,2,
and,77,13,DATE,2,
1936,78,17,DATE,2,
",",79,21,,2,
he,80,23,,2,Ronald
made,81,26,,2,
the,82,31,,2,
first,83,35,ORDINAL,2,
integral,84,41,,2,
recording,85,50,,2,
of,86,60,,2,
Johann,87,63,PERSON,2,
Sebastian,88,70,PERSON,2,
Bach,89,80,PERSON,2,
's,90,84,PERSON,2,
sonatas,91,87,,2,
and,92,95,,2,
partitas,93,99,,2,
for,94,108,,2,
solo,95,112,,2,
violin,96,117,,2,
",",97,123,,2,
although,98,125,,2,
his,99,134,,2,Ronald
Sonata,100,138,WORK_OF_ART,2,
No,101,145,WORK_OF_ART,2,
.,102,147,,2,
2,103,149,,2,
",",104,150,,2,
in,105,152,,2,
A,106,155,,2,
minor,107,157,,2,
",",108,162,,2,
was,109,164,,2,
not,110,168,,2,
released,111,172,,2,
until,112,181,,2,
all,113,187,,2,
six,114,191,CARDINAL,2,
were,115,195,,2,
transferred,116,200,,2,
to,117,212,,2,
CD,118,215,,2,
.,119,217,,2,
His,0,0,,0,His
interest,1,4,,0,
in,2,13,,0,
the,3,16,,0,
music,4,20,,0,
of,5,26,,0,
Béla,6,29,PERSON,0,
Bartók,7,34,PERSON,0,Bartók
prompted,8,41,,0,
him,9,50,,0,His
to,10,54,,0,
commission,11,57,,0,
a,12,68,,0,
work,13,70,,0,
from,14,75,,0,
him,15,80,,0,Bartók
–,16,84,,0,
the,17,86,WORK_OF_ART,0,
Sonata,18,90,WORK_OF_ART,0,
for,19,97,WORK_OF_ART,0,
Solo,20,101,WORK_OF_ART,0,
Violin,21,106,WORK_OF_ART,0,
",",22,112,,0,
which,23,114,,0,
",",24,119,,0,
completed,25,121,,0,
in,26,131,,0,
1943,27,134,DATE,0,
and,28,139,,0,
first,29,143,ORDINAL,0,
performed,30,149,,0,
by,31,159,,0,
Menuhin,32,162,PERSON,0,
in,33,170,,0,
New,34,173,GPE,0,
York,35,177,GPE,0,
in,36,182,,0,
1944,37,185,DATE,0,
",",38,189,,0,
was,39,191,,0,
the,40,195,,0,
composer,41,199,,0,
's,42,207,,0,
penultimate,43,210,,0,
work,44,222,,0,
.,45,226,,0,
His,0,0,,0,His
interest,1,4,,0,
in,2,13,,0,
the,3,16,,0,
music,4,20,,0,
of,5,26,,0,
Béla,6,29,PERSON,0,
Bartók,7,34,PERSON,0,Bartók
prompted,8,41,,0,
him,9,50,,0,His
to,10,54,,0,
commission,11,57,,0,
a,12,68,,0,
work,13,70,,0,
from,14,75,,0,
him,15,80,,0,Bartók
–,16,84,,0,
the,17,86,WORK_OF_ART,0,
Sonata,18,90,WORK_OF_ART,0,
for,19,97,WORK_OF_ART,0,
Solo,20,101,WORK_OF_ART,0,
Violin,21,106,WORK_OF_ART,0,
",",22,112,,0,
which,23,114,,0,
",",24,119,,0,
completed,25,121,,0,
in,26,131,,0,
1943,27,134,DATE,0,
and,28,139,,0,
first,29,143,ORDINAL,0,
performed,30,149,,0,
by,31,159,,0,
Menuhin,32,162,PERSON,0,
in,33,170,,0,
New,34,173,GPE,0,
York,35,177,GPE,0,
in,36,182,,0,
1944,37,185,DATE,0,
",",38,189,,0,
was,39,191,,0,
the,40,195,,0,
composer,41,199,,0,
's,42,207,,0,
penultimate,43,210,,0,
work,44,222,,0,
.,45,226,,0,
=,0,0,,0,
=,1,1,,0,
World,2,0,EVENT,1,
War,3,6,EVENT,1,
II,4,10,EVENT,1,
musician,5,13,,1,
=,6,22,,1,
=,7,23,,1,
=,0,0,,0,
=,1,1,,0,
World,2,0,EVENT,1,
War,3,6,EVENT,1,
II,4,10,EVENT,1,
musician,5,13,,1,
=,6,22,,1,
=,7,23,,1,
He,0,0,,0,He
performed,1,3,,0,
for,2,13,,0,
Allied,3,17,NORP,0,
soldiers,4,24,,0,
during,5,33,,0,
World,6,40,EVENT,0,
War,7,46,EVENT,0,
II,8,50,EVENT,0,
and,9,53,,0,
",",10,56,,0,
accompanied,11,58,,0,
on,12,70,,0,
the,13,73,,0,
piano,14,77,,0,
by,15,83,,0,
English,16,86,NORP,0,
composer,17,94,,0,
Benjamin,18,103,PERSON,0,
Britten,19,112,PERSON,0,
",",20,119,,0,
for,21,121,,0,
the,22,125,,0,
surviving,23,129,,0,
inmates,24,139,,0,
of,25,147,,0,
a,26,150,,0,
number,27,152,,0,
of,28,159,,0,
concentration,29,162,,0,
camps,30,176,,0,camps
in,31,182,,0,
June,32,185,DATE,0,
and,33,190,DATE,0,
July,34,194,DATE,0,
1945,35,199,DATE,0,
after,36,204,,0,
their,37,210,,0,camps
liberation,38,216,,0,
in,39,227,,0,
April,40,230,DATE,0,
of,41,236,DATE,0,
the,42,239,DATE,0,
same,43,243,DATE,0,
year,44,248,DATE,0,
",",45,252,,0,
most,46,254,,0,
famously,47,259,,0,
Bergen,48,268,FAC,0,
-,49,274,FAC,0,
Belsen,50,275,FAC,0,
.,51,281,,0,
He,52,0,,1,He
returned,53,3,,1,
to,54,12,,1,
Germany,55,15,GPE,1,Germany
in,56,23,,1,
1947,57,26,DATE,1,
to,58,31,,1,
play,59,34,,1,
concerto,60,39,,1,
concerts,61,48,,1,
with,62,57,,1,
the,63,62,ORG,1,
Berlin,64,66,ORG,1,
Philharmonic,65,73,ORG,1,
under,66,86,,1,
Wilhelm,67,92,PERSON,1,
Furtwängler,68,100,PERSON,1,Furtwängler
as,69,112,,1,
an,70,115,,1,
act,71,118,,1,
of,72,122,,1,
reconciliation,73,125,,1,
",",74,139,,1,
the,75,141,,1,
first,76,145,ORDINAL,1,
Jewish,77,151,NORP,1,
musician,78,158,,1,
to,79,167,,1,
do,80,170,,1,
so,81,173,,1,
in,82,176,,1,
the,83,179,,1,
wake,84,183,,1,
of,85,188,,1,
the,86,191,,1,
Holocaust,87,195,EVENT,1,
",",88,204,,1,
saying,89,206,,1,
to,90,213,,1,
Jewish,91,216,NORP,1,
critics,92,223,,1,
that,93,231,,1,
he,94,236,,1,Furtwängler
wanted,95,239,,1,
to,96,246,,1,
rehabilitate,97,249,,1,
Germany,98,262,GPE,1,Germany
's,99,269,,1,
music,100,272,,1,
and,101,278,,1,
spirit,102,282,,1,
.,103,288,,1,
He,0,0,,0,He
performed,1,3,,0,
for,2,13,,0,
Allied,3,17,NORP,0,
soldiers,4,24,,0,
during,5,33,,0,
World,6,40,EVENT,0,
War,7,46,EVENT,0,
II,8,50,EVENT,0,
and,9,53,,0,
",",10,56,,0,
accompanied,11,58,,0,
on,12,70,,0,
the,13,73,,0,
piano,14,77,,0,
by,15,83,,0,
English,16,86,NORP,0,
composer,17,94,,0,
Benjamin,18,103,PERSON,0,
Britten,19,112,PERSON,0,
",",20,119,,0,
for,21,121,,0,
the,22,125,,0,
surviving,23,129,,0,
inmates,24,139,,0,
of,25,147,,0,
a,26,150,,0,
number,27,152,,0,
of,28,159,,0,
concentration,29,162,,0,
camps,30,176,,0,camps
in,31,182,,0,
June,32,185,DATE,0,
and,33,190,DATE,0,
July,34,194,DATE,0,
1945,35,199,DATE,0,
after,36,204,,0,
their,37,210,,0,camps
liberation,38,216,,0,
in,39,227,,0,
April,40,230,DATE,0,
of,41,236,DATE,0,
the,42,239,DATE,0,
same,43,243,DATE,0,
year,44,248,DATE,0,
",",45,252,,0,
most,46,254,,0,
famously,47,259,,0,
Bergen,48,268,FAC,0,
-,49,274,FAC,0,
Belsen,50,275,FAC,0,
.,51,281,,0,
He,52,0,,1,He
returned,53,3,,1,
to,54,12,,1,
Germany,55,15,GPE,1,Germany
in,56,23,,1,
1947,57,26,DATE,1,
to,58,31,,1,
play,59,34,,1,
concerto,60,39,,1,
concerts,61,48,,1,
with,62,57,,1,
the,63,62,ORG,1,
Berlin,64,66,ORG,1,
Philharmonic,65,73,ORG,1,
under,66,86,,1,
Wilhelm,67,92,PERSON,1,
Furtwängler,68,100,PERSON,1,Furtwängler
as,69,112,,1,
an,70,115,,1,
act,71,118,,1,
of,72,122,,1,
reconciliation,73,125,,1,
",",74,139,,1,
the,75,141,,1,
first,76,145,ORDINAL,1,
Jewish,77,151,NORP,1,
musician,78,158,,1,
to,79,167,,1,
do,80,170,,1,
so,81,173,,1,
in,82,176,,1,
the,83,179,,1,
wake,84,183,,1,
of,85,188,,1,
the,86,191,,1,
Holocaust,87,195,EVENT,1,
",",88,204,,1,
saying,89,206,,1,
to,90,213,,1,
Jewish,91,216,NORP,1,
critics,92,223,,1,
that,93,231,,1,
he,94,236,,1,Furtwängler
wanted,95,239,,1,
to,96,246,,1,
rehabilitate,97,249,,1,
Germany,98,262,GPE,1,Germany
's,99,269,,1,
music,100,272,,1,
and,101,278,,1,
spirit,102,282,,1,
.,103,288,,1,
He,0,0,,0,He
and,1,3,,0,
Louis,2,7,PERSON,0,
Kentner,3,13,PERSON,0,
(,4,21,,0,
brother,5,22,,0,
-,6,29,,0,
in,7,30,,0,
-,8,32,,0,
law,9,33,,0,
of,10,37,,0,
his,11,40,,0,He
wife,12,44,,0,
",",13,48,,0,
Diana,14,50,PERSON,0,
),15,55,,0,
gave,16,57,,0,
the,17,62,,0,
first,18,66,ORDINAL,0,
performance,19,72,,0,
of,20,84,,0,
William,21,87,PERSON,0,
Walton,22,95,PERSON,0,Walton
's,23,101,PERSON,0,
Violin,24,104,WORK_OF_ART,0,
Sonata,25,111,WORK_OF_ART,0,
",",26,117,,0,
in,27,119,,0,
Zürich,28,122,GPE,0,
on,29,129,,0,
30,30,132,DATE,0,
September,31,135,DATE,0,
1949,32,145,DATE,0,
.,33,149,,0,
He,34,0,,1,Walton
continued,35,3,,1,
performing,36,13,,1,
",",37,23,,1,
and,38,25,,1,
conducting,39,29,,1,
(,40,40,,1,
such,41,41,,1,
as,42,46,,1,
Bach,43,49,PERSON,1,
orchestral,44,54,,1,
works,45,65,,1,
with,46,71,,1,
the,47,76,ORG,1,
Bath,48,80,ORG,1,
Chamber,49,85,ORG,1,
Orchestra,50,93,ORG,1,
),51,102,,1,
",",52,103,,1,
to,53,105,,1,
an,54,108,,1,
advanced,55,111,,1,
age,56,120,,1,
",",57,123,,1,
including,58,125,,1,
some,59,135,,1,
nonclassical,60,140,,1,
music,61,153,,1,
in,62,159,,1,
his,63,162,,1,Walton
repertory,64,166,,1,
.,65,175,,1,
He,0,0,,0,He
and,1,3,,0,
Louis,2,7,PERSON,0,
Kentner,3,13,PERSON,0,
(,4,21,,0,
brother,5,22,,0,
-,6,29,,0,
in,7,30,,0,
-,8,32,,0,
law,9,33,,0,
of,10,37,,0,
his,11,40,,0,He
wife,12,44,,0,
",",13,48,,0,
Diana,14,50,PERSON,0,
),15,55,,0,
gave,16,57,,0,
the,17,62,,0,
first,18,66,ORDINAL,0,
performance,19,72,,0,
of,20,84,,0,
William,21,87,PERSON,0,
Walton,22,95,PERSON,0,Walton
's,23,101,PERSON,0,
Violin,24,104,WORK_OF_ART,0,
Sonata,25,111,WORK_OF_ART,0,
",",26,117,,0,
in,27,119,,0,
Zürich,28,122,GPE,0,
on,29,129,,0,
30,30,132,DATE,0,
September,31,135,DATE,0,
1949,32,145,DATE,0,
.,33,149,,0,
He,34,0,,1,Walton
continued,35,3,,1,
performing,36,13,,1,
",",37,23,,1,
and,38,25,,1,
conducting,39,29,,1,
(,40,40,,1,
such,41,41,,1,
as,42,46,,1,
Bach,43,49,PERSON,1,
orchestral,44,54,,1,
works,45,65,,1,
with,46,71,,1,
the,47,76,ORG,1,
Bath,48,80,ORG,1,
Chamber,49,85,ORG,1,
Orchestra,50,93,ORG,1,
),51,102,,1,
",",52,103,,1,
to,53,105,,1,
an,54,108,,1,
advanced,55,111,,1,
age,56,120,,1,
",",57,123,,1,
including,58,125,,1,
some,59,135,,1,
nonclassical,60,140,,1,
music,61,153,,1,
in,62,159,,1,
his,63,162,,1,Walton
repertory,64,166,,1,
.,65,175,,1,
=,0,0,,0,
=,1,1,,0,
World,2,0,,1,
interactions,3,6,,1,
=,4,19,,1,
=,5,20,,1,
=,0,0,,0,
=,1,1,,0,
World,2,0,,1,
interactions,3,6,,1,
=,4,19,,1,
=,5,20,,1,
Menuhin,0,0,PERSON,0,Menuhin
credited,1,8,,0,
German,2,17,NORP,0,
philosopher,3,24,,0,
Constantin,4,36,PERSON,0,
Brunner,5,47,PERSON,0,Brunner
with,6,55,,0,
providing,7,60,,0,
him,8,70,,0,Brunner
with,9,74,,0,
"""",10,79,,0,
a,11,80,,0,
theoretical,12,82,,0,
framework,13,94,,0,
within,14,104,,0,
which,15,111,,0,
I,16,117,,0,
could,17,119,,0,
fit,18,125,,0,
the,19,129,,0,
events,20,133,,0,
and,21,140,,0,
experiences,22,144,,0,
of,23,156,,0,
life,24,159,,0,
"""",25,163,,0,
.,26,164,,0,
Following,27,0,,1,
his,28,10,,1,Brunner
role,29,14,,1,
as,30,19,,1,
a,31,22,,1,
member,32,24,,1,
of,33,31,,1,
the,34,34,,1,
awards,35,38,,1,
jury,36,45,,1,
at,37,50,,1,
the,38,53,,1,
1955,39,57,DATE,1,
Queen,40,62,EVENT,1,
Elisabeth,41,68,EVENT,1,
Music,42,78,EVENT,1,
Competition,43,84,EVENT,1,
",",44,95,,1,
Menuhin,45,97,PERSON,1,Menuhin
secured,46,105,,1,
a,47,113,,1,
Rockefeller,48,115,ORG,1,
Foundation,49,127,ORG,1,
grant,50,138,,1,
for,51,144,,1,
the,52,148,,1,
financially,53,152,,1,
strapped,54,164,,1,
Grand,55,173,WORK_OF_ART,1,
Prize,56,179,WORK_OF_ART,1,
winner,57,185,,1,
at,58,192,,1,
the,59,195,,1,
event,60,199,,1,
",",61,204,,1,
Argentine,62,206,NORP,1,
violinist,63,216,,1,
Alberto,64,226,PERSON,1,
Lysy,65,234,PERSON,1,Lysy
.,66,238,,1,
Menuhin,67,0,PERSON,2,Menuhin
made,68,8,,2,
Lysy,69,13,PERSON,2,Lysy
his,70,18,,2,Lysy
only,71,22,,2,
personal,72,27,,2,
student,73,36,,2,
",",74,43,,2,
and,75,45,,2,
the,76,49,,2,
two,77,53,CARDINAL,2,
toured,78,57,,2,
extensively,79,64,,2,
throughout,80,76,,2,
the,81,87,,2,
concert,82,91,,2,
halls,83,99,,2,
of,84,105,,2,
Europe,85,108,LOC,2,
.,86,114,,2,
The,87,0,,3,
young,88,4,,3,
protégé,89,10,,3,
later,90,18,,3,
established,91,24,,3,
the,92,36,ORG,3,
International,93,40,ORG,3,
Menuhin,94,54,ORG,3,
Music,95,62,ORG,3,
Academy,96,68,ORG,3,
(,97,76,,3,
IMMA,98,77,ORG,3,
),99,81,,3,
in,100,83,,3,
Gstaad,101,86,GPE,3,
",",102,92,,3,
in,103,94,,3,
his,104,97,,3,Lysy
honor,105,101,,3,
.,106,106,,3,
Menuhin,107,0,PERSON,4,Menuhin
made,108,8,,4,
several,109,13,,4,
recordings,110,21,,4,
with,111,32,,4,
the,112,37,,4,
German,113,41,NORP,4,
conductor,114,48,,4,conductor
Wilhelm,115,58,PERSON,4,
Furtwängler,116,66,PERSON,4,Furtwängler
",",117,77,,4,
who,118,79,,4,
had,119,83,,4,
been,120,87,,4,
criticized,121,92,,4,
for,122,103,,4,
conducting,123,107,,4,
in,124,118,,4,
Germany,125,121,GPE,4,
during,126,129,,4,
the,127,136,,4,
Nazi,128,140,NORP,4,
era,129,145,,4,
.,130,148,,4,
Menuhin,131,0,PERSON,5,Menuhin
defended,132,8,,5,
Furtwängler,133,17,PERSON,5,Furtwängler
",",134,28,,5,
noting,135,30,,5,
that,136,37,,5,
the,137,42,,5,
conductor,138,46,,5,conductor
had,139,56,,5,
helped,140,60,,5,
a,141,67,,5,
number,142,69,,5,
of,143,76,,5,
Jewish,144,79,NORP,5,
musicians,145,86,,5,
to,146,96,,5,
flee,147,99,,5,
Nazi,148,104,NORP,5,
Germany,149,109,GPE,5,
.,150,116,,5,
Menuhin,0,0,PERSON,0,Menuhin
credited,1,8,,0,
German,2,17,NORP,0,
philosopher,3,24,,0,
Constantin,4,36,PERSON,0,
Brunner,5,47,PERSON,0,Brunner
with,6,55,,0,
providing,7,60,,0,
him,8,70,,0,Brunner
with,9,74,,0,
"""",10,79,,0,
a,11,80,,0,
theoretical,12,82,,0,
framework,13,94,,0,
within,14,104,,0,
which,15,111,,0,
I,16,117,,0,
could,17,119,,0,
fit,18,125,,0,
the,19,129,,0,
events,20,133,,0,
and,21,140,,0,
experiences,22,144,,0,
of,23,156,,0,
life,24,159,,0,
"""",25,163,,0,
.,26,164,,0,
Following,27,0,,1,
his,28,10,,1,Brunner
role,29,14,,1,
as,30,19,,1,
a,31,22,,1,
member,32,24,,1,
of,33,31,,1,
the,34,34,,1,
awards,35,38,,1,
jury,36,45,,1,
at,37,50,,1,
the,38,53,,1,
1955,39,57,DATE,1,
Queen,40,62,EVENT,1,
Elisabeth,41,68,EVENT,1,
Music,42,78,EVENT,1,
Competition,43,84,EVENT,1,
",",44,95,,1,
Menuhin,45,97,PERSON,1,Menuhin
secured,46,105,,1,
a,47,113,,1,
Rockefeller,48,115,ORG,1,
Foundation,49,127,ORG,1,
grant,50,138,,1,
for,51,144,,1,
the,52,148,,1,
financially,53,152,,1,
strapped,54,164,,1,
Grand,55,173,WORK_OF_ART,1,
Prize,56,179,WORK_OF_ART,1,
winner,57,185,,1,
at,58,192,,1,
the,59,195,,1,
event,60,199,,1,
",",61,204,,1,
Argentine,62,206,NORP,1,
violinist,63,216,,1,
Alberto,64,226,PERSON,1,
Lysy,65,234,PERSON,1,Lysy
.,66,238,,1,
Menuhin,67,0,PERSON,2,Menuhin
made,68,8,,2,
Lysy,69,13,PERSON,2,Lysy
his,70,18,,2,Lysy
only,71,22,,2,
personal,72,27,,2,
student,73,36,,2,
",",74,43,,2,
and,75,45,,2,
the,76,49,,2,
two,77,53,CARDINAL,2,
toured,78,57,,2,
extensively,79,64,,2,
throughout,80,76,,2,
the,81,87,,2,
concert,82,91,,2,
halls,83,99,,2,
of,84,105,,2,
Europe,85,108,LOC,2,
.,86,114,,2,
The,87,0,,3,
young,88,4,,3,
protégé,89,10,,3,
later,90,18,,3,
established,91,24,,3,
the,92,36,ORG,3,
International,93,40,ORG,3,
Menuhin,94,54,ORG,3,
Music,95,62,ORG,3,
Academy,96,68,ORG,3,
(,97,76,,3,
IMMA,98,77,ORG,3,
),99,81,,3,
in,100,83,,3,
Gstaad,101,86,GPE,3,
",",102,92,,3,
in,103,94,,3,
his,104,97,,3,Lysy
honor,105,101,,3,
.,106,106,,3,
Menuhin,107,0,PERSON,4,Menuhin
made,108,8,,4,
several,109,13,,4,
recordings,110,21,,4,
with,111,32,,4,
the,112,37,,4,
German,113,41,NORP,4,
conductor,114,48,,4,conductor
Wilhelm,115,58,PERSON,4,
Furtwängler,116,66,PERSON,4,Furtwängler
",",117,77,,4,
who,118,79,,4,
had,119,83,,4,
been,120,87,,4,
criticized,121,92,,4,
for,122,103,,4,
conducting,123,107,,4,
in,124,118,,4,
Germany,125,121,GPE,4,
during,126,129,,4,
the,127,136,,4,
Nazi,128,140,NORP,4,
era,129,145,,4,
.,130,148,,4,
Menuhin,131,0,PERSON,5,Menuhin
defended,132,8,,5,
Furtwängler,133,17,PERSON,5,Furtwängler
",",134,28,,5,
noting,135,30,,5,
that,136,37,,5,
the,137,42,,5,
conductor,138,46,,5,conductor
had,139,56,,5,
helped,140,60,,5,
a,141,67,,5,
number,142,69,,5,
of,143,76,,5,
Jewish,144,79,NORP,5,
musicians,145,86,,5,
to,146,96,,5,
flee,147,99,,5,
Nazi,148,104,NORP,5,
Germany,149,109,GPE,5,
.,150,116,,5,
In,0,0,,0,
1957,1,3,DATE,0,
",",2,7,,0,
he,3,9,,0,he
founded,4,12,,0,
the,5,20,EVENT,0,
Menuhin,6,24,EVENT,0,
Festival,7,32,EVENT,0,
Gstaad,8,41,EVENT,0,Gstaad
in,9,48,,0,
Gstaad,10,51,GPE,0,Gstaad
",",11,57,,0,
Switzerland,12,59,GPE,0,
.,13,70,,0,
In,14,0,,1,
1962,15,3,DATE,1,
",",16,7,,1,
he,17,9,,1,he
established,18,12,,1,
the,19,24,ORG,1,
Yehudi,20,28,ORG,1,
Menuhin,21,35,ORG,1,
School,22,43,ORG,1,School
in,23,50,,1,
Stoke,24,53,GPE,1,
d'Abernon,25,59,GPE,1,
",",26,68,,1,
Surrey,27,70,GPE,1,
.,28,76,,1,
He,29,0,,2,School
also,30,3,,2,
established,31,8,,2,
the,32,20,,2,
music,33,24,,2,
program,34,30,,2,
at,35,38,,2,
The,36,41,ORG,2,
Nueva,37,45,ORG,2,
School,38,51,ORG,2,School
in,39,58,,2,
Hillsborough,40,61,GPE,2,
",",41,73,,2,
California,42,75,GPE,2,
",",43,85,,2,
sometime,44,87,,2,
around,45,96,,2,
then,46,103,,2,
.,47,107,,2,
In,48,0,,3,
1965,49,3,DATE,3,
he,50,8,,3,School
received,51,11,,3,
an,52,20,,3,
honorary,53,23,,3,
knighthood,54,32,,3,
from,55,43,,3,
the,56,48,,3,
British,57,52,NORP,3,
monarchy,58,60,,3,
.,59,68,,3,
In,60,0,,4,
the,61,3,DATE,4,
same,62,7,DATE,4,
year,63,12,DATE,4,
",",64,16,,4,
Australian,65,18,NORP,4,
composer,66,29,,4,
Malcolm,67,38,PERSON,4,
Williamson,68,46,PERSON,4,Williamson
wrote,69,57,,4,
a,70,63,,4,
violin,71,65,,4,
concerto,72,72,,4,concerto
for,73,81,,4,
Menuhin,74,85,PERSON,4,
.,75,92,,4,
He,76,0,,5,Williamson
performed,77,3,,5,
the,78,13,,5,
concerto,79,17,,5,concerto
many,80,26,,5,
times,81,31,,5,
and,82,37,,5,
recorded,83,41,,5,
it,84,50,,5,concerto
at,85,53,,5,
its,86,56,,5,concerto
premiere,87,60,,5,
at,88,69,,5,
the,89,72,EVENT,5,
Bath,90,76,EVENT,5,
Festival,91,81,EVENT,5,
in,92,90,,5,
1965,93,93,DATE,5,
.,94,97,,5,
Originally,95,0,,6,
known,96,11,,6,
as,97,17,,6,
the,98,20,ORG,6,
Bath,99,24,ORG,6,
Assembly,100,29,ORG,6,
",",101,37,,6,
the,102,39,,6,
festival,103,43,,6,festival
was,104,52,,6,
first,105,56,,6,
directed,106,62,,6,
by,107,71,,6,
the,108,74,,6,
impresario,109,78,,6,
Ian,110,89,PERSON,6,
Hunter,111,93,PERSON,6,Hunter
in,112,100,,6,
1948,113,103,DATE,6,
.,114,107,,6,
After,115,0,,7,
the,116,6,DATE,7,
first,117,10,DATE,7,
year,118,16,DATE,7,
the,119,21,,7,
city,120,25,,7,
tried,121,30,,7,
to,122,36,,7,
run,123,39,,7,
the,124,43,,7,
festival,125,47,,7,festival
itself,126,56,,7,festival
",",127,62,,7,
but,128,64,,7,
in,129,68,,7,
1955,130,71,DATE,7,
asked,131,76,,7,
Hunter,132,82,PERSON,7,Hunter
back,133,89,,7,
.,134,93,,7,
In,135,0,,8,
1959,136,3,DATE,8,
Hunter,137,8,PERSON,8,Hunter
invited,138,15,,8,
Menuhin,139,23,PERSON,8,Menuhin
to,140,31,,8,
become,141,34,,8,
artistic,142,41,,8,
director,143,50,,8,
of,144,59,,8,
the,145,62,,8,
festival,146,66,,8,festival
.,147,74,,8,
Menuhin,148,0,PERSON,9,Menuhin
accepted,149,8,,9,
",",150,16,,9,
and,151,18,,9,
retained,152,22,,9,
the,153,31,,9,
post,154,35,,9,
until,155,40,,9,
1968,156,46,DATE,9,
.,157,50,,9,
Menuhin,158,0,PERSON,10,Menuhin
also,159,8,,10,
had,160,13,,10,
a,161,17,,10,
long,162,19,,10,
association,163,24,,10,
and,164,36,,10,
deep,165,40,,10,
friendship,166,45,,10,
with,167,56,,10,
Ravi,168,61,PERSON,10,
Shankar,169,66,PERSON,10,Shankar
",",170,73,,10,
beginning,171,75,,10,
in,172,85,,10,
1952,173,88,DATE,10,1952
",",174,92,,10,
leading,175,94,,10,
to,176,102,,10,
their,177,105,,10,1952
joint,178,111,,10,
performance,179,117,,10,
