token,tokenIndex,charIndex,entType,sentIndex,corefEntityValue
studies,193,78,,7,
",",194,85,,7,
this,195,87,,7,
time,196,92,,7,
under,197,97,,7,
Jacques,198,103,PERSON,7,
Bouhy,199,111,PERSON,7,
.,200,116,,7,
Butt,201,0,PERSON,8,Butt
acquired,202,5,,8,
a,203,14,,8,
reputation,204,16,,8,
in,205,27,,8,
Britain,206,30,GPE,8,
for,207,38,,8,
her,208,42,,8,Butt
vocal,209,46,,8,
attributes,210,52,,8,
and,211,63,,8,
her,212,67,,8,Butt
physical,213,71,,8,
presence,214,80,,8,
on,215,89,,8,
the,216,92,,8,
concert,217,96,,8,
platform,218,104,,8,
:,219,112,,8,
she,220,114,,8,Butt
was,221,118,,8,
6,222,122,QUANTITY,8,
feet,223,124,QUANTITY,8,
2,224,129,QUANTITY,8,
inches,225,131,QUANTITY,8,
tall,226,138,,8,
.,227,142,,8,
She,228,0,,9,Butt
made,229,4,,9,
many,230,9,,9,
gramophone,231,14,,9,
recordings,232,25,,9,
",",233,35,,9,
often,234,37,,9,
accompanied,235,43,,9,
by,236,55,,9,
the,237,58,,9,
(,238,62,,9,
uncredited,239,63,,9,
),240,73,,9,
pianist,241,75,,9,
Lilian,242,83,PERSON,9,
Bryant,243,90,PERSON,9,
.,244,96,,9,
Among,245,0,,10,
her,246,6,,10,Butt
recordings,247,10,,10,
are,248,21,,10,
several,249,25,,10,
of,250,33,,10,
Sullivan,251,36,PERSON,10,
's,252,44,,10,
song,253,47,,10,
"""",254,52,,10,
The,255,53,WORK_OF_ART,10,
Lost,256,57,WORK_OF_ART,10,
Chord,257,62,WORK_OF_ART,10,
"""",258,67,,10,
;,259,68,,10,
her,260,70,,10,Butt
friend,261,74,,10,
Fanny,262,81,PERSON,10,
Ronalds,263,87,PERSON,10,
bequeathed,264,95,,10,
the,265,106,,10,
original,266,110,,10,
manuscript,267,119,,10,
of,268,130,,10,
the,269,133,,10,
song,270,137,,10,
to,271,142,,10,
her,272,145,,10,Butt
.,273,148,,10,
She,274,0,,11,Butt
was,275,4,,11,
primarily,276,8,,11,
a,277,18,,11,
concert,278,20,,11,
singer,279,28,,11,
;,280,34,,11,
her,281,36,,11,Butt
only,282,40,,11,
operatic,283,45,,11,
performances,284,54,,11,
were,285,67,,11,
in,286,72,,11,
two,287,75,CARDINAL,11,
productions,288,79,,11,
of,289,91,,11,
Orfeo,290,94,PERSON,11,
ed,291,100,,11,
Euridice,292,103,,11,
.,293,111,,11,
Britain,294,0,GPE,12,
's,295,7,,12,
leading,296,10,,12,
composer,297,18,,12,
of,298,27,,12,
the,299,30,,12,
era,300,34,,12,
",",301,37,,12,
Edward,302,39,PERSON,12,
Elgar,303,46,PERSON,12,Elgar
",",304,51,,12,
composed,305,53,,12,
his,306,62,,12,Elgar
song,307,66,,12,
-,308,70,,12,
cycle,309,71,,12,
Sea,310,77,WORK_OF_ART,12,
Pictures,311,81,WORK_OF_ART,12,
for,312,90,,12,
contralto,313,94,,12,
and,314,104,,12,
orchestra,315,108,,12,
with,316,118,,12,
her,317,123,,12,Butt
in,318,127,,12,
mind,319,130,,12,
as,320,135,,12,
soloist,321,138,,12,
;,322,145,,12,
she,323,147,,12,Butt
sang,324,151,,12,
at,325,156,,12,
the,326,159,,12,
first,327,163,ORDINAL,12,
performance,328,169,,12,
of,329,181,,12,
the,330,184,,12,
work,331,188,,12,
at,332,193,,12,
the,333,196,EVENT,12,
Norwich,334,200,EVENT,12,
Festival,335,208,EVENT,12,
on,336,217,,12,
5,337,220,DATE,12,
October,338,222,DATE,12,
1899,339,230,DATE,12,
",",340,234,,12,
with,341,236,,12,
the,342,241,,12,
composer,343,245,,12,
conducting,344,254,,12,
.,345,264,,12,
=,0,0,,0,
=,1,1,,0,
Later,2,0,,1,
life,3,6,,1,
=,4,11,,1,
=,5,12,,1,
=,0,0,,0,
=,1,1,,0,
Later,2,0,,1,
life,3,6,,1,
=,4,11,,1,
=,5,12,,1,
On,0,0,,0,
26,1,3,DATE,0,
June,2,6,DATE,0,
1900,3,11,DATE,0,
Butt,4,16,PERSON,0,Butt
married,5,21,,0,
the,6,29,,0,
baritone,7,33,,0,baritone
Kennerley,8,42,PERSON,0,
Rumford,9,52,PERSON,0,Rumford
and,10,60,,0,
thereafter,11,64,,0,
would,12,75,,0,
often,13,81,,0,
appear,14,87,,0,
with,15,94,,0,
him,16,99,,0,Rumford
in,17,103,,0,
concerts,18,106,,0,
.,19,114,,0,
They,20,0,,1,baritone
had,21,5,,1,
two,22,9,CARDINAL,1,
sons,23,13,,1,
and,24,18,,1,
a,25,22,,1,
daughter,26,24,,1,
.,27,32,,1,
Besides,28,0,,2,
singing,29,8,,2,
in,30,16,,2,
many,31,19,,2,
important,32,24,,2,
festivals,33,34,,2,
and,34,44,,2,
concerts,35,48,,2,
",",36,56,,2,
Butt,37,58,PERSON,2,Butt
appeared,38,63,,2,
by,39,72,,2,
royal,40,75,,2,
command,41,81,,2,
before,42,89,,2,
Queen,43,96,,2,
Victoria,44,102,PERSON,2,
",",45,110,,2,
King,46,112,,2,
Edward,47,117,PERSON,2,
VII,48,124,PERSON,2,
",",49,127,,2,
and,50,129,,2,
King,51,133,,2,
George,52,138,PERSON,2,
V.,53,145,PERSON,2,
She,54,148,,2,Butt
made,55,152,,2,
tours,56,157,,2,
of,57,163,,2,
Australia,58,166,GPE,2,
",",59,175,,2,
Japan,60,177,GPE,2,
",",61,182,,2,
Canada,62,184,GPE,2,
",",63,190,,2,
New,64,192,GPE,2,
Zealand,65,196,GPE,2,
",",66,203,,2,
the,67,205,GPE,2,
United,68,209,GPE,2,
States,69,216,GPE,2,
and,70,223,,2,
to,71,227,,2,
many,72,230,,2,
European,73,235,NORP,2,
cities,74,244,,2,
.,75,250,,2,
During,76,0,,3,
the,77,7,EVENT,3,
First,78,11,EVENT,3,
World,79,17,EVENT,3,
War,80,23,EVENT,3,
",",81,26,,3,
Butt,82,28,PERSON,3,Butt
organised,83,33,,3,
and,84,43,,3,
sang,85,47,,3,
in,86,52,,3,
many,87,55,,3,
concerts,88,60,,3,
for,89,69,,3,
service,90,73,,3,
charities,91,81,,3,
",",92,90,,3,
and,93,92,,3,
for,94,96,,3,
this,95,100,,3,
was,96,105,,3,
appointed,97,109,,3,
Dame,98,119,,3,
Commander,99,124,,3,
of,100,134,,3,
the,101,137,,3,
Order,102,141,,3,
of,103,147,,3,
the,104,150,,3,
British,105,154,,3,
Empire,106,162,,3,
(,107,169,,3,
DBE,108,170,,3,
),109,173,,3,
in,110,175,,3,
the,111,178,,3,
1920,112,182,DATE,3,
civilian,113,187,,3,
war,114,196,,3,
honours,115,200,,3,
.,116,207,,3,
That,117,0,DATE,4,
year,118,5,DATE,4,
she,119,10,,4,Butt
sang,120,14,,4,
four,121,19,CARDINAL,4,
performances,122,24,,4,
of,123,37,,4,
Gluck,124,40,PERSON,4,
's,125,45,,4,
Orfeo,126,48,WORK_OF_ART,4,
ed,127,54,WORK_OF_ART,4,
Euridice,128,57,WORK_OF_ART,4,
at,129,66,,4,
Covent,130,69,FAC,4,
Garden,131,76,FAC,4,
",",132,82,,4,
with,133,84,,4,
Miriam,134,89,PERSON,4,
Licette,135,96,PERSON,4,
",",136,103,,4,
under,137,105,,4,
the,138,111,,4,
baton,139,115,,4,
of,140,121,,4,
Sir,141,124,,4,
Thomas,142,128,PERSON,4,
Beecham,143,135,PERSON,4,
.,144,142,,4,
According,145,0,,5,
to,146,10,,5,
The,147,13,ORG,5,
Times,148,17,ORG,5,
she,149,23,,5,Butt
was,150,27,,5,
ill,151,31,,5,
at,152,35,,5,
ease,153,38,,5,
on,154,43,,5,
stage,155,46,,5,
",",156,51,,5,
and,157,53,,5,
in,158,57,,5,
the,159,60,,5,
most,160,64,,5,
famous,161,69,,5,
number,162,76,,5,number
",",163,82,,5,
"""",164,84,,5,
Che,165,85,WORK_OF_ART,5,
farò,166,89,WORK_OF_ART,5,
"""",167,93,,5,
",",168,94,,5,
her,169,96,,5,Butt
"""",170,100,,5,
attempt,171,101,,5,
to,172,109,,5,
sing,173,112,,5,
it,174,117,,5,time
dramatically,175,120,,5,
made,176,133,,5,
her,177,138,,5,Butt
play,178,142,,5,
fast,179,147,,5,
and,180,152,,5,
loose,181,156,,5,
with,182,162,,5,
the,183,167,,5,
time,184,171,,5,time
and,185,176,,5,
spoil,186,180,,5,
the,187,186,,5,
phrasing,188,190,,5,
"""",189,198,,5,
.,190,199,,5,
It,191,0,,6,number
was,192,3,,6,
her,193,7,,6,Butt
only,194,11,,6,
appearance,195,16,,6,
on,196,27,,6,
the,197,30,,6,
professional,198,34,,6,
operatic,199,47,,6,
stage,200,56,,6,
.,201,61,,6,
Clara,202,0,PERSON,7,
Butt,203,6,PERSON,7,
performed,204,11,,7,
110,205,21,CARDINAL,7,
times,206,25,,7,
at,207,31,,7,
the,208,34,FAC,7,
Royal,209,38,FAC,7,
Albert,210,44,FAC,7,
Hall,211,51,FAC,7,
in,212,56,,7,
her,213,59,,7,Butt
career,214,63,,7,
",",215,69,,7,
organising,216,71,,7,
many,217,82,,7,
important,218,87,,7,
fund,219,97,,7,
-,220,101,,7,
raising,221,102,,7,
concerts,222,110,,7,
for,223,119,,7,
charities,224,123,,7,
during,225,133,,7,
the,226,140,EVENT,7,
First,227,144,EVENT,7,
World,228,150,EVENT,7,
War,229,156,EVENT,7,
.,230,159,,7,
Butt,231,0,PERSON,8,Butt
's,232,4,,8,
three,233,7,CARDINAL,8,
sisters,234,13,,8,
were,235,21,,8,
also,236,26,,8,
singers,237,31,,8,
.,238,38,,8,
One,239,0,CARDINAL,9,
",",240,3,,9,
Ethel,241,5,PERSON,9,
Hook,242,11,PERSON,9,Hook
",",243,15,,9,
became,244,17,,9,
a,245,24,,9,
famous,246,26,,9,
contralto,247,33,,9,
in,248,43,,9,
her,249,46,,9,Hook
own,250,50,,9,
right,251,54,,9,
",",252,59,,9,
made,253,61,,9,
some,254,66,,9,
solo,255,71,,9,
recordings,256,76,,9,
",",257,86,,9,
and,258,88,,9,
in,259,92,,9,
1926,260,95,DATE,9,
appeared,261,100,,9,
in,262,109,,9,
an,263,112,,9,
early,264,115,,9,
sound,265,121,,9,
film,266,127,,9,
made,267,132,,9,
in,268,137,,9,
the,269,140,,9,
Lee,270,144,ORG,9,
de,271,148,ORG,9,
Forest,272,151,ORG,9,
Phonofilm,273,158,ORG,9,
sound,274,168,,9,
-,275,173,,9,
on,276,174,,9,
-,277,176,,9,
film,278,177,,9,
process,279,182,,9,
.,280,189,,9,
On,0,0,,0,
26,1,3,DATE,0,
June,2,6,DATE,0,
1900,3,11,DATE,0,
Butt,4,16,PERSON,0,Butt
married,5,21,,0,
the,6,29,,0,
baritone,7,33,,0,baritone
Kennerley,8,42,PERSON,0,
Rumford,9,52,PERSON,0,Rumford
and,10,60,,0,
thereafter,11,64,,0,
would,12,75,,0,
often,13,81,,0,
appear,14,87,,0,
with,15,94,,0,
him,16,99,,0,Rumford
in,17,103,,0,
concerts,18,106,,0,
.,19,114,,0,
They,20,0,,1,baritone
had,21,5,,1,
two,22,9,CARDINAL,1,
sons,23,13,,1,
and,24,18,,1,
a,25,22,,1,
daughter,26,24,,1,
.,27,32,,1,
Besides,28,0,,2,
singing,29,8,,2,
in,30,16,,2,
many,31,19,,2,
important,32,24,,2,
festivals,33,34,,2,
and,34,44,,2,
concerts,35,48,,2,
",",36,56,,2,
Butt,37,58,PERSON,2,Butt
appeared,38,63,,2,
by,39,72,,2,
royal,40,75,,2,
command,41,81,,2,
before,42,89,,2,
Queen,43,96,,2,
Victoria,44,102,PERSON,2,
",",45,110,,2,
King,46,112,,2,
Edward,47,117,PERSON,2,
VII,48,124,PERSON,2,
",",49,127,,2,
and,50,129,,2,
King,51,133,,2,
George,52,138,PERSON,2,
V.,53,145,PERSON,2,
She,54,148,,2,Butt
made,55,152,,2,
tours,56,157,,2,
of,57,163,,2,
Australia,58,166,GPE,2,
",",59,175,,2,
Japan,60,177,GPE,2,
",",61,182,,2,
Canada,62,184,GPE,2,
",",63,190,,2,
New,64,192,GPE,2,
Zealand,65,196,GPE,2,
",",66,203,,2,
the,67,205,GPE,2,
United,68,209,GPE,2,
States,69,216,GPE,2,
and,70,223,,2,
to,71,227,,2,
many,72,230,,2,
European,73,235,NORP,2,
cities,74,244,,2,
.,75,250,,2,
During,76,0,,3,
the,77,7,EVENT,3,
First,78,11,EVENT,3,
World,79,17,EVENT,3,
War,80,23,EVENT,3,
",",81,26,,3,
Butt,82,28,PERSON,3,Butt
organised,83,33,,3,
and,84,43,,3,
sang,85,47,,3,
in,86,52,,3,
many,87,55,,3,
concerts,88,60,,3,
for,89,69,,3,
service,90,73,,3,
charities,91,81,,3,
",",92,90,,3,
and,93,92,,3,
for,94,96,,3,
this,95,100,,3,
was,96,105,,3,
appointed,97,109,,3,
Dame,98,119,,3,
Commander,99,124,,3,
of,100,134,,3,
the,101,137,,3,
Order,102,141,,3,
of,103,147,,3,
the,104,150,,3,
British,105,154,,3,
Empire,106,162,,3,
(,107,169,,3,
DBE,108,170,,3,
),109,173,,3,
in,110,175,,3,
the,111,178,,3,
1920,112,182,DATE,3,
civilian,113,187,,3,
war,114,196,,3,
honours,115,200,,3,
.,116,207,,3,
That,117,0,DATE,4,
year,118,5,DATE,4,
she,119,10,,4,Butt
sang,120,14,,4,
four,121,19,CARDINAL,4,
performances,122,24,,4,
of,123,37,,4,
Gluck,124,40,PERSON,4,
's,125,45,,4,
Orfeo,126,48,WORK_OF_ART,4,
ed,127,54,WORK_OF_ART,4,
Euridice,128,57,WORK_OF_ART,4,
at,129,66,,4,
Covent,130,69,FAC,4,
Garden,131,76,FAC,4,
",",132,82,,4,
with,133,84,,4,
Miriam,134,89,PERSON,4,
Licette,135,96,PERSON,4,
",",136,103,,4,
under,137,105,,4,
the,138,111,,4,
baton,139,115,,4,
of,140,121,,4,
Sir,141,124,,4,
Thomas,142,128,PERSON,4,
Beecham,143,135,PERSON,4,
.,144,142,,4,
According,145,0,,5,
to,146,10,,5,
The,147,13,ORG,5,
Times,148,17,ORG,5,
she,149,23,,5,Butt
was,150,27,,5,
ill,151,31,,5,
at,152,35,,5,
ease,153,38,,5,
on,154,43,,5,
stage,155,46,,5,
",",156,51,,5,
and,157,53,,5,
in,158,57,,5,
the,159,60,,5,
most,160,64,,5,
famous,161,69,,5,
number,162,76,,5,number
",",163,82,,5,
"""",164,84,,5,
Che,165,85,WORK_OF_ART,5,
farò,166,89,WORK_OF_ART,5,
"""",167,93,,5,
",",168,94,,5,
her,169,96,,5,Butt
"""",170,100,,5,
attempt,171,101,,5,
to,172,109,,5,
sing,173,112,,5,
it,174,117,,5,time
dramatically,175,120,,5,
made,176,133,,5,
her,177,138,,5,Butt
play,178,142,,5,
fast,179,147,,5,
and,180,152,,5,
loose,181,156,,5,
with,182,162,,5,
the,183,167,,5,
time,184,171,,5,time
and,185,176,,5,
spoil,186,180,,5,
the,187,186,,5,
phrasing,188,190,,5,
"""",189,198,,5,
.,190,199,,5,
It,191,0,,6,number
was,192,3,,6,
her,193,7,,6,Butt
only,194,11,,6,
appearance,195,16,,6,
on,196,27,,6,
the,197,30,,6,
professional,198,34,,6,
operatic,199,47,,6,
stage,200,56,,6,
.,201,61,,6,
Clara,202,0,PERSON,7,
Butt,203,6,PERSON,7,
performed,204,11,,7,
110,205,21,CARDINAL,7,
times,206,25,,7,
at,207,31,,7,
the,208,34,FAC,7,
Royal,209,38,FAC,7,
Albert,210,44,FAC,7,
Hall,211,51,FAC,7,
in,212,56,,7,
her,213,59,,7,Butt
career,214,63,,7,
",",215,69,,7,
organising,216,71,,7,
many,217,82,,7,
important,218,87,,7,
fund,219,97,,7,
-,220,101,,7,
raising,221,102,,7,
concerts,222,110,,7,
for,223,119,,7,
charities,224,123,,7,
during,225,133,,7,
the,226,140,EVENT,7,
First,227,144,EVENT,7,
World,228,150,EVENT,7,
War,229,156,EVENT,7,
.,230,159,,7,
Butt,231,0,PERSON,8,Butt
's,232,4,,8,
three,233,7,CARDINAL,8,
sisters,234,13,,8,
were,235,21,,8,
also,236,26,,8,
singers,237,31,,8,
.,238,38,,8,
One,239,0,CARDINAL,9,
",",240,3,,9,
Ethel,241,5,PERSON,9,
Hook,242,11,PERSON,9,Hook
",",243,15,,9,
became,244,17,,9,
a,245,24,,9,
famous,246,26,,9,
contralto,247,33,,9,
in,248,43,,9,
her,249,46,,9,Hook
own,250,50,,9,
right,251,54,,9,
",",252,59,,9,
made,253,61,,9,
some,254,66,,9,
solo,255,71,,9,
recordings,256,76,,9,
",",257,86,,9,
and,258,88,,9,
in,259,92,,9,
1926,260,95,DATE,9,
appeared,261,100,,9,
in,262,109,,9,
an,263,112,,9,
early,264,115,,9,
sound,265,121,,9,
film,266,127,,9,
made,267,132,,9,
in,268,137,,9,
the,269,140,,9,
Lee,270,144,ORG,9,
de,271,148,ORG,9,
Forest,272,151,ORG,9,
Phonofilm,273,158,ORG,9,
sound,274,168,,9,
-,275,173,,9,
on,276,174,,9,
-,277,176,,9,
film,278,177,,9,
process,279,182,,9,
.,280,189,,9,
She,0,0,,0,She
was,1,4,,0,
clouded,2,8,,0,
by,3,16,,0,
tragedy,4,19,,0,
in,5,27,,0,
her,6,30,DATE,0,She
later,7,34,DATE,0,
years,8,40,DATE,0,
",",9,45,,0,
with,10,47,,0,
both,11,52,,0,
her,12,57,,0,She
sons,13,61,,0,
predeceasing,14,66,,0,
her,15,79,,0,She
.,16,82,,0,
During,17,0,,1,
the,18,7,DATE,1,
1920s,19,11,DATE,1,
",",20,16,,1,
she,21,18,,1,She
became,22,22,,1,
seriously,23,29,,1,
ill,24,39,,1,
with,25,43,,1,
spinal,26,48,,1,
cancer,27,55,,1,
.,28,61,,1,
Nevertheless,29,0,,2,
",",30,12,,2,
she,31,14,,2,She
continued,32,18,,2,
to,33,28,,2,
give,34,31,,2,
concerts,35,36,,2,
and,36,45,,2,
make,37,49,,2,
records,38,54,,2,
.,39,61,,2,
A,40,0,,3,
devout,41,2,,3,
Christian,42,9,NORP,3,
Scientist,43,19,NORP,3,
",",44,28,,3,
she,45,30,,3,She
took,46,34,,3,
part,47,39,,3,
in,48,44,,3,
revivalist,49,47,,3,
meetings,50,58,,3,
",",51,66,,3,
singing,52,68,,3,
",",53,75,,3,
and,54,77,,3,
giving,55,81,,3,
sermons,56,88,,3,
.,57,95,,3,
She,58,0,,4,She
died,59,4,,4,
at,60,9,,4,
North,61,12,FAC,4,
Stoke,62,18,FAC,4,
on,63,24,,4,
23,64,27,DATE,4,
January,65,30,DATE,4,
1936,66,38,DATE,4,
.,67,42,,4,
She,0,0,,0,She
was,1,4,,0,
clouded,2,8,,0,
by,3,16,,0,
tragedy,4,19,,0,
in,5,27,,0,
her,6,30,DATE,0,She
later,7,34,DATE,0,
years,8,40,DATE,0,
",",9,45,,0,
with,10,47,,0,
both,11,52,,0,
her,12,57,,0,She
sons,13,61,,0,
predeceasing,14,66,,0,
her,15,79,,0,She
.,16,82,,0,
During,17,0,,1,
the,18,7,DATE,1,
1920s,19,11,DATE,1,
",",20,16,,1,
she,21,18,,1,She
became,22,22,,1,
seriously,23,29,,1,
ill,24,39,,1,
with,25,43,,1,
spinal,26,48,,1,
cancer,27,55,,1,
.,28,61,,1,
Nevertheless,29,0,,2,
",",30,12,,2,
she,31,14,,2,She
continued,32,18,,2,
to,33,28,,2,
give,34,31,,2,
concerts,35,36,,2,
and,36,45,,2,
make,37,49,,2,
records,38,54,,2,
.,39,61,,2,
A,40,0,,3,
devout,41,2,,3,
Christian,42,9,NORP,3,
Scientist,43,19,NORP,3,
",",44,28,,3,
she,45,30,,3,She
took,46,34,,3,
part,47,39,,3,
in,48,44,,3,
revivalist,49,47,,3,
meetings,50,58,,3,
",",51,66,,3,
singing,52,68,,3,
",",53,75,,3,
and,54,77,,3,
giving,55,81,,3,
sermons,56,88,,3,
.,57,95,,3,
She,58,0,,4,She
died,59,4,,4,
at,60,9,,4,
North,61,12,FAC,4,
Stoke,62,18,FAC,4,
on,63,24,,4,
23,64,27,DATE,4,
January,65,30,DATE,4,
1936,66,38,DATE,4,
.,67,42,,4,
