token,tokenIndex,charIndex,entType,sentIndex,corefEntityValue
in,336,163,,11,
Milan,337,166,GPE,11,Milan
.,338,171,,11,
The,339,0,,12,
65,340,4,DATE,12,
-,341,6,DATE,12,
year,342,7,DATE,12,
-,343,11,DATE,12,
old,344,12,DATE,12,
prince,345,16,,12,
married,346,23,,12,
the,347,31,,12,
16,348,35,DATE,12,
-,349,37,DATE,12,
year,350,38,DATE,12,
-,351,42,DATE,12,
old,352,43,DATE,12,
Maria,353,47,PERSON,12,
Renata,354,53,PERSON,12,
",",355,59,,12,
Countess,356,61,,12,
of,357,70,,12,
Harrach,358,73,GPE,12,
",",359,80,,12,
on,360,82,,12,
3,361,85,DATE,12,
January,362,87,DATE,12,
1737,363,95,DATE,12,
",",364,99,,12,
and,365,101,,12,
not,366,105,,12,
long,367,109,,12,
after,368,114,,12,
returned,369,120,,12,
with,370,129,,12,
Gluck,371,134,ORG,12,Gluck
to,372,140,,12,
Milan,373,143,GPE,12,Milan
.,374,148,,12,
=,0,0,,0,
=,1,1,,0,
=,2,2,,0,
=,3,3,,0,
Question,4,0,,1,
of,5,9,,1,
Gluck,6,12,PERSON,1,
's,7,17,,1,
native,8,20,,1,
language,9,27,,1,
=,10,36,,1,
=,11,0,,2,
=,12,1,,2,
=,13,2,,2,
=,0,0,,0,
=,1,1,,0,
=,2,2,,0,
=,3,3,,0,
Question,4,0,,1,
of,5,9,,1,
Gluck,6,12,PERSON,1,
's,7,17,,1,
native,8,20,,1,
language,9,27,,1,
=,10,36,,1,
=,11,0,,2,
=,12,1,,2,
=,13,2,,2,
According,0,0,,0,
to,1,10,,0,
the,2,13,,0,
music,3,17,,0,
historian,4,23,,0,
Daniel,5,33,PERSON,0,
Heartz,6,40,PERSON,0,
",",7,46,,0,
there,8,48,,0,
has,9,54,,0,
been,10,58,,0,
considerable,11,63,,0,
controversy,12,76,,0,
concerning,13,88,,0,
Gluck,14,99,PERSON,0,Gluck
's,15,104,,0,
native,16,107,,0,
language,17,114,,0,
.,18,122,,0,
Gluck,19,0,PERSON,1,Gluck
's,20,5,,1,
protégé,21,8,,1,
in,22,16,,1,
Vienna,23,19,GPE,1,
",",24,25,,1,
the,25,27,,1,
Italian,26,31,NORP,1,
-,27,38,,1,
born,28,39,,1,
Antonio,29,44,PERSON,1,
Salieri,30,52,PERSON,1,Salieri
",",31,59,,1,
wrote,32,61,,1,
in,33,67,,1,
his,34,70,,1,Salieri
memoirs,35,74,,1,
(,36,82,,1,
translated,37,83,,1,
into,38,94,,1,
German,39,99,LANGUAGE,1,German
by,40,106,,1,
Ignaz,41,109,PERSON,1,
von,42,115,PERSON,1,
Mosel,43,119,PERSON,1,
),44,124,,1,
",",45,125,,1,
that,46,127,,1,
"""",47,132,,1,
Gluck,48,133,PERSON,1,Gluck
",",49,138,,1,
whose,50,140,,1,
native,51,146,,1,
tongue,52,153,,1,
was,53,160,,1,
Czech,54,164,NORP,1,Czech
",",55,169,,1,
expressed,56,171,,1,
himself,57,181,,1,Gluck
in,58,189,,1,
German,59,192,LANGUAGE,1,German
only,60,199,,1,
with,61,204,,1,
effort,62,209,,1,
",",63,215,,1,
and,64,217,,1,
still,65,221,,1,
more,66,227,,1,
so,67,232,,1,
in,68,235,,1,
French,69,238,LANGUAGE,1,French
and,70,245,,1,
Italian,71,249,LANGUAGE,1,Italian
.,72,256,,1,
"""",73,257,,1,
Salieri,74,0,PERSON,2,Salieri
also,75,8,,2,
mentions,76,13,,2,
that,77,22,,2,
Gluck,78,27,PERSON,2,Gluck
mixed,79,33,,2,
several,80,39,,2,
languages,81,47,,2,
when,82,57,,2,
speaking,83,62,,2,
:,84,70,,2,
German,85,72,LANGUAGE,2,German
",",86,78,,2,
Italian,87,80,LANGUAGE,2,Italian
and,88,88,,2,
French,89,92,LANGUAGE,2,French
",",90,98,,2,
like,91,100,,2,
Salieri,92,105,PERSON,2,Salieri
himself,93,113,,2,Salieri
.,94,120,,2,
Gluck,95,0,PERSON,3,Gluck
's,96,5,,3,
first,97,8,ORDINAL,3,
biographer,98,14,,3,
",",99,24,,3,
Anton,100,26,PERSON,3,
Franz,101,32,PERSON,3,
Schmid,102,38,PERSON,3,
",",103,44,,3,
wrote,104,46,,3,
that,105,52,,3,
Gluck,106,57,PERSON,3,Gluck
grew,107,63,,3,
up,108,68,,3,
in,109,71,,3,
a,110,74,,3,
German,111,76,LANGUAGE,3,
-,112,82,,3,
speaking,113,83,,3,
area,114,92,,3,
",",115,96,,3,
and,116,98,,3,
that,117,102,,3,
Gluck,118,107,PERSON,3,Gluck
learned,119,113,,3,
to,120,121,,3,
speak,121,124,,3,
Czech,122,130,LANGUAGE,3,Czech
",",123,135,,3,
but,124,137,,3,
did,125,141,,3,
not,126,145,,3,
need,127,149,,3,
it,128,154,,3,Czech
in,129,157,,3,
Prague,130,160,GPE,3,
and,131,167,,3,
in,132,171,,3,
his,133,174,,3,Gluck
later,134,178,,3,
life,135,184,,3,
.,136,188,,3,
Heartz,137,0,PERSON,4,
writes,138,7,,4,
:,139,13,,4,
"""",140,15,,4,
More,141,16,,4,
devious,142,21,,4,
manoeuvres,143,29,,4,
have,144,40,,4,
been,145,45,,4,
attempted,146,50,,4,
by,147,60,,4,
Gluck,148,63,PERSON,4,Gluck
's,149,68,,4,
German,150,71,NORP,4,
biographers,151,78,,4,
of,152,90,,4,
this,153,93,DATE,4,
[,154,98,DATE,4,
the,155,99,DATE,4,
20th,156,103,DATE,4,
],157,107,DATE,4,
century,158,109,DATE,4,
",",159,116,,4,
while,160,118,,4,
the,161,124,,4,
French,162,128,NORP,4,
ones,163,135,,4,
have,164,140,,4,
",",165,144,,4,
without,166,146,,4,
exception,167,154,,4,
",",168,163,,4,
taken,169,165,,4,
Salieri,170,171,PERSON,4,Salieri
at,171,179,,4,
his,172,182,,4,Salieri
word,173,186,,4,
.,174,190,,4,
His,175,0,,5,Salieri
German,176,4,NORP,5,
biographer,177,11,,5,
Max,178,22,PERSON,5,
Arend,179,26,PERSON,5,
objected,180,32,,5,
that,181,41,,5,
not,182,46,,5,
a,183,50,,5,
single,184,52,,5,
letter,185,59,,5,
written,186,66,,5,
in,187,74,,5,
Czech,188,77,LANGUAGE,5,Czech
can,189,83,,5,
be,190,87,,5,
found,191,90,,5,
",",192,95,,5,
to,193,97,,5,
which,194,100,,5,
Jacques,195,106,PERSON,5,
-,196,113,PERSON,5,
Gabriel,197,114,PERSON,5,
Prod'homme,198,122,PERSON,5,
countered,199,133,,5,
that,200,143,,5,
"""",201,148,,5,
no,202,149,,5,
letters,203,152,,5,
written,204,160,,5,
by,205,168,,5,
Liszt,206,171,PERSON,5,Liszt
in,207,177,,5,
Hungarian,208,180,LANGUAGE,5,
were,209,190,,5,
known,210,195,,5,
either,211,201,,5,
",",212,207,,5,
but,213,209,,5,
does,214,213,,5,
this,215,218,,5,
make,216,223,,5,
him,217,228,,5,Liszt
a,218,232,,5,
German,219,234,NORP,5,
?,220,240,,5,
"""",221,241,,5,
Hans,222,0,PERSON,6,
Joachim,223,5,PERSON,6,
Moser,224,13,PERSON,6,
wanted,225,19,,6,
a,226,26,,6,
lyric,227,28,,6,
work,228,34,,6,
in,229,39,,6,
Czech,230,42,LANGUAGE,6,Czech
as,231,48,,6,
proof,232,51,,6,
.,233,56,,6,
In,234,0,,7,
fact,235,3,,7,
",",236,7,,7,
the,237,9,,7,
music,238,13,,7,
theorist,239,19,,7,
Laurent,240,28,PERSON,7,
Garcin,241,36,PERSON,7,
",",242,42,,7,
writing,243,44,,7,
in,244,52,,7,
1770,245,55,DATE,7,
(,246,60,,7,
published,247,61,,7,
1772,248,71,DATE,7,
),249,75,,7,
before,250,77,,7,
Gluck,251,84,PERSON,7,Gluck
arrived,252,90,,7,
in,253,98,,7,
Paris,254,101,GPE,7,
",",255,106,,7,
included,256,108,,7,
Gluck,257,117,PERSON,7,Gluck
in,258,123,,7,
a,259,126,,7,
list,260,128,,7,
of,261,133,,7,
several,262,136,,7,
composers,263,144,,7,
of,264,154,,7,
Czech,265,157,NORP,7,
opéras,266,163,,7,
-,267,169,,7,
comiques,268,170,,7,
(,269,179,,7,
although,270,180,,7,
such,271,189,,7,
a,272,194,,7,
work,273,196,,7,
by,274,201,,7,
Gluck,275,204,PERSON,7,Gluck
has,276,210,,7,
yet,277,214,,7,
to,278,218,,7,
be,279,221,,7,
documented,280,224,,7,
),281,234,,7,
.,282,235,,7,
A,283,0,,8,
presentation,284,2,,8,
by,285,15,,8,
Irene,286,18,PERSON,8,
Brandenburg,287,24,PERSON,8,
classifying,288,36,,8,
Gluck,289,48,PERSON,8,Gluck
as,290,54,,8,
a,291,57,,8,
Bohemian,292,59,NORP,8,
composer,293,68,,8,
was,294,77,,8,
considered,295,81,,8,
controversial,296,92,,8,
by,297,106,,8,
her,298,109,,8,Gluck
German,299,113,NORP,8,
colleagues,300,120,,8,
.,301,130,,8,
According,0,0,,0,
to,1,10,,0,
the,2,13,,0,
music,3,17,,0,
historian,4,23,,0,
Daniel,5,33,PERSON,0,
Heartz,6,40,PERSON,0,
",",7,46,,0,
there,8,48,,0,
has,9,54,,0,
been,10,58,,0,
considerable,11,63,,0,
controversy,12,76,,0,
concerning,13,88,,0,
Gluck,14,99,PERSON,0,Gluck
's,15,104,,0,
native,16,107,,0,
language,17,114,,0,
.,18,122,,0,
Gluck,19,0,PERSON,1,Gluck
's,20,5,,1,
protégé,21,8,,1,
in,22,16,,1,
Vienna,23,19,GPE,1,
",",24,25,,1,
the,25,27,,1,
Italian,26,31,NORP,1,
-,27,38,,1,
born,28,39,,1,
Antonio,29,44,PERSON,1,
Salieri,30,52,PERSON,1,Salieri
",",31,59,,1,
wrote,32,61,,1,
in,33,67,,1,
his,34,70,,1,Salieri
memoirs,35,74,,1,
(,36,82,,1,
translated,37,83,,1,
into,38,94,,1,
German,39,99,LANGUAGE,1,German
by,40,106,,1,
Ignaz,41,109,PERSON,1,
von,42,115,PERSON,1,
Mosel,43,119,PERSON,1,
),44,124,,1,
",",45,125,,1,
that,46,127,,1,
"""",47,132,,1,
Gluck,48,133,PERSON,1,Gluck
",",49,138,,1,
whose,50,140,,1,
native,51,146,,1,
tongue,52,153,,1,
was,53,160,,1,
Czech,54,164,NORP,1,Czech
",",55,169,,1,
expressed,56,171,,1,
himself,57,181,,1,Gluck
in,58,189,,1,
German,59,192,LANGUAGE,1,German
only,60,199,,1,
with,61,204,,1,
effort,62,209,,1,
",",63,215,,1,
and,64,217,,1,
still,65,221,,1,
more,66,227,,1,
so,67,232,,1,
in,68,235,,1,
French,69,238,LANGUAGE,1,French
and,70,245,,1,
Italian,71,249,LANGUAGE,1,Italian
.,72,256,,1,
"""",73,257,,1,
Salieri,74,0,PERSON,2,Salieri
also,75,8,,2,
mentions,76,13,,2,
that,77,22,,2,
Gluck,78,27,PERSON,2,Gluck
mixed,79,33,,2,
several,80,39,,2,
languages,81,47,,2,
when,82,57,,2,
speaking,83,62,,2,
:,84,70,,2,
German,85,72,LANGUAGE,2,German
",",86,78,,2,
Italian,87,80,LANGUAGE,2,Italian
and,88,88,,2,
French,89,92,LANGUAGE,2,French
",",90,98,,2,
like,91,100,,2,
Salieri,92,105,PERSON,2,Salieri
himself,93,113,,2,Salieri
.,94,120,,2,
Gluck,95,0,PERSON,3,Gluck
's,96,5,,3,
first,97,8,ORDINAL,3,
biographer,98,14,,3,
",",99,24,,3,
Anton,100,26,PERSON,3,
Franz,101,32,PERSON,3,
Schmid,102,38,PERSON,3,
",",103,44,,3,
wrote,104,46,,3,
that,105,52,,3,
Gluck,106,57,PERSON,3,Gluck
grew,107,63,,3,
up,108,68,,3,
in,109,71,,3,
a,110,74,,3,
German,111,76,LANGUAGE,3,
-,112,82,,3,
speaking,113,83,,3,
area,114,92,,3,
",",115,96,,3,
and,116,98,,3,
that,117,102,,3,
Gluck,118,107,PERSON,3,Gluck
learned,119,113,,3,
to,120,121,,3,
speak,121,124,,3,
Czech,122,130,LANGUAGE,3,Czech
",",123,135,,3,
but,124,137,,3,
did,125,141,,3,
not,126,145,,3,
need,127,149,,3,
it,128,154,,3,Czech
in,129,157,,3,
Prague,130,160,GPE,3,
and,131,167,,3,
in,132,171,,3,
his,133,174,,3,Gluck
later,134,178,,3,
life,135,184,,3,
.,136,188,,3,
Heartz,137,0,PERSON,4,
writes,138,7,,4,
:,139,13,,4,
"""",140,15,,4,
More,141,16,,4,
devious,142,21,,4,
manoeuvres,143,29,,4,
have,144,40,,4,
been,145,45,,4,
attempted,146,50,,4,
by,147,60,,4,
Gluck,148,63,PERSON,4,Gluck
's,149,68,,4,
German,150,71,NORP,4,
biographers,151,78,,4,
of,152,90,,4,
this,153,93,DATE,4,
[,154,98,DATE,4,
the,155,99,DATE,4,
20th,156,103,DATE,4,
],157,107,DATE,4,
century,158,109,DATE,4,
",",159,116,,4,
while,160,118,,4,
the,161,124,,4,
French,162,128,NORP,4,
ones,163,135,,4,
have,164,140,,4,
",",165,144,,4,
without,166,146,,4,
exception,167,154,,4,
",",168,163,,4,
taken,169,165,,4,
Salieri,170,171,PERSON,4,Salieri
at,171,179,,4,
his,172,182,,4,Salieri
word,173,186,,4,
.,174,190,,4,
His,175,0,,5,Salieri
German,176,4,NORP,5,
biographer,177,11,,5,
Max,178,22,PERSON,5,
Arend,179,26,PERSON,5,
objected,180,32,,5,
that,181,41,,5,
not,182,46,,5,
a,183,50,,5,
single,184,52,,5,
letter,185,59,,5,
written,186,66,,5,
in,187,74,,5,
Czech,188,77,LANGUAGE,5,Czech
can,189,83,,5,
be,190,87,,5,
found,191,90,,5,
",",192,95,,5,
to,193,97,,5,
which,194,100,,5,
Jacques,195,106,PERSON,5,
-,196,113,PERSON,5,
Gabriel,197,114,PERSON,5,
Prod'homme,198,122,PERSON,5,
countered,199,133,,5,
that,200,143,,5,
"""",201,148,,5,
no,202,149,,5,
letters,203,152,,5,
written,204,160,,5,
by,205,168,,5,
Liszt,206,171,PERSON,5,Liszt
in,207,177,,5,
Hungarian,208,180,LANGUAGE,5,
were,209,190,,5,
known,210,195,,5,
either,211,201,,5,
",",212,207,,5,
but,213,209,,5,
does,214,213,,5,
this,215,218,,5,
make,216,223,,5,
him,217,228,,5,Liszt
a,218,232,,5,
German,219,234,NORP,5,
?,220,240,,5,
"""",221,241,,5,
Hans,222,0,PERSON,6,
Joachim,223,5,PERSON,6,
Moser,224,13,PERSON,6,
wanted,225,19,,6,
a,226,26,,6,
lyric,227,28,,6,
work,228,34,,6,
in,229,39,,6,
Czech,230,42,LANGUAGE,6,Czech
as,231,48,,6,
proof,232,51,,6,
.,233,56,,6,
In,234,0,,7,
fact,235,3,,7,
",",236,7,,7,
the,237,9,,7,
music,238,13,,7,
theorist,239,19,,7,
Laurent,240,28,PERSON,7,
Garcin,241,36,PERSON,7,
",",242,42,,7,
writing,243,44,,7,
in,244,52,,7,
1770,245,55,DATE,7,
(,246,60,,7,
published,247,61,,7,
1772,248,71,DATE,7,
),249,75,,7,
before,250,77,,7,
Gluck,251,84,PERSON,7,Gluck
arrived,252,90,,7,
in,253,98,,7,
Paris,254,101,GPE,7,
",",255,106,,7,
included,256,108,,7,
Gluck,257,117,PERSON,7,Gluck
in,258,123,,7,
a,259,126,,7,
list,260,128,,7,
of,261,133,,7,
several,262,136,,7,
composers,263,144,,7,
of,264,154,,7,
Czech,265,157,NORP,7,
opéras,266,163,,7,
-,267,169,,7,
comiques,268,170,,7,
(,269,179,,7,
although,270,180,,7,
such,271,189,,7,
a,272,194,,7,
work,273,196,,7,
by,274,201,,7,
Gluck,275,204,PERSON,7,Gluck
has,276,210,,7,
yet,277,214,,7,
to,278,218,,7,
be,279,221,,7,
documented,280,224,,7,
),281,234,,7,
.,282,235,,7,
A,283,0,,8,
presentation,284,2,,8,
by,285,15,,8,
Irene,286,18,PERSON,8,
Brandenburg,287,24,PERSON,8,
classifying,288,36,,8,
Gluck,289,48,PERSON,8,Gluck
as,290,54,,8,
a,291,57,,8,
Bohemian,292,59,NORP,8,
composer,293,68,,8,
was,294,77,,8,
considered,295,81,,8,
controversial,296,92,,8,
by,297,106,,8,
her,298,109,,8,Gluck
German,299,113,NORP,8,
colleagues,300,120,,8,
.,301,130,,8,
=,0,0,,0,
=,1,1,,0,
=,2,2,,0,
Italy,3,0,GPE,1,
=,4,0,,2,
=,5,1,,2,
=,6,2,,2,
=,0,0,,0,
=,1,1,,0,
=,2,2,,0,
Italy,3,0,GPE,1,
=,4,0,,2,
=,5,1,,2,
=,6,2,,2,
In,0,0,,0,
1737,1,3,DATE,0,
Gluck,2,8,PERSON,0,Gluck
arrived,3,14,,0,
in,4,22,,0,
Milan,5,25,GPE,0,Milan
",",6,30,,0,
and,7,32,,0,
was,8,36,,0,
introduced,9,40,,0,
to,10,51,,0,
Giovanni,11,54,PERSON,0,
Battista,12,63,PERSON,0,
Sammartini,13,72,PERSON,0,Sammartini
",",14,82,,0,
who,15,84,,0,
",",16,87,,0,
according,17,89,,0,
to,18,99,,0,
Giuseppe,19,102,PERSON,0,
Carpani,20,111,PERSON,0,
",",21,118,,0,
taught,22,120,,0,
Gluck,23,127,PERSON,0,Gluck
"""",24,133,,0,
practical,25,134,,0,
knowledge,26,144,,0,
of,27,154,,0,
all,28,157,,0,
the,29,161,,0,
instruments,30,165,,0,
"""",31,176,,0,
.,32,177,,0,
Apparently,33,0,,1,
",",34,10,,1,
this,35,12,,1,
relationship,36,17,,1,
lasted,37,30,,1,
for,38,37,,1,
several,39,41,DATE,1,
years,40,49,DATE,1,
.,41,54,,1,
Sammartini,42,0,PERSON,2,Sammartini
was,43,11,,2,
not,44,15,,2,
",",45,18,,2,
primarily,46,20,,2,
",",47,29,,2,
a,48,31,,2,
composer,49,33,,2,
of,50,42,,2,
opera,51,45,,2,
",",52,50,,2,
his,53,52,,2,Sammartini
main,54,56,,2,
output,55,61,,2,
being,56,68,,2,
of,57,74,,2,
sacred,58,77,,2,
music,59,84,,2,
and,60,90,,2,
symphonies,61,94,,2,
",",62,104,,2,
but,63,106,,2,
Milan,64,110,GPE,2,Milan
boasted,65,116,,2,
a,66,124,,2,
vibrant,67,126,,2,
opera,68,134,,2,
scene,69,140,,2,
",",70,145,,2,
and,71,147,,2,
Gluck,72,151,PERSON,2,Gluck
soon,73,157,,2,
formed,74,162,,2,
an,75,169,,2,
association,76,172,,2,
with,77,184,,2,
one,78,189,,2,
of,79,193,,2,
the,80,196,,2,
city,81,200,,2,Milan
's,82,204,,2,
up,83,207,,2,
-,84,209,,2,
and,85,210,,2,
-,86,213,,2,
coming,87,214,,2,
opera,88,221,,2,
houses,89,227,,2,
",",90,233,,2,
the,91,235,ORG,2,
Teatro,92,239,ORG,2,
Regio,93,246,ORG,2,
Ducale,94,252,ORG,2,
.,95,258,,2,
There,96,0,,3,
his,97,6,,3,Sammartini
first,98,10,ORDINAL,3,
opera,99,16,,3,
Artaserse,100,22,WORK_OF_ART,3,
was,101,32,,3,
performed,102,36,,3,
on,103,46,,3,
26,104,49,DATE,3,
December,105,52,DATE,3,
1741,106,61,DATE,3,
",",107,65,,3,
dedicated,108,67,,3,
to,109,77,,3,
Otto,110,80,PERSON,3,
Ferdinand,111,85,PERSON,3,
von,112,95,PERSON,3,
Abensberg,113,99,PERSON,3,
und,114,109,,3,
Traun,115,113,PERSON,3,
.,116,118,,3,
Set,117,0,,4,
to,118,4,,4,
a,119,7,,4,
libretto,120,9,,4,
by,121,18,,4,
Metastasio,122,21,PERSON,4,
",",123,31,,4,
the,124,33,,4,
opera,125,37,,4,
opened,126,43,,4,
the,127,50,,4,
Milanese,128,54,EVENT,4,
Carnival,129,63,EVENT,4,
of,130,72,,4,
1742,131,75,DATE,4,
.,132,79,,4,
According,133,0,,5,
to,134,10,,5,
one,135,13,CARDINAL,5,
anecdote,136,17,,5,
",",137,25,,5,
the,138,27,,5,
public,139,31,,5,
would,140,38,,5,
not,141,44,,5,
accept,142,48,,5,
Gluck,143,55,PERSON,5,Gluck
's,144,60,,5,
style,145,63,,5,
until,146,69,,5,
he,147,75,,5,Gluck
inserted,148,78,,5,
an,149,87,,5,
aria,150,90,,5,
in,151,95,,5,
the,152,98,,5,
lighter,153,102,,5,
Milanese,154,110,NORP,5,
manner,155,119,,5,
for,156,126,,5,
contrast,157,130,,5,
.,158,138,,5,
In,0,0,,0,
1737,1,3,DATE,0,
Gluck,2,8,PERSON,0,Gluck
arrived,3,14,,0,
in,4,22,,0,
Milan,5,25,GPE,0,Milan
",",6,30,,0,
and,7,32,,0,
was,8,36,,0,
introduced,9,40,,0,
to,10,51,,0,
Giovanni,11,54,PERSON,0,
Battista,12,63,PERSON,0,
Sammartini,13,72,PERSON,0,Sammartini
",",14,82,,0,
who,15,84,,0,
",",16,87,,0,
according,17,89,,0,
to,18,99,,0,
Giuseppe,19,102,PERSON,0,
Carpani,20,111,PERSON,0,
",",21,118,,0,
taught,22,120,,0,
Gluck,23,127,PERSON,0,Gluck
"""",24,133,,0,
practical,25,134,,0,
knowledge,26,144,,0,
of,27,154,,0,
all,28,157,,0,
the,29,161,,0,
instruments,30,165,,0,
"""",31,176,,0,
.,32,177,,0,
Apparently,33,0,,1,
",",34,10,,1,
this,35,12,,1,
relationship,36,17,,1,
lasted,37,30,,1,
for,38,37,,1,
several,39,41,DATE,1,
years,40,49,DATE,1,
.,41,54,,1,
Sammartini,42,0,PERSON,2,Sammartini
was,43,11,,2,
not,44,15,,2,
",",45,18,,2,
primarily,46,20,,2,
",",47,29,,2,
a,48,31,,2,
composer,49,33,,2,
of,50,42,,2,
opera,51,45,,2,
",",52,50,,2,
his,53,52,,2,Sammartini
main,54,56,,2,
output,55,61,,2,
being,56,68,,2,
of,57,74,,2,
sacred,58,77,,2,
music,59,84,,2,
and,60,90,,2,
symphonies,61,94,,2,
",",62,104,,2,
but,63,106,,2,
Milan,64,110,GPE,2,Milan
boasted,65,116,,2,
a,66,124,,2,
vibrant,67,126,,2,
opera,68,134,,2,
scene,69,140,,2,
",",70,145,,2,
and,71,147,,2,
Gluck,72,151,PERSON,2,Gluck
soon,73,157,,2,
formed,74,162,,2,
an,75,169,,2,
association,76,172,,2,
with,77,184,,2,
one,78,189,,2,
of,79,193,,2,
the,80,196,,2,
city,81,200,,2,Milan
's,82,204,,2,
up,83,207,,2,
-,84,209,,2,
and,85,210,,2,
-,86,213,,2,
coming,87,214,,2,
opera,88,221,,2,
houses,89,227,,2,
",",90,233,,2,
the,91,235,ORG,2,
Teatro,92,239,ORG,2,
Regio,93,246,ORG,2,
Ducale,94,252,ORG,2,
.,95,258,,2,
There,96,0,,3,
his,97,6,,3,Sammartini
first,98,10,ORDINAL,3,
opera,99,16,,3,
Artaserse,100,22,WORK_OF_ART,3,
was,101,32,,3,
performed,102,36,,3,
on,103,46,,3,
26,104,49,DATE,3,
December,105,52,DATE,3,
1741,106,61,DATE,3,
",",107,65,,3,
dedicated,108,67,,3,
to,109,77,,3,
Otto,110,80,PERSON,3,
Ferdinand,111,85,PERSON,3,
von,112,95,PERSON,3,
Abensberg,113,99,PERSON,3,
und,114,109,,3,
Traun,115,113,PERSON,3,
.,116,118,,3,
Set,117,0,,4,
to,118,4,,4,
a,119,7,,4,
libretto,120,9,,4,
by,121,18,,4,
Metastasio,122,21,PERSON,4,
",",123,31,,4,
the,124,33,,4,
opera,125,37,,4,
opened,126,43,,4,
the,127,50,,4,
Milanese,128,54,EVENT,4,
Carnival,129,63,EVENT,4,
of,130,72,,4,
1742,131,75,DATE,4,
.,132,79,,4,
According,133,0,,5,
to,134,10,,5,
one,135,13,CARDINAL,5,
anecdote,136,17,,5,
",",137,25,,5,
the,138,27,,5,
public,139,31,,5,
would,140,38,,5,
not,141,44,,5,
accept,142,48,,5,
Gluck,143,55,PERSON,5,Gluck
's,144,60,,5,
style,145,63,,5,
until,146,69,,5,
he,147,75,,5,Gluck
inserted,148,78,,5,
an,149,87,,5,
aria,150,90,,5,
in,151,95,,5,
the,152,98,,5,
lighter,153,102,,5,
Milanese,154,110,NORP,5,
manner,155,119,,5,
for,156,126,,5,
contrast,157,130,,5,
.,158,138,,5,
Nevertheless,0,0,,0,
",",1,12,,0,
Gluck,2,14,PERSON,0,
composed,3,20,,0,
an,4,29,,0,
opera,5,32,,0,
for,6,38,,0,
each,7,42,,0,
of,8,47,,0,
the,9,50,,0,
next,10,54,,0,
four,11,59,CARDINAL,0,
Carnivals,12,64,EVENT,0,
at,13,74,,0,
Milan,14,77,GPE,0,
",",15,82,,0,
with,16,84,,0,
renowned,17,89,,0,
castrato,18,98,,0,
Giovanni,19,107,PERSON,0,
Carestini,20,116,PERSON,0,
appearing,21,126,,0,
in,22,136,,0,
many,23,139,,0,
of,24,144,,0,
the,25,147,,0,
performances,26,151,,0,
",",27,163,,0,
so,28,165,,0,
the,29,168,,0,
reaction,30,172,,0,
to,31,181,,0,
Artaserse,32,184,PERSON,0,Artaserse
was,33,194,,0,
likely,34,198,,0,
to,35,205,,0,
have,36,208,,0,
been,37,213,,0,
reasonably,38,218,,0,
favorable,39,229,,0,
.,40,238,,0,
He,41,0,,1,Artaserse
also,42,3,,1,
wrote,43,8,,1,
operas,44,14,,1,
for,45,21,,1,
other,46,25,,1,
cities,47,31,,1,
of,48,38,,1,
Northern,49,41,LOC,1,
Italy,50,50,LOC,1,
in,51,56,,1,
between,52,59,,1,
Carnival,53,67,EVENT,1,
seasons,54,76,,1,
",",55,83,,1,
including,56,85,,1,
Turin,57,95,GPE,1,
and,58,101,,1,
Venice,59,105,GPE,1,
",",60,111,,1,
where,61,113,,1,
his,62,119,,1,Artaserse
Ipermestra,63,123,WORK_OF_ART,1,
was,64,134,,1,
given,65,138,,1,
during,66,144,,1,
November,67,151,DATE,1,
1744,68,160,DATE,1,
at,69,165,,1,
the,70,168,FAC,1,
Teatro,71,172,FAC,1,
San,72,179,FAC,1,
Giovanni,73,183,FAC,1,
Crisostomo,74,192,FAC,1,
.,75,202,,1,
Nearly,76,0,,2,
all,77,7,,2,
of,78,11,,2,
his,79,14,,2,Artaserse
operas,80,18,,2,
in,81,25,,2,
this,82,28,,2,
period,83,33,,2,
were,84,40,,2,
set,85,45,,2,
to,86,49,,2,
Metastasio,87,52,PERSON,2,
's,88,62,,2,
texts,89,65,,2,
",",90,70,,2,
despite,91,72,,2,
the,92,80,,2,
poet,93,84,,2,
's,94,88,,2,
dislike,95,91,,2,
for,96,99,,2,
his,97,103,,2,Artaserse
style,98,107,,2,
of,99,113,,2,
composition,100,116,,2,
.,101,127,,2,
Nevertheless,0,0,,0,
",",1,12,,0,
Gluck,2,14,PERSON,0,
composed,3,20,,0,
an,4,29,,0,
opera,5,32,,0,
for,6,38,,0,
each,7,42,,0,
of,8,47,,0,
the,9,50,,0,
next,10,54,,0,
four,11,59,CARDINAL,0,
Carnivals,12,64,EVENT,0,
at,13,74,,0,
Milan,14,77,GPE,0,
",",15,82,,0,
with,16,84,,0,
renowned,17,89,,0,
castrato,18,98,,0,
Giovanni,19,107,PERSON,0,
Carestini,20,116,PERSON,0,
appearing,21,126,,0,
in,22,136,,0,
many,23,139,,0,
of,24,144,,0,
the,25,147,,0,
performances,26,151,,0,
",",27,163,,0,
so,28,165,,0,
the,29,168,,0,
reaction,30,172,,0,
to,31,181,,0,
Artaserse,32,184,PERSON,0,Artaserse
was,33,194,,0,
likely,34,198,,0,
to,35,205,,0,
have,36,208,,0,
been,37,213,,0,
reasonably,38,218,,0,
favorable,39,229,,0,
.,40,238,,0,
He,41,0,,1,Artaserse
also,42,3,,1,
wrote,43,8,,1,
operas,44,14,,1,
for,45,21,,1,
other,46,25,,1,
cities,47,31,,1,
of,48,38,,1,
Northern,49,41,LOC,1,
Italy,50,50,LOC,1,
in,51,56,,1,
