token,tokenIndex,charIndex,entType,sentIndex,corefEntityValue
to,331,36,,9,
music,332,39,,9,
than,333,45,,9,
bop,334,50,,9,
.,335,53,,9,
Norman,336,0,PERSON,10,Norman
...,337,7,,10,
felt,338,11,,10,
that,339,16,,10,
I,340,21,,10,
should,341,23,,10,
do,342,30,,10,
other,343,33,,10,
things,344,39,,10,
",",345,45,,10,
so,346,47,,10,
he,347,50,,10,Norman
produced,348,53,,10,
Ella,349,62,WORK_OF_ART,10,
Fitzgerald,350,67,WORK_OF_ART,10,Fitzgerald
Sings,351,78,WORK_OF_ART,10,
the,352,84,WORK_OF_ART,10,
Cole,353,88,WORK_OF_ART,10,
Porter,354,93,WORK_OF_ART,10,
Song,355,100,WORK_OF_ART,10,
Book,356,105,WORK_OF_ART,10,Book
with,357,110,,10,
me,358,115,,10,
.,359,117,,10,
It,360,0,,11,Fitzgerald
was,361,3,,11,
a,362,7,,11,
turning,363,9,,11,
point,364,17,,11,
in,365,23,,11,
my,366,26,,11,
life,367,29,,11,
.,368,33,,11,
"""",369,0,,12,
On,370,1,,12,
March,371,4,DATE,12,
15,372,10,DATE,12,
",",373,12,DATE,12,
1955,374,14,DATE,12,
",",375,18,,12,
Ella,376,20,PERSON,12,
Fitzgerald,377,25,PERSON,12,Fitzgerald
opened,378,36,,12,
her,379,43,,12,Book
initial,380,47,,12,
engagement,381,55,,12,
at,382,66,,12,
the,383,69,,12,
Mocambo,384,73,FAC,12,
nightclub,385,81,,12,
in,386,91,,12,
Hollywood,387,94,GPE,12,
",",388,103,,12,
after,389,105,,12,
Marilyn,390,111,PERSON,12,
Monroe,391,119,PERSON,12,
lobbied,392,126,,12,
the,393,134,,12,
owner,394,138,,12,
for,395,144,,12,
the,396,148,,12,
booking,397,152,,12,booking
.,398,159,,12,
The,399,0,,13,
booking,400,4,,13,booking
was,401,12,,13,
instrumental,402,16,,13,
in,403,29,,13,
Fitzgerald,404,32,PERSON,13,Fitzgerald
's,405,42,,13,
career,406,45,,13,
.,407,51,,13,
Bonnie,408,0,PERSON,14,
Greer,409,7,PERSON,14,
dramatized,410,13,,14,
the,411,24,,14,
incident,412,28,,14,
as,413,37,,14,
the,414,40,,14,
musical,415,44,,14,
drama,416,52,,14,
",",417,57,,14,
Marilyn,418,59,PERSON,14,
and,419,67,,14,
Ella,420,71,PERSON,14,
",",421,75,,14,
in,422,77,,14,
2008,423,80,DATE,14,
.,424,84,,14,
It,425,0,,15,
had,426,3,,15,
previously,427,7,,15,
been,428,18,,15,
widely,429,23,,15,
reported,430,30,,15,
that,431,39,,15,
Fitzgerald,432,44,PERSON,15,Fitzgerald
was,433,55,,15,
the,434,59,,15,
first,435,63,ORDINAL,15,
black,436,69,,15,
performer,437,75,,15,
to,438,85,,15,
play,439,88,,15,
the,440,93,,15,
Mocambo,441,97,FAC,15,Mocambo
",",442,104,,15,
following,443,106,,15,
Monroe,444,116,PERSON,15,
's,445,122,,15,
intervention,446,125,,15,
",",447,137,,15,
but,448,139,,15,
this,449,143,,15,
is,450,148,,15,
not,451,151,,15,
true,452,155,,15,
.,453,159,,15,
African,454,0,NORP,16,
-,455,7,NORP,16,
American,456,8,NORP,16,
singers,457,17,,16,
Herb,458,25,PERSON,16,
Jeffries,459,30,PERSON,16,
",",460,38,,16,
Eartha,461,40,PERSON,16,
Kitt,462,47,PERSON,16,
",",463,51,,16,
and,464,53,,16,
Joyce,465,57,PERSON,16,
Bryant,466,63,PERSON,16,
all,467,70,,16,
played,468,74,,16,
the,469,81,,16,
Mocambo,470,85,FAC,16,Mocambo
in,471,93,,16,
1952,472,96,DATE,16,
and,473,101,,16,
1953,474,105,DATE,16,
",",475,109,,16,
according,476,111,,16,
to,477,121,,16,
stories,478,124,,16,
published,479,132,,16,
at,480,142,,16,
the,481,145,,16,
time,482,149,,16,
in,483,154,,16,
Jet,484,157,ORG,16,
magazine,485,161,,16,
and,486,170,,16,
Billboard,487,174,ORG,16,
.,488,183,,16,
Although,0,0,,0,
the,1,9,,0,
tour,2,13,,0,
was,3,18,,0,
a,4,22,,0,
big,5,24,,0,
hit,6,28,,0,
with,7,32,,0,
audiences,8,37,,0,
and,9,47,,0,
set,10,51,,0,
a,11,55,,0,
new,12,57,,0,
box,13,61,,0,
office,14,65,,0,
record,15,72,,0,
for,16,79,,0,
Australia,17,83,GPE,0,Australia
",",18,92,,0,
it,19,94,,0,
was,20,97,,0,
marred,21,101,,0,
by,22,108,,0,
an,23,111,,0,
incident,24,114,,0,
of,25,123,,0,
racial,26,126,,0,
discrimination,27,133,,0,
that,28,148,,0,
caused,29,153,,0,
Fitzgerald,30,160,PERSON,0,Fitzgerald
to,31,171,,0,
miss,32,174,,0,
the,33,179,,0,
first,34,183,ORDINAL,0,
two,35,189,CARDINAL,0,
concerts,36,193,,0,
in,37,202,,0,
Sydney,38,205,GPE,0,Sydney
",",39,211,,0,
and,40,213,,0,
Gordon,41,217,PERSON,0,
had,42,224,,0,
to,43,228,,0,
arrange,44,231,,0,
two,45,239,CARDINAL,0,
later,46,243,,0,
free,47,249,,0,
concerts,48,254,,0,
to,49,263,,0,
compensate,50,266,,0,
ticket,51,277,,0,
holders,52,284,,0,
.,53,291,,0,
Although,54,0,,1,
the,55,9,,1,
four,56,13,CARDINAL,1,
members,57,18,,1,
of,58,26,,1,
Fitzgerald,59,29,PERSON,1,Fitzgerald
's,60,39,,1,
entourage,61,42,,1,
–,62,52,,1,
Fitzgerald,63,54,PERSON,1,Fitzgerald
",",64,64,,1,
her,65,66,,1,Fitzgerald
pianist,66,70,,1,
John,67,78,PERSON,1,
Lewis,68,83,PERSON,1,Lewis
",",69,88,,1,
her,70,90,,1,Fitzgerald
assistant,71,94,,1,
(,72,104,,1,
and,73,105,,1,
cousin,74,109,,1,
),75,115,,1,
Georgiana,76,117,PERSON,1,
Henry,77,127,PERSON,1,Henry
",",78,132,,1,
and,79,134,,1,
manager,80,138,,1,
Norman,81,146,PERSON,1,
Granz,82,153,PERSON,1,Granz
–,83,159,,1,
all,84,161,,1,
had,85,165,,1,
first,86,169,ORDINAL,1,
-,87,174,,1,
class,88,175,,1,
tickets,89,181,,1,tickets
on,90,189,,1,
their,91,192,,1,tickets
scheduled,92,198,,1,
Pan,93,208,ORG,1,
-,94,211,ORG,1,
American,95,212,ORG,1,
Airlines,96,221,ORG,1,
flight,97,230,,1,
from,98,237,,1,
Honolulu,99,242,GPE,1,Honolulu
to,100,251,,1,
Australia,101,254,GPE,1,Australia
",",102,263,,1,
they,103,265,,1,tickets
were,104,270,,1,
ordered,105,275,,1,
to,106,283,,1,
leave,107,286,,1,
the,108,292,,1,
aircraft,109,296,,1,aircraft
after,110,305,,1,
they,111,311,,1,tickets
had,112,316,,1,
already,113,320,,1,
boarded,114,328,,1,
and,115,336,,1,
were,116,340,,1,
refused,117,345,,1,
permission,118,353,,1,
to,119,364,,1,
re,120,367,,1,
-,121,369,,1,
board,122,370,,1,
the,123,376,,1,
aircraft,124,380,,1,aircraft
to,125,389,,1,
retrieve,126,392,,1,
their,127,401,,1,tickets
luggage,128,407,,1,
and,129,415,,1,
clothing,130,419,,1,
.,131,427,,1,
As,132,0,,2,
a,133,3,,2,
result,134,5,,2,
",",135,11,,2,
they,136,13,,2,tickets
were,137,18,,2,
stranded,138,23,,2,
in,139,32,,2,
Honolulu,140,35,GPE,2,Honolulu
for,141,44,,2,
three,142,48,DATE,2,
days,143,54,DATE,2,
before,144,59,,2,
they,145,66,,2,tickets
could,146,71,,2,
get,147,77,,2,
another,148,81,,2,
flight,149,89,,2,
to,150,96,,2,
Sydney,151,99,GPE,2,Sydney
.,152,105,,2,
Although,153,0,,3,
a,154,9,,3,
contemporary,155,11,,3,
Australian,156,24,NORP,3,
press,157,35,,3,
report,158,41,,3,
quoted,159,48,,3,
an,160,55,,3,
Australian,161,58,NORP,3,
Pan,162,69,ORG,3,
-,163,72,ORG,3,
Am,164,73,ORG,3,
spokesperson,165,76,,3,spokesperson
who,166,89,,3,
denied,167,93,,3,
that,168,100,,3,
the,169,105,,3,
incident,170,109,,3,
was,171,118,,3,
racially,172,122,,3,
based,173,131,,3,
",",174,136,,3,
Fitzgerald,175,138,PERSON,3,Fitzgerald
",",176,148,,3,
Henry,177,150,PERSON,3,Henry
",",178,155,,3,
Lewis,179,157,PERSON,3,Lewis
and,180,163,,3,
Granz,181,167,PERSON,3,Granz
filed,182,173,,3,
a,183,179,,3,
civil,184,181,,3,
suit,185,187,,3,suit
for,186,192,,3,
racial,187,196,,3,
discrimination,188,203,,3,
against,189,218,,3,
Pan,190,226,ORG,3,
-,191,229,ORG,3,
Am,192,230,ORG,3,
in,193,233,,3,
December,194,236,DATE,3,
1954,195,245,DATE,3,
and,196,250,,3,
in,197,254,,3,
a,198,257,,3,
1970,199,259,DATE,3,
television,200,264,,3,
interview,201,275,,3,
Fitzgerald,202,285,PERSON,3,Fitzgerald
confirmed,203,296,,3,
that,204,306,,3,
they,205,311,,3,spokesperson
had,206,316,,3,
won,207,320,,3,
the,208,324,,3,
suit,209,328,,3,suit
and,210,333,,3,
received,211,337,,3,
what,212,346,,3,
she,213,351,,3,Fitzgerald
described,214,355,,3,
as,215,365,,3,
a,216,368,,3,
"""",217,370,,3,
nice,218,371,,3,
settlement,219,376,,3,
"""",220,386,,3,
.,221,387,,3,
Fitzgerald,222,0,PERSON,4,Fitzgerald
was,223,11,,4,
still,224,15,,4,
performing,225,21,,4,
at,226,32,,4,
Granz,227,35,PERSON,4,Granz
's,228,40,,4,
Jazz,229,43,ORG,4,
at,230,48,ORG,4,
the,231,51,ORG,4,
Philharmonic,232,55,ORG,4,
(,233,68,,4,
JATP,234,69,ORG,4,
),235,73,,4,
concerts,236,75,,4,
by,237,84,,4,
1955,238,87,DATE,4,
.,239,91,,4,
She,240,0,,5,Fitzgerald
left,241,4,,5,
Decca,242,9,ORG,5,
",",243,14,,5,
and,244,16,,5,
Granz,245,20,PERSON,5,Granz
",",246,25,,5,
now,247,27,,5,
her,248,31,,5,Fitzgerald
manager,249,35,,5,
",",250,42,,5,
created,251,44,,5,
Verve,252,52,ORG,5,
Records,253,58,ORG,5,
around,254,66,,5,
her,255,73,,5,Fitzgerald
.,256,76,,5,
She,257,0,,6,Fitzgerald
later,258,4,,6,
described,259,10,,6,
the,260,20,,6,
period,261,24,,6,
as,262,31,,6,
strategically,263,34,,6,
crucial,264,48,,6,
",",265,55,,6,
saying,266,57,,6,
",",267,63,,6,
"""",268,65,,6,
I,269,66,,6,
had,270,68,,6,
gotten,271,72,,6,
to,272,79,,6,
the,273,82,,6,
point,274,86,,6,
where,275,92,,6,
I,276,98,,6,
was,277,100,,6,
only,278,104,,6,
singing,279,109,,6,
be,280,117,,6,
-,281,119,,6,
bop,282,120,,6,bop
.,283,123,,6,
I,284,0,,7,
thought,285,2,,7,
be,286,10,,7,
-,287,12,,7,
bop,288,13,,7,
was,289,17,,7,
',290,21,,7,
it,291,22,,7,bop
',292,24,,7,
",",293,25,,7,
and,294,27,,7,
that,295,31,,7,
all,296,36,,7,
I,297,40,,7,
had,298,42,,7,
to,299,46,,7,
do,300,49,,7,
was,301,52,,7,
go,302,56,,7,
some,303,59,,7,
place,304,64,,7,
and,305,70,,7,
sing,306,74,,7,
bop,307,79,,7,
.,308,82,,7,
But,309,0,,8,
it,310,4,,8,bop
finally,311,7,,8,
got,312,15,,8,
to,313,19,,8,
the,314,22,,8,
point,315,26,,8,
where,316,32,,8,
I,317,38,,8,
had,318,40,,8,
no,319,44,,8,
place,320,47,,8,
to,321,53,,8,
sing,322,56,,8,
.,323,60,,8,
I,324,0,,9,
realized,325,2,,9,
then,326,11,,9,
that,327,16,,9,
there,328,21,,9,
was,329,27,,9,
more,330,31,,9,
to,331,36,,9,
music,332,39,,9,
than,333,45,,9,
bop,334,50,,9,
.,335,53,,9,
Norman,336,0,PERSON,10,Norman
...,337,7,,10,
felt,338,11,,10,
that,339,16,,10,
I,340,21,,10,
should,341,23,,10,
do,342,30,,10,
other,343,33,,10,
things,344,39,,10,
",",345,45,,10,
so,346,47,,10,
he,347,50,,10,Norman
produced,348,53,,10,
Ella,349,62,WORK_OF_ART,10,
Fitzgerald,350,67,WORK_OF_ART,10,Fitzgerald
Sings,351,78,WORK_OF_ART,10,
the,352,84,WORK_OF_ART,10,
Cole,353,88,WORK_OF_ART,10,
Porter,354,93,WORK_OF_ART,10,
Song,355,100,WORK_OF_ART,10,
Book,356,105,WORK_OF_ART,10,Book
with,357,110,,10,
me,358,115,,10,
.,359,117,,10,
It,360,0,,11,Fitzgerald
was,361,3,,11,
a,362,7,,11,
turning,363,9,,11,
point,364,17,,11,
in,365,23,,11,
my,366,26,,11,
life,367,29,,11,
.,368,33,,11,
"""",369,0,,12,
On,370,1,,12,
March,371,4,DATE,12,
15,372,10,DATE,12,
",",373,12,DATE,12,
1955,374,14,DATE,12,
",",375,18,,12,
Ella,376,20,PERSON,12,
Fitzgerald,377,25,PERSON,12,Fitzgerald
opened,378,36,,12,
her,379,43,,12,Book
initial,380,47,,12,
engagement,381,55,,12,
at,382,66,,12,
the,383,69,,12,
Mocambo,384,73,FAC,12,
nightclub,385,81,,12,
in,386,91,,12,
Hollywood,387,94,GPE,12,
",",388,103,,12,
after,389,105,,12,
Marilyn,390,111,PERSON,12,
Monroe,391,119,PERSON,12,
lobbied,392,126,,12,
the,393,134,,12,
owner,394,138,,12,
for,395,144,,12,
the,396,148,,12,
booking,397,152,,12,booking
.,398,159,,12,
The,399,0,,13,
booking,400,4,,13,booking
was,401,12,,13,
instrumental,402,16,,13,
in,403,29,,13,
Fitzgerald,404,32,PERSON,13,Fitzgerald
's,405,42,,13,
career,406,45,,13,
.,407,51,,13,
Bonnie,408,0,PERSON,14,
Greer,409,7,PERSON,14,
dramatized,410,13,,14,
the,411,24,,14,
incident,412,28,,14,
as,413,37,,14,
the,414,40,,14,
musical,415,44,,14,
drama,416,52,,14,
",",417,57,,14,
Marilyn,418,59,PERSON,14,
and,419,67,,14,
Ella,420,71,PERSON,14,
",",421,75,,14,
in,422,77,,14,
2008,423,80,DATE,14,
.,424,84,,14,
It,425,0,,15,
had,426,3,,15,
previously,427,7,,15,
been,428,18,,15,
widely,429,23,,15,
reported,430,30,,15,
that,431,39,,15,
Fitzgerald,432,44,PERSON,15,Fitzgerald
was,433,55,,15,
the,434,59,,15,
first,435,63,ORDINAL,15,
black,436,69,,15,
performer,437,75,,15,
to,438,85,,15,
play,439,88,,15,
the,440,93,,15,
Mocambo,441,97,FAC,15,Mocambo
",",442,104,,15,
following,443,106,,15,
Monroe,444,116,PERSON,15,
's,445,122,,15,
intervention,446,125,,15,
",",447,137,,15,
but,448,139,,15,
this,449,143,,15,
is,450,148,,15,
not,451,151,,15,
true,452,155,,15,
.,453,159,,15,
African,454,0,NORP,16,
-,455,7,NORP,16,
American,456,8,NORP,16,
singers,457,17,,16,
Herb,458,25,PERSON,16,
Jeffries,459,30,PERSON,16,
",",460,38,,16,
Eartha,461,40,PERSON,16,
Kitt,462,47,PERSON,16,
",",463,51,,16,
and,464,53,,16,
Joyce,465,57,PERSON,16,
Bryant,466,63,PERSON,16,
all,467,70,,16,
played,468,74,,16,
the,469,81,,16,
Mocambo,470,85,FAC,16,Mocambo
in,471,93,,16,
1952,472,96,DATE,16,
and,473,101,,16,
1953,474,105,DATE,16,
",",475,109,,16,
according,476,111,,16,
to,477,121,,16,
stories,478,124,,16,
published,479,132,,16,
at,480,142,,16,
the,481,145,,16,
time,482,149,,16,
in,483,154,,16,
Jet,484,157,ORG,16,
magazine,485,161,,16,
and,486,170,,16,
Billboard,487,174,ORG,16,
.,488,183,,16,
Ella,0,0,PERSON,0,
Fitzgerald,1,5,PERSON,0,Fitzgerald
Sings,2,16,,0,
the,3,22,WORK_OF_ART,0,
Cole,4,26,WORK_OF_ART,0,
Porter,5,31,WORK_OF_ART,0,
Song,6,38,WORK_OF_ART,0,
Book,7,43,WORK_OF_ART,0,
",",8,47,,0,
released,9,49,,0,
in,10,58,,0,
1956,11,61,DATE,0,
",",12,65,,0,
was,13,67,,0,
the,14,71,,0,
first,15,75,ORDINAL,0,
of,16,81,,0,
eight,17,84,CARDINAL,0,
Song,18,90,WORK_OF_ART,0,
Book,19,95,WORK_OF_ART,0,
sets,20,100,,0,
Fitzgerald,21,105,PERSON,0,Fitzgerald
would,22,116,,0,
record,23,122,,0,
for,24,129,,0,
Verve,25,133,ORG,0,
at,26,139,,0,
irregular,27,142,,0,
intervals,28,152,,0,
from,29,162,,0,
1956,30,167,DATE,0,
to,31,172,,0,
1964,32,175,DATE,0,
.,33,179,,0,
The,34,0,,1,
composers,35,4,,1,
and,36,14,,1,
lyricists,37,18,,1,
spotlighted,38,28,,1,
on,39,40,,1,
each,40,43,,1,
set,41,48,,1,
",",42,51,,1,
taken,43,53,,1,
together,44,59,,1,
",",45,67,,1,
represent,46,69,,1,
the,47,79,,1,
greatest,48,83,,1,
part,49,92,,1,
of,50,97,,1,
the,51,100,,1,
cultural,52,104,,1,
canon,53,113,,1,
known,54,119,,1,
as,55,125,,1,
the,56,128,WORK_OF_ART,1,
Great,57,132,WORK_OF_ART,1,
American,58,138,WORK_OF_ART,1,
Songbook,59,147,WORK_OF_ART,1,Songbook
.,60,155,,1,
Her,61,0,,2,Songbook
song,62,4,,2,
selections,63,9,,2,
ranged,64,20,,2,
from,65,27,,2,
standards,66,32,,2,
to,67,42,,2,
rarities,68,45,,2,
and,69,54,,2,
represented,70,58,,2,
an,71,70,,2,
attempt,72,73,,2,
by,73,81,,2,
Fitzgerald,74,84,PERSON,2,Fitzgerald
to,75,95,,2,
cross,76,98,,2,
over,77,104,,2,
into,78,109,,2,
a,79,114,,2,
non,80,116,,2,
-,81,119,,2,
jazz,82,120,,2,
audience,83,125,,2,
.,84,133,,2,
The,85,0,,3,
sets,86,4,,3,
are,87,9,,3,
the,88,13,,3,
most,89,17,,3,
well,90,22,,3,
-,91,26,,3,
known,92,27,,3,
items,93,33,,3,
in,94,39,,3,
her,95,42,,3,Fitzgerald
discography,96,46,,3,
.,97,57,,3,
Ella,0,0,PERSON,0,
Fitzgerald,1,5,PERSON,0,Fitzgerald
Sings,2,16,,0,
the,3,22,WORK_OF_ART,0,
Cole,4,26,WORK_OF_ART,0,
Porter,5,31,WORK_OF_ART,0,
Song,6,38,WORK_OF_ART,0,
Book,7,43,WORK_OF_ART,0,
",",8,47,,0,
released,9,49,,0,
in,10,58,,0,
1956,11,61,DATE,0,
",",12,65,,0,
was,13,67,,0,
the,14,71,,0,
first,15,75,ORDINAL,0,
of,16,81,,0,
eight,17,84,CARDINAL,0,
Song,18,90,WORK_OF_ART,0,
Book,19,95,WORK_OF_ART,0,
sets,20,100,,0,
Fitzgerald,21,105,PERSON,0,Fitzgerald
would,22,116,,0,
record,23,122,,0,
for,24,129,,0,
Verve,25,133,ORG,0,
at,26,139,,0,
irregular,27,142,,0,
intervals,28,152,,0,
from,29,162,,0,
1956,30,167,DATE,0,
to,31,172,,0,
1964,32,175,DATE,0,
.,33,179,,0,
The,34,0,,1,
composers,35,4,,1,
and,36,14,,1,
lyricists,37,18,,1,
spotlighted,38,28,,1,
on,39,40,,1,
each,40,43,,1,
set,41,48,,1,
",",42,51,,1,
taken,43,53,,1,
together,44,59,,1,
",",45,67,,1,
represent,46,69,,1,
the,47,79,,1,
greatest,48,83,,1,
part,49,92,,1,
of,50,97,,1,
the,51,100,,1,
cultural,52,104,,1,
canon,53,113,,1,
known,54,119,,1,
as,55,125,,1,
the,56,128,WORK_OF_ART,1,
Great,57,132,WORK_OF_ART,1,
American,58,138,WORK_OF_ART,1,
Songbook,59,147,WORK_OF_ART,1,Songbook
.,60,155,,1,
Her,61,0,,2,Songbook
song,62,4,,2,
selections,63,9,,2,
ranged,64,20,,2,
from,65,27,,2,
standards,66,32,,2,
to,67,42,,2,
rarities,68,45,,2,
and,69,54,,2,
represented,70,58,,2,
an,71,70,,2,
attempt,72,73,,2,
by,73,81,,2,
Fitzgerald,74,84,PERSON,2,Fitzgerald
to,75,95,,2,
cross,76,98,,2,
over,77,104,,2,
into,78,109,,2,
a,79,114,,2,
non,80,116,,2,
-,81,119,,2,
jazz,82,120,,2,
audience,83,125,,2,
.,84,133,,2,
The,85,0,,3,
sets,86,4,,3,
are,87,9,,3,
the,88,13,,3,
most,89,17,,3,
well,90,22,,3,
-,91,26,,3,
known,92,27,,3,
items,93,33,,3,
in,94,39,,3,
her,95,42,,3,Fitzgerald
discography,96,46,,3,
.,97,57,,3,
Ella,0,0,PERSON,0,
Fitzgerald,1,5,PERSON,0,Fitzgerald
Sings,2,16,,0,
the,3,22,WORK_OF_ART,0,
Duke,4,26,WORK_OF_ART,0,
Ellington,5,31,WORK_OF_ART,0,
Song,6,41,WORK_OF_ART,0,
Book,7,46,WORK_OF_ART,0,Book
was,8,51,,0,
the,9,55,,0,
only,10,59,,0,
Song,11,64,WORK_OF_ART,0,
Book,12,69,WORK_OF_ART,0,Book
on,13,74,,0,
which,14,77,,0,
the,15,83,,0,
composer,16,87,,0,
she,17,96,,0,Fitzgerald
interpreted,18,100,,0,
played,19,112,,0,
with,20,119,,0,
her,21,124,,0,Fitzgerald
.,22,127,,0,
Duke,23,0,PERSON,1,
Ellington,24,5,PERSON,1,Ellington
and,25,15,,1,
his,26,19,,1,Ellington
longtime,27,23,,1,
collaborator,28,32,,1,collaborator
Billy,29,45,PERSON,1,
Strayhorn,30,51,PERSON,1,
both,31,61,,1,
appeared,32,66,,1,
on,33,75,,1,
exactly,34,78,CARDINAL,1,
half,35,86,CARDINAL,1,
the,36,91,,1,
set,37,95,,1,
's,38,98,,1,
38,39,101,CARDINAL,1,
tracks,40,104,,1,
and,41,111,,1,
wrote,42,115,,1,
two,43,121,CARDINAL,1,
new,44,125,,1,
pieces,45,129,,1,
of,46,136,,1,
music,47,139,,1,
for,48,145,,1,
the,49,149,,1,
album,50,153,,1,
:,51,158,,1,
"""",52,160,,1,
The,53,161,WORK_OF_ART,1,
E,54,165,WORK_OF_ART,1,
and,55,167,WORK_OF_ART,1,
D,56,171,WORK_OF_ART,1,Fitzgerald
Blues,57,173,WORK_OF_ART,1,
"""",58,178,,1,
and,59,180,,1,
a,60,184,,1,
four,61,186,CARDINAL,1,
-,62,190,,1,
movement,63,191,,1,
musical,64,200,,1,
portrait,65,208,,1,
of,66,217,,1,
Fitzgerald,67,220,PERSON,1,Fitzgerald
.,68,230,,1,
The,69,0,,2,
Song,70,4,,2,
Book,71,9,,2,
series,72,14,,2,
ended,73,21,,2,
up,74,27,,2,
becoming,75,30,,2,
the,76,39,,2,
singer,77,43,,2,
's,78,49,,2,
most,79,52,,2,
critically,80,57,,2,
acclaimed,81,68,,2,
and,82,78,,2,
commercially,83,82,,2,
successful,84,95,,2,
work,85,106,,2,
",",86,110,,2,
and,87,112,,2,
probably,88,116,,2,
her,89,125,,2,collaborator
most,90,129,,2,
significant,91,134,,2,
offering,92,146,,2,
to,93,155,,2,
American,94,158,NORP,2,
culture,95,167,,2,
.,96,174,,2,
The,97,0,ORG,3,
New,98,4,ORG,3,
York,99,8,ORG,3,
Times,100,13,ORG,3,
wrote,101,19,,3,
in,102,25,,3,
1996,103,28,DATE,3,
",",104,32,,3,
"""",105,34,,3,
These,106,35,,3,
albums,107,41,,3,albums
were,108,48,,3,
among,109,53,,3,
the,110,59,,3,
first,111,63,ORDINAL,3,
pop,112,69,,3,
records,113,73,,3,
to,114,81,,3,
devote,115,84,,3,
such,116,91,,3,
serious,117,96,,3,
attention,118,104,,3,
to,119,114,,3,
individual,120,117,,3,
songwriters,121,128,,3,
",",122,139,,3,
and,123,141,,3,
they,124,145,,3,albums
were,125,150,,3,
instrumental,126,155,,3,
in,127,168,,3,
establishing,128,171,,3,
the,129,184,,3,
pop,130,188,,3,
album,131,192,,3,
as,132,198,,3,
a,133,201,,3,
vehicle,134,203,,3,
for,135,211,,3,
serious,136,215,,3,
musical,137,223,,3,
exploration,138,231,,3,
.,139,242,,3,
"""Days",140,243,,3,
after,141,249,,3,
Fitzgerald,142,255,PERSON,3,Fitzgerald
's,143,265,,3,
death,144,268,,3,
",",145,273,,3,
The,146,275,ORG,3,
New,147,279,ORG,3,
York,148,283,ORG,3,
Times,149,288,ORG,3,
columnist,150,294,,3,
Frank,151,304,PERSON,3,
Rich,152,310,PERSON,3,
wrote,153,315,,3,
that,154,321,,3,
in,155,326,,3,
the,156,329,,3,
Song,157,333,,3,
Book,158,338,,3,
series,159,343,,3,
Fitzgerald,160,350,PERSON,3,Fitzgerald
"""",161,361,,3,
performed,162,362,,3,
a,163,372,,3,
cultural,164,374,,3,
transaction,165,383,,3,
as,166,395,,3,
extraordinary,167,398,,3,
as,168,412,,3,
Elvis,169,415,PERSON,3,
',170,420,,3,
contemporaneous,171,422,,3,
integration,172,438,,3,
of,173,450,,3,
white,174,453,,3,
and,175,459,,3,
African,176,463,NORP,3,
American,177,471,NORP,3,
soul,178,480,,3,
.,179,484,,3,
Here,180,0,,4,
was,181,5,,4,
a,182,9,,4,
black,183,11,,4,
woman,184,17,,4,
popularizing,185,23,,4,
urban,186,36,,4,
songs,187,42,,4,
often,188,48,,4,
written,189,54,,4,
by,190,62,,4,
immigrant,191,65,,4,
Jews,192,75,NORP,4,
to,193,80,,4,
a,194,83,,4,
national,195,85,,4,
audience,196,94,,4,
of,197,103,,4,
predominantly,198,106,,4,
white,199,120,,4,
Christians,200,126,NORP,4,
.,201,136,,4,
"""",202,137,,4,
Frank,203,0,PERSON,5,
Sinatra,204,6,PERSON,5,Sinatra
",",205,13,,5,
out,206,15,,5,
of,207,19,,5,
respect,208,22,,5,
for,209,30,,5,
Fitzgerald,210,34,PERSON,5,Fitzgerald
",",211,44,,5,
prohibited,212,46,,5,
Capitol,213,57,ORG,5,
Records,214,65,ORG,5,
from,215,73,,5,
re,216,78,,5,
-,217,80,,5,
releasing,218,81,,5,
his,219,91,,5,Sinatra
own,220,95,,5,
recordings,221,99,,5,
in,222,110,,5,
separate,223,113,,5,
albums,224,122,,5,
for,225,129,,5,
individual,226,133,,5,
composers,227,144,,5,
in,228,154,,5,
the,229,157,,5,
same,230,161,,5,
way,231,166,,5,
.,232,169,,5,
Fitzgerald,233,0,PERSON,6,Fitzgerald
also,234,11,,6,
recorded,235,16,,6,
albums,236,25,,6,
exclusively,237,32,,6,
devoted,238,44,,6,
to,239,52,,6,
the,240,55,,6,
songs,241,59,,6,
of,242,65,,6,
Porter,243,68,PERSON,6,
and,244,75,,6,
Gershwin,245,79,PERSON,6,
in,246,88,,6,
1972,247,91,DATE,6,
and,248,96,,6,
1983,249,100,DATE,6,
;,250,104,,6,
the,251,106,,6,
albums,252,110,,6,
being,253,117,,6,
",",254,122,,6,
respectively,255,124,,6,
",",256,136,,6,
Ella,257,138,WORK_OF_ART,6,
Loves,258,143,WORK_OF_ART,6,
Cole,259,149,WORK_OF_ART,6,
and,260,154,,6,
Nice,261,158,WORK_OF_ART,6,
Work,262,163,WORK_OF_ART,6,Work
If,263,168,WORK_OF_ART,6,
You,264,171,WORK_OF_ART,6,
Can,265,175,WORK_OF_ART,6,
Get,266,179,WORK_OF_ART,6,
It,267,183,WORK_OF_ART,6,Work
.,268,185,,6,
A,269,0,,7,
later,270,2,,7,
collection,271,8,,7,
devoted,272,19,,7,
to,273,27,,7,
a,274,30,,7,
single,275,32,,7,
composer,276,39,,7,composer
was,277,48,,7,
released,278,52,,7,
during,279,61,,7,
her,280,68,,7,composer
time,281,72,,7,
with,282,77,,7,
Pablo,283,82,ORG,7,
Records,284,88,ORG,7,
",",285,95,,7,
Ella,286,97,PERSON,7,
Abraça,287,102,PERSON,7,
Jobim,288,109,PERSON,7,
