entType,URI,types,sentence,sentenceIndex,paragraphIndex,section,support,entity,offset,similarityScore,percentageOfSecondRank,wikiPageID,timeEntityType
person,http://dbpedia.org/resource/Django_Reinhardt,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","It then became the official guitar of 'Les Amis de la Guitare', a circle of Parisian guitarists, where it was played by Django Reinhardt, among others.",2,24,== Guitars ==,925.0,Django Reinhardt,120.0,1.0,0.0,575924,
place,http://dbpedia.org/resource/Sweden,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","Torres, SE 49 (1883)",0,26,== Guitars ==,102046.0,SE,8.0,0.9651281803510852,0.0241506989052616,575924,
place,http://dbpedia.org/resource/Sweden,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","Torres, SE 114 (1888); in the collection of Sheldon Urlik",0,27,== Guitars ==,102046.0,SE,8.0,0.9423666689615068,0.0483869242556104,575924,
person,http://dbpedia.org/resource/J._C._Romero,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,Wikidata:Q10871364,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BaseballPlayer",Danzas y cantos—terminología by Domingo Prat  (Buenos Aires: Romero y Fernández,1,30,== References ==,111.0,Romero,64.0,0.5427814872536268,0.6501918530758536,575924,
place,http://dbpedia.org/resource/Buenos_Aires,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Danzas y cantos—terminología by Domingo Prat  (Buenos Aires: Romero y Fernández,1,30,== References ==,33842.0,Buenos Aires,50.0,0.9980430848173204,0.0018125031335453,575924,
place,http://dbpedia.org/resource/Lisbon,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Ensayo biográfico by Emilio Pujol (Lisboa: Talleres Gráficos de Ramos, Afonso & Moita, L.D.A., 1960/ Valencia:",1,31,== References ==,19827.0,Lisboa,36.0,0.999999820953308,1.7902784409118796e-07,575924,
place,http://dbpedia.org/resource/Valencia,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town","Ensayo biográfico by Emilio Pujol (Lisboa: Talleres Gráficos de Ramos, Afonso & Moita, L.D.A., 1960/ Valencia:",1,31,== References ==,8875.0,Valencia,103.0,0.509736880590433,0.8306802610777794,575924,
person,http://dbpedia.org/resource/Emilio_Pujol,http://dbpedia.org/ontology/Person,"Ensayo biográfico by Emilio Pujol (Lisboa: Talleres Gráficos de Ramos, Afonso & Moita, L.D.A., 1960/ Valencia:",1,31,== References ==,,,,,,575924,
person,http://dbpedia.org/resource/Antonio_Soler,http://dbpedia.org/ontology/Person,Artes Gráficas Soler.,2,31,== References ==,,,,,,575924,
place,http://dbpedia.org/resource/South_Australia,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","S.A., 1978).",3,31,== References ==,25763.0,S.A.,0.0,0.8618444801793976,0.1231933457109163,575924,
person,http://dbpedia.org/resource/Rius,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:ComicsCreator","Francisco Tárrega Biografía Oficial by Adrián Rius Espinós, published by Ayuntamiento de Vila-Real, ISBN 84-88331-82-7",0,32,== References ==,29.0,Rius,49.0,1.0,0.0,575924,
place,http://dbpedia.org/resource/Villarreal,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town","Francisco Tárrega Biografía Oficial by Adrián Rius Espinós, published by Ayuntamiento de Vila-Real, ISBN 84-88331-82-7",0,32,== References ==,230.0,Vila-Real,93.0,0.999999985969538,0.0,575924,
person,http://dbpedia.org/resource/David_J,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Tárrega’s Enigmatic Patron and Recuerdos de la Alhambra by David J. Buch (http://michaelorenz.blogspot.com/2020/11/concepcion-gomez-de-jacoby-tarregas.html),1,33,== References ==,183.0,David J,62.0,0.9999999999998296,0.0,575924,
person,http://dbpedia.org/resource/David_J,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Tárrega’s Enigmatic Patron and Recuerdos de la Alhambra by David J. Buch (http://michaelorenz.blogspot.com/2020/11/concepcion-gomez-de-jacoby-tarregas.html),1,33,== References ==,183.0,David J,62.0,0.9999999999998296,0.0,575924,
person,http://dbpedia.org/resource/Rius,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:ComicsCreator","Francisco Tárrega – Selección de Obras by Adrián Rius Espinós (includes CD with historical recordings by Josefina Robledo; example: ""Capricho árabe"", published by Excmo.",0,34,== References ==,29.0,Rius,54.0,1.0,0.0,575924,
place,http://dbpedia.org/resource/Villarreal,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town",Ayuntamiento de Vila-Real and Instituto Valenciano de la Música,1,34,== References ==,230.0,Vila-Real,16.0,0.999999959158516,0.0,575924,
person,http://dbpedia.org/resource/Francesco_Moser,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:Cyclist","Francisco Tárrega, Werden und Wirkung by Wolf Moser, published by Edition Saint-Georges.",0,35,== References ==,157.0,Moser,47.0,0.7055822467839871,0.4172691557355401,575924,
person,http://dbpedia.org/resource/Saint_George,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q43115,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Cleric,DBpedia:Agent,DBpedia:Saint","Francisco Tárrega, Werden und Wirkung by Wolf Moser, published by Edition Saint-Georges.",0,35,== References ==,3440.0,Saint-Georges,75.0,0.9998757093214196,0.0001242511247788008,575924,
place,http://dbpedia.org/resource/Werden_Abbey,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","Francisco Tárrega, Werden und Wirkung by Wolf Moser, published by Edition Saint-Georges.",0,35,== References ==,69.0,Werden,20.0,0.9999999922111158,7.723046908202979e-09,575924,
person,http://dbpedia.org/resource/Leo_Moser,http://dbpedia.org/ontology/Person,"Francisco Tárrega y la guitarra en Espana entre 1830 y 1960 by Wolf Moser, published by Piles Editorial de Música S.A. ISBN 978-84-96814-34-9",0,37,== References ==,,,,,,575924,
person,http://dbpedia.org/resource/Leckie_Mine,http://dbpedia.org/ontology/Person,"Tárrega / Walter Leckie Manuscripts, www.theguitarmuseum.com",0,45,== External links ==,,,,,,575924,
place,http://dbpedia.org/resource/Villarreal,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town",Photos from Francisco Tárrega's room in the Vila-real City Museum,0,47,== External links ==,230.0,Vila-real,45.0,0.9999999888106004,0.0,575924,
place,http://dbpedia.org/resource/Villarreal,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town",Monument in Vila-Real,0,48,== External links ==,230.0,Vila-Real,12.0,0.9999999591585232,0.0,575924,
person,http://dbpedia.org/resource/Lico,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q937857,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:SoccerPlayer","Estudio Temático Filatélico sobre Francisco Tárrega at the Wayback Machine (archived October 27, 2009) by Salvador Carracedo Benet (in Spanish)",0,49,== External links ==,12.0,lico,25.0,0.9999989352311884,0.0,575924,
place,http://dbpedia.org/resource/Carracedelo,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town","Estudio Temático Filatélico sobre Francisco Tárrega at the Wayback Machine (archived October 27, 2009) by Salvador Carracedo Benet (in Spanish)",0,49,== External links ==,13.0,Carracedo,118.0,0.9999998502024252,1.4979754588266134e-07,575924,
time,,,Francisco de Asís Tárrega y Eixea (21 November 1852 – 15 December 1909) was a Spanish composer and classical guitarist of the Romantic period.,0,0,,,21 November 1852,,,,575924,TimePoint
time,,,Francisco de Asís Tárrega y Eixea (21 November 1852 – 15 December 1909) was a Spanish composer and classical guitarist of the Romantic period.,0,0,,,15 December 1909,,,,575924,TimePoint
time,,,"He is often called ""the father of classical guitar"" and is considered one of the greatest guitarists of all time.",2,0,,,one of,,,,575924,TimePoint
time,,,"Tárrega was born on 21 November 1852, in Villarreal, Province of Castellón, Spain.",0,2,== Biography ==,,21 November 1852,,,,575924,TimePoint
time,,,"By the end of the 1870s, Tárrega was teaching the guitar (Emilio Pujol, Miguel Llobet, and Daniel Fortea were pupils of his) and giving regular concerts.",0,7,== Biography ==,,of the 1870s,,,,575924,TimePoint
time,,,"During the winter of 1880, Tárrega replaced his friend Luis de Soria, in a concert in Novelda, Alicante, where, after the concert, an important man in town asked the artist to listen to his daughter, María José Rizo, who was learning to play guitar.",0,8,== Biography ==,,winter of 1880,,,,575924,TimePoint
time,,,"Thus he conceived the theme of one of his most memorable works, Lágrima (literally meaning teardrop).",9,9,== Biography ==,,theme of one,,,,575924,TimePoint
time,,,"At Christmas 1882, Tárrega married María José Rizo.",11,9,== Biography ==,,Christmas 1882,,,,575924,TimePoint
time,,,"Later she took him to Granada, which later inspired the guitarist to write Recuerdos de la Alhambra, which he first dedicated to Concepción in 1899 with the title ""A Granada.""",3,11,== Biography ==,,1899 with,,,,575924,TimePoint
time,,,"From the later 1880s up to 1903, Tárrega continued composing and traveling, but limited his concerts to Spain.",0,12,== Biography ==,,1880s up,,,,575924,TimePoint
time,,,"In January 1906, he was afflicted with paralysis on his right side, and though he would eventually return to performing, he never completely recovered.",0,13,== Biography ==,,January 1906,,,,575924,TimePoint
time,,,"He finished his last work, Oremus, on 2 December 1909.",1,13,== Biography ==,,2 December 1909,,,,575924,TimePoint
time,,,"He died in Barcelona thirteen days later, on 15 December, at the age of 57.",2,13,== Biography ==,,age of 57,,,,575924,TimePoint
time,,,"Enrique Garcia, n°74 (1906) -",0,24,== Guitars ==,,1906,,,,575924,TimePoint
time,,,"Torres, FE 17 (1869) – This is the guitar that was given to 17 year old Francisco Tárrega by Torres personally after hearing him play.",0,25,== Guitars ==,,FE 17,,,,575924,TimePoint
time,,,"Torres, FE 17 (1869) – This is the guitar that was given to 17 year old Francisco Tárrega by Torres personally after hearing him play.",0,25,== Guitars ==,,1869,,,,575924,TimePoint
time,,,"Torres, FE 17 (1869) – This is the guitar that was given to 17 year old Francisco Tárrega by Torres personally after hearing him play.",0,25,== Guitars ==,,17 year,,,,575924,TimePoint
time,,,"Torres, SE 49 (1883)",0,26,== Guitars ==,,SE 49,,,,575924,TimePoint
time,,,"Torres, SE 49 (1883)",0,26,== Guitars ==,,1883,,,,575924,TimePoint
time,,,"Torres, SE 114 (1888); in the collection of Sheldon Urlik",0,27,== Guitars ==,,SE 114,,,,575924,TimePoint
time,,,"Torres, SE 114 (1888); in the collection of Sheldon Urlik",0,27,== Guitars ==,,1888,,,,575924,TimePoint
time,,,[1934],2,30,== References ==,,1934 ],,,,575924,TimePoint
time,,,"Ensayo biográfico by Emilio Pujol (Lisboa: Talleres Gráficos de Ramos, Afonso & Moita, L.D.A., 1960/ Valencia:",1,31,== References ==,,1960/ Valencia,,,,575924,TimePoint
time,,,"S.A., 1978).",3,31,== References ==,,1978,,,,575924,TimePoint
time,,,"Francisco Tárrega Biografía Oficial by Adrián Rius Espinós, published by Ayuntamiento de Vila-Real, ISBN 84-88331-82-7",0,32,== References ==,,ISBN 84-88331-82-7,,,,575924,TimePoint
time,,,ISBN 3-00-012750-X.,1,35,== References ==,,ISBN 3-00-012750-X,,,,575924,TimePoint
time,,,ISBN 978-2-89655-079-1,1,36,== References ==,,ISBN 978-2-89655-079-1,,,,575924,TimePoint
time,,,"Francisco Tárrega y la guitarra en Espana entre 1830 y 1960 by Wolf Moser, published by Piles Editorial de Música S.A. ISBN 978-84-96814-34-9",0,37,== References ==,,1830 y,,,,575924,TimePoint
time,,,"Francisco Tárrega y la guitarra en Espana entre 1830 y 1960 by Wolf Moser, published by Piles Editorial de Música S.A. ISBN 978-84-96814-34-9",0,37,== References ==,,1960 by,,,,575924,TimePoint
time,,,"Francisco Tárrega y la guitarra en Espana entre 1830 y 1960 by Wolf Moser, published by Piles Editorial de Música S.A. ISBN 978-84-96814-34-9",0,37,== References ==,,ISBN 978-84-96814-34-9,,,,575924,TimePoint
time,,,"Francisco Tárrega, Collected Guitar Works, reprints of early editions, by Rafael Andia, Chanterelle 1001 and 1002.",0,38,== References ==,,Chanterelle 1001,,,,575924,TimePoint
time,,,"Estudio Temático Filatélico sobre Francisco Tárrega at the Wayback Machine (archived October 27, 2009) by Salvador Carracedo Benet (in Spanish)",0,49,== External links ==,,"October 27 , 2009",,,,575924,TimePoint
