entType,URI,types,sentence,sentenceIndex,paragraphIndex,section,support,entity,offset,similarityScore,percentageOfSecondRank,wikiPageID,timeEntityType
time,,,48 – Five Quartets (male voices; 1912),1,93,== Works == | === Works with opus numbers ===,,1912,,,,1531242,TimePoint
time,,,49 – Variations on a Russian Theme (1912),1,94,== Works == | === Works with opus numbers ===,,1912,,,,1531242,TimePoint
time,,,50 – Four songs (1912),1,95,== Works == | === Works with opus numbers ===,,1912,,,,1531242,TimePoint
time,,,51 – Four songs (1912),1,96,== Works == | === Works with opus numbers ===,,1912,,,,1531242,TimePoint
time,,,52 – Four songs (1912),1,97,== Works == | === Works with opus numbers ===,,1912,,,,1531242,TimePoint
time,,,54b –,1,100,== Works == | === Works with opus numbers ===,,54b –,,,,1531242,TimeRange
time,,,Prelude Pastorale (arr. 2 pianos)  (not confirmed if arrangement is by the composer),2,100,== Works == | === Works with opus numbers ===,,2 pianos,,,,1531242,TimePoint
time,,,56 – Four songs (1913),1,102,== Works == | === Works with opus numbers ===,,1913,,,,1531242,TimePoint
time,,,57 – Three Pieces (1913),1,103,== Works == | === Works with opus numbers ===,,1913,,,,1531242,TimePoint
time,,,58 – Prelude and Fugue (1913),1,104,== Works == | === Works with opus numbers ===,,1913,,,,1531242,TimePoint
time,,,61 – Violin Concerto (1915; revised 1921),1,113,== Works == | === Works with opus numbers ===,,1915,,,,1531242,TimePoint
time,,,62 – Sacred works (mixed; 1915),1,114,== Works == | === Works with opus numbers ===,,62 –,,,,1531242,TimeRange
time,,,62 – Sacred works (mixed; 1915),1,114,== Works == | === Works with opus numbers ===,,1915,,,,1531242,TimePoint
time,,,65 – Sonatina (1917),1,117,== Works == | === Works with opus numbers ===,,1917,,,,1531242,TimePoint
time,,,66 – Symphony No. 2 in B♭ minor (1917),1,118,== Works == | === Works with opus numbers ===,,2 in,,,,1531242,TimePoint
time,,,66 – Symphony No. 2 in B♭ minor (1917),1,118,== Works == | === Works with opus numbers ===,,1917,,,,1531242,TimePoint
time,,,"68 – Vechernyaya pesn [Evening song], Cantata for Tenor, Chorus and Orchestra (1920)",1,120,== Works == | === Works with opus numbers ===,,1920,,,,1531242,TimePoint
time,,,69 – Four songs (1919),1,121,== Works == | === Works with opus numbers ===,,1919,,,,1531242,TimePoint
time,,,70 – Valse-Impromptu No. 3 in E major,1,122,== Works == | === Works with opus numbers ===,,3 in,,,,1531242,TimePoint
time,,,71 – Four songs (1919–1920),1,123,== Works == | === Works with opus numbers ===,,1919–1920,,,,1531242,TimeRange
time,,,"Gifts of the Terek (Дары Терека), Cantata for viola solo, chorus and orchestra (1883)",0,125,== Works == | === Works without opus numbers ===,,1883,,,,1531242,TimePoint
time,,,6 Very Easy Pieces (1918–1919),0,126,== Works == | === Works without opus numbers ===,,1918–1919,,,,1531242,TimeRange
time,,,Toccata and Fugue (1920),0,127,== Works == | === Works without opus numbers ===,,1920,,,,1531242,TimePoint
time,,,Canon (1923),0,128,== Works == | === Works without opus numbers ===,,1923,,,,1531242,TimePoint
time,,,Allegretto scherzando (1923),0,129,== Works == | === Works without opus numbers ===,,1923,,,,1531242,TimePoint
time,,,"Garden, Edward, Liner notes for Hyperion CDA 67326, Lyapunov: Piano Concertos 1 & 2; Rhapsody on Ukrainian Themes (London: Hyperion Records Limited, 2002).",0,135,== Sources ==,,CDA 67326,,,,1531242,TimePoint
time,,,"Garden, Edward, Liner notes for Hyperion CDA 67326, Lyapunov: Piano Concertos 1 & 2; Rhapsody on Ukrainian Themes (London: Hyperion Records Limited, 2002).",0,135,== Sources ==,,Concertos 1,,,,1531242,TimePoint
time,,,"Garden, Edward, Liner notes for Hyperion CDA 67326, Lyapunov: Piano Concertos 1 & 2; Rhapsody on Ukrainian Themes (London: Hyperion Records Limited, 2002).",0,135,== Sources ==,,2002,,,,1531242,TimePoint
time,,,"(London: Macmillan, 1980).",2,136,== Sources ==,,1980,,,,1531242,TimePoint
time,,,"G Clef Publishing, Bedford UK 2008 ISBN 978-1-905912-14-8",1,140,== External links ==,,2008 ISBN 978-1-905912-14-8,,,,1531242,TimePoint
