types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Radio,radio,20231,85,0.7685857053214931,0.2893567158466993,Brown hoped the moniker would click with listeners and make him stand out from other radio personalities.,2,0,
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Radio,radio,20231,85,0.7685857053214931,0.2893567158466993,Brown hoped the moniker would click with listeners and make him stand out from other radio personalities.,2,0,
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Omaha_race_riot_of_1919,"Omaha, Nebraska",88,209,0.7270712633915017,0.1874288771882548,"Shortly thereafter, Steele began his radio career working outside of L.A. at a small station, KBUC in Corona, California then moving on to KEPR Kennewick, KIMA Yakima and KXLY Spokane, all in Washington; KOIL Omaha, Nebraska; KISN Portland, Oregon, and KEWB San Francisco before returning to Los Angeles to help kick off what would become one of the most influential radio stations in the country, 93/KHJ, Boss Radio, in April 1965.",1,2,== Early career ==
http://dbpedia.org/class/yago/Organism100004475,http://dbpedia.org/resource/Omaha_race_riot_of_1919,"Omaha, Nebraska",88,209,0.7270712633915017,0.1874288771882548,"Shortly thereafter, Steele began his radio career working outside of L.A. at a small station, KBUC in Corona, California then moving on to KEPR Kennewick, KIMA Yakima and KXLY Spokane, all in Washington; KOIL Omaha, Nebraska; KISN Portland, Oregon, and KEWB San Francisco before returning to Los Angeles to help kick off what would become one of the most influential radio stations in the country, 93/KHJ, Boss Radio, in April 1965.",1,2,== Early career ==
http://dbpedia.org/class/yago/Person100007846,http://dbpedia.org/resource/Omaha_race_riot_of_1919,"Omaha, Nebraska",88,209,0.7270712633915017,0.1874288771882548,"Shortly thereafter, Steele began his radio career working outside of L.A. at a small station, KBUC in Corona, California then moving on to KEPR Kennewick, KIMA Yakima and KXLY Spokane, all in Washington; KOIL Omaha, Nebraska; KISN Portland, Oregon, and KEWB San Francisco before returning to Los Angeles to help kick off what would become one of the most influential radio stations in the country, 93/KHJ, Boss Radio, in April 1965.",1,2,== Early career ==
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Omaha_race_riot_of_1919,"Omaha, Nebraska",88,209,0.7270712633915017,0.1874288771882548,"Shortly thereafter, Steele began his radio career working outside of L.A. at a small station, KBUC in Corona, California then moving on to KEPR Kennewick, KIMA Yakima and KXLY Spokane, all in Washington; KOIL Omaha, Nebraska; KISN Portland, Oregon, and KEWB San Francisco before returning to Los Angeles to help kick off what would become one of the most influential radio stations in the country, 93/KHJ, Boss Radio, in April 1965.",1,2,== Early career ==
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Omaha_race_riot_of_1919,"Omaha, Nebraska",88,209,0.7270712633915017,0.1874288771882548,"Shortly thereafter, Steele began his radio career working outside of L.A. at a small station, KBUC in Corona, California then moving on to KEPR Kennewick, KIMA Yakima and KXLY Spokane, all in Washington; KOIL Omaha, Nebraska; KISN Portland, Oregon, and KEWB San Francisco before returning to Los Angeles to help kick off what would become one of the most influential radio stations in the country, 93/KHJ, Boss Radio, in April 1965.",1,2,== Early career ==
http://dbpedia.org/class/yago/Riot101170502,http://dbpedia.org/resource/Omaha_race_riot_of_1919,"Omaha, Nebraska",88,209,0.7270712633915017,0.1874288771882548,"Shortly thereafter, Steele began his radio career working outside of L.A. at a small station, KBUC in Corona, California then moving on to KEPR Kennewick, KIMA Yakima and KXLY Spokane, all in Washington; KOIL Omaha, Nebraska; KISN Portland, Oregon, and KEWB San Francisco before returning to Los Angeles to help kick off what would become one of the most influential radio stations in the country, 93/KHJ, Boss Radio, in April 1965.",1,2,== Early career ==
http://dbpedia.org/class/yago/Termination100209943,http://dbpedia.org/resource/Omaha_race_riot_of_1919,"Omaha, Nebraska",88,209,0.7270712633915017,0.1874288771882548,"Shortly thereafter, Steele began his radio career working outside of L.A. at a small station, KBUC in Corona, California then moving on to KEPR Kennewick, KIMA Yakima and KXLY Spokane, all in Washington; KOIL Omaha, Nebraska; KISN Portland, Oregon, and KEWB San Francisco before returning to Los Angeles to help kick off what would become one of the most influential radio stations in the country, 93/KHJ, Boss Radio, in April 1965.",1,2,== Early career ==
http://dbpedia.org/class/yago/Violence100965404,http://dbpedia.org/resource/Omaha_race_riot_of_1919,"Omaha, Nebraska",88,209,0.7270712633915017,0.1874288771882548,"Shortly thereafter, Steele began his radio career working outside of L.A. at a small station, KBUC in Corona, California then moving on to KEPR Kennewick, KIMA Yakima and KXLY Spokane, all in Washington; KOIL Omaha, Nebraska; KISN Portland, Oregon, and KEWB San Francisco before returning to Los Angeles to help kick off what would become one of the most influential radio stations in the country, 93/KHJ, Boss Radio, in April 1965.",1,2,== Early career ==
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Omaha_race_riot_of_1919,"Omaha, Nebraska",88,209,0.7270712633915017,0.1874288771882548,"Shortly thereafter, Steele began his radio career working outside of L.A. at a small station, KBUC in Corona, California then moving on to KEPR Kennewick, KIMA Yakima and KXLY Spokane, all in Washington; KOIL Omaha, Nebraska; KISN Portland, Oregon, and KEWB San Francisco before returning to Los Angeles to help kick off what would become one of the most influential radio stations in the country, 93/KHJ, Boss Radio, in April 1965.",1,2,== Early career ==
http://dbpedia.org/class/yago/Wikicat1919Riots,http://dbpedia.org/resource/Omaha_race_riot_of_1919,"Omaha, Nebraska",88,209,0.7270712633915017,0.1874288771882548,"Shortly thereafter, Steele began his radio career working outside of L.A. at a small station, KBUC in Corona, California then moving on to KEPR Kennewick, KIMA Yakima and KXLY Spokane, all in Washington; KOIL Omaha, Nebraska; KISN Portland, Oregon, and KEWB San Francisco before returning to Los Angeles to help kick off what would become one of the most influential radio stations in the country, 93/KHJ, Boss Radio, in April 1965.",1,2,== Early career ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Radio_broadcasting,radio,26968,367,0.9999999182318252,8.16743487751072e-08,"Shortly thereafter, Steele began his radio career working outside of L.A. at a small station, KBUC in Corona, California then moving on to KEPR Kennewick, KIMA Yakima and KXLY Spokane, all in Washington; KOIL Omaha, Nebraska; KISN Portland, Oregon, and KEWB San Francisco before returning to Los Angeles to help kick off what would become one of the most influential radio stations in the country, 93/KHJ, Boss Radio, in April 1965.",1,2,== Early career ==
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Radio_broadcasting,radio,26968,367,0.9999999182318252,8.16743487751072e-08,"Shortly thereafter, Steele began his radio career working outside of L.A. at a small station, KBUC in Corona, California then moving on to KEPR Kennewick, KIMA Yakima and KXLY Spokane, all in Washington; KOIL Omaha, Nebraska; KISN Portland, Oregon, and KEWB San Francisco before returning to Los Angeles to help kick off what would become one of the most influential radio stations in the country, 93/KHJ, Boss Radio, in April 1965.",1,2,== Early career ==
http://dbpedia.org/ontology/Automobile,http://dbpedia.org/resource/Radio_broadcasting,radio,26968,367,0.9999999182318252,8.16743487751072e-08,"Shortly thereafter, Steele began his radio career working outside of L.A. at a small station, KBUC in Corona, California then moving on to KEPR Kennewick, KIMA Yakima and KXLY Spokane, all in Washington; KOIL Omaha, Nebraska; KISN Portland, Oregon, and KEWB San Francisco before returning to Los Angeles to help kick off what would become one of the most influential radio stations in the country, 93/KHJ, Boss Radio, in April 1965.",1,2,== Early career ==
http://dbpedia.org/class/yago/YagoGeoEntity,http://dbpedia.org/resource/Radio_broadcasting,radio,26968,367,0.9999999182318252,8.16743487751072e-08,"Shortly thereafter, Steele began his radio career working outside of L.A. at a small station, KBUC in Corona, California then moving on to KEPR Kennewick, KIMA Yakima and KXLY Spokane, all in Washington; KOIL Omaha, Nebraska; KISN Portland, Oregon, and KEWB San Francisco before returning to Los Angeles to help kick off what would become one of the most influential radio stations in the country, 93/KHJ, Boss Radio, in April 1965.",1,2,== Early career ==
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Radio_broadcasting,radio,26968,367,0.9999999182318252,8.16743487751072e-08,"Shortly thereafter, Steele began his radio career working outside of L.A. at a small station, KBUC in Corona, California then moving on to KEPR Kennewick, KIMA Yakima and KXLY Spokane, all in Washington; KOIL Omaha, Nebraska; KISN Portland, Oregon, and KEWB San Francisco before returning to Los Angeles to help kick off what would become one of the most influential radio stations in the country, 93/KHJ, Boss Radio, in April 1965.",1,2,== Early career ==
http://dbpedia.org/class/yago/WikicatRadioStations,http://dbpedia.org/resource/Radio_broadcasting,radio,26968,367,0.9999999182318252,8.16743487751072e-08,"Shortly thereafter, Steele began his radio career working outside of L.A. at a small station, KBUC in Corona, California then moving on to KEPR Kennewick, KIMA Yakima and KXLY Spokane, all in Washington; KOIL Omaha, Nebraska; KISN Portland, Oregon, and KEWB San Francisco before returning to Los Angeles to help kick off what would become one of the most influential radio stations in the country, 93/KHJ, Boss Radio, in April 1965.",1,2,== Early career ==
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Radio_broadcasting,radio,26968,367,0.9999999182318252,8.16743487751072e-08,"Shortly thereafter, Steele began his radio career working outside of L.A. at a small station, KBUC in Corona, California then moving on to KEPR Kennewick, KIMA Yakima and KXLY Spokane, all in Washington; KOIL Omaha, Nebraska; KISN Portland, Oregon, and KEWB San Francisco before returning to Los Angeles to help kick off what would become one of the most influential radio stations in the country, 93/KHJ, Boss Radio, in April 1965.",1,2,== Early career ==
http://dbpedia.org/class/yago/BroadcastingStation102903405,http://dbpedia.org/resource/Radio_broadcasting,radio,26968,367,0.9999999182318252,8.16743487751072e-08,"Shortly thereafter, Steele began his radio career working outside of L.A. at a small station, KBUC in Corona, California then moving on to KEPR Kennewick, KIMA Yakima and KXLY Spokane, all in Washington; KOIL Omaha, Nebraska; KISN Portland, Oregon, and KEWB San Francisco before returning to Los Angeles to help kick off what would become one of the most influential radio stations in the country, 93/KHJ, Boss Radio, in April 1965.",1,2,== Early career ==
http://dbpedia.org/class/yago/Facility103315023,http://dbpedia.org/resource/Radio_broadcasting,radio,26968,367,0.9999999182318252,8.16743487751072e-08,"Shortly thereafter, Steele began his radio career working outside of L.A. at a small station, KBUC in Corona, California then moving on to KEPR Kennewick, KIMA Yakima and KXLY Spokane, all in Washington; KOIL Omaha, Nebraska; KISN Portland, Oregon, and KEWB San Francisco before returning to Los Angeles to help kick off what would become one of the most influential radio stations in the country, 93/KHJ, Boss Radio, in April 1965.",1,2,== Early career ==
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Radio_broadcasting,radio,26968,367,0.9999999182318252,8.16743487751072e-08,"Shortly thereafter, Steele began his radio career working outside of L.A. at a small station, KBUC in Corona, California then moving on to KEPR Kennewick, KIMA Yakima and KXLY Spokane, all in Washington; KOIL Omaha, Nebraska; KISN Portland, Oregon, and KEWB San Francisco before returning to Los Angeles to help kick off what would become one of the most influential radio stations in the country, 93/KHJ, Boss Radio, in April 1965.",1,2,== Early career ==
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Radio_broadcasting,radio,26968,367,0.9999999182318252,8.16743487751072e-08,"Shortly thereafter, Steele began his radio career working outside of L.A. at a small station, KBUC in Corona, California then moving on to KEPR Kennewick, KIMA Yakima and KXLY Spokane, all in Washington; KOIL Omaha, Nebraska; KISN Portland, Oregon, and KEWB San Francisco before returning to Los Angeles to help kick off what would become one of the most influential radio stations in the country, 93/KHJ, Boss Radio, in April 1965.",1,2,== Early career ==
http://dbpedia.org/class/yago/RadioStation104044119,http://dbpedia.org/resource/Radio_broadcasting,radio,26968,367,0.9999999182318252,8.16743487751072e-08,"Shortly thereafter, Steele began his radio career working outside of L.A. at a small station, KBUC in Corona, California then moving on to KEPR Kennewick, KIMA Yakima and KXLY Spokane, all in Washington; KOIL Omaha, Nebraska; KISN Portland, Oregon, and KEWB San Francisco before returning to Los Angeles to help kick off what would become one of the most influential radio stations in the country, 93/KHJ, Boss Radio, in April 1965.",1,2,== Early career ==
http://dbpedia.org/class/yago/Station104306080,http://dbpedia.org/resource/Radio_broadcasting,radio,26968,367,0.9999999182318252,8.16743487751072e-08,"Shortly thereafter, Steele began his radio career working outside of L.A. at a small station, KBUC in Corona, California then moving on to KEPR Kennewick, KIMA Yakima and KXLY Spokane, all in Washington; KOIL Omaha, Nebraska; KISN Portland, Oregon, and KEWB San Francisco before returning to Los Angeles to help kick off what would become one of the most influential radio stations in the country, 93/KHJ, Boss Radio, in April 1965.",1,2,== Early career ==
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Radio_broadcasting,radio,26968,367,0.9999999182318252,8.16743487751072e-08,"Shortly thereafter, Steele began his radio career working outside of L.A. at a small station, KBUC in Corona, California then moving on to KEPR Kennewick, KIMA Yakima and KXLY Spokane, all in Washington; KOIL Omaha, Nebraska; KISN Portland, Oregon, and KEWB San Francisco before returning to Los Angeles to help kick off what would become one of the most influential radio stations in the country, 93/KHJ, Boss Radio, in April 1965.",1,2,== Early career ==
http://dbpedia.org/ontology/RadioStation,http://dbpedia.org/resource/Boss_Radio,Boss Radio,67,406,1.0,0.0,"Shortly thereafter, Steele began his radio career working outside of L.A. at a small station, KBUC in Corona, California then moving on to KEPR Kennewick, KIMA Yakima and KXLY Spokane, all in Washington; KOIL Omaha, Nebraska; KISN Portland, Oregon, and KEWB San Francisco before returning to Los Angeles to help kick off what would become one of the most influential radio stations in the country, 93/KHJ, Boss Radio, in April 1965.",1,2,== Early career ==
http://dbpedia.org/class/yago/WikicatRadioFormats,http://dbpedia.org/resource/Boss_Radio,Boss Radio,67,406,1.0,0.0,"Shortly thereafter, Steele began his radio career working outside of L.A. at a small station, KBUC in Corona, California then moving on to KEPR Kennewick, KIMA Yakima and KXLY Spokane, all in Washington; KOIL Omaha, Nebraska; KISN Portland, Oregon, and KEWB San Francisco before returning to Los Angeles to help kick off what would become one of the most influential radio stations in the country, 93/KHJ, Boss Radio, in April 1965.",1,2,== Early career ==
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Boss_Radio,Boss Radio,67,406,1.0,0.0,"Shortly thereafter, Steele began his radio career working outside of L.A. at a small station, KBUC in Corona, California then moving on to KEPR Kennewick, KIMA Yakima and KXLY Spokane, all in Washington; KOIL Omaha, Nebraska; KISN Portland, Oregon, and KEWB San Francisco before returning to Los Angeles to help kick off what would become one of the most influential radio stations in the country, 93/KHJ, Boss Radio, in April 1965.",1,2,== Early career ==
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Boss_Radio,Boss Radio,67,406,1.0,0.0,"Shortly thereafter, Steele began his radio career working outside of L.A. at a small station, KBUC in Corona, California then moving on to KEPR Kennewick, KIMA Yakima and KXLY Spokane, all in Washington; KOIL Omaha, Nebraska; KISN Portland, Oregon, and KEWB San Francisco before returning to Los Angeles to help kick off what would become one of the most influential radio stations in the country, 93/KHJ, Boss Radio, in April 1965.",1,2,== Early career ==
http://dbpedia.org/class/yago/Format106636806,http://dbpedia.org/resource/Boss_Radio,Boss Radio,67,406,1.0,0.0,"Shortly thereafter, Steele began his radio career working outside of L.A. at a small station, KBUC in Corona, California then moving on to KEPR Kennewick, KIMA Yakima and KXLY Spokane, all in Washington; KOIL Omaha, Nebraska; KISN Portland, Oregon, and KEWB San Francisco before returning to Los Angeles to help kick off what would become one of the most influential radio stations in the country, 93/KHJ, Boss Radio, in April 1965.",1,2,== Early career ==
http://dbpedia.org/class/yago/Information106634376,http://dbpedia.org/resource/Boss_Radio,Boss Radio,67,406,1.0,0.0,"Shortly thereafter, Steele began his radio career working outside of L.A. at a small station, KBUC in Corona, California then moving on to KEPR Kennewick, KIMA Yakima and KXLY Spokane, all in Washington; KOIL Omaha, Nebraska; KISN Portland, Oregon, and KEWB San Francisco before returning to Los Angeles to help kick off what would become one of the most influential radio stations in the country, 93/KHJ, Boss Radio, in April 1965.",1,2,== Early career ==
http://dbpedia.org/class/yago/Message106598915,http://dbpedia.org/resource/Boss_Radio,Boss Radio,67,406,1.0,0.0,"Shortly thereafter, Steele began his radio career working outside of L.A. at a small station, KBUC in Corona, California then moving on to KEPR Kennewick, KIMA Yakima and KXLY Spokane, all in Washington; KOIL Omaha, Nebraska; KISN Portland, Oregon, and KEWB San Francisco before returning to Los Angeles to help kick off what would become one of the most influential radio stations in the country, 93/KHJ, Boss Radio, in April 1965.",1,2,== Early career ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Disc_jockey,DJ,16103,36,0.99919399317127,0.0008066177556090234,"Steele became nationally known as a DJ on radio station KHJ in Los Angeles, where he helped to promote the ""ultrahip"" top-40 Boss Radio format which began at 3pm on April 27, 1965.",0,4,== National prominence ==
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Disc_jockey,DJ,16103,36,0.99919399317127,0.0008066177556090234,"Steele became nationally known as a DJ on radio station KHJ in Los Angeles, where he helped to promote the ""ultrahip"" top-40 Boss Radio format which began at 3pm on April 27, 1965.",0,4,== National prominence ==
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Disc_jockey,DJ,16103,36,0.99919399317127,0.0008066177556090234,"Steele became nationally known as a DJ on radio station KHJ in Los Angeles, where he helped to promote the ""ultrahip"" top-40 Boss Radio format which began at 3pm on April 27, 1965.",0,4,== National prominence ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Radio_broadcasting,radio station,26968,42,0.9986313504823634,0.0013683427629074,"Steele became nationally known as a DJ on radio station KHJ in Los Angeles, where he helped to promote the ""ultrahip"" top-40 Boss Radio format which began at 3pm on April 27, 1965.",0,4,== National prominence ==
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Radio_broadcasting,radio station,26968,42,0.9986313504823634,0.0013683427629074,"Steele became nationally known as a DJ on radio station KHJ in Los Angeles, where he helped to promote the ""ultrahip"" top-40 Boss Radio format which began at 3pm on April 27, 1965.",0,4,== National prominence ==
http://dbpedia.org/ontology/Automobile,http://dbpedia.org/resource/Radio_broadcasting,radio station,26968,42,0.9986313504823634,0.0013683427629074,"Steele became nationally known as a DJ on radio station KHJ in Los Angeles, where he helped to promote the ""ultrahip"" top-40 Boss Radio format which began at 3pm on April 27, 1965.",0,4,== National prominence ==
http://dbpedia.org/class/yago/YagoGeoEntity,http://dbpedia.org/resource/Radio_broadcasting,radio station,26968,42,0.9986313504823634,0.0013683427629074,"Steele became nationally known as a DJ on radio station KHJ in Los Angeles, where he helped to promote the ""ultrahip"" top-40 Boss Radio format which began at 3pm on April 27, 1965.",0,4,== National prominence ==
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Radio_broadcasting,radio station,26968,42,0.9986313504823634,0.0013683427629074,"Steele became nationally known as a DJ on radio station KHJ in Los Angeles, where he helped to promote the ""ultrahip"" top-40 Boss Radio format which began at 3pm on April 27, 1965.",0,4,== National prominence ==
http://dbpedia.org/class/yago/WikicatRadioStations,http://dbpedia.org/resource/Radio_broadcasting,radio station,26968,42,0.9986313504823634,0.0013683427629074,"Steele became nationally known as a DJ on radio station KHJ in Los Angeles, where he helped to promote the ""ultrahip"" top-40 Boss Radio format which began at 3pm on April 27, 1965.",0,4,== National prominence ==
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Radio_broadcasting,radio station,26968,42,0.9986313504823634,0.0013683427629074,"Steele became nationally known as a DJ on radio station KHJ in Los Angeles, where he helped to promote the ""ultrahip"" top-40 Boss Radio format which began at 3pm on April 27, 1965.",0,4,== National prominence ==
http://dbpedia.org/class/yago/BroadcastingStation102903405,http://dbpedia.org/resource/Radio_broadcasting,radio station,26968,42,0.9986313504823634,0.0013683427629074,"Steele became nationally known as a DJ on radio station KHJ in Los Angeles, where he helped to promote the ""ultrahip"" top-40 Boss Radio format which began at 3pm on April 27, 1965.",0,4,== National prominence ==
http://dbpedia.org/class/yago/Facility103315023,http://dbpedia.org/resource/Radio_broadcasting,radio station,26968,42,0.9986313504823634,0.0013683427629074,"Steele became nationally known as a DJ on radio station KHJ in Los Angeles, where he helped to promote the ""ultrahip"" top-40 Boss Radio format which began at 3pm on April 27, 1965.",0,4,== National prominence ==
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Radio_broadcasting,radio station,26968,42,0.9986313504823634,0.0013683427629074,"Steele became nationally known as a DJ on radio station KHJ in Los Angeles, where he helped to promote the ""ultrahip"" top-40 Boss Radio format which began at 3pm on April 27, 1965.",0,4,== National prominence ==
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Radio_broadcasting,radio station,26968,42,0.9986313504823634,0.0013683427629074,"Steele became nationally known as a DJ on radio station KHJ in Los Angeles, where he helped to promote the ""ultrahip"" top-40 Boss Radio format which began at 3pm on April 27, 1965.",0,4,== National prominence ==
http://dbpedia.org/class/yago/RadioStation104044119,http://dbpedia.org/resource/Radio_broadcasting,radio station,26968,42,0.9986313504823634,0.0013683427629074,"Steele became nationally known as a DJ on radio station KHJ in Los Angeles, where he helped to promote the ""ultrahip"" top-40 Boss Radio format which began at 3pm on April 27, 1965.",0,4,== National prominence ==
http://dbpedia.org/class/yago/Station104306080,http://dbpedia.org/resource/Radio_broadcasting,radio station,26968,42,0.9986313504823634,0.0013683427629074,"Steele became nationally known as a DJ on radio station KHJ in Los Angeles, where he helped to promote the ""ultrahip"" top-40 Boss Radio format which began at 3pm on April 27, 1965.",0,4,== National prominence ==
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Radio_broadcasting,radio station,26968,42,0.9986313504823634,0.0013683427629074,"Steele became nationally known as a DJ on radio station KHJ in Los Angeles, where he helped to promote the ""ultrahip"" top-40 Boss Radio format which began at 3pm on April 27, 1965.",0,4,== National prominence ==
http://dbpedia.org/ontology/RadioStation,http://dbpedia.org/resource/Boss_Radio,Boss Radio,67,125,1.0,0.0,"Steele became nationally known as a DJ on radio station KHJ in Los Angeles, where he helped to promote the ""ultrahip"" top-40 Boss Radio format which began at 3pm on April 27, 1965.",0,4,== National prominence ==
http://dbpedia.org/class/yago/WikicatRadioFormats,http://dbpedia.org/resource/Boss_Radio,Boss Radio,67,125,1.0,0.0,"Steele became nationally known as a DJ on radio station KHJ in Los Angeles, where he helped to promote the ""ultrahip"" top-40 Boss Radio format which began at 3pm on April 27, 1965.",0,4,== National prominence ==
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Boss_Radio,Boss Radio,67,125,1.0,0.0,"Steele became nationally known as a DJ on radio station KHJ in Los Angeles, where he helped to promote the ""ultrahip"" top-40 Boss Radio format which began at 3pm on April 27, 1965.",0,4,== National prominence ==
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Boss_Radio,Boss Radio,67,125,1.0,0.0,"Steele became nationally known as a DJ on radio station KHJ in Los Angeles, where he helped to promote the ""ultrahip"" top-40 Boss Radio format which began at 3pm on April 27, 1965.",0,4,== National prominence ==
http://dbpedia.org/class/yago/Format106636806,http://dbpedia.org/resource/Boss_Radio,Boss Radio,67,125,1.0,0.0,"Steele became nationally known as a DJ on radio station KHJ in Los Angeles, where he helped to promote the ""ultrahip"" top-40 Boss Radio format which began at 3pm on April 27, 1965.",0,4,== National prominence ==
http://dbpedia.org/class/yago/Information106634376,http://dbpedia.org/resource/Boss_Radio,Boss Radio,67,125,1.0,0.0,"Steele became nationally known as a DJ on radio station KHJ in Los Angeles, where he helped to promote the ""ultrahip"" top-40 Boss Radio format which began at 3pm on April 27, 1965.",0,4,== National prominence ==
http://dbpedia.org/class/yago/Message106598915,http://dbpedia.org/resource/Boss_Radio,Boss Radio,67,125,1.0,0.0,"Steele became nationally known as a DJ on radio station KHJ in Los Angeles, where he helped to promote the ""ultrahip"" top-40 Boss Radio format which began at 3pm on April 27, 1965.",0,4,== National prominence ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Television,TV,34063,20,0.9933105673163064,0.0027756095335949,"He also appeared on TV as host of Boss City and The Real Don Steele TV Show, a show which ran from 1965 to 1975 on KHJ-TV channel 9 in Los Angeles.",1,4,== National prominence ==
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Television,TV,34063,20,0.9933105673163064,0.0027756095335949,"He also appeared on TV as host of Boss City and The Real Don Steele TV Show, a show which ran from 1965 to 1975 on KHJ-TV channel 9 in Los Angeles.",1,4,== National prominence ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/AM_broadcasting,AM,14718,23,0.9772079266575664,0.0221044152688439,"When the popularity of AM radio gave way to FM stereo in the 1970s, Steele continued to remain a popular personality at the station.",2,4,== National prominence ==
http://dbpedia.org/ontology/Election,http://dbpedia.org/resource/AM_broadcasting,AM,14718,23,0.9772079266575664,0.0221044152688439,"When the popularity of AM radio gave way to FM stereo in the 1970s, Steele continued to remain a popular personality at the station.",2,4,== National prominence ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Radio,radio,20231,26,0.6968541233583864,0.4310940042229569,"When the popularity of AM radio gave way to FM stereo in the 1970s, Steele continued to remain a popular personality at the station.",2,4,== National prominence ==
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Radio,radio,20231,26,0.6968541233583864,0.4310940042229569,"When the popularity of AM radio gave way to FM stereo in the 1970s, Steele continued to remain a popular personality at the station.",2,4,== National prominence ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/FM_broadcasting,FM,32348,44,0.982051398956191,0.0126841778974042,"When the popularity of AM radio gave way to FM stereo in the 1970s, Steele continued to remain a popular personality at the station.",2,4,== National prominence ==
http://dbpedia.org/ontology/Company,http://dbpedia.org/resource/FM_broadcasting,FM,32348,44,0.982051398956191,0.0126841778974042,"When the popularity of AM radio gave way to FM stereo in the 1970s, Steele continued to remain a popular personality at the station.",2,4,== National prominence ==
http://dbpedia.org/class/yago/WikicatDolbyLaboratories,http://dbpedia.org/resource/FM_broadcasting,FM,32348,44,0.982051398956191,0.0126841778974042,"When the popularity of AM radio gave way to FM stereo in the 1970s, Steele continued to remain a popular personality at the station.",2,4,== National prominence ==
http://dbpedia.org/class/yago/Workplace104602044,http://dbpedia.org/resource/FM_broadcasting,FM,32348,44,0.982051398956191,0.0126841778974042,"When the popularity of AM radio gave way to FM stereo in the 1970s, Steele continued to remain a popular personality at the station.",2,4,== National prominence ==
http://dbpedia.org/class/yago/YagoGeoEntity,http://dbpedia.org/resource/FM_broadcasting,FM,32348,44,0.982051398956191,0.0126841778974042,"When the popularity of AM radio gave way to FM stereo in the 1970s, Steele continued to remain a popular personality at the station.",2,4,== National prominence ==
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/FM_broadcasting,FM,32348,44,0.982051398956191,0.0126841778974042,"When the popularity of AM radio gave way to FM stereo in the 1970s, Steele continued to remain a popular personality at the station.",2,4,== National prominence ==
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/FM_broadcasting,FM,32348,44,0.982051398956191,0.0126841778974042,"When the popularity of AM radio gave way to FM stereo in the 1970s, Steele continued to remain a popular personality at the station.",2,4,== National prominence ==
http://dbpedia.org/class/yago/GeographicPoint108578706,http://dbpedia.org/resource/FM_broadcasting,FM,32348,44,0.982051398956191,0.0126841778974042,"When the popularity of AM radio gave way to FM stereo in the 1970s, Steele continued to remain a popular personality at the station.",2,4,== National prominence ==
http://dbpedia.org/class/yago/Lab103629986,http://dbpedia.org/resource/FM_broadcasting,FM,32348,44,0.982051398956191,0.0126841778974042,"When the popularity of AM radio gave way to FM stereo in the 1970s, Steele continued to remain a popular personality at the station.",2,4,== National prominence ==
