types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Software,http://dbpedia.org/resource/Vocal_range,vocal range,744,29,0.9994482226539404,0.0005520819723721473,"Lee possessed a three-octave vocal range, from baritone through tenor, alto, and mezzo-soprano pitch ranges, although it has significantly decreased with age.",2,8,== Music career == | === Style ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Baritone,baritone,4257,47,0.9161655124160356,0.0914703863362083,"Lee possessed a three-octave vocal range, from baritone through tenor, alto, and mezzo-soprano pitch ranges, although it has significantly decreased with age.",2,8,== Music career == | === Style ===
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Baritone,baritone,4257,47,0.9161655124160356,0.0914703863362083,"Lee possessed a three-octave vocal range, from baritone through tenor, alto, and mezzo-soprano pitch ranges, although it has significantly decreased with age.",2,8,== Music career == | === Style ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Tenor,tenor,7902,64,0.980252499449168,0.0199255564574214,"Lee possessed a three-octave vocal range, from baritone through tenor, alto, and mezzo-soprano pitch ranges, although it has significantly decreased with age.",2,8,== Music career == | === Style ===
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Tenor,tenor,7902,64,0.980252499449168,0.0199255564574214,"Lee possessed a three-octave vocal range, from baritone through tenor, alto, and mezzo-soprano pitch ranges, although it has significantly decreased with age.",2,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Tenor,tenor,7902,64,0.980252499449168,0.0199255564574214,"Lee possessed a three-octave vocal range, from baritone through tenor, alto, and mezzo-soprano pitch ranges, although it has significantly decreased with age.",2,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Tenor,tenor,7902,64,0.980252499449168,0.0199255564574214,"Lee possessed a three-octave vocal range, from baritone through tenor, alto, and mezzo-soprano pitch ranges, although it has significantly decreased with age.",2,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/SingingVoice106872122,http://dbpedia.org/resource/Tenor,tenor,7902,64,0.980252499449168,0.0199255564574214,"Lee possessed a three-octave vocal range, from baritone through tenor, alto, and mezzo-soprano pitch ranges, although it has significantly decreased with age.",2,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/Tenor106872676,http://dbpedia.org/resource/Tenor,tenor,7902,64,0.980252499449168,0.0199255564574214,"Lee possessed a three-octave vocal range, from baritone through tenor, alto, and mezzo-soprano pitch ranges, although it has significantly decreased with age.",2,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/Voice107110615,http://dbpedia.org/resource/Tenor,tenor,7902,64,0.980252499449168,0.0199255564574214,"Lee possessed a three-octave vocal range, from baritone through tenor, alto, and mezzo-soprano pitch ranges, although it has significantly decreased with age.",2,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/WikicatTenors,http://dbpedia.org/resource/Tenor,tenor,7902,64,0.980252499449168,0.0199255564574214,"Lee possessed a three-octave vocal range, from baritone through tenor, alto, and mezzo-soprano pitch ranges, although it has significantly decreased with age.",2,8,== Music career == | === Style ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Mezzo-soprano,mezzo-soprano,2683,81,1.0,0.0,"Lee possessed a three-octave vocal range, from baritone through tenor, alto, and mezzo-soprano pitch ranges, although it has significantly decreased with age.",2,8,== Music career == | === Style ===
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Mezzo-soprano,mezzo-soprano,2683,81,1.0,0.0,"Lee possessed a three-octave vocal range, from baritone through tenor, alto, and mezzo-soprano pitch ranges, although it has significantly decreased with age.",2,8,== Music career == | === Style ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Clef,treble,676,59,0.9999940739858686,5.039629961855462e-06,"Lee's playing style is widely regarded for his use of high treble and very hard playing of the strings and for utilizing the bass as a lead instrument, often contrapuntal to Lifeson's guitar.",3,8,== Music career == | === Style ===
http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Clef,treble,676,59,0.9999940739858686,5.039629961855462e-06,"Lee's playing style is widely regarded for his use of high treble and very hard playing of the strings and for utilizing the bass as a lead instrument, often contrapuntal to Lifeson's guitar.",3,8,== Music career == | === Style ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/String_instrument,strings,3672,95,0.9947710796135408,0.0052557039797356,"Lee's playing style is widely regarded for his use of high treble and very hard playing of the strings and for utilizing the bass as a lead instrument, often contrapuntal to Lifeson's guitar.",3,8,== Music career == | === Style ===
http://dbpedia.org/ontology/Company,http://dbpedia.org/resource/String_instrument,strings,3672,95,0.9947710796135408,0.0052557039797356,"Lee's playing style is widely regarded for his use of high treble and very hard playing of the strings and for utilizing the bass as a lead instrument, often contrapuntal to Lifeson's guitar.",3,8,== Music career == | === Style ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/String_instrument,strings,3672,95,0.9947710796135408,0.0052557039797356,"Lee's playing style is widely regarded for his use of high treble and very hard playing of the strings and for utilizing the bass as a lead instrument, often contrapuntal to Lifeson's guitar.",3,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/WikicatChordophones,http://dbpedia.org/resource/String_instrument,strings,3672,95,0.9947710796135408,0.0052557039797356,"Lee's playing style is widely regarded for his use of high treble and very hard playing of the strings and for utilizing the bass as a lead instrument, often contrapuntal to Lifeson's guitar.",3,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/WikicatMusicalInstruments,http://dbpedia.org/resource/String_instrument,strings,3672,95,0.9947710796135408,0.0052557039797356,"Lee's playing style is widely regarded for his use of high treble and very hard playing of the strings and for utilizing the bass as a lead instrument, often contrapuntal to Lifeson's guitar.",3,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/String_instrument,strings,3672,95,0.9947710796135408,0.0052557039797356,"Lee's playing style is widely regarded for his use of high treble and very hard playing of the strings and for utilizing the bass as a lead instrument, often contrapuntal to Lifeson's guitar.",3,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/Chordophone103025886,http://dbpedia.org/resource/String_instrument,strings,3672,95,0.9947710796135408,0.0052557039797356,"Lee's playing style is widely regarded for his use of high treble and very hard playing of the strings and for utilizing the bass as a lead instrument, often contrapuntal to Lifeson's guitar.",3,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/Device103183080,http://dbpedia.org/resource/String_instrument,strings,3672,95,0.9947710796135408,0.0052557039797356,"Lee's playing style is widely regarded for his use of high treble and very hard playing of the strings and for utilizing the bass as a lead instrument, often contrapuntal to Lifeson's guitar.",3,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/Instrument103574816,http://dbpedia.org/resource/String_instrument,strings,3672,95,0.9947710796135408,0.0052557039797356,"Lee's playing style is widely regarded for his use of high treble and very hard playing of the strings and for utilizing the bass as a lead instrument, often contrapuntal to Lifeson's guitar.",3,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/Instrumentality103575240,http://dbpedia.org/resource/String_instrument,strings,3672,95,0.9947710796135408,0.0052557039797356,"Lee's playing style is widely regarded for his use of high treble and very hard playing of the strings and for utilizing the bass as a lead instrument, often contrapuntal to Lifeson's guitar.",3,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/MusicalInstrument103800933,http://dbpedia.org/resource/String_instrument,strings,3672,95,0.9947710796135408,0.0052557039797356,"Lee's playing style is widely regarded for his use of high treble and very hard playing of the strings and for utilizing the bass as a lead instrument, often contrapuntal to Lifeson's guitar.",3,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/String_instrument,strings,3672,95,0.9947710796135408,0.0052557039797356,"Lee's playing style is widely regarded for his use of high treble and very hard playing of the strings and for utilizing the bass as a lead instrument, often contrapuntal to Lifeson's guitar.",3,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/String_instrument,strings,3672,95,0.9947710796135408,0.0052557039797356,"Lee's playing style is widely regarded for his use of high treble and very hard playing of the strings and for utilizing the bass as a lead instrument, often contrapuntal to Lifeson's guitar.",3,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/StringedInstrument104338517,http://dbpedia.org/resource/String_instrument,strings,3672,95,0.9947710796135408,0.0052557039797356,"Lee's playing style is widely regarded for his use of high treble and very hard playing of the strings and for utilizing the bass as a lead instrument, often contrapuntal to Lifeson's guitar.",3,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/String_instrument,strings,3672,95,0.9947710796135408,0.0052557039797356,"Lee's playing style is widely regarded for his use of high treble and very hard playing of the strings and for utilizing the bass as a lead instrument, often contrapuntal to Lifeson's guitar.",3,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/WikicatStringInstruments,http://dbpedia.org/resource/String_instrument,strings,3672,95,0.9947710796135408,0.0052557039797356,"Lee's playing style is widely regarded for his use of high treble and very hard playing of the strings and for utilizing the bass as a lead instrument, often contrapuntal to Lifeson's guitar.",3,8,== Music career == | === Style ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Bass_guitar,bass,47268,125,0.7908246449511767,0.2640777767635463,"Lee's playing style is widely regarded for his use of high treble and very hard playing of the strings and for utilizing the bass as a lead instrument, often contrapuntal to Lifeson's guitar.",3,8,== Music career == | === Style ===
http://dbpedia.org/ontology/Agent,http://dbpedia.org/resource/Bass_guitar,bass,47268,125,0.7908246449511767,0.2640777767635463,"Lee's playing style is widely regarded for his use of high treble and very hard playing of the strings and for utilizing the bass as a lead instrument, often contrapuntal to Lifeson's guitar.",3,8,== Music career == | === Style ===
http://dbpedia.org/ontology/MusicalArtist,http://dbpedia.org/resource/Bass_guitar,bass,47268,125,0.7908246449511767,0.2640777767635463,"Lee's playing style is widely regarded for his use of high treble and very hard playing of the strings and for utilizing the bass as a lead instrument, often contrapuntal to Lifeson's guitar.",3,8,== Music career == | === Style ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Counterpoint,contrapuntal,1900,158,0.9999999999968168,0.0,"Lee's playing style is widely regarded for his use of high treble and very hard playing of the strings and for utilizing the bass as a lead instrument, often contrapuntal to Lifeson's guitar.",3,8,== Music career == | === Style ===
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Counterpoint,contrapuntal,1900,158,0.9999999999968168,0.0,"Lee's playing style is widely regarded for his use of high treble and very hard playing of the strings and for utilizing the bass as a lead instrument, often contrapuntal to Lifeson's guitar.",3,8,== Music career == | === Style ===
http://dbpedia.org/ontology/RecordLabel,http://dbpedia.org/resource/Counterpoint,contrapuntal,1900,158,0.9999999999968168,0.0,"Lee's playing style is widely regarded for his use of high treble and very hard playing of the strings and for utilizing the bass as a lead instrument, often contrapuntal to Lifeson's guitar.",3,8,== Music career == | === Style ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Guitar,guitar,67560,184,0.9877758547644576,0.0123490690149221,"Lee's playing style is widely regarded for his use of high treble and very hard playing of the strings and for utilizing the bass as a lead instrument, often contrapuntal to Lifeson's guitar.",3,8,== Music career == | === Style ===
http://dbpedia.org/ontology/Agent,http://dbpedia.org/resource/Guitar,guitar,67560,184,0.9877758547644576,0.0123490690149221,"Lee's playing style is widely regarded for his use of high treble and very hard playing of the strings and for utilizing the bass as a lead instrument, often contrapuntal to Lifeson's guitar.",3,8,== Music career == | === Style ===
http://dbpedia.org/ontology/MusicalArtist,http://dbpedia.org/resource/Guitar,guitar,67560,184,0.9877758547644576,0.0123490690149221,"Lee's playing style is widely regarded for his use of high treble and very hard playing of the strings and for utilizing the bass as a lead instrument, often contrapuntal to Lifeson's guitar.",3,8,== Music career == | === Style ===
http://dbpedia.org/ontology/Agent,http://dbpedia.org/resource/Rickenbacker_4001,Rickenbacker 4001,95,48,1.0,0.0,"In the 1970s and early 1980s, Lee mostly used a Rickenbacker 4001 bass, with a very noticeable grit in his tone.",4,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/WikicatGuitarMakers,http://dbpedia.org/resource/Rickenbacker_4001,Rickenbacker 4001,95,48,1.0,0.0,"In the 1970s and early 1980s, Lee mostly used a Rickenbacker 4001 bass, with a very noticeable grit in his tone.",4,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/Worker109632518,http://dbpedia.org/resource/Rickenbacker_4001,Rickenbacker 4001,95,48,1.0,0.0,"In the 1970s and early 1980s, Lee mostly used a Rickenbacker 4001 bass, with a very noticeable grit in his tone.",4,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/Rickenbacker_4001,Rickenbacker 4001,95,48,1.0,0.0,"In the 1970s and early 1980s, Lee mostly used a Rickenbacker 4001 bass, with a very noticeable grit in his tone.",4,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Rickenbacker_4001,Rickenbacker 4001,95,48,1.0,0.0,"In the 1970s and early 1980s, Lee mostly used a Rickenbacker 4001 bass, with a very noticeable grit in his tone.",4,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/Assistant109815790,http://dbpedia.org/resource/Rickenbacker_4001,Rickenbacker 4001,95,48,1.0,0.0,"In the 1970s and early 1980s, Lee mostly used a Rickenbacker 4001 bass, with a very noticeable grit in his tone.",4,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/CausalAgent100007347,http://dbpedia.org/resource/Rickenbacker_4001,Rickenbacker 4001,95,48,1.0,0.0,"In the 1970s and early 1980s, Lee mostly used a Rickenbacker 4001 bass, with a very noticeable grit in his tone.",4,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/Creator109614315,http://dbpedia.org/resource/Rickenbacker_4001,Rickenbacker 4001,95,48,1.0,0.0,"In the 1970s and early 1980s, Lee mostly used a Rickenbacker 4001 bass, with a very noticeable grit in his tone.",4,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/LivingThing100004258,http://dbpedia.org/resource/Rickenbacker_4001,Rickenbacker 4001,95,48,1.0,0.0,"In the 1970s and early 1980s, Lee mostly used a Rickenbacker 4001 bass, with a very noticeable grit in his tone.",4,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/Maker110284064,http://dbpedia.org/resource/Rickenbacker_4001,Rickenbacker 4001,95,48,1.0,0.0,"In the 1970s and early 1980s, Lee mostly used a Rickenbacker 4001 bass, with a very noticeable grit in his tone.",4,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/Model110324560,http://dbpedia.org/resource/Rickenbacker_4001,Rickenbacker 4001,95,48,1.0,0.0,"In the 1970s and early 1980s, Lee mostly used a Rickenbacker 4001 bass, with a very noticeable grit in his tone.",4,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Rickenbacker_4001,Rickenbacker 4001,95,48,1.0,0.0,"In the 1970s and early 1980s, Lee mostly used a Rickenbacker 4001 bass, with a very noticeable grit in his tone.",4,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/Organism100004475,http://dbpedia.org/resource/Rickenbacker_4001,Rickenbacker 4001,95,48,1.0,0.0,"In the 1970s and early 1980s, Lee mostly used a Rickenbacker 4001 bass, with a very noticeable grit in his tone.",4,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/Person100007846,http://dbpedia.org/resource/Rickenbacker_4001,Rickenbacker 4001,95,48,1.0,0.0,"In the 1970s and early 1980s, Lee mostly used a Rickenbacker 4001 bass, with a very noticeable grit in his tone.",4,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Rickenbacker_4001,Rickenbacker 4001,95,48,1.0,0.0,"In the 1970s and early 1980s, Lee mostly used a Rickenbacker 4001 bass, with a very noticeable grit in his tone.",4,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Rickenbacker_4001,Rickenbacker 4001,95,48,1.0,0.0,"In the 1970s and early 1980s, Lee mostly used a Rickenbacker 4001 bass, with a very noticeable grit in his tone.",4,8,== Music career == | === Style ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Bass_guitar,bass,47268,66,0.9998214991313944,0.00017573961133743695,"In the 1970s and early 1980s, Lee mostly used a Rickenbacker 4001 bass, with a very noticeable grit in his tone.",4,8,== Music career == | === Style ===
http://dbpedia.org/ontology/Agent,http://dbpedia.org/resource/Bass_guitar,bass,47268,66,0.9998214991313944,0.00017573961133743695,"In the 1970s and early 1980s, Lee mostly used a Rickenbacker 4001 bass, with a very noticeable grit in his tone.",4,8,== Music career == | === Style ===
http://dbpedia.org/ontology/MusicalArtist,http://dbpedia.org/resource/Bass_guitar,bass,47268,66,0.9998214991313944,0.00017573961133743695,"In the 1970s and early 1980s, Lee mostly used a Rickenbacker 4001 bass, with a very noticeable grit in his tone.",4,8,== Music career == | === Style ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Synthesizer,synth,12705,37,0.9984501088468908,0.0011401267397379,"According to Lee, during the band's ""synth era"" in the mid-1980s, Lee used Steinberger and later Wal basses, with the latter having more of a ""jazzy"" tone.",5,8,== Music career == | === Style ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Synthesizer,synth,12705,37,0.9984501088468908,0.0011401267397379,"According to Lee, during the band's ""synth era"" in the mid-1980s, Lee used Steinberger and later Wal basses, with the latter having more of a ""jazzy"" tone.",5,8,== Music career == | === Style ===
http://dbpedia.org/ontology/Agent,http://dbpedia.org/resource/Synthesizer,synth,12705,37,0.9984501088468908,0.0011401267397379,"According to Lee, during the band's ""synth era"" in the mid-1980s, Lee used Steinberger and later Wal basses, with the latter having more of a ""jazzy"" tone.",5,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/Ability105616246,http://dbpedia.org/resource/Synthesizer,synth,12705,37,0.9984501088468908,0.0011401267397379,"According to Lee, during the band's ""synth era"" in the mid-1980s, Lee used Steinberger and later Wal basses, with the latter having more of a ""jazzy"" tone.",5,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Synthesizer,synth,12705,37,0.9984501088468908,0.0011401267397379,"According to Lee, during the band's ""synth era"" in the mid-1980s, Lee used Steinberger and later Wal basses, with the latter having more of a ""jazzy"" tone.",5,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Synthesizer,synth,12705,37,0.9984501088468908,0.0011401267397379,"According to Lee, during the band's ""synth era"" in the mid-1980s, Lee used Steinberger and later Wal basses, with the latter having more of a ""jazzy"" tone.",5,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/Faculty105650329,http://dbpedia.org/resource/Synthesizer,synth,12705,37,0.9984501088468908,0.0011401267397379,"According to Lee, during the band's ""synth era"" in the mid-1980s, Lee used Steinberger and later Wal basses, with the latter having more of a ""jazzy"" tone.",5,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Synthesizer,synth,12705,37,0.9984501088468908,0.0011401267397379,"According to Lee, during the band's ""synth era"" in the mid-1980s, Lee used Steinberger and later Wal basses, with the latter having more of a ""jazzy"" tone.",5,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/WikicatSynthesiserModules,http://dbpedia.org/resource/Synthesizer,synth,12705,37,0.9984501088468908,0.0011401267397379,"According to Lee, during the band's ""synth era"" in the mid-1980s, Lee used Steinberger and later Wal basses, with the latter having more of a ""jazzy"" tone.",5,8,== Music career == | === Style ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Onward_Brass_Band,onward,33,25,0.9917159974368164,0.00364925164831,"From 1993's Counterparts onward, Lee began using the Fender Jazz Bass almost exclusively, returning to his trademark high treble sound.",6,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/WikicatAmericanJazzEnsembles,http://dbpedia.org/resource/Onward_Brass_Band,onward,33,25,0.9917159974368164,0.00364925164831,"From 1993's Counterparts onward, Lee began using the Fender Jazz Bass almost exclusively, returning to his trademark high treble sound.",6,8,== Music career == | === Style ===
http://dbpedia.org/ontology/Band,http://dbpedia.org/resource/Onward_Brass_Band,onward,33,25,0.9917159974368164,0.00364925164831,"From 1993's Counterparts onward, Lee began using the Fender Jazz Bass almost exclusively, returning to his trademark high treble sound.",6,8,== Music career == | === Style ===
"http://dbpedia.org/class/yago/WikicatBrassBandsFromNewOrleans,Louisiana",http://dbpedia.org/resource/Onward_Brass_Band,onward,33,25,0.9917159974368164,0.00364925164831,"From 1993's Counterparts onward, Lee began using the Fender Jazz Bass almost exclusively, returning to his trademark high treble sound.",6,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/Onward_Brass_Band,onward,33,25,0.9917159974368164,0.00364925164831,"From 1993's Counterparts onward, Lee began using the Fender Jazz Bass almost exclusively, returning to his trademark high treble sound.",6,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Onward_Brass_Band,onward,33,25,0.9917159974368164,0.00364925164831,"From 1993's Counterparts onward, Lee began using the Fender Jazz Bass almost exclusively, returning to his trademark high treble sound.",6,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Onward_Brass_Band,onward,33,25,0.9917159974368164,0.00364925164831,"From 1993's Counterparts onward, Lee began using the Fender Jazz Bass almost exclusively, returning to his trademark high treble sound.",6,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/WikicatMusicalGroupsEstablishedIn1960,http://dbpedia.org/resource/Onward_Brass_Band,onward,33,25,0.9917159974368164,0.00364925164831,"From 1993's Counterparts onward, Lee began using the Fender Jazz Bass almost exclusively, returning to his trademark high treble sound.",6,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Onward_Brass_Band,onward,33,25,0.9917159974368164,0.00364925164831,"From 1993's Counterparts onward, Lee began using the Fender Jazz Bass almost exclusively, returning to his trademark high treble sound.",6,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/Band108249038,http://dbpedia.org/resource/Onward_Brass_Band,onward,33,25,0.9917159974368164,0.00364925164831,"From 1993's Counterparts onward, Lee began using the Fender Jazz Bass almost exclusively, returning to his trademark high treble sound.",6,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/BrassBand108249336,http://dbpedia.org/resource/Onward_Brass_Band,onward,33,25,0.9917159974368164,0.00364925164831,"From 1993's Counterparts onward, Lee began using the Fender Jazz Bass almost exclusively, returning to his trademark high treble sound.",6,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/Ensemble108188235,http://dbpedia.org/resource/Onward_Brass_Band,onward,33,25,0.9917159974368164,0.00364925164831,"From 1993's Counterparts onward, Lee began using the Fender Jazz Bass almost exclusively, returning to his trademark high treble sound.",6,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Onward_Brass_Band,onward,33,25,0.9917159974368164,0.00364925164831,"From 1993's Counterparts onward, Lee began using the Fender Jazz Bass almost exclusively, returning to his trademark high treble sound.",6,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/MusicalOrganization108246613,http://dbpedia.org/resource/Onward_Brass_Band,onward,33,25,0.9917159974368164,0.00364925164831,"From 1993's Counterparts onward, Lee began using the Fender Jazz Bass almost exclusively, returning to his trademark high treble sound.",6,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/Organization108008335,http://dbpedia.org/resource/Onward_Brass_Band,onward,33,25,0.9917159974368164,0.00364925164831,"From 1993's Counterparts onward, Lee began using the Fender Jazz Bass almost exclusively, returning to his trademark high treble sound.",6,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/Onward_Brass_Band,onward,33,25,0.9917159974368164,0.00364925164831,"From 1993's Counterparts onward, Lee began using the Fender Jazz Bass almost exclusively, returning to his trademark high treble sound.",6,8,== Music career == | === Style ===
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Fender_Jazz_Bass,Jazz Bass,307,60,0.999999802971862,1.9702818082455185e-07,"From 1993's Counterparts onward, Lee began using the Fender Jazz Bass almost exclusively, returning to his trademark high treble sound.",6,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/WikicatGuitars,http://dbpedia.org/resource/Fender_Jazz_Bass,Jazz Bass,307,60,0.999999802971862,1.9702818082455185e-07,"From 1993's Counterparts onward, Lee began using the Fender Jazz Bass almost exclusively, returning to his trademark high treble sound.",6,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/WikicatBassGuitars,http://dbpedia.org/resource/Fender_Jazz_Bass,Jazz Bass,307,60,0.999999802971862,1.9702818082455185e-07,"From 1993's Counterparts onward, Lee began using the Fender Jazz Bass almost exclusively, returning to his trademark high treble sound.",6,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/Worker109632518,http://dbpedia.org/resource/Fender_Jazz_Bass,Jazz Bass,307,60,0.999999802971862,1.9702818082455185e-07,"From 1993's Counterparts onward, Lee began using the Fender Jazz Bass almost exclusively, returning to his trademark high treble sound.",6,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/Fender_Jazz_Bass,Jazz Bass,307,60,0.999999802971862,1.9702818082455185e-07,"From 1993's Counterparts onward, Lee began using the Fender Jazz Bass almost exclusively, returning to his trademark high treble sound.",6,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Fender_Jazz_Bass,Jazz Bass,307,60,0.999999802971862,1.9702818082455185e-07,"From 1993's Counterparts onward, Lee began using the Fender Jazz Bass almost exclusively, returning to his trademark high treble sound.",6,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Fender_Jazz_Bass,Jazz Bass,307,60,0.999999802971862,1.9702818082455185e-07,"From 1993's Counterparts onward, Lee began using the Fender Jazz Bass almost exclusively, returning to his trademark high treble sound.",6,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/Assistant109815790,http://dbpedia.org/resource/Fender_Jazz_Bass,Jazz Bass,307,60,0.999999802971862,1.9702818082455185e-07,"From 1993's Counterparts onward, Lee began using the Fender Jazz Bass almost exclusively, returning to his trademark high treble sound.",6,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/Bass102803349,http://dbpedia.org/resource/Fender_Jazz_Bass,Jazz Bass,307,60,0.999999802971862,1.9702818082455185e-07,"From 1993's Counterparts onward, Lee began using the Fender Jazz Bass almost exclusively, returning to his trademark high treble sound.",6,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/BassGuitar102804123,http://dbpedia.org/resource/Fender_Jazz_Bass,Jazz Bass,307,60,0.999999802971862,1.9702818082455185e-07,"From 1993's Counterparts onward, Lee began using the Fender Jazz Bass almost exclusively, returning to his trademark high treble sound.",6,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/CausalAgent100007347,http://dbpedia.org/resource/Fender_Jazz_Bass,Jazz Bass,307,60,0.999999802971862,1.9702818082455185e-07,"From 1993's Counterparts onward, Lee began using the Fender Jazz Bass almost exclusively, returning to his trademark high treble sound.",6,8,== Music career == | === Style ===
http://dbpedia.org/class/yago/Device103183080,http://dbpedia.org/resource/Fender_Jazz_Bass,Jazz Bass,307,60,0.999999802971862,1.9702818082455185e-07,"From 1993's Counterparts onward, Lee began using the Fender Jazz Bass almost exclusively, returning to his trademark high treble sound.",6,8,== Music career == | === Style ===
