sentences,sentenceIndex,paragraphIndex,section,file,wikiId,Music making,Business meeting,Personal life,Coincidence,Public celebration,Education
"Unusually in Silver's career, recordings of concert performances were also released at this time, involving quintets at Birdland (1954) and the Café Bohemia (1955).",13,8,== Later life and career == | === 1950–55 ===,indexedSentences/238175.csv,238175,False,True,False,False,False,False
"The quintet, with various line-ups, continued to record, helping Silver to build his reputation.",4,10,== Later life and career == | === 1956–69 ===,indexedSentences/238175.csv,238175,True,False,False,False,False,False
"He wrote almost all of the material the band played; one of these, ""Señor Blues"", ""officially put Horace Silver on the map"", in the view of critic Scott Yanow.",5,10,== Later life and career == | === 1956–69 ===,indexedSentences/238175.csv,238175,True,False,False,False,False,False
"Silver's tour of Japan early in 1962 led to the album The Tokyo Blues, recorded later that year.",12,10,== Later life and career == | === 1956–69 ===,indexedSentences/238175.csv,238175,True,False,False,False,False,False
"They also released singles, including ""Blowin' the Blues Away"", ""Juicy Lucy"", and ""Sister Sadie"", for jukebox and radio play.",14,10,== Later life and career == | === 1956–69 ===,indexedSentences/238175.csv,238175,True,False,False,False,False,False
"This band recorded most of Silver's best-known album, Song for My Father, which reached No.",18,10,== Later life and career == | === 1956–69 ===,indexedSentences/238175.csv,238175,True,False,False,False,False,False
"The liner notes to the album Serenade to a Soul Sister (1968) included lyrics (written but not sung), indicating a new interest for Silver.",23,10,== Later life and career == | === 1956–69 ===,indexedSentences/238175.csv,238175,True,False,False,False,False,False
"They also recorded one of Silver's last quintet albums for Blue Note, You Gotta Take a Little Love.",25,10,== Later life and career == | === 1956–69 ===,indexedSentences/238175.csv,238175,True,False,False,False,False,False
He had met Barbara Jean Dove in 1968 and married her two years later.,1,12,== Later life and career == | === 1970–80 ===,indexedSentences/238175.csv,238175,False,False,True,True,False,False
"They agreed to a further two albums that contained vocals and Silver on an RMI electric keyboard; the three were later compiled as The United States of Mind, but were soon dropped from the catalog.Silver reformed a touring band in 1973.",5,12,== Later life and career == | === 1970–80 ===,indexedSentences/238175.csv,238175,False,True,False,False,False,False
"Around this time, according to saxophonist Dave Liebman, Silver's reputation among aspiring young jazz musicians was that he was ""a little – not commercial, but not quite the real deal [in jazz].""",7,12,== Later life and career == | === 1970–80 ===,indexedSentences/238175.csv,238175,False,False,True,False,False,False
"Silver and his family decided to move to California around 1974, after a burglary at their New York City apartment while they were in Europe.",8,12,== Later life and career == | === 1970–80 ===,indexedSentences/238175.csv,238175,False,False,True,False,False,False
"The couple divorced in the mid-1970s.In 1975, he recorded Silver 'n Brass, the first of five Silver 'n albums, which had other instruments added to the quintet.",9,12,== Later life and career == | === 1970–80 ===,indexedSentences/238175.csv,238175,True,False,True,False,False,False
"The personnel in his band continued to change, and continued to contain young musicians who made telling contributions.",10,12,== Later life and career == | === 1970–80 ===,indexedSentences/238175.csv,238175,False,False,True,False,False,False
"His final Blue Note album was Silver 'n Strings, recorded in 1978 and 1979.",13,12,== Later life and career == | === 1970–80 ===,indexedSentences/238175.csv,238175,True,False,False,False,False,False
"In 1980, he formed the record label Silveto, ""dedicated to the spiritual, holistic, self-help elements in music"", he commented.",16,12,== Later life and career == | === 1970–80 ===,indexedSentences/238175.csv,238175,True,False,False,False,False,False
"He continued to write lyrics for his new albums, although these were not always included on the recordings themselves.",3,14,== Later life and career == | === 1981–98 ===,indexedSentences/238175.csv,238175,True,False,False,False,False,False
"The song titles reflected his spiritual, self-help thinking; for example, Spiritualizing the Senses from 1983 included ""Seeing with Perception"" and ""Moving Forward with Confidence"".",4,14,== Later life and career == | === 1981–98 ===,indexedSentences/238175.csv,238175,True,False,False,False,False,False
"By the early 1990s Silver did not often play at jazz festivals, but his need to tour was limited, as he received steady royalties from his songbook.Rockin' with Rachmaninoff, a musical work featuring dancers and narration, written by Silver and choreographed and directed by Donald McKayle, was staged in Los Angeles in 1991.",10,14,== Later life and career == | === 1981–98 ===,indexedSentences/238175.csv,238175,True,False,False,False,False,False
"After a decade of trying to make his independent label work, Silver abandoned it in 1993, and signed to Columbia Records.",12,14,== Later life and career == | === 1981–98 ===,indexedSentences/238175.csv,238175,False,True,False,False,False,False
"Silver came close to dying soon after its release: he was hospitalized with a previously undiagnosed blood clot problem, but went on to record Pencil Packin' Papa, containing a six-piece brass section, in 1994.",15,14,== Later life and career == | === 1981–98 ===,indexedSentences/238175.csv,238175,True,False,True,False,False,False
"That year, he also played as a guest on Dee Dee Bridgewater's album Love and Peace: A Tribute to Horace Silver.",16,14,== Later life and career == | === 1981–98 ===,indexedSentences/238175.csv,238175,True,False,False,False,False,False
"Silver received a National Endowment for the Arts Jazz Masters award in 1995, and in the following year was added to Down Beat's Jazz Hall of Fame and received an Honorary Doctorate of Music from Berklee College of Music.",0,15,== Later life and career == | === 1981–98 ===,indexedSentences/238175.csv,238175,False,False,False,False,True,False
"Records, where he made the septet The Hardbop Grandpop (1996) and the quintet A Prescription for the Blues (1997).",2,15,== Later life and career == | === 1981–98 ===,indexedSentences/238175.csv,238175,True,False,False,False,False,False
"He was again unwell in 1997, so was unable to tour to promote his records.",4,15,== Later life and career == | === 1981–98 ===,indexedSentences/238175.csv,238175,True,False,False,False,False,False
"One continuation from his early career was that Silver recorded his own compositions for his later albums and they were typically new, rather than re-workings of previous releases.",6,15,== Later life and career == | === 1981–98 ===,indexedSentences/238175.csv,238175,True,True,False,False,False,False
"Silver performed in public for the first time in four years in 2004, appearing with an octet at the Blue Note Jazz Club in New York.",0,17,== Later life and career == | === 1999–2014 ===,indexedSentences/238175.csv,238175,True,False,False,False,True,False
He was not often seen in public after this.,1,17,== Later life and career == | === 1999–2014 ===,indexedSentences/238175.csv,238175,False,False,False,False,True,False
"In 2005, the National Academy of Recording Arts and Sciences awarded him its President's Merit Award.",2,17,== Later life and career == | === 1999–2014 ===,indexedSentences/238175.csv,238175,False,False,False,False,True,False
"He died of natural causes in New Rochelle, New York, on June 18, 2014, aged 85.",5,17,== Later life and career == | === 1999–2014 ===,indexedSentences/238175.csv,238175,False,False,True,False,False,False
== Playing style ==,0,18,== Playing style ==,indexedSentences/238175.csv,238175,True,False,False,False,False,False
"While his right hand provided cleanly played lines, his left added bouncy, darker notes and chords in a near-perpetual rumble.",2,19,== Playing style ==,indexedSentences/238175.csv,238175,True,False,False,False,False,False
"Silver ""always played percussively, rarely suggesting excessive force on the keys but mustering a crisp [...] sound.""",3,19,== Playing style ==,indexedSentences/238175.csv,238175,True,False,False,False,False,False
"The Penguin Guide to Jazz gave the overall assessment that ""Blues and gospel-tinged devices and percussive attacks give his methods a more colourful style, and a generous good humour gives all his records an upbeat feel.""",5,19,== Playing style ==,indexedSentences/238175.csv,238175,True,False,False,False,False,False
"Music journalist Marc Myers observed that ""Silver's advantage was pianistic grace and a keen awareness that by resolving dark, minor-passages in airy, ascending and descending major-key chord configurations, the result could produce an exciting and uplifting feeling.""",8,19,== Playing style ==,indexedSentences/238175.csv,238175,True,False,False,False,False,False
"In his accompanying of a soloing saxophonist or trumpeter, Silver was also distinctive: ""Rather than reacting to the soloist's melody and waiting for melodic holes to fill, he typically plays background patterns similar to the background riffs that saxes or brasses play behind soloists in big bands.""",9,19,== Playing style ==,indexedSentences/238175.csv,238175,True,False,False,False,False,False
"Early in his career, Silver composed contrafacts and blues-based melodies (including ""Doodlin'"" and ""Opus de Funk"").",0,21,== Compositions ==,indexedSentences/238175.csv,238175,False,True,False,False,False,False
"His innovative incorporation of gospel and blues sounds into jazz compositions took place while they were also being added to rock 'n' roll and R&B pieces.Silver soon expanded the range and style of his writing, which grew to include ""funky groove tunes, gentle mood pieces, vamp songs, outings in 3/4 and 6/8 time, Latin workouts of various stripes, up-tempo jam numbers, and examples of almost any and every other kind of approach congruent with the hard bop aesthetic.""",2,21,== Compositions ==,indexedSentences/238175.csv,238175,True,False,False,False,False,False
"The compositions and arrangements were also designed to make Silver's typical line-up sound larger than a quintet.Silver himself commented that inspiration came from multiple sources: ""I'm inspired by nature and by some of the people I meet and some of the events that take place in my life.",5,21,== Compositions ==,indexedSentences/238175.csv,238175,False,False,False,True,False,False
I'm inspired by my mentors.,6,21,== Compositions ==,indexedSentences/238175.csv,238175,False,False,False,False,False,True
[...] Many of my songs are impressed on my mind just before I wake up.,8,21,== Compositions ==,indexedSentences/238175.csv,238175,True,False,False,False,False,False
"He also wrote that, ""when I wake up with a melody in my head, I jump right out of bed before I forget it and run to the piano and my tape recorder.",10,21,== Compositions ==,indexedSentences/238175.csv,238175,True,False,False,False,False,False
I play the melody with my right hand and then harmonize it with my left.,11,21,== Compositions ==,indexedSentences/238175.csv,238175,True,False,False,False,False,False
"Grove Music Online describes his legacy as at least fourfold: as a pioneer of hard bop; as a user of what became the archetypal quintet instrumentation of tenor saxophone, trumpet, piano, bass, and drums; as a developer of young musicians who went on to become important players and bandleaders; and for his skill as a composer and arranger.Silver was also an influence as a pianist: his first Blue Note recording as leader ""redefined the jazz piano, which up until then was largely modeled on the dexterity and relentless attack of Bud Powell"", in Myers' words.",1,23,== Influence and legacy ==,indexedSentences/238175.csv,238175,False,False,True,False,False,False
"This went on to include Ramsey Lewis, Les McCann, Bobby Timmons, and Cecil Taylor, who was impressed by Silver's aggressive style.Silver's legacy as a composer may be greater than as a pianist, because his works, many of which are jazz standards, continue to be performed and recorded worldwide.",3,23,== Influence and legacy ==,indexedSentences/238175.csv,238175,True,False,False,False,False,False
"As a composer, he led a return to an emphasis on melody, observed critic John S. Wilson: for a long time, jazz musicians had written contrafacts of great technical complexity, but ""Silver wrote originals that were not only actually original but memorably melodic, presaging a gradual return to melodic creativity among writing jazzmen.""",4,23,== Influence and legacy ==,indexedSentences/238175.csv,238175,True,False,False,False,False,False
"Sheldon Leonard Berman (February 3, 1925 – September 1, 2017) was an American comedian, actor, writer, teacher, and lecturer.In his comedic career, he was awarded three gold records and he won the first Grammy Award for a spoken comedy recording in 1959.",0,0,N/A,indexedSentences/1253783.csv,1253783,True,True,False,False,True,False
"He played Larry David's father on Curb Your Enthusiasm, a role for which he received a 2008 Emmy Award nomination.Berman taught humor writing at the University of Southern California for more than 20 years.",1,0,N/A,indexedSentences/1253783.csv,1253783,True,False,True,False,False,True
"Berman was born in Chicago, the son of Irene (née Marks) and Nathan Berman.",0,2,== Early life and education ==,indexedSentences/1253783.csv,1253783,False,False,True,False,False,False
There he met fellow student Sarah Herman; they married in 1947.,3,2,== Early life and education ==,indexedSentences/1253783.csv,1253783,False,False,True,True,False,False
"His acting career began with an acting company in Woodstock, Illinois.",4,2,== Early life and education ==,indexedSentences/1253783.csv,1253783,False,True,False,False,False,False
"To make ends meet, Berman found employment as a social director, cab driver, speech teacher, assistant manager of a drug store, and a dance instructor at Arthur Murray Dance Studios.Eventually, Berman found work as a sketch writer for The Steve Allen Plymouth Show.",7,2,== Early life and education ==,indexedSentences/1253783.csv,1253783,False,False,False,True,False,False
== Career ==,0,3,== Career ==,indexedSentences/1253783.csv,1253783,False,True,False,False,False,False
=== Early career ===,0,4,== Career == | === Early career ===,indexedSentences/1253783.csv,1253783,False,True,False,False,False,False
"Berman began as a straight actor, receiving his training at the Goodman Theatre in Chicago, performing in stock companies in and around Chicago and New York City.In the mid-1950s, he became a member of Chicago's Compass Players, which later evolved into The Second City.",0,5,== Career == | === Early career ===,indexedSentences/1253783.csv,1253783,True,False,False,False,False,False
"While performing improvised sketches with Compass, Berman began to develop solo pieces, often employing an imaginary telephone to take the place of an onstage partner.",1,5,== Career == | === Early career ===,indexedSentences/1253783.csv,1253783,True,False,False,False,False,False
"In 1957, Berman was hired as a comedian at Mister Kelly's in Chicago, which led to other nightclub bookings, and a recording contract with Verve Records.",0,7,== Career == | === Nightclubs and live performances ===,indexedSentences/1253783.csv,1253783,False,True,False,False,False,False
His comedy albums earned him three gold records and he won the first Grammy Award for a spoken comedy recording.,1,7,== Career == | === Nightclubs and live performances ===,indexedSentences/1253783.csv,1253783,True,False,False,False,False,False
"Berman appeared on numerous television specials and all of the major variety shows of the day.He starred on Broadway in A Family Affair and continued with stage work in The Odd Couple, Damn Yankees, Where's Charley?, Fiddler on the Roof, Two by Two, I'm Not Rappaport, La Cage aux Folles, The Prisoner of Second Avenue and Guys & Dolls.Berman's voice was used as the inspiration for the voice of the Hanna-Barbera cartoon character Fibber Fox, performed by Daws Butler.",2,7,== Career == | === Nightclubs and live performances ===,indexedSentences/1253783.csv,1253783,True,False,False,False,False,False
=== Television career ===,0,8,== Career == | === Television career ===,indexedSentences/1253783.csv,1253783,False,True,False,False,False,False
"Berman performed both comedic and dramatic roles on television, including appearances on episodes of The Twilight Zone (both radio and TV versions), Bewitched, Peter Gunn, The Mary Tyler Moore Show, Adam-12, Emergency!, Brothers, Night Court, MacGyver, L.A. Law, Friends, Walker, Texas Ranger, The King of Queens, Grey's Anatomy, Boston Legal, Lizzie McGuire, Hannah Montana, CSI: NY and the revived Hawaii Five-0.",0,10,== Career == | === Television career ===,indexedSentences/1253783.csv,1253783,True,False,False,False,False,False
"From 2002 to 2009, Berman appeared as Larry David's aged father on Curb Your Enthusiasm, a role for which he received a 2008 Emmy Award nomination.",0,11,== Career == | === Television career ===,indexedSentences/1253783.csv,1253783,False,False,True,False,False,False
=== Film career ===,0,12,== Career == | === Film career ===,indexedSentences/1253783.csv,1253783,False,True,False,False,False,False
"The Blob (1972, with Robert Walker Jr.), Rented Lips (1988, with Martin Mull and Robert Downey Jr.), Teen Witch (1989, with Robyn Lively and Zelda Rubinstein), The Last Producer (2000, with Burt Reynolds), Meet the Fockers (2004, with Robert De Niro and Ben Stiller), The Holiday (2006, with Cameron Diaz), and You Don't Mess with the Zohan (2008, with Adam Sandler).",1,13,== Career == | === Film career ===,indexedSentences/1253783.csv,1253783,False,False,False,True,False,False
=== Late career ===,0,14,== Career == | === Late career ===,indexedSentences/1253783.csv,1253783,False,True,False,False,False,False
"For over 20 years, Berman was a lecturer (later lecturer emeritus) in humor writing in the Master of Professional Writing program at the University of Southern California.",0,15,== Career == | === Late career ===,indexedSentences/1253783.csv,1253783,True,False,False,False,False,False
"Berman married Sarah Herman on April 19, 1947.",0,17,== Personal life ==,indexedSentences/1253783.csv,1253783,False,False,True,False,False,False
"The two met while they were studying acting at Chicago's Goodman Theatre.In the mid-1960s, Berman and wife Sarah adopted two children, son Joshua and daughter Rachel.",1,17,== Personal life ==,indexedSentences/1253783.csv,1253783,False,False,True,True,False,False
"Joshua died on October 29, 1977, at age 12.Berman and his wife were supporters of the Motion Picture and Television Fund (located in Woodland Hills, California), a charitable organization that offers assistance and care to those in the motion picture and television industries with limited or no resources, and contributed their time and resources to benefit the facilities and the residents.In the 1980s, the Chamber of Commerce in Canoga Park, California selected Berman to be one of the celebrities to serve a term as honorary mayor of Canoga Park.",3,17,== Personal life ==,indexedSentences/1253783.csv,1253783,False,False,True,False,False,False
"There was a thing called 'Cohen on the Telephone,' which was a very, very early recording by Edison [Records] of a guy on the phone....George Jessel had a radio show...At the end, he would call up his mother and tell her how the show had gone.",2,20,== Personal life == | === Allegation of plagiarism ===,indexedSentences/1253783.csv,1253783,False,False,True,False,False,False
"As a kid growing up, I remember listening to him and he would call his mother up and say, 'Mama, this is Georgie'"" – he paused, skillfully – ""'from the money.'""",3,20,== Personal life == | === Allegation of plagiarism ===,indexedSentences/1253783.csv,1253783,False,False,True,False,False,False
"Berman died from Alzheimer's disease-related complications at his home in Bell Canyon, California, in the early morning of September 1, 2017.",0,22,== Death ==,indexedSentences/1253783.csv,1253783,False,False,True,False,False,False
Recorded at the Improv (1995),1,35,== Works == | === Discography ===,indexedSentences/1253783.csv,1253783,True,False,False,False,False,False
== Awards and nominations ==,0,43,== Awards and nominations ==,indexedSentences/1253783.csv,1253783,False,False,False,False,True,False
"Beginning in the 1950s, Weston worked often with trombonist and arranger Melba Liston.Described as ""America's African Musical Ambassador"", Weston once said: ""What I do I do because it's about teaching and informing everyone about our most natural cultural phenomenon.",1,0,N/A,indexedSentences/3488554.csv,3488554,False,False,False,False,False,True
"Randolph Edward Weston was born on April 6, 1926, to Vivian (née Moore) and Frank Weston and was raised in Brooklyn, New York, where his father owned a restaurant.",0,3,== Biography == | === Early life ===,indexedSentences/3488554.csv,3488554,False,False,True,False,False,False
"His mother was from Virginia and his father was of Jamaican-Panamanian descent, a staunch Garveyite, who passed self-reliant values to his son.",1,3,== Biography == | === Early life ===,indexedSentences/3488554.csv,3488554,False,False,True,False,False,False
Weston studied classical piano as a child and took dance lessons.,2,3,== Biography == | === Early life ===,indexedSentences/3488554.csv,3488554,False,False,True,False,False,False
"He graduated from Boys High School in Bedford-Stuyvesant, where he had been sent by his father because of the school's reputation for high standards.",3,3,== Biography == | === Early life ===,indexedSentences/3488554.csv,3488554,False,False,True,False,False,False
"Weston took piano lessons from someone known as Professor Atwell who, unlike his former piano teacher Mrs Lucy Chapman, allowed him to play songs outside the classical music repertoire.Drafted into the U.S. Army during World War II, Weston served three years from 1944, reaching the rank of staff sergeant, and was stationed for a year in Okinawa, Japan.",4,3,== Biography == | === Early life ===,indexedSentences/3488554.csv,3488554,True,False,False,False,False,False
"On his return to Brooklyn he ran his father's restaurant, which was frequented by many jazz musicians.",5,3,== Biography == | === Early life ===,indexedSentences/3488554.csv,3488554,False,False,True,False,False,False
"When I heard Monk play, his sound, his direction, I just fell in love with it.",7,3,== Biography == | === Early life ===,indexedSentences/3488554.csv,3488554,True,False,False,False,False,False
=== Early career: 1940s–50s ===,0,4,== Biography == | === Early career: 1940s–50s ===,indexedSentences/3488554.csv,3488554,False,True,False,False,False,False
"In the late 1940s Weston began performing with Bullmoose Jackson, Frank Culley and Eddie ""Cleanhead"" Vinson.",0,5,== Biography == | === Early career: 1940s–50s ===,indexedSentences/3488554.csv,3488554,True,False,False,False,False,False
"There at the Music Inn, a venue where jazz historian Marshall Stearns taught, Weston first learned about the African roots of jazz.",2,5,== Biography == | === Early career: 1940s–50s ===,indexedSentences/3488554.csv,3488554,False,False,False,False,False,True
"He would return in subsequent summers to perform at the Music Inn, where he wrote his composition ""Berkshire Blues"", interacting with artists and intellectuals such as Geoffrey Holder, Babatunde Olatunji, Langston Hughes and Willis James, about which experience Weston said: ""I got a lot of my inspiration for African music by being at Music Inn....",3,5,== Biography == | === Early career: 1940s–50s ===,indexedSentences/3488554.csv,3488554,True,False,False,False,False,False
"""Weston worked with Kenny Dorham in 1953 and in 1954 with Cecil Payne, before forming his own trio and quartet and releasing his debut recording as a leader in 1954, Cole Porter in a Modern Mood.",5,5,== Biography == | === Early career: 1940s–50s ===,indexedSentences/3488554.csv,3488554,True,True,False,False,False,False
"Several fine albums followed, with the best being Little Niles near the end of that decade, dedicated to his children Niles and Pamela, with all the tunes being written in 3/4 time.",7,5,== Biography == | === Early career: 1940s–50s ===,indexedSentences/3488554.csv,3488554,True,False,True,False,False,False
"Melba Liston, as well as playing trombone on the record, provided excellent arrangements for a sextet playing several of Weston's best compositions: the title track, ""Earth Birth"", ""Babe's Blues"", ""Pam's Waltz"", and others.",8,5,== Biography == | === Early career: 1940s–50s ===,indexedSentences/3488554.csv,3488554,True,False,False,False,False,False
"In the 1960s, Weston's music prominently incorporated African elements, as shown on the large-scale suite Uhuru Afrika (1960, with the participation of poet Langston Hughes) and Highlife (full title:  Music from the New African Nations featuring the Highlife), the latter recorded in 1963, two years after Weston traveled for the first time to Africa, as part of a U.S. cultural exchange programme to Lagos, Nigeria (the contingent also including Langston Hughes, musicians Lionel Hampton and Ahmed Abdul-Malik, and singers Nina Simone and Brock Peters).",0,7,== Biography == | === 1960s–70s ===,indexedSentences/3488554.csv,3488554,True,False,False,False,False,False
"Weston covered the Nigerian Bobby Benson's piece ""Niger Mambo"", which included Caribbean and jazz elements within a Highlife style, and has recorded this number many times throughout his career.In 1967 Weston traveled throughout Africa with a U.S. cultural delegation.",3,7,== Biography == | === 1960s–70s ===,indexedSentences/3488554.csv,3488554,True,True,False,False,False,False
"""In 1972 he produced Blue Moses for CTI Records, a best-selling record on which he plays electric keyboard.",7,7,== Biography == | === 1960s–70s ===,indexedSentences/3488554.csv,3488554,True,False,False,False,False,False
"I was not happy with that, but it was my only hit record.",9,7,== Biography == | === 1960s–70s ===,indexedSentences/3488554.csv,3488554,True,False,False,False,False,False
"In the summer of 1975, he played at the Festival of Tabarka in Tunisia, North Africa (later known as the Tabarka Jazz Festival), accompanied by his son Azzedin Weston on percussion, with other notable acts including Dizzy Gillespie.",11,7,== Biography == | === 1960s–70s ===,indexedSentences/3488554.csv,3488554,True,False,False,False,False,False
=== Later career ===,0,9,== Biography == | === Later career ===,indexedSentences/3488554.csv,3488554,False,True,False,False,False,False
For a long stretch Weston recorded infrequently on smaller record labels.,0,10,== Biography == | === Later career ===,indexedSentences/3488554.csv,3488554,True,False,False,False,False,False
"He also made a two-CD recording The Spirits of Our Ancestors (recorded 1991, released 1992), which featured arrangements by his long-time collaborator Melba Liston.",1,10,== Biography == | === Later career ===,indexedSentences/3488554.csv,3488554,True,False,False,False,False,False
"The Spirits of Our Ancestors has been described as ""one of the most imaginative explorations of 'world jazz' ever recorded.",4,10,== Biography == | === Later career ===,indexedSentences/3488554.csv,3488554,True,False,False,False,False,False
"""Weston produced a series of albums in a variety of formats: solo, trio, mid-sized groups, and collaborations with the Gnawa musicians of Morocco.",5,10,== Biography == | === Later career ===,indexedSentences/3488554.csv,3488554,True,False,False,False,False,False
"Weston's compositions have frequently been recorded by other prominent musicians, including Abdullah Ibrahim, Houston Person, Booker Ervin, and others.A five-night celebration of Weston's music took place at the Montreal Jazz Festival in 1995, featuring gnawa musicians and a duet with saxophonist David Murray.In 2002 Weston performed with bassist James Lewis for the inauguration of the Bibliotheca Alexandrina in Alexandria, Egypt.",7,10,== Biography == | === Later career ===,indexedSentences/3488554.csv,3488554,True,False,False,False,True,False
During the same year he performed with Gnawa musicians at Canterbury Cathedral at the invitation of the Archbishop of Canterbury.,8,10,== Biography == | === Later career ===,indexedSentences/3488554.csv,3488554,True,False,False,False,False,False
Weston also played at the Kamigamo Shrine in Japan in 2005.,9,10,== Biography == | === Later career ===,indexedSentences/3488554.csv,3488554,True,False,False,False,False,False
"On November 17, 2014, as part of the London Jazz Festival, Weston played a duo concert with Harper at the Queen Elizabeth Hall.",1,11,== Biography == | === Later career ===,indexedSentences/3488554.csv,3488554,True,False,False,False,False,False
"""In 2015 Weston was artist-in-residence at The New School in New York, participating in a lecture series, performing, and mentoring students.",3,11,== Biography == | === Later career ===,indexedSentences/3488554.csv,3488554,True,False,False,False,False,True
"He performed at the Gnawa Festival in Morocco in April 2016, took part in the Spoleto Festival in Charleston, SC, on June 2, and was among the opening acts at the 50th Montreux Jazz Festival.",1,12,== Biography == | === Later career ===,indexedSentences/3488554.csv,3488554,True,False,False,False,False,False
"Describing it as an ""epic work"", the Black Grooves reviewer wrote that The African Nubian Suite ""traces the history of the human race through music, with a narration by inspirational speaker Wayne B. Chandler, and introductions and stories by Weston in his role as griot.... Stressing the unity of humankind, Weston incorporates music that 'stretches across millennia'—from the Nubian region along the Nile Delta, to the holy city of Touba in Senegal, to China's Shang dynasty, as well as African folk music and African American blues....",3,12,== Biography == | === Later career ===,indexedSentences/3488554.csv,3488554,True,False,False,False,False,False
"Coinciding with his 91st birthday, Weston played four shows at the Jazz Standard, April 6–April 9, 2017, performing music from An African Nubian Suite.Weston's last release, the double-CD set Sound (2018), was a recording of a solo piano concert that took place at the Hotel Montreux Palace, Switzerland, on July 17 and 18, 2001.",5,12,== Biography == | === Later career ===,indexedSentences/3488554.csv,3488554,True,False,False,False,False,False
"In a review for the Wall Street Journal, Larry Blumenfeld wrote: ""If these two discs amount to a grand gesture, Mr. Weston communicates most and best via small details.",6,12,== Biography == | === Later career ===,indexedSentences/3488554.csv,3488554,True,False,False,False,False,False
"""Randy Weston died at his home in Brooklyn on the morning of September 1, 2018, aged 92.",12,12,== Biography == | === Later career ===,indexedSentences/3488554.csv,3488554,False,False,True,False,False,False
"Weston's first marriage, to Mildred Mosley, ended in divorce.",0,14,== Personal life ==,indexedSentences/3488554.csv,3488554,False,False,True,False,True,False
"His son Azzedin having predeceased him, Weston was survived by his wife Fatoumata Mbengue-Weston, whom he met in 1994; three daughters, Cheryl, Pamela and Kim; seven grandchildren; six great-grandchildren; and one great-great-grandchild.",1,14,== Personal life ==,indexedSentences/3488554.csv,3488554,False,False,False,True,False,False
"Reviewer Larry Reni Thomas wrote: ""Randy Weston’s long-anticipated, much-talked-about, consciousness-raising, African-centered autobiography, African Rhythms, is a serious breath of fresh air and is a much-needed antidote in this world of mediocre musicians, and men.",2,16,== Autobiography ==,indexedSentences/3488554.csv,3488554,True,False,False,False,False,False
"The Randy Weston Collection comprises hundreds of manuscripts, scores, videos, films, photographs, and more than 1,000 tape recordings, and among its highlights are correspondence with Langston Hughes and Alvin Ailey; photographs with Dizzy Gillespie, Pharoah Sanders, Muhammad Ali, and Cornel West; and records of Weston's African Rhythms Club in Tangier, Morocco, from 1967 to 1972.",1,18,== Archives ==,indexedSentences/3488554.csv,3488554,True,False,False,False,False,False
== Awards and honors ==,0,19,== Awards and honors ==,indexedSentences/3488554.csv,3488554,False,False,False,False,True,False
"2006: Honorary degree, Brooklyn College, City University of New York",0,24,== Awards and honors ==,indexedSentences/3488554.csv,3488554,False,False,False,False,False,True
2011: Guggenheim Fellowship award.,0,26,== Awards and honors ==,indexedSentences/3488554.csv,3488554,False,False,False,False,True,False
2012: Honorary degree of Doctor of Music from Colby College,0,29,== Awards and honors ==,indexedSentences/3488554.csv,3488554,False,False,False,False,False,True
"2013: Honorary degree, New England Conservatory of Music",0,30,== Awards and honors ==,indexedSentences/3488554.csv,3488554,False,False,False,False,False,True
"2016: Malcolm X Black Unity award, National Association of Kawaida Organizations (NAKO)  with the International African Arts Festival (IAAF)",0,34,== Awards and honors ==,indexedSentences/3488554.csv,3488554,False,False,False,False,True,False
1976: Randy Weston Meets Himself (Pausa),0,67,== Discography == | === As leader ===,indexedSentences/3488554.csv,3488554,False,False,False,True,False,False
"Bilal Qureshi, ""Even As A Musical Ambassador For The U.S., Randy Weston Has Always Played For Africa"", NPR, February 28, 2017",0,104,== External links ==,indexedSentences/3488554.csv,3488554,True,False,False,False,False,False
"David Maslanka (August 30, 1943 – August 7, 2017) was an American composer of Polish descent who wrote for a variety of genres, including works for choir, wind ensemble, chamber music, and symphony orchestra.",0,0,N/A,indexedSentences/3372135.csv,3372135,True,False,False,False,False,False
"His compositions have been performed throughout the United States, Europe, Australia, Canada, and Japan.",2,1,N/A,indexedSentences/3372135.csv,3372135,True,False,False,False,False,False
"He married Alison Matthews in 1981, who died on July 3, 2017, and is survived by three children: Steven, Matthew, and Kathryn.",7,3,== Life ==,indexedSentences/3372135.csv,3372135,False,False,True,False,False,False
"Maslanka died on August 7, 2017, following a brief battle with colon cancer.",0,4,== Life ==,indexedSentences/3372135.csv,3372135,False,False,True,False,False,False
== Awards and honors ==,0,5,== Awards and honors ==,indexedSentences/3372135.csv,3372135,False,False,False,False,True,False
"In 1999, he was awarded the National Symphony Orchestra regional composer-in-residence award.",2,6,== Awards and honors ==,indexedSentences/3372135.csv,3372135,False,False,False,False,True,False
"From 1980 until his death in 2017, Maslanka served as a guest composer for over 100 universities, music festivals, and conferences.",4,6,== Awards and honors ==,indexedSentences/3372135.csv,3372135,False,False,False,False,False,True
"Maslanka also wrote a complete Mass for full choir, soprano, and baritone solo, with accompaniment by full symphonic band.",4,8,== Works ==,indexedSentences/3372135.csv,3372135,True,False,False,False,False,False
"Maslanka's works have been recorded and produced primarily by Albany Records, as well as Cambria Records, Crest, CRI, Klavier Music Productions, Mark, Novisse, St. Olaf, and Umass labels.",7,8,== Works ==,indexedSentences/3372135.csv,3372135,True,False,False,False,False,False
