sentences,sentenceIndex,paragraphIndex,section,file,wikiId,Music making,Business meeting,Personal life,Coincidence,Public celebration,Education
Ali was introduced to cocktail waitress Sonji Roi by Herbert Muhammad and asked her to marry him after their first date.,1,80,== Personal life == | === Marriages and children ===,indexedSentences/63747.csv,63747,False,False,True,False,False,False
They quarreled over Sonji's refusal to join the Nation Of Islam.,3,80,== Personal life == | === Marriages and children ===,indexedSentences/63747.csv,63747,True,False,False,False,False,False
"The marriage was childless and they divorced on January 10, 1966.",6,80,== Personal life == | === Marriages and children ===,indexedSentences/63747.csv,63747,False,False,True,False,True,False
"Just before the divorce was finalized, Ali sent Sonji a note: ""You traded heaven for hell, baby.""",7,80,== Personal life == | === Marriages and children ===,indexedSentences/63747.csv,63747,False,False,True,False,False,False
Ali's brother Rahman said that she was Ali's only true love and the Nation of Islam made Ali divorce her and Ali never got over it.,8,80,== Personal life == | === Marriages and children ===,indexedSentences/63747.csv,63747,False,False,True,False,False,False
"On August 17, 1967, Ali married Belinda Boyd.",9,80,== Personal life == | === Marriages and children ===,indexedSentences/63747.csv,63747,False,False,True,False,False,False
"Born into a Chicago family that had converted to the Nation Of Islam, she later changed her name to Khalilah Ali, though she was still called Belinda by old friends and family.",10,80,== Personal life == | === Marriages and children ===,indexedSentences/63747.csv,63747,False,False,True,False,False,False
"They had four children: author and rapper Maryum ""May May"" (born 1968); twins Jamillah and Rasheda (born 1970), who married Robert Walsh and has a son, Biaggio Ali, born in 1998; and Muhammad Ali Jr. (born 1972).",11,80,== Personal life == | === Marriages and children ===,indexedSentences/63747.csv,63747,False,False,True,False,False,False
"At age 32 in 1974, Ali began an extramarital relationship with 16-year-old Wanda Bolton (who subsequently changed her name to Aaisha Ali) with whom he fathered another daughter, Khaliah (born 1974).",13,80,== Personal life == | === Marriages and children ===,indexedSentences/63747.csv,63747,False,False,True,False,False,False
"While still married to Belinda, Ali married Aaisha in an Islamic ceremony that was not legally recognized.",14,80,== Personal life == | === Marriages and children ===,indexedSentences/63747.csv,63747,False,False,True,False,True,False
"According to Khaliah, Aaisha and her mother lived at Ali's Deer Lake training camp alongside Belinda and her children.",15,80,== Personal life == | === Marriages and children ===,indexedSentences/63747.csv,63747,False,False,True,False,False,False
"The case was settled when Ali agreed to set up a $200,000 trust fund for Khaliah.",17,80,== Personal life == | === Marriages and children ===,indexedSentences/63747.csv,63747,False,True,False,False,False,False
"In 2001 Khaliah was quoted as saying she believed her father viewed her as ""a mistake.""",18,80,== Personal life == | === Marriages and children ===,indexedSentences/63747.csv,63747,False,False,True,False,False,False
"He had another daughter, Miya (born 1972), from an extramarital relationship with Patricia Harvell.",19,80,== Personal life == | === Marriages and children ===,indexedSentences/63747.csv,63747,False,False,True,False,False,False
"By the summer of 1977, his second marriage ended due to Ali's repeated infidelity, and he had married actress and model Veronica Porché.",20,80,== Personal life == | === Marriages and children ===,indexedSentences/63747.csv,63747,False,False,True,False,True,False
"At the time of their marriage, they had a daughter, Hana, and Veronica was pregnant with their second child.",21,80,== Personal life == | === Marriages and children ===,indexedSentences/63747.csv,63747,False,False,True,False,True,False
"Their second daughter, Laila Ali, was born in December 1977.",22,80,== Personal life == | === Marriages and children ===,indexedSentences/63747.csv,63747,False,False,True,False,False,False
"By 1986, Ali and Porché were divorced due to Ali's continuous infidelity.",23,80,== Personal life == | === Marriages and children ===,indexedSentences/63747.csv,63747,False,False,True,False,False,False
"""On November 19, 1986, Ali married Yolanda ""Lonnie"" Williams.",28,80,== Personal life == | === Marriages and children ===,indexedSentences/63747.csv,63747,False,False,True,False,False,False
Lonnie first met Ali at the age of 6 when her family moved to Louisville in 1963.,29,80,== Personal life == | === Marriages and children ===,indexedSentences/63747.csv,63747,False,False,True,True,False,False
"Together they adopted a son, Asaad Amin (born 1986), when Asaad was five months old.",31,80,== Personal life == | === Marriages and children ===,indexedSentences/63747.csv,63747,False,False,True,False,False,False
"Kiiursti Mensah-Ali claims she is Ali's biological daughter with Barbara Mensah, with whom he allegedly had a 20-year relationship, citing photographs and a paternity test conducted in 1988.",34,80,== Personal life == | === Marriages and children ===,indexedSentences/63747.csv,63747,True,False,False,False,False,False
"She said he accepted responsibility and took care of her, but all contacts with him were cut off after he married his fourth wife Lonnie.",35,80,== Personal life == | === Marriages and children ===,indexedSentences/63747.csv,63747,False,False,True,False,False,False
Kiiursti says she has a relationship with his other children.,36,80,== Personal life == | === Marriages and children ===,indexedSentences/63747.csv,63747,False,False,True,False,False,False
After his death she again made passionate appeals to be allowed to mourn at his funeral.,37,80,== Personal life == | === Marriages and children ===,indexedSentences/63747.csv,63747,False,False,False,False,True,False
"His mother Temica Williams (also known as Rebecca Holloway) launched a $3 million lawsuit against Ali in 1981 for sexual assault, claiming that she had started a sexual relationship with him when she was 12, and that her son Osmon (born 1977) was fathered by Ali.",39,80,== Personal life == | === Marriages and children ===,indexedSentences/63747.csv,63747,False,False,True,False,False,False
"""Ali's daughter Laila was a professional boxer from 1999 until 2007, despite her father's previous opposition to women's boxing.",52,80,== Personal life == | === Marriages and children ===,indexedSentences/63747.csv,63747,False,False,True,False,False,False
Ali's daughter Hana is married to Bellator middleweight fighter Kevin Casey.,55,80,== Personal life == | === Marriages and children ===,indexedSentences/63747.csv,63747,False,False,True,False,False,False
"Hana wrote about her father, ""His love for people was extraordinary.",56,80,== Personal life == | === Marriages and children ===,indexedSentences/63747.csv,63747,True,False,True,False,False,False
I would get home from school to find homeless families sleeping in our guest room.,57,80,== Personal life == | === Marriages and children ===,indexedSentences/63747.csv,63747,False,False,True,True,False,False
"After Ali met a lesbian couple who were fans of his in 1997, he smiled and said to his friend Hauser, “They look like they’re happy together”.",61,80,== Personal life == | === Marriages and children ===,indexedSentences/63747.csv,63747,False,False,False,True,False,False
"Hauser wrote about the story, ""The thought that Liz and Roz (the lesbian couple he met) were happy pleased Muhammad.",62,80,== Personal life == | === Marriages and children ===,indexedSentences/63747.csv,63747,True,False,False,True,False,False
"He continued to attend meetings, although keeping his involvement hidden from the public.",1,83,== Personal life == | ==== Affiliation with the Nation of Islam ====,indexedSentences/63747.csv,63747,False,False,False,False,True,False
"In 1962, Clay met Malcolm X, who soon became his spiritual and political mentor.",2,83,== Personal life == | ==== Affiliation with the Nation of Islam ====,indexedSentences/63747.csv,63747,False,False,False,True,False,True
"This led to a story in The Miami Herald just before the fight disclosing that Clay had joined the Nation of Islam, which nearly caused the bout to be canceled.",4,83,== Personal life == | ==== Affiliation with the Nation of Islam ====,indexedSentences/63747.csv,63747,True,False,False,False,False,False
as saying that his son had joined the Black Muslims when he was 18.,6,83,== Personal life == | ==== Affiliation with the Nation of Islam ====,indexedSentences/63747.csv,63747,True,False,False,False,False,False
"In fact, Clay was initially refused entry to the Nation of Islam (often called the Black Muslims at the time) due to his boxing career.",0,84,== Personal life == | ==== Affiliation with the Nation of Islam ====,indexedSentences/63747.csv,63747,False,True,False,False,False,False
"However, after he won the championship from Liston in 1964, the Nation of Islam was more receptive and agreed to publicize his membership.",1,84,== Personal life == | ==== Affiliation with the Nation of Islam ====,indexedSentences/63747.csv,63747,False,True,False,False,False,False
"In spite of his abolitionist fervor, Clay owned more slaves in 1865, when the 13th Amendment to the Constitution finally forbade its practice, than he had inherited from his father 37 years earlier.",11,84,== Personal life == | ==== Affiliation with the Nation of Islam ====,indexedSentences/63747.csv,63747,False,False,True,False,False,False
"Ali's friendship with Malcolm X ended as Malcolm split with the Nation of Islam a couple of weeks after Ali joined, and Ali remained with the Nation of Islam.",16,84,== Personal life == | ==== Affiliation with the Nation of Islam ====,indexedSentences/63747.csv,63747,True,False,False,False,False,False
"Aligning himself with the Nation of Islam, its leader Elijah Muhammad, and a narrative that labeled the white race as the perpetrator of genocide against African Americans made Ali a target of public condemnation.",18,84,== Personal life == | ==== Affiliation with the Nation of Islam ====,indexedSentences/63747.csv,63747,False,False,False,False,True,False
"Jerry Izenberg once noted that, ""the Nation became Ali's family and Elijah Muhammad became his father.",25,84,== Personal life == | ==== Affiliation with the Nation of Islam ====,indexedSentences/63747.csv,63747,False,False,True,False,False,False
"But there is an irony to the fact that while the Nation branded white people as devils, Ali had more white colleagues than most African American people did at that time in America, and continued to have them throughout his career.""",26,84,== Personal life == | ==== Affiliation with the Nation of Islam ====,indexedSentences/63747.csv,63747,False,True,False,False,False,False
"In a 2004 autobiography, Ali attributed his conversion to mainstream Sunni Islam to Warith Deen Muhammad, who assumed leadership of the Nation of Islam upon the death of his father Elijah Muhammad, and persuaded the Nation's followers to become adherents of Sunni Islam.",0,87,== Personal life == | ==== Conversion to Sunni/Sufi Islam ====,indexedSentences/63747.csv,63747,False,False,True,False,False,False
"Ali had gone on the Hajj pilgrimage to Mecca in 1972, which inspired him in a similar manner to Malcolm X, meeting people of different colors from all over the world giving him a different outlook and greater spiritual awareness.",2,87,== Personal life == | ==== Conversion to Sunni/Sufi Islam ====,indexedSentences/63747.csv,63747,False,False,False,True,False,False
"In 1977, he said that, after he retired, he would dedicate the rest of his life to getting ""ready to meet God"" by helping people, charitable causes, uniting people and helping to make peace.",3,87,== Personal life == | ==== Conversion to Sunni/Sufi Islam ====,indexedSentences/63747.csv,63747,False,True,False,True,False,False
"""In later life after retiring from boxing, Ali became a student of the Quran and a devout Muslim.",8,87,== Personal life == | ==== Conversion to Sunni/Sufi Islam ====,indexedSentences/63747.csv,63747,False,True,False,False,False,False
"Muhammad Ali received guidance from Islamic scholars such as Grand Mufti of Syria Almarhum Asy-Syaikh Ahmed Kuftaro, Hisham Kabbani, Imam Zaid Shakir, Hamza Yusuf, and Timothy J. Gianotti, who was at Ali's bedside during his last days and ensured that although his funeral was interfaith, it was still in accordance with Islamic rites and rituals.",11,87,== Personal life == | ==== Conversion to Sunni/Sufi Islam ====,indexedSentences/63747.csv,63747,False,False,False,False,True,False
"Ali said the idea was not to use the proceeds for profit, but to establish an international agency to help poor children.",2,89,== Personal life == | === Beatles reunion plan ===,indexedSentences/63747.csv,63747,False,False,True,False,False,False
"The former Beatles were indifferent to the plan, which elicited only a tepid response from the public.",7,89,== Personal life == | === Beatles reunion plan ===,indexedSentences/63747.csv,63747,False,False,False,False,True,False
Entertainment career ==,1,90,== Entertainment career ==,indexedSentences/63747.csv,63747,False,True,False,False,False,False
"His autobiography The Greatest: My Own Story, written with Richard Durham, was published in 1975.",0,93,== Entertainment career == | === Acting ===,indexedSentences/63747.csv,63747,True,False,False,False,False,False
"In 1977 the book was adapted into a film called The Greatest, in which Ali played himself and Ernest Borgnine played Angelo Dundee.",1,93,== Entertainment career == | === Acting ===,indexedSentences/63747.csv,63747,True,False,False,False,False,False
"He played a role in the shaping of the black poetic tradition, paving the way for The Last Poets in 1968, Gil Scott-Heron in 1970, and the emergence of rap music in the 1970s.",1,96,== Entertainment career == | === Spoken word poetry and rap music ===,indexedSentences/63747.csv,63747,True,False,False,False,False,False
"""In 1963, Ali released an album of spoken word music on Columbia Records titled, I Am the Greatest, and in 1964, he recorded a cover version of the rhythm and blues song ""Stand by Me"".",3,96,== Entertainment career == | === Spoken word poetry and rap music ===,indexedSentences/63747.csv,63747,True,False,False,False,False,False
"He later received a second Grammy nomination, for ""Best Recording for Children"", with his 1976 spoken word novelty record, The Adventures of Ali and His Gang vs. Mr. Tooth Decay.",6,96,== Entertainment career == | === Spoken word poetry and rap music ===,indexedSentences/63747.csv,63747,True,False,True,False,False,False
"In 2006, the documentary Ali Rap was produced by ESPN.",22,96,== Entertainment career == | === Spoken word poetry and rap music ===,indexedSentences/63747.csv,63747,True,False,False,False,False,False
Ali was involved with professional wrestling at different times in his career.,0,99,== Entertainment career == | === Professional wrestling ===,indexedSentences/63747.csv,63747,False,True,False,False,False,False
"Ali stumbled to the corner, where his associate Butch Lewis convinced him to walk away.",3,100,== Entertainment career == | === Professional wrestling ===,indexedSentences/63747.csv,63747,False,False,False,True,False,False
"Ali was guest of honor at the record-breaking Collision in Korea, a wrestling event with the largest attendance of all time.",6,100,== Entertainment career == | === Professional wrestling ===,indexedSentences/63747.csv,63747,True,False,False,False,False,False
"Muhammad Ali's fights were some of the world's most-watched television broadcasts, setting television viewership records.",0,102,== Entertainment career == | === Television appearances ===,indexedSentences/63747.csv,63747,True,False,False,False,False,False
"For television viewership figures of his fights, see Boxing career of Muhammad Ali: Television viewership.",4,102,== Entertainment career == | === Television appearances ===,indexedSentences/63747.csv,63747,False,True,False,False,False,False
Ali took him up on the offer and produced several paintings for him to sell.,2,104,== Entertainment career == | === Art ===,indexedSentences/63747.csv,63747,True,False,False,False,False,False
"Early in his career, one of his main focuses was youth education.",3,108,"== Later years == | === Philanthropy, humanitarianism and politics ===",indexedSentences/63747.csv,63747,False,True,False,False,False,False
"He spoke at several historically black colleges and universities about the importance of education, and became the largest single black donor to the United Negro College Fund in 1967 by way of a $10,000 donation ($78,000 in 2020 USD).",4,108,"== Later years == | === Philanthropy, humanitarianism and politics ===",indexedSentences/63747.csv,63747,False,False,False,False,False,True
"In 1980, Ali was recruited by President Jimmy Carter for a diplomatic mission to Africa, in an effort to persuade a number of African governments to join the US-led boycott of the Moscow Olympics (in response to the Soviet Invasion of Afghanistan).",10,108,"== Later years == | === Philanthropy, humanitarianism and politics ===",indexedSentences/63747.csv,63747,True,False,False,False,False,False
"Ali was unable to explain why the African countries should join the US boycott when it had failed to support the African boycott of the 1976 Olympics (in protest at Apartheid in South Africa), and was unaware that the Soviet Union was sponsoring popular revolutionary movements in Africa.",15,108,"== Later years == | === Philanthropy, humanitarianism and politics ===",indexedSentences/63747.csv,63747,True,False,False,False,False,False
"In 1990, Ali traveled to Iraq prior to the Gulf War, and met with Saddam Hussein in an attempt to negotiate the release of American hostages.",0,110,"== Later years == | === Philanthropy, humanitarianism and politics ===",indexedSentences/63747.csv,63747,False,False,False,True,False,False
"On July 27, 2012, Ali was a titular bearer of the Olympic flag during the opening ceremonies of the 2012 Summer Olympics in London.",6,112,"== Later years == | === Philanthropy, humanitarianism and politics ===",indexedSentences/63747.csv,63747,False,False,False,False,True,False
"The same year, he was awarded the Philadelphia Liberty Medal in recognition of his lifelong efforts in activism, philanthropy and humanitarianism.",8,112,"== Later years == | === Philanthropy, humanitarianism and politics ===",indexedSentences/63747.csv,63747,False,False,False,False,True,False
"The press attributed his decline in wealth to several factors, including taxes consuming at least half of his income, management taking a third of his income, his lifestyle, and spending on family, charity and religious causes.",1,115,== Later years == | === Earnings ===,indexedSentences/63747.csv,63747,False,False,True,False,False,False
"Ali was once again hospitalized on January 15, 2015, for a urinary tract infection after being found unresponsive at a guest house in Scottsdale, Arizona.",6,118,== Later years == | === Declining health ===,indexedSentences/63747.csv,63747,False,False,False,True,False,False
"Though his condition was initially described as fair, it worsened, and he died the following day at the age of 74 from septic shock.",1,120,== Death ==,indexedSentences/63747.csv,63747,False,False,True,False,False,False
BET played their documentary Muhammad Ali: Made In Miami.,1,122,== Death == | === News coverage and tributes ===,indexedSentences/63747.csv,63747,True,False,False,False,False,False
ESPN played four hours of non-stop commercial-free coverage of Ali.,2,122,== Death == | === News coverage and tributes ===,indexedSentences/63747.csv,63747,True,False,False,False,False,False
"He was mourned globally, and a family spokesman said the family ""certainly believes that Muhammad was a citizen of the world ... and they know that the world grieves with him.""",0,123,== Death == | === News coverage and tributes ===,indexedSentences/63747.csv,63747,False,False,True,False,False,False
Ali's funeral had been pre-planned by himself and others for several years prior to his actual death.,0,125,== Death == | === Memorial ===,indexedSentences/63747.csv,63747,False,False,False,False,True,False
"On June 10, 2016, the funeral procession passed through the streets of Louisville ending at Cave Hill Cemetery, where his body was interred during a private ceremony.",2,125,== Death == | === Memorial ===,indexedSentences/63747.csv,63747,False,False,False,False,True,False
A public memorial service for Ali at downtown Louisville's KFC Yum!,3,125,== Death == | === Memorial ===,indexedSentences/63747.csv,63747,False,False,False,False,True,False
His joint records of beating 21 boxers for the world heavyweight title and winning 14 unified title bouts stood for 35 years.,5,127,== Legacy ==,indexedSentences/63747.csv,63747,True,False,False,False,False,False
"This was controversial at the time, as within a week 12 of the 70 street signs were stolen.",7,127,== Legacy ==,indexedSentences/63747.csv,63747,False,True,False,False,False,False
The study found that over 97% of Americans over 12 years of age identified both Ali and Ruth.,1,128,== Legacy ==,indexedSentences/63747.csv,63747,False,False,False,True,False,False
"Ali was named ""Kentucky Athlete of the Century"" by the Kentucky Athletic Hall of Fame in ceremonies at the Galt House East.",4,129,== Legacy ==,indexedSentences/63747.csv,63747,False,False,False,False,True,False
"On June 5, 2007, he received an honorary doctorate of humanities at Princeton University's 260th graduation ceremony.",2,130,== Legacy ==,indexedSentences/63747.csv,63747,False,False,False,False,True,False
The 1976 Muhammad Ali vs. Antonio Inoki fight played an important role in the history of mixed martial arts.,6,130,== Legacy ==,indexedSentences/63747.csv,63747,True,False,False,False,False,False
"In Japan, the match inspired Inoki's students Masakatsu Funaki and Minoru Suzuki to found Pancrase in 1993, which in turn inspired the foundation of Pride Fighting Championships in 1997.",7,130,== Legacy ==,indexedSentences/63747.csv,63747,False,False,False,True,False,False
"The annual award was originally created in 2008 and honors former ""sports figures who embody the ideals of sportsmanship, leadership and philanthropy as vehicles for changing the world.""",13,130,== Legacy ==,indexedSentences/63747.csv,63747,False,False,False,False,True,False
Ali first appeared on the magazine's cover in 1963 and went on to be featured on numerous covers during his storied career.,14,130,== Legacy ==,indexedSentences/63747.csv,63747,False,True,False,False,False,False
"However, both ""died"" within 10 days.",16,130,== Legacy ==,indexedSentences/63747.csv,63747,False,False,True,False,False,False
"In 2015, Harris Poll found that Ali was one of the three most recognizable athletes in the United States, along with Michael Jordan and Babe Ruth.",2,133,== Legacy == | === In the media and popular culture ===,indexedSentences/63747.csv,63747,False,False,False,True,False,False
"On the set of Freedom Road Ali met Canadian singer-songwriter Michel, and subsequently helped create Michel's album The First Flight of the Gizzelda Dragon and an unaired television special featuring them both.",4,133,== Legacy == | === In the media and popular culture ===,indexedSentences/63747.csv,63747,False,False,False,True,False,False
"He also wrote several bestselling books about his career, including The Greatest: My Own Story and The Soul of a Butterfly.",9,133,== Legacy == | === In the media and popular culture ===,indexedSentences/63747.csv,63747,True,True,False,False,False,False
"Smith said the first thing Ali told him was: ""Man, you're almost pretty enough to play me.",15,133,== Legacy == | === In the media and popular culture ===,indexedSentences/63747.csv,63747,True,False,False,False,False,False
"Dave Zirin who watched an 8 hour rough cut of this documentary called it ""utterly outstanding"" and said ""the footage they found will blow minds"".",3,135,== Legacy == | === In the media and popular culture ===,indexedSentences/63747.csv,63747,False,False,False,True,False,False
"Though he got his start in radio, Allen is best known for his extensive network television career.",0,1,N/A,indexedSentences/144196.csv,144196,False,True,False,False,False,False
"and, from 1977 until 1981, he wrote, produced, and hosted the award-winning public broadcasting show Meeting of Minds, a series of historical dramas presented in a talk format.",4,1,N/A,indexedSentences/144196.csv,144196,True,False,False,False,True,False
"By his own estimate, he wrote more than 8,500 songs, some of which were recorded by numerous leading singers.",1,2,N/A,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"He also wrote more than 50 books, including novels, children's books, and books of opinions, including his final book, Vulgarians at the Gate: Trash TV and Raunch Radio (2001).",3,2,N/A,indexedSentences/144196.csv,144196,True,False,True,False,False,False
"Allen was born in New York City, son of Billy (Carroll Abler) and Isabelle Allen (née Donohue), a husband-and-wife vaudeville comedy team.",0,5,== Early life ==,indexedSentences/144196.csv,144196,False,False,True,False,False,False
His father died when he was an infant.,1,5,== Early life ==,indexedSentences/144196.csv,144196,False,False,True,False,False,False
He was raised on the South Side of Chicago largely by his mother's Irish Catholic family.,2,5,== Early life ==,indexedSentences/144196.csv,144196,False,False,True,False,False,False
"Milton Berle called Allen's mother ""the funniest woman in vaudeville.""",3,5,== Early life ==,indexedSentences/144196.csv,144196,False,False,True,False,False,False
Career ==,1,7,== Career ==,indexedSentences/144196.csv,144196,False,True,False,False,False,False
Early career ===,1,8,== Career == | === Early career ===,indexedSentences/144196.csv,144196,False,True,False,False,False,False
"Although he knew nothing about wrestling, he watched some shows to gain insight and discovered that the announcers did not have well-defined names for the wrestling holds.",1,12,== Career == | ==== Television ====,indexedSentences/144196.csv,144196,False,False,False,True,False,False
This new show required him to uproot his family and move from Los Angeles to New York due to technological limitations.,2,13,== Career == | ==== Television ====,indexedSentences/144196.csv,144196,False,False,True,False,False,False
"48  Variety magazine editors who had seen the show wrote, ""One of the most hilarious one-man comedy sequences projected over the TV cameras in many a day ...",7,13,== Career == | ==== Television ====,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"Leaving CBS, Allen created a late-night New York talk/variety television program that debuted in July 1953 on local station WNBT-TV (now WNBC-TV).",0,15,== Career == | === The Tonight Show ===,indexedSentences/144196.csv,144196,False,True,False,False,False,False
"Dana played amiable Latino ""Jose Jimenez.""",5,19,== Career == | === The Steve Allen Show ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"Dayton Allen, who had gotten his start playing various characters on the children's television series ""Howdy Doody,"" played wild-eyed zanies answering any given question with the question ""Why not?""",8,19,== Career == | === The Steve Allen Show ===,indexedSentences/144196.csv,144196,True,False,True,False,False,False
"Dell usually played straight men in sketches (policemen, newsmen, dramatic actors, etc.), and occasionally played the character Boris Nadel, a Bela Lugosi/Dracula lookalike.",9,19,== Career == | === The Steve Allen Show ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"Back in Los Angeles, he continued to write songs, hosted other variety shows, and wrote books and articles about comedy.",4,23,== Career == | === The Steve Allen Show ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"The show also featured many jazz songs played by Allen and members of the show's band, the Donn Trenner Orchestra, which included such virtuoso musicians as guitarist Herb Ellis and flamboyantly comedic hipster trombonist Frank Rosolino (whom Allen credited with originating the ""Hiyo!""",0,27,== Career == | === Later television projects ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"Allen later produced a second half-hour show for Westinghouse, titled Jazz Scene USA, which featured West Coast jazz musicians such as Rosolino, Stan Kenton, and Teddy Edwards.",0,28,== Career == | === Later television projects ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"In the summer of 1967, he brought most of the regulars from over the years back with The Steve Allen Comedy Hour, featuring the television debuts of Rob Reiner, Richard Dreyfuss, and John Byner, and featuring Ruth Buzzi, who would become famous soon after on the comedy ensemble show Rowan & Martin's Laugh-In.",1,29,== Career == | === Later television projects ===,indexedSentences/144196.csv,144196,False,True,False,False,False,False
"In 1977, he produced Steve Allen's Laugh-Back, a syndicated series combining vintage Allen film clips with new talk-show material reuniting his 1950s television gang.",1,31,== Career == | === Later television projects ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"His co-host was radio personality Mark Simone, and they were joined frequently by comedy writers Larry Gelbart, later of M*A*S*H writing fame; Herb Sargent, perhaps, later on, best known for his writing work on ""Saturday Night Live,"" and Bob Einstein, brother of Albert Brooks and creator and portrayer of the faux stuntman character Super Dave Osborne.",3,31,== Career == | === Later television projects ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
Meeting of Minds =,1,34,== Career == | === Meeting of Minds ===,indexedSentences/144196.csv,144196,False,False,False,True,False,False
"From 1977 until 1981, Allen wrote, produced and hosted the award-winning show Meeting of Minds, which aired on the Public Broadcasting Service (PBS).",0,35,== Career == | === Meeting of Minds ===,indexedSentences/144196.csv,144196,True,False,False,False,True,False
"He wrote the scripts based on the actual writings and actions of the guests, and as host would lead the conversations to different subjects.",1,37,== Career == | === Meeting of Minds ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
He initially produced a version in 1971 that aired locally in Los Angeles and earned three Local Emmy Awards.:,1,38,== Career == | === Meeting of Minds ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"301  Even PBS backed off on showing it, and many in the television industry felt the series was ""too thoughtful"" for the American public.",3,38,== Career == | === Meeting of Minds ===,indexedSentences/144196.csv,144196,False,False,False,False,True,False
"Allen then produced the first shows at his own expense, which resulted in attracting major backers.",4,38,== Career == | === Meeting of Minds ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"Allen received a Personal Peabody Award in 1977 for creating and hosting ""a truly original show."": 302  The award also recognized Meadows for her various portrayals.",7,38,== Career == | === Meeting of Minds ===,indexedSentences/144196.csv,144196,False,False,False,False,True,False
"According to his own estimate, Allen was a prolific composer who wrote more than 8,500 songs, although only a small fraction of them was ever recorded.",0,40,== Career == | === Composer ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"In one famous stunt, he made a bet with singer-songwriter Frankie Laine that he could write 50 songs a day for a week.",1,40,== Career == | === Composer ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"Composing on public display in the window of Wallach's Music City, a Hollywood music store, Allen met the quota and won $1,000 from Laine.",2,40,== Career == | === Composer ===,indexedSentences/144196.csv,144196,False,False,False,True,True,False
Allen began his recording career in 1951 with the album Steve Allen At The Piano for Columbia Records.,0,41,== Career == | === Composer ===,indexedSentences/144196.csv,144196,False,True,False,False,False,False
"He then signed with  Decca Records, recording for their subsidiaries Brunswick Records and then Coral Records.",1,41,== Career == | === Composer ===,indexedSentences/144196.csv,144196,True,True,False,False,False,False
"Though it was never a hit, the song was recorded by numerous artists, including Count Basie, Tony Bennett, Bobby Darin, Ella Fitzgerald, Judy Garland, Aretha Franklin, Lionel Hampton, Claire Martin, and Oscar Peterson.",1,42,== Career == | === Composer ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"Allen wrote the lyrics for the standard ""Theme from Picnic"", which was a No. 13 U.S. hit in a vocal version for The McGuire Sisters in 1956.",0,43,== Career == | === Composer ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"The song, however, is chiefly remembered as an instrumental, often performed in a medley with ""Moonglow,"" from the film Picnic in 1955.",1,43,== Career == | === Composer ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"Because he did not write the music, Allen was not credited as a songwriter on the instrumental versions.",3,43,== Career == | === Composer ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"""Gravy Waltz"" was composed and originally performed by Ray Brown as an instrumental in the early 1960s.",0,45,== Career == | === Composer ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"Though the single version was credited to ""Steve Allen With Donn Trenner And His Orchestra,"" Allen did not play on it.",3,45,== Career == | === Composer ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"Similarly, sometime in the 1950s, Allen set words to ""South Rampart Street Parade,"" a 1938 instrumental hit for Bob Crosby, written by Bob Haggart and Ray Bauduc.",0,46,== Career == | === Composer ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"Though the song still is best known as an instrumental, Allen's later lyrics occasionally are performed.",1,46,== Career == | === Composer ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"In the realm of theatre, Allen wrote the music and lyrics for the Broadway musical Sophie, which was based on the early career of the woman long billed as ""The Last of the Red-Hot Mamas,"" entertainer Sophie Tucker.",0,47,== Career == | === Composer ===,indexedSentences/144196.csv,144196,True,True,False,False,False,False
"The score went unrecorded (by the cast), although several months later Judy Garland sang three songs from Sophie on her CBS television series.",1,48,== Career == | === Composer ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"Allen's other produced musical was the 1969 London show Belle Starr, which starred Betty Grable as the American West character.",0,50,== Career == | === Composer ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"Allen wrote the music, and was one of three credited lyricists.",1,50,== Career == | === Composer ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"By the 1970s, Allen was no longer actively recording his music.",0,52,== Career == | === Composer ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"He continued to compose material, however, and in 1985, Allen wrote 19 songs for Irwin Allen's television mini-series Alice in Wonderland.",1,52,== Career == | === Composer ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
